timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,DE,s1996,electricity,dem,51.5032133133051
h0002,DE,s1996,electricity,dem,50.552437214404
h0003,DE,s1996,electricity,dem,50.5974743023162
h0004,DE,s1996,electricity,dem,51.4397476539645
h0005,DE,s1996,electricity,dem,53.3861995770414
h0006,DE,s1996,electricity,dem,58.3732572693491
h0007,DE,s1996,electricity,dem,63.5677572693491
h0008,DE,s1996,electricity,dem,66.3099303462722
h0009,DE,s1996,electricity,dem,67.6829303462722
h0010,DE,s1996,electricity,dem,68.9770896869315
h0011,DE,s1996,electricity,dem,69.9688987528656
h0012,DE,s1996,electricity,dem,69.4844935330854
h0013,DE,s1996,electricity,dem,68.3036501264919
h0014,DE,s1996,electricity,dem,67.0816240275908
h0015,DE,s1996,electricity,dem,66.4742998517667
h0016,DE,s1996,electricity,dem,66.9289605660524
h0017,DE,s1996,electricity,dem,69.3692874891293
h0018,DE,s1996,electricity,dem,70.1658644122062
h0019,DE,s1996,electricity,dem,68.7335237528656
h0020,DE,s1996,electricity,dem,65.1234028737447
h0021,DE,s1996,electricity,dem,62.1831006759425
h0022,DE,s1996,electricity,dem,60.3619536979205
h0023,DE,s1996,electricity,dem,56.6035663352831
h0024,DE,s1996,electricity,dem,53.4829083682502
h0025,DE,s1996,electricity,dem,53.5666987921051
h0026,DE,s1996,electricity,dem,52.615922693204
h0027,DE,s1996,electricity,dem,52.6609597811162
h0028,DE,s1996,electricity,dem,53.5032331327645
h0029,DE,s1996,electricity,dem,55.4496850558414
h0030,DE,s1996,electricity,dem,60.4367427481491
h0031,DE,s1996,electricity,dem,65.6312427481491
h0032,DE,s1996,electricity,dem,68.3734158250722
h0033,DE,s1996,electricity,dem,69.7464158250722
h0034,DE,s1996,electricity,dem,71.0405751657315
h0035,DE,s1996,electricity,dem,72.0323842316656
h0036,DE,s1996,electricity,dem,71.5479790118854
h0037,DE,s1996,electricity,dem,70.3671356052919
h0038,DE,s1996,electricity,dem,69.1451095063908
h0039,DE,s1996,electricity,dem,68.5377853305667
h0040,DE,s1996,electricity,dem,68.9924460448524
h0041,DE,s1996,electricity,dem,71.4327729679293
h0042,DE,s1996,electricity,dem,72.2293498910062
h0043,DE,s1996,electricity,dem,70.7970092316656
h0044,DE,s1996,electricity,dem,67.1868883525447
h0045,DE,s1996,electricity,dem,64.2465861547425
h0046,DE,s1996,electricity,dem,62.4254391767205
h0047,DE,s1996,electricity,dem,58.6670518140831
h0048,DE,s1996,electricity,dem,55.5463938470502
h0049,DE,s1996,electricity,dem,53.8691143043051
h0050,DE,s1996,electricity,dem,52.918338205404
h0051,DE,s1996,electricity,dem,52.9633752933162
h0052,DE,s1996,electricity,dem,53.8056486449645
h0053,DE,s1996,electricity,dem,55.7521005680414
h0054,DE,s1996,electricity,dem,60.7391582603491
h0055,DE,s1996,electricity,dem,65.9336582603491
h0056,DE,s1996,electricity,dem,68.6758313372722
h0057,DE,s1996,electricity,dem,70.0488313372722
h0058,DE,s1996,electricity,dem,71.3429906779315
h0059,DE,s1996,electricity,dem,72.3347997438656
h0060,DE,s1996,electricity,dem,71.8503945240854
h0061,DE,s1996,electricity,dem,70.6695511174919
h0062,DE,s1996,electricity,dem,69.4475250185908
h0063,DE,s1996,electricity,dem,68.8402008427667
h0064,DE,s1996,electricity,dem,69.2948615570524
h0065,DE,s1996,electricity,dem,71.7351884801293
h0066,DE,s1996,electricity,dem,72.5317654032062
h0067,DE,s1996,electricity,dem,71.0994247438656
h0068,DE,s1996,electricity,dem,67.4893038647447
h0069,DE,s1996,electricity,dem,64.5490016669425
h0070,DE,s1996,electricity,dem,62.7278546889205
h0071,DE,s1996,electricity,dem,58.9694673262831
h0072,DE,s1996,electricity,dem,55.8488093592502
h0073,DE,s1996,electricity,dem,54.0517883776051
h0074,DE,s1996,electricity,dem,53.101012278704
h0075,DE,s1996,electricity,dem,53.1460493666161
h0076,DE,s1996,electricity,dem,53.9883227182645
h0077,DE,s1996,electricity,dem,55.9347746413414
h0078,DE,s1996,electricity,dem,60.9218323336491
h0079,DE,s1996,electricity,dem,66.1163323336491
h0080,DE,s1996,electricity,dem,68.8585054105722
h0081,DE,s1996,electricity,dem,70.2315054105721
h0082,DE,s1996,electricity,dem,71.5256647512315
h0083,DE,s1996,electricity,dem,72.5174738171656
h0084,DE,s1996,electricity,dem,72.0330685973853
h0085,DE,s1996,electricity,dem,70.8522251907919
h0086,DE,s1996,electricity,dem,69.6301990918908
h0087,DE,s1996,electricity,dem,69.0228749160667
h0088,DE,s1996,electricity,dem,69.4775356303524
h0089,DE,s1996,electricity,dem,71.9178625534293
h0090,DE,s1996,electricity,dem,72.7144394765062
h0091,DE,s1996,electricity,dem,71.2820988171656
h0092,DE,s1996,electricity,dem,67.6719779380447
h0093,DE,s1996,electricity,dem,64.7316757402425
h0094,DE,s1996,electricity,dem,62.9105287622205
h0095,DE,s1996,electricity,dem,59.1521413995831
h0096,DE,s1996,electricity,dem,56.0314834325502
h0097,DE,s1996,electricity,dem,53.0646258755051
h0098,DE,s1996,electricity,dem,52.113849776604
h0099,DE,s1996,electricity,dem,52.1588868645161
h0100,DE,s1996,electricity,dem,53.0011602161645
h0101,DE,s1996,electricity,dem,54.9476121392414
h0102,DE,s1996,electricity,dem,59.9346698315491
h0103,DE,s1996,electricity,dem,65.1291698315491
h0104,DE,s1996,electricity,dem,67.8713429084722
h0105,DE,s1996,electricity,dem,69.2443429084721
h0106,DE,s1996,electricity,dem,70.5385022491315
