timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s2006,solar,avaConv,0.0
h0002,BE,s2006,solar,avaConv,0.0
h0003,BE,s2006,solar,avaConv,0.0
h0004,BE,s2006,solar,avaConv,0.0
h0005,BE,s2006,solar,avaConv,0.0
h0006,BE,s2006,solar,avaConv,0.0
h0007,BE,s2006,solar,avaConv,0.0
h0008,BE,s2006,solar,avaConv,0.000141476177255331
h0009,BE,s2006,solar,avaConv,0.0199296470019891
h0010,BE,s2006,solar,avaConv,0.0641212452523596
h0011,BE,s2006,solar,avaConv,0.106016031655015
h0012,BE,s2006,solar,avaConv,0.130904730042722
h0013,BE,s2006,solar,avaConv,0.123133844115603
h0014,BE,s2006,solar,avaConv,0.0830234142932858
h0015,BE,s2006,solar,avaConv,0.0369648794949325
h0016,BE,s2006,solar,avaConv,0.00324184354064264
h0017,BE,s2006,solar,avaConv,0.0
h0018,BE,s2006,solar,avaConv,0.0
h0019,BE,s2006,solar,avaConv,0.0
h0020,BE,s2006,solar,avaConv,0.0
h0021,BE,s2006,solar,avaConv,0.0
h0022,BE,s2006,solar,avaConv,0.0
h0023,BE,s2006,solar,avaConv,0.0
h0024,BE,s2006,solar,avaConv,0.0
h0025,BE,s2006,solar,avaConv,0.0
h0026,BE,s2006,solar,avaConv,0.0
h0027,BE,s2006,solar,avaConv,0.0
h0028,BE,s2006,solar,avaConv,0.0
h0029,BE,s2006,solar,avaConv,0.0
h0030,BE,s2006,solar,avaConv,0.0
h0031,BE,s2006,solar,avaConv,0.0
h0032,BE,s2006,solar,avaConv,0.000299452251429292
h0033,BE,s2006,solar,avaConv,0.0258511959393233
h0034,BE,s2006,solar,avaConv,0.079024610547488
h0035,BE,s2006,solar,avaConv,0.118041932686399
h0036,BE,s2006,solar,avaConv,0.126750361325132
h0037,BE,s2006,solar,avaConv,0.11112615663596
h0038,BE,s2006,solar,avaConv,0.0717573935706072
h0039,BE,s2006,solar,avaConv,0.0305491253013284
h0040,BE,s2006,solar,avaConv,0.00273849907707146
h0041,BE,s2006,solar,avaConv,0.0
h0042,BE,s2006,solar,avaConv,0.0
h0043,BE,s2006,solar,avaConv,0.0
h0044,BE,s2006,solar,avaConv,0.0
h0045,BE,s2006,solar,avaConv,0.0
h0046,BE,s2006,solar,avaConv,0.0
h0047,BE,s2006,solar,avaConv,0.0
h0048,BE,s2006,solar,avaConv,0.0
h0049,BE,s2006,solar,avaConv,0.0
h0050,BE,s2006,solar,avaConv,0.0
h0051,BE,s2006,solar,avaConv,0.0
h0052,BE,s2006,solar,avaConv,0.0
h0053,BE,s2006,solar,avaConv,0.0
h0054,BE,s2006,solar,avaConv,0.0
h0055,BE,s2006,solar,avaConv,0.0
h0056,BE,s2006,solar,avaConv,0.000438392939715593
h0057,BE,s2006,solar,avaConv,0.0350129214314172
h0058,BE,s2006,solar,avaConv,0.104561637518565
h0059,BE,s2006,solar,avaConv,0.176705011398849
h0060,BE,s2006,solar,avaConv,0.233334323924769
h0061,BE,s2006,solar,avaConv,0.21089511820073
h0062,BE,s2006,solar,avaConv,0.149412397895824
h0063,BE,s2006,solar,avaConv,0.0625669885770933
h0064,BE,s2006,solar,avaConv,0.00638949692448428
h0065,BE,s2006,solar,avaConv,0.0
h0066,BE,s2006,solar,avaConv,0.0
h0067,BE,s2006,solar,avaConv,0.0
h0068,BE,s2006,solar,avaConv,0.0
h0069,BE,s2006,solar,avaConv,0.0
h0070,BE,s2006,solar,avaConv,0.0
h0071,BE,s2006,solar,avaConv,0.0
h0072,BE,s2006,solar,avaConv,0.0
h0073,BE,s2006,solar,avaConv,0.0
h0074,BE,s2006,solar,avaConv,0.0
h0075,BE,s2006,solar,avaConv,0.0
h0076,BE,s2006,solar,avaConv,0.0
h0077,BE,s2006,solar,avaConv,0.0
h0078,BE,s2006,solar,avaConv,0.0
h0079,BE,s2006,solar,avaConv,0.0
h0080,BE,s2006,solar,avaConv,0.000760281606044323
h0081,BE,s2006,solar,avaConv,0.0501981969103436
h0082,BE,s2006,solar,avaConv,0.144539777337847
h0083,BE,s2006,solar,avaConv,0.218681996130879
h0084,BE,s2006,solar,avaConv,0.250522113751173
h0085,BE,s2006,solar,avaConv,0.233786563588315
h0086,BE,s2006,solar,avaConv,0.177565705383375
h0087,BE,s2006,solar,avaConv,0.0898683303035871
h0088,BE,s2006,solar,avaConv,0.0101683621787942
h0089,BE,s2006,solar,avaConv,0.0
h0090,BE,s2006,solar,avaConv,0.0
h0091,BE,s2006,solar,avaConv,0.0
