timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,FR_ < FR,IT_ < IT,none,h2Grid,none,yes,expExc,0.00018358610307447968,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,Iberia < ES,none,h2Grid,none,yes,expExc,0.00014109562863822897,inter_all_total32_ext8_reference
none,30th < 2040,Iberia < ES,Iberia < PT,none,h2Grid,none,yes,expExc,0.0009642789041465578,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Scan < DK,none,h2Grid,none,yes,expExc,7.911733352390868e-5,inter_all_total32_ext8_reference
none,30th < 2040,Balt < EE,Scan < FI,none,h2Grid,none,yes,expExc,0.00011431038899181273,inter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,Scan < NO,none,h2Grid,none,yes,expExc,0.0006405362663598354,inter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Scan < NO,none,h2Grid,none,yes,expExc,0.000565027187399127,inter_all_total32_ext8_reference
none,30th < 2040,East < PL,Scan < SE,none,h2Grid,none,yes,expExc,0.0006881824320286634,inter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,Scan < SE,none,h2Grid,none,yes,expExc,0.3337477777227778,inter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Scan < SE,none,h2Grid,none,yes,expExc,0.012085277639178724,inter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,Scan < SE,none,h2Grid,none,yes,expExc,0.0005241972661543601,inter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0007396106873944674,inter_all_total32_ext8_reference
none,30th < 2040,East < HR,SouthEast < BA,none,h2Grid,none,yes,expExc,0.00011613436593874592,inter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0005855987455881973,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0005383912425349965,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0002646481041960948,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,h2Grid,none,yes,expExc,0.012918103370454395,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0010549168032606437,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,h2Grid,none,yes,expExc,0.5315694711671487,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,h2Grid,none,yes,expExc,0.0006930760603690118,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,h2Grid,none,yes,expExc,0.2459067359902776,inter_all_total32_ext8_reference
none,30th < 2040,East < HU,SouthEast < RO,none,h2Grid,none,yes,expExc,0.00015010891893683738,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,h2Grid,none,yes,expExc,0.00033841111833331585,inter_all_total32_ext8_reference
none,30th < 2040,East < HR,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00013325661960931584,inter_all_total32_ext8_reference
none,30th < 2040,East < HU,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00014185640268111175,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0007165727264292796,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0008433962582192516,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00028133164325898775,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0006713796282300008,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0008009641633064157,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,h2Grid,none,yes,expExc,0.002939872828329808,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,UkPlus < UK,none,h2Grid,none,yes,expExc,0.00018320004095233872,inter_all_total32_ext8_reference
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,h2Grid,none,yes,expExc,0.014864100142781977,inter_all_total32_ext8_reference
none,30th < 2040,Balt < LV,Balt < EE,none,h2Grid,none,yes,expExc,0.0016404039782304746,inter_all_total32_ext8_reference
none,30th < 2040,Balt < LV,Balt < LT,none,h2Grid,none,yes,expExc,0.0006782769247004047,inter_all_total32_ext8_reference
none,30th < 2040,Benelux < LU,Benelux < BE,none,h2Grid,none,yes,expExc,0.0020064404198079453,inter_all_total32_ext8_reference
none,30th < 2040,Benelux < NL,Benelux < BE,none,h2Grid,none,yes,expExc,1.7306083802472456,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Benelux < BE,none,h2Grid,none,yes,expExc,0.0014940614163995634,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Benelux < LU,none,h2Grid,none,yes,expExc,0.0054509065619603005,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Benelux < NL,none,h2Grid,none,yes,expExc,0.0004674425006241376,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,CH_ < CH,none,h2Grid,none,yes,expExc,0.0008412897281050511,inter_all_total32_ext8_reference
none,30th < 2040,East < AT,CH_ < CH,none,h2Grid,none,yes,expExc,0.00016118766238223942,inter_all_total32_ext8_reference
none,30th < 2040,East < AT,DE_ < DE,none,h2Grid,none,yes,expExc,0.00021697874475744958,inter_all_total32_ext8_reference
none,30th < 2040,East < CZ,DE_ < DE,none,h2Grid,none,yes,expExc,0.000253116176413874,inter_all_total32_ext8_reference
none,30th < 2040,East < CZ,East < AT,none,h2Grid,none,yes,expExc,0.011981898792695591,inter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < AT,none,h2Grid,none,yes,expExc,0.0008261201391579044,inter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < HR,none,h2Grid,none,yes,expExc,0.0008465978201949722,inter_all_total32_ext8_reference
none,30th < 2040,East < PL,Balt < LT,none,h2Grid,none,yes,expExc,0.00019673770576291745,inter_all_total32_ext8_reference
none,30th < 2040,East < PL,DE_ < DE,none,h2Grid,none,yes,expExc,0.0002888938454081151,inter_all_total32_ext8_reference
none,30th < 2040,East < PL,East < CZ,none,h2Grid,none,yes,expExc,2.546273386654424,inter_all_total32_ext8_reference
none,30th < 2040,East < SI,East < AT,none,h2Grid,none,yes,expExc,0.0005446685274920896,inter_all_total32_ext8_reference
none,30th < 2040,East < SI,East < HR,none,h2Grid,none,yes,expExc,0.0009230986672574614,inter_all_total32_ext8_reference
none,30th < 2040,East < SI,East < HU,none,h2Grid,none,yes,expExc,0.000289380368697417,inter_all_total32_ext8_reference
none,30th < 2040,East < SK,East < AT,none,h2Grid,none,yes,expExc,0.00889670497781023,inter_all_total32_ext8_reference
none,30th < 2040,East < SK,East < CZ,none,h2Grid,none,yes,expExc,0.001368550834636261,inter_all_total32_ext8_reference
none,30th < 2040,East < SK,East < HU,none,h2Grid,none,yes,expExc,0.5022444537140611,inter_all_total32_ext8_reference
none,30th < 2040,East < SK,East < PL,none,h2Grid,none,yes,expExc,0.0004506594206093468,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,Benelux < BE,none,h2Grid,none,yes,expExc,0.002159573029232675,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,Benelux < LU,none,h2Grid,none,yes,expExc,0.009520455170576975,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,CH_ < CH,none,h2Grid,none,yes,expExc,5.542850235077362,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,DE_ < DE,none,h2Grid,none,yes,expExc,0.0002417306899986822,inter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,CH_ < CH,none,h2Grid,none,yes,expExc,0.0004604662125236788,inter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,East < AT,none,h2Grid,none,yes,expExc,0.0002295635090183094,inter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,East < SI,none,h2Grid,none,yes,expExc,0.00022059328264485605,inter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,FR_ < FR,none,h2Grid,none,yes,expExc,0.00014525582895880045,inter_all_total32_ext8_reference
none,30th < 2040,Iberia < ES,FR_ < FR,none,h2Grid,none,yes,expExc,0.00012834895035152856,inter_all_total32_ext8_reference
none,30th < 2040,Iberia < PT,Iberia < ES,none,h2Grid,none,yes,expExc,0.00044295988150667607,inter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,DE_ < DE,none,h2Grid,none,yes,expExc,9.221980228531749e-5,inter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Balt < EE,none,h2Grid,none,yes,expExc,0.0002712736213800013,inter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,Scan < DK,none,h2Grid,none,yes,expExc,0.0004178351779476225,inter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,Scan < FI,none,h2Grid,none,yes,expExc,0.00044628917923097684,inter_all_total32_ext8_reference
none,30th < 2040,Scan < SE,East < PL,none,h2Grid,none,yes,expExc,0.0007101844767551637,inter_all_total32_ext8_reference
none,30th < 2040,Scan < SE,Scan < DK,none,h2Grid,none,yes,expExc,0.002264862253690727,inter_all_total32_ext8_reference
none,30th < 2040,Scan < SE,Scan < FI,none,h2Grid,none,yes,expExc,0.0007296765313358868,inter_all_total32_ext8_reference
none,30th < 2040,Scan < SE,Scan < NO,none,h2Grid,none,yes,expExc,0.0003367267953710724,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,IT_ < IT,none,h2Grid,none,yes,expExc,2.554725688707624,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,East < HR,none,h2Grid,none,yes,expExc,0.00024407911456083398,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,IT_ < IT,none,h2Grid,none,yes,expExc,0.00046052577732529055,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < GR,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0015245330207814638,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < GR,SouthEast < BG,none,h2Grid,none,yes,expExc,0.000854729890877356,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < ME,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0005625068037963277,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < ME,SouthEast < BA,none,h2Grid,none,yes,expExc,0.002198893678811789,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0006940649657461514,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < BG,none,h2Grid,none,yes,expExc,0.00043146556677465744,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0005271709119446465,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RO,East < HU,none,h2Grid,none,yes,expExc,0.0003266201735078857,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RO,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0009411200897531126,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,East < HR,none,h2Grid,none,yes,expExc,0.0002991056065319115,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,East < HU,none,h2Grid,none,yes,expExc,0.00019604236375202815,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0003359665399059017,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < BA,none,h2Grid,none,yes,expExc,0.001820931686873649,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0002774859907503952,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0011783769041446045,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < MK,none,h2Grid,none,yes,expExc,0.00049596431780676,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0003747185889049685,inter_all_total32_ext8_reference
none,30th < 2040,UkPlus < UK,FR_ < FR,none,h2Grid,none,yes,expExc,0.00015710677492823138,inter_all_total32_ext8_reference
none,30th < 2040,UkPlus < UK,UkPlus < IE,none,h2Grid,none,yes,expExc,0.18742450178110387,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,2.6800238480288634,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.9999938854851673,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,2.9999816805117963,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9999885587537642,inter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,East < AT,none,powerGrid < hvac,none,no,expExc,3.60089551716075,inter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < CZ,none,powerGrid < hvac,none,no,expExc,2.4999924988232776,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < AT,none,powerGrid < hvac,none,no,expExc,3.10012773865493,inter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < HU,none,powerGrid < hvac,none,no,expExc,2.9999884383943156,inter_all_total32_ext8_reference
none,30th < 2040,East < AT,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.4999988610901367,inter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < SI,none,powerGrid < hvac,none,no,expExc,1.999986225990095,inter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < SK,none,powerGrid < hvac,none,no,expExc,0.9958435111850408,inter_all_total32_ext8_reference
none,30th < 2040,East < HR,SouthEast < BA,none,powerGrid < hvac,none,no,expExc,2.6439973909950467,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.9315650338256387,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.8499490623779327,inter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,DE_ < DE,none,powerGrid < hvac,none,no,expExc,5.396697772298236,inter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,6.999998106619937,inter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,Benelux < LU,none,powerGrid < hvac,none,no,expExc,0.49485005378819535,inter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,Benelux < NL,none,powerGrid < hvac,none,no,expExc,2.000615951170478,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,4.75220310369319,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.6255410945646669,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,4.174519242743131,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,0.1415251068946115,inter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.099995823447376,inter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,FR_ < FR,none,powerGrid < hvac,none,no,expExc,4.499997343359588,inter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.399998190615549,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < CZ,none,powerGrid < hvac,none,no,expExc,1.6502309113127032,inter_all_total32_ext8_reference
none,30th < 2040,East < CZ,East < PL,none,powerGrid < hvac,none,no,expExc,2.999963683738276,inter_all_total32_ext8_reference
none,30th < 2040,East < CZ,East < SK,none,powerGrid < hvac,none,no,expExc,1.99999583735022,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvac,none,no,expExc,2.0002581659970127,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,7.799998574433606,inter_all_total32_ext8_reference
none,30th < 2040,Benelux < LU,DE_ < DE,none,powerGrid < hvac,none,no,expExc,0.001408579550506221,inter_all_total32_ext8_reference
none,30th < 2040,Benelux < NL,DE_ < DE,none,powerGrid < hvac,none,no,expExc,1.0016224954922013,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < PL,none,powerGrid < hvac,none,no,expExc,8.000142192032637,inter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.999056303277115,inter_all_total32_ext8_reference
none,30th < 2040,Balt < EE,Balt < LV,none,powerGrid < hvac,none,no,expExc,3.86465252162108,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,Iberia < ES,none,powerGrid < hvac,none,no,expExc,8.999997839894682,inter_all_total32_ext8_reference
none,30th < 2040,Iberia < ES,Iberia < PT,none,powerGrid < hvac,none,no,expExc,7.506614376685292,inter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Scan < NO,none,powerGrid < hvac,none,no,expExc,4.027920737547892,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,IT_ < IT,none,powerGrid < hvac,none,no,expExc,2.990386728811929,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.5014130159854409,inter_all_total32_ext8_reference
none,30th < 2040,East < HR,East < HU,none,powerGrid < hvac,none,no,expExc,0.0024287762932192975,inter_all_total32_ext8_reference
none,30th < 2040,East < HR,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.099997788930648,inter_all_total32_ext8_reference
none,30th < 2040,East < HR,East < SI,none,powerGrid < hvac,none,no,expExc,2.0892704768145274,inter_all_total32_ext8_reference
none,30th < 2040,East < HU,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,2.6169980102018187,inter_all_total32_ext8_reference
none,30th < 2040,East < HU,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.999998173587453,inter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < SI,none,powerGrid < hvac,none,no,expExc,0.004191938232774663,inter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < SK,none,powerGrid < hvac,none,no,expExc,2.8968757919654906,inter_all_total32_ext8_reference
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,powerGrid < hvac,none,no,expExc,1.0699984001276432,inter_all_total32_ext8_reference
none,30th < 2040,East < SI,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.9999979165339183,inter_all_total32_ext8_reference
none,30th < 2040,Balt < LT,Balt < LV,none,powerGrid < hvac,none,no,expExc,5.201607296268501,inter_all_total32_ext8_reference
none,30th < 2040,Balt < LT,East < PL,none,powerGrid < hvac,none,no,expExc,3.5001597523262333,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.313562575176495,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9999135868130558,inter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.556779741142688,inter_all_total32_ext8_reference
none,30th < 2040,East < PL,East < SK,none,powerGrid < hvac,none,no,expExc,2.9999977814814294,inter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,5.2831628315878945,inter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Balt < EE,none,powerGrid < hvdc,none,yes,capaExc,5.996769809070933,inter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,DE_ < DE,none,powerGrid < hvdc,none,yes,capaExc,1.6849978664017857,inter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,FR_ < FR,none,powerGrid < hvdc,none,yes,capaExc,0.35,inter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,IT_ < IT,none,powerGrid < hvdc,none,yes,capaExc,0.3,inter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvdc,none,yes,capaExc,1.6999978664017856,inter_all_total32_ext8_reference
