timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,NL,s2002,solar,avaConv,0.0
h0002,NL,s2002,solar,avaConv,0.0
h0003,NL,s2002,solar,avaConv,0.0
h0004,NL,s2002,solar,avaConv,0.0
h0005,NL,s2002,solar,avaConv,0.0
h0006,NL,s2002,solar,avaConv,0.0
h0007,NL,s2002,solar,avaConv,0.0
h0008,NL,s2002,solar,avaConv,0.000119515270143518
h0009,NL,s2002,solar,avaConv,0.0395202399580535
h0010,NL,s2002,solar,avaConv,0.125463564471061
h0011,NL,s2002,solar,avaConv,0.197985882517183
h0012,NL,s2002,solar,avaConv,0.22542339916957
h0013,NL,s2002,solar,avaConv,0.204867983829281
h0014,NL,s2002,solar,avaConv,0.147333204424935
h0015,NL,s2002,solar,avaConv,0.0633522666980025
h0016,NL,s2002,solar,avaConv,0.00387245973185643
h0017,NL,s2002,solar,avaConv,0.0
h0018,NL,s2002,solar,avaConv,0.0
h0019,NL,s2002,solar,avaConv,0.0
h0020,NL,s2002,solar,avaConv,0.0
h0021,NL,s2002,solar,avaConv,0.0
h0022,NL,s2002,solar,avaConv,0.0
h0023,NL,s2002,solar,avaConv,0.0
h0024,NL,s2002,solar,avaConv,0.0
h0025,NL,s2002,solar,avaConv,0.0
h0026,NL,s2002,solar,avaConv,0.0
h0027,NL,s2002,solar,avaConv,0.0
h0028,NL,s2002,solar,avaConv,0.0
h0029,NL,s2002,solar,avaConv,0.0
h0030,NL,s2002,solar,avaConv,0.0
h0031,NL,s2002,solar,avaConv,0.0
h0032,NL,s2002,solar,avaConv,0.000127816936086659
h0033,NL,s2002,solar,avaConv,0.0362039016589905
h0034,NL,s2002,solar,avaConv,0.112455755067007
h0035,NL,s2002,solar,avaConv,0.182412874098098
h0036,NL,s2002,solar,avaConv,0.213307118389152
h0037,NL,s2002,solar,avaConv,0.204150292951532
h0038,NL,s2002,solar,avaConv,0.154087880120717
h0039,NL,s2002,solar,avaConv,0.0720399898870442
h0040,NL,s2002,solar,avaConv,0.00501670202743282
h0041,NL,s2002,solar,avaConv,0.0
h0042,NL,s2002,solar,avaConv,0.0
h0043,NL,s2002,solar,avaConv,0.0
h0044,NL,s2002,solar,avaConv,0.0
h0045,NL,s2002,solar,avaConv,0.0
h0046,NL,s2002,solar,avaConv,0.0
h0047,NL,s2002,solar,avaConv,0.0
h0048,NL,s2002,solar,avaConv,0.0
h0049,NL,s2002,solar,avaConv,0.0
h0050,NL,s2002,solar,avaConv,0.0
h0051,NL,s2002,solar,avaConv,0.0
h0052,NL,s2002,solar,avaConv,0.0
h0053,NL,s2002,solar,avaConv,0.0
h0054,NL,s2002,solar,avaConv,0.0
h0055,NL,s2002,solar,avaConv,0.0
h0056,NL,s2002,solar,avaConv,0.000259451552784636
h0057,NL,s2002,solar,avaConv,0.0460762515767364
h0058,NL,s2002,solar,avaConv,0.13984832374117
h0059,NL,s2002,solar,avaConv,0.209121469134111
h0060,NL,s2002,solar,avaConv,0.239324677168601
h0061,NL,s2002,solar,avaConv,0.223693785936565
h0062,NL,s2002,solar,avaConv,0.165462240500639
h0063,NL,s2002,solar,avaConv,0.0771442073416024
h0064,NL,s2002,solar,avaConv,0.00549297831967887
h0065,NL,s2002,solar,avaConv,0.0
h0066,NL,s2002,solar,avaConv,0.0
h0067,NL,s2002,solar,avaConv,0.0
h0068,NL,s2002,solar,avaConv,0.0
h0069,NL,s2002,solar,avaConv,0.0
h0070,NL,s2002,solar,avaConv,0.0
h0071,NL,s2002,solar,avaConv,0.0
h0072,NL,s2002,solar,avaConv,0.0
h0073,NL,s2002,solar,avaConv,0.0
h0074,NL,s2002,solar,avaConv,0.0
h0075,NL,s2002,solar,avaConv,0.0
h0076,NL,s2002,solar,avaConv,0.0
h0077,NL,s2002,solar,avaConv,0.0
h0078,NL,s2002,solar,avaConv,0.0
h0079,NL,s2002,solar,avaConv,0.0
h0080,NL,s2002,solar,avaConv,0.000363953623610194
h0081,NL,s2002,solar,avaConv,0.050291150722449
h0082,NL,s2002,solar,avaConv,0.14369711986283
h0083,NL,s2002,solar,avaConv,0.214385247316057
h0084,NL,s2002,solar,avaConv,0.244256059650415
h0085,NL,s2002,solar,avaConv,0.228242748348423
h0086,NL,s2002,solar,avaConv,0.169049624825193
h0087,NL,s2002,solar,avaConv,0.0795797690505272
h0088,NL,s2002,solar,avaConv,0.00583536552188566
h0089,NL,s2002,solar,avaConv,0.0
h0090,NL,s2002,solar,avaConv,0.0
h0091,NL,s2002,solar,avaConv,0.0
h0092,NL,s2002,solar,avaConv,0.0
h0093,NL,s2002,solar,avaConv,0.0
h0094,NL,s2002,solar,avaConv,0.0
h0095,NL,s2002,solar,avaConv,0.0
h0096,NL,s2002,solar,avaConv,0.0
h0097,NL,s2002,solar,avaConv,0.0
h0098,NL,s2002,solar,avaConv,0.0
h0099,NL,s2002,solar,avaConv,0.0
h0100,NL,s2002,solar,avaConv,0.0
h0101,NL,s2002,solar,avaConv,0.0
h0102,NL,s2002,solar,avaConv,0.0
h0103,NL,s2002,solar,avaConv,0.0
h0104,NL,s2002,solar,avaConv,0.000173414926923687
h0105,NL,s2002,solar,avaConv,0.0229564501426103
h0106,NL,s2002,solar,avaConv,0.0600614719807418
h0107,NL,s2002,solar,avaConv,0.0990123034506514
h0108,NL,s2002,solar,avaConv,0.127991548856908
h0109,NL,s2002,solar,avaConv,0.123720600473511
h0110,NL,s2002,solar,avaConv,0.0877352766680659
h0111,NL,s2002,solar,avaConv,0.0372954587760545
h0112,NL,s2002,solar,avaConv,0.0028434197434485
h0113,NL,s2002,solar,avaConv,0.0
h0114,NL,s2002,solar,avaConv,0.0
h0115,NL,s2002,solar,avaConv,0.0
h0116,NL,s2002,solar,avaConv,0.0
h0117,NL,s2002,solar,avaConv,0.0
h0118,NL,s2002,solar,avaConv,0.0
h0119,NL,s2002,solar,avaConv,0.0
h0120,NL,s2002,solar,avaConv,0.0
h0121,NL,s2002,solar,avaConv,0.0
h0122,NL,s2002,solar,avaConv,0.0
h0123,NL,s2002,solar,avaConv,0.0
h0124,NL,s2002,solar,avaConv,0.0
h0125,NL,s2002,solar,avaConv,0.0
h0126,NL,s2002,solar,avaConv,0.0
h0127,NL,s2002,solar,avaConv,0.0
h0128,NL,s2002,solar,avaConv,6.11010170980297e-6
h0129,NL,s2002,solar,avaConv,0.00448156582580261
h0130,NL,s2002,solar,avaConv,0.0197249695263143
h0131,NL,s2002,solar,avaConv,0.0335738050240117
h0132,NL,s2002,solar,avaConv,0.0326495510569548
h0133,NL,s2002,solar,avaConv,0.0235399545339403
h0134,NL,s2002,solar,avaConv,0.0176868336891148
h0135,NL,s2002,solar,avaConv,0.00955851525738295
h0136,NL,s2002,solar,avaConv,0.000715827106472731
h0137,NL,s2002,solar,avaConv,0.0
h0138,NL,s2002,solar,avaConv,0.0
h0139,NL,s2002,solar,avaConv,0.0
h0140,NL,s2002,solar,avaConv,0.0
h0141,NL,s2002,solar,avaConv,0.0
h0142,NL,s2002,solar,avaConv,0.0
h0143,NL,s2002,solar,avaConv,0.0
h0144,NL,s2002,solar,avaConv,0.0
h0145,NL,s2002,solar,avaConv,0.0
h0146,NL,s2002,solar,avaConv,0.0
h0147,NL,s2002,solar,avaConv,0.0
h0148,NL,s2002,solar,avaConv,0.0
h0149,NL,s2002,solar,avaConv,0.0
h0150,NL,s2002,solar,avaConv,0.0
h0151,NL,s2002,solar,avaConv,0.0
h0152,NL,s2002,solar,avaConv,0.000186592976030069
h0153,NL,s2002,solar,avaConv,0.0223836410321708
h0154,NL,s2002,solar,avaConv,0.0683422418897559
h0155,NL,s2002,solar,avaConv,0.111726271552472
