timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s2002,electricity,dem,0.518179410719535
h0002,LU,s2002,electricity,dem,0.498013201928326
h0003,LU,s2002,electricity,dem,0.489261828301953
h0004,LU,s2002,electricity,dem,0.48659424588437
h0005,LU,s2002,electricity,dem,0.496061278851403
h0006,LU,s2002,electricity,dem,0.503261828301952
h0007,LU,s2002,electricity,dem,0.536292048082172
h0008,LU,s2002,electricity,dem,0.577381333796458
h0009,LU,s2002,electricity,dem,0.603392322807447
h0010,LU,s2002,electricity,dem,0.616961004126128
h0011,LU,s2002,electricity,dem,0.62881402610415
h0012,LU,s2002,electricity,dem,0.632194520609645
h0013,LU,s2002,electricity,dem,0.622171168961293
h0014,LU,s2002,electricity,dem,0.609697267862392
h0015,LU,s2002,electricity,dem,0.598018696433821
h0016,LU,s2002,electricity,dem,0.594088751378876
h0017,LU,s2002,electricity,dem,0.607752212917337
h0018,LU,s2002,electricity,dem,0.633392322807447
h0019,LU,s2002,electricity,dem,0.637035179950304
h0020,LU,s2002,electricity,dem,0.612745344785469
h0021,LU,s2002,electricity,dem,0.574599740389865
h0022,LU,s2002,electricity,dem,0.568900564565689
h0023,LU,s2002,electricity,dem,0.568601114016239
h0024,LU,s2002,electricity,dem,0.545106608521733
h0025,LU,s2002,electricity,dem,0.526233117158535
h0026,LU,s2002,electricity,dem,0.506066908367326
h0027,LU,s2002,electricity,dem,0.497315534740953
h0028,LU,s2002,electricity,dem,0.49464795232337
h0029,LU,s2002,electricity,dem,0.504114985290403
h0030,LU,s2002,electricity,dem,0.511315534740952
h0031,LU,s2002,electricity,dem,0.544345754521172
h0032,LU,s2002,electricity,dem,0.585435040235458
h0033,LU,s2002,electricity,dem,0.611446029246447
h0034,LU,s2002,electricity,dem,0.625014710565128
h0035,LU,s2002,electricity,dem,0.63686773254315
h0036,LU,s2002,electricity,dem,0.640248227048645
h0037,LU,s2002,electricity,dem,0.630224875400293
h0038,LU,s2002,electricity,dem,0.617750974301392
h0039,LU,s2002,electricity,dem,0.606072402872821
h0040,LU,s2002,electricity,dem,0.602142457817876
h0041,LU,s2002,electricity,dem,0.615805919356337
h0042,LU,s2002,electricity,dem,0.641446029246447
h0043,LU,s2002,electricity,dem,0.645088886389304
h0044,LU,s2002,electricity,dem,0.620799051224469
h0045,LU,s2002,electricity,dem,0.582653446828865
h0046,LU,s2002,electricity,dem,0.576954271004689
h0047,LU,s2002,electricity,dem,0.576654820455239
h0048,LU,s2002,electricity,dem,0.553160314960733
h0049,LU,s2002,electricity,dem,0.521816044183535
h0050,LU,s2002,electricity,dem,0.501649835392326
h0051,LU,s2002,electricity,dem,0.492898461765953
h0052,LU,s2002,electricity,dem,0.49023087934837
h0053,LU,s2002,electricity,dem,0.499697912315403
h0054,LU,s2002,electricity,dem,0.506898461765952
h0055,LU,s2002,electricity,dem,0.539928681546172
h0056,LU,s2002,electricity,dem,0.581017967260458
h0057,LU,s2002,electricity,dem,0.607028956271447
h0058,LU,s2002,electricity,dem,0.620597637590128
h0059,LU,s2002,electricity,dem,0.63245065956815
h0060,LU,s2002,electricity,dem,0.635831154073645
h0061,LU,s2002,electricity,dem,0.625807802425293
h0062,LU,s2002,electricity,dem,0.613333901326392
h0063,LU,s2002,electricity,dem,0.601655329897821
h0064,LU,s2002,electricity,dem,0.597725384842876
h0065,LU,s2002,electricity,dem,0.611388846381337
h0066,LU,s2002,electricity,dem,0.637028956271447
h0067,LU,s2002,electricity,dem,0.640671813414304
h0068,LU,s2002,electricity,dem,0.616381978249469
h0069,LU,s2002,electricity,dem,0.578236373853865
h0070,LU,s2002,electricity,dem,0.572537198029689
h0071,LU,s2002,electricity,dem,0.572237747480239
h0072,LU,s2002,electricity,dem,0.548743241985733
h0073,LU,s2002,electricity,dem,0.540837200123535
h0074,LU,s2002,electricity,dem,0.520670991332326
h0075,LU,s2002,electricity,dem,0.511919617705953
h0076,LU,s2002,electricity,dem,0.50925203528837
h0077,LU,s2002,electricity,dem,0.518719068255403
h0078,LU,s2002,electricity,dem,0.525919617705952
h0079,LU,s2002,electricity,dem,0.558949837486172
h0080,LU,s2002,electricity,dem,0.600039123200458
h0081,LU,s2002,electricity,dem,0.626050112211447
h0082,LU,s2002,electricity,dem,0.639618793530128
h0083,LU,s2002,electricity,dem,0.65147181550815
h0084,LU,s2002,electricity,dem,0.654852310013645
h0085,LU,s2002,electricity,dem,0.644828958365293
h0086,LU,s2002,electricity,dem,0.632355057266392
h0087,LU,s2002,electricity,dem,0.620676485837821
h0088,LU,s2002,electricity,dem,0.616746540782876
h0089,LU,s2002,electricity,dem,0.630410002321337
h0090,LU,s2002,electricity,dem,0.656050112211447
h0091,LU,s2002,electricity,dem,0.659692969354304
h0092,LU,s2002,electricity,dem,0.635403134189469
h0093,LU,s2002,electricity,dem,0.597257529793865
h0094,LU,s2002,electricity,dem,0.591558353969689
h0095,LU,s2002,electricity,dem,0.591258903420239
h0096,LU,s2002,electricity,dem,0.567764397925733
h0097,LU,s2002,electricity,dem,0.463092976673535
h0098,LU,s2002,electricity,dem,0.442926767882326
h0099,LU,s2002,electricity,dem,0.434175394255953
h0100,LU,s2002,electricity,dem,0.43150781183837
h0101,LU,s2002,electricity,dem,0.440974844805403
h0102,LU,s2002,electricity,dem,0.448175394255952
h0103,LU,s2002,electricity,dem,0.481205614036172
h0104,LU,s2002,electricity,dem,0.522294899750458
h0105,LU,s2002,electricity,dem,0.548305888761447
h0106,LU,s2002,electricity,dem,0.561874570080128
h0107,LU,s2002,electricity,dem,0.57372759205815
h0108,LU,s2002,electricity,dem,0.577108086563645
h0109,LU,s2002,electricity,dem,0.567084734915293
h0110,LU,s2002,electricity,dem,0.554610833816392
h0111,LU,s2002,electricity,dem,0.542932262387821
h0112,LU,s2002,electricity,dem,0.539002317332876
h0113,LU,s2002,electricity,dem,0.552665778871337
h0114,LU,s2002,electricity,dem,0.578305888761447
h0115,LU,s2002,electricity,dem,0.581948745904304
h0116,LU,s2002,electricity,dem,0.557658910739469
h0117,LU,s2002,electricity,dem,0.519513306343865
h0118,LU,s2002,electricity,dem,0.513814130519689
h0119,LU,s2002,electricity,dem,0.513514679970239
h0120,LU,s2002,electricity,dem,0.490020174475733
h0121,LU,s2002,electricity,dem,0.412464395530535
h0122,LU,s2002,electricity,dem,0.392298186739326
h0123,LU,s2002,electricity,dem,0.383546813112953
h0124,LU,s2002,electricity,dem,0.38087923069537
h0125,LU,s2002,electricity,dem,0.390346263662403
h0126,LU,s2002,electricity,dem,0.397546813112952
h0127,LU,s2002,electricity,dem,0.430577032893172
h0128,LU,s2002,electricity,dem,0.471666318607458
h0129,LU,s2002,electricity,dem,0.497677307618447
h0130,LU,s2002,electricity,dem,0.511245988937128
h0131,LU,s2002,electricity,dem,0.52309901091515
h0132,LU,s2002,electricity,dem,0.526479505420645
h0133,LU,s2002,electricity,dem,0.516456153772293
h0134,LU,s2002,electricity,dem,0.503982252673392
h0135,LU,s2002,electricity,dem,0.492303681244821
h0136,LU,s2002,electricity,dem,0.488373736189876
h0137,LU,s2002,electricity,dem,0.502037197728337
h0138,LU,s2002,electricity,dem,0.527677307618447
h0139,LU,s2002,electricity,dem,0.531320164761304
h0140,LU,s2002,electricity,dem,0.507030329596469
h0141,LU,s2002,electricity,dem,0.468884725200865
h0142,LU,s2002,electricity,dem,0.463185549376689
h0143,LU,s2002,electricity,dem,0.462886098827238
h0144,LU,s2002,electricity,dem,0.439391593332733
h0145,LU,s2002,electricity,dem,0.481142657275535
h0146,LU,s2002,electricity,dem,0.460976448484326
