timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s2010,wind,avaConv,0.503705987508015
h0002,BE,s2010,wind,avaConv,0.510696731486973
h0003,BE,s2010,wind,avaConv,0.528815960910639
h0004,BE,s2010,wind,avaConv,0.571877390542418
h0005,BE,s2010,wind,avaConv,0.66669454978808
h0006,BE,s2010,wind,avaConv,0.750921038885595
h0007,BE,s2010,wind,avaConv,0.744970557952663
h0008,BE,s2010,wind,avaConv,0.723988354143681
h0009,BE,s2010,wind,avaConv,0.752500442321466
h0010,BE,s2010,wind,avaConv,0.851644045713278
h0011,BE,s2010,wind,avaConv,0.876318216994865
h0012,BE,s2010,wind,avaConv,0.879399149965176
h0013,BE,s2010,wind,avaConv,0.849770186175383
h0014,BE,s2010,wind,avaConv,0.798100165109486
h0015,BE,s2010,wind,avaConv,0.665691787072116
h0016,BE,s2010,wind,avaConv,0.424916314419781
h0017,BE,s2010,wind,avaConv,0.348822975088937
h0018,BE,s2010,wind,avaConv,0.29188093763054
h0019,BE,s2010,wind,avaConv,0.22857375582207
h0020,BE,s2010,wind,avaConv,0.149639638999525
h0021,BE,s2010,wind,avaConv,0.106104427221932
h0022,BE,s2010,wind,avaConv,0.0752834035324374
h0023,BE,s2010,wind,avaConv,0.0515605502420828
h0024,BE,s2010,wind,avaConv,0.0418017982635297
h0025,BE,s2010,wind,avaConv,0.0588839831244009
h0026,BE,s2010,wind,avaConv,0.121139562960221
h0027,BE,s2010,wind,avaConv,0.208130758821179
h0028,BE,s2010,wind,avaConv,0.279732013492475
h0029,BE,s2010,wind,avaConv,0.314459167498594
h0030,BE,s2010,wind,avaConv,0.322491449609301
h0031,BE,s2010,wind,avaConv,0.311171003248902
h0032,BE,s2010,wind,avaConv,0.312665867672481
h0033,BE,s2010,wind,avaConv,0.31654263657448
h0034,BE,s2010,wind,avaConv,0.355795415584143
h0035,BE,s2010,wind,avaConv,0.363321943226623
h0036,BE,s2010,wind,avaConv,0.401043109640015
h0037,BE,s2010,wind,avaConv,0.480287253266232
h0038,BE,s2010,wind,avaConv,0.492289184775285
h0039,BE,s2010,wind,avaConv,0.42042389876479
h0040,BE,s2010,wind,avaConv,0.374794210831422
h0041,BE,s2010,wind,avaConv,0.393800502477165
h0042,BE,s2010,wind,avaConv,0.44826377378932
h0043,BE,s2010,wind,avaConv,0.473575224623569
h0044,BE,s2010,wind,avaConv,0.497586833468421
h0045,BE,s2010,wind,avaConv,0.529044248149657
h0046,BE,s2010,wind,avaConv,0.550600912724739
h0047,BE,s2010,wind,avaConv,0.534210329601068
h0048,BE,s2010,wind,avaConv,0.459426253945436
h0049,BE,s2010,wind,avaConv,0.386186130736479
h0050,BE,s2010,wind,avaConv,0.437650998641002
h0051,BE,s2010,wind,avaConv,0.517357432733616
h0052,BE,s2010,wind,avaConv,0.56456163092295
h0053,BE,s2010,wind,avaConv,0.519957731078967
h0054,BE,s2010,wind,avaConv,0.568010538702963
h0055,BE,s2010,wind,avaConv,0.575206650323472
h0056,BE,s2010,wind,avaConv,0.543051543228954
h0057,BE,s2010,wind,avaConv,0.430490075228208
h0058,BE,s2010,wind,avaConv,0.394927262871938
h0059,BE,s2010,wind,avaConv,0.373232566008859
h0060,BE,s2010,wind,avaConv,0.414596916640914
h0061,BE,s2010,wind,avaConv,0.359798308631467
h0062,BE,s2010,wind,avaConv,0.242837913187437
h0063,BE,s2010,wind,avaConv,0.171774102236606
h0064,BE,s2010,wind,avaConv,0.123631543757028
h0065,BE,s2010,wind,avaConv,0.0976596996274206
h0066,BE,s2010,wind,avaConv,0.113916617858454
h0067,BE,s2010,wind,avaConv,0.103721443825515
h0068,BE,s2010,wind,avaConv,0.0922731510730582
h0069,BE,s2010,wind,avaConv,0.0767100696895891
h0070,BE,s2010,wind,avaConv,0.0663666423025975
h0071,BE,s2010,wind,avaConv,0.0428653332282818
h0072,BE,s2010,wind,avaConv,0.0263741763969262
h0073,BE,s2010,wind,avaConv,0.0144418314594505
h0074,BE,s2010,wind,avaConv,0.00826007625896807
h0075,BE,s2010,wind,avaConv,0.00826129607514755
h0076,BE,s2010,wind,avaConv,0.00979161130128603
h0077,BE,s2010,wind,avaConv,0.0122818264345974
h0078,BE,s2010,wind,avaConv,0.0163208916378964
h0079,BE,s2010,wind,avaConv,0.0237444101138182
h0080,BE,s2010,wind,avaConv,0.0343285316199728
h0081,BE,s2010,wind,avaConv,0.0475890658913774
h0082,BE,s2010,wind,avaConv,0.0711583423797862
h0083,BE,s2010,wind,avaConv,0.0941223066414011
h0084,BE,s2010,wind,avaConv,0.12070422212812
h0085,BE,s2010,wind,avaConv,0.158750072040305
h0086,BE,s2010,wind,avaConv,0.200482053546388
h0087,BE,s2010,wind,avaConv,0.225822476646
h0088,BE,s2010,wind,avaConv,0.230084236552893
h0089,BE,s2010,wind,avaConv,0.234803744872569
h0090,BE,s2010,wind,avaConv,0.243081701732104
h0091,BE,s2010,wind,avaConv,0.231711569894558
h0092,BE,s2010,wind,avaConv,0.213668774248616
h0093,BE,s2010,wind,avaConv,0.193905262079802
h0094,BE,s2010,wind,avaConv,0.184063271153049
h0095,BE,s2010,wind,avaConv,0.198401660840223
h0096,BE,s2010,wind,avaConv,0.205633098062355
h0097,BE,s2010,wind,avaConv,0.222721017056847
h0098,BE,s2010,wind,avaConv,0.227546391571315
h0099,BE,s2010,wind,avaConv,0.22457522160144
h0100,BE,s2010,wind,avaConv,0.222470132056644
h0101,BE,s2010,wind,avaConv,0.206825917640402
h0102,BE,s2010,wind,avaConv,0.196165256769609
h0103,BE,s2010,wind,avaConv,0.192769625566079
h0104,BE,s2010,wind,avaConv,0.20471020407979
h0105,BE,s2010,wind,avaConv,0.229258496523395
h0106,BE,s2010,wind,avaConv,0.270484286404988
h0107,BE,s2010,wind,avaConv,0.279519172217828
h0108,BE,s2010,wind,avaConv,0.287351937945174
h0109,BE,s2010,wind,avaConv,0.259766074640021
h0110,BE,s2010,wind,avaConv,0.208440855629129
h0111,BE,s2010,wind,avaConv,0.14749155283634
h0112,BE,s2010,wind,avaConv,0.123167054451386
h0113,BE,s2010,wind,avaConv,0.12835263897279
h0114,BE,s2010,wind,avaConv,0.142604046881666
h0115,BE,s2010,wind,avaConv,0.166688984120391
h0116,BE,s2010,wind,avaConv,0.191288744149295
h0117,BE,s2010,wind,avaConv,0.208888663370241
h0118,BE,s2010,wind,avaConv,0.215562697238158
h0119,BE,s2010,wind,avaConv,0.2277206432669
h0120,BE,s2010,wind,avaConv,0.235639371665526
h0121,BE,s2010,wind,avaConv,0.244995548967393
h0122,BE,s2010,wind,avaConv,0.230031542759118
h0123,BE,s2010,wind,avaConv,0.205038699470851
h0124,BE,s2010,wind,avaConv,0.180539725780758
h0125,BE,s2010,wind,avaConv,0.15129496019591
h0126,BE,s2010,wind,avaConv,0.124974856256259
h0127,BE,s2010,wind,avaConv,0.0996928288473641
h0128,BE,s2010,wind,avaConv,0.0880153881785902
h0129,BE,s2010,wind,avaConv,0.0808798316443893
h0130,BE,s2010,wind,avaConv,0.0864802709117518
h0131,BE,s2010,wind,avaConv,0.063051124336703
h0132,BE,s2010,wind,avaConv,0.0524145513199654
h0133,BE,s2010,wind,avaConv,0.03313312253124
h0134,BE,s2010,wind,avaConv,0.0156918951755045
h0135,BE,s2010,wind,avaConv,0.00593212663268094
h0136,BE,s2010,wind,avaConv,0.000600881732936772
h0137,BE,s2010,wind,avaConv,0.0
h0138,BE,s2010,wind,avaConv,0.0
h0139,BE,s2010,wind,avaConv,0.0
h0140,BE,s2010,wind,avaConv,0.00219624008350151
h0141,BE,s2010,wind,avaConv,0.0163985926234779
h0142,BE,s2010,wind,avaConv,0.0331515824238104
h0143,BE,s2010,wind,avaConv,0.0379798522558101
h0144,BE,s2010,wind,avaConv,0.0395725243466587
h0145,BE,s2010,wind,avaConv,0.0362786324904323
h0146,BE,s2010,wind,avaConv,0.0362786324904323
h0147,BE,s2010,wind,avaConv,0.0411591660093246
h0148,BE,s2010,wind,avaConv,0.0533604998065552
h0149,BE,s2010,wind,avaConv,0.0771775033787493
h0150,BE,s2010,wind,avaConv,0.0771775033787493
h0151,BE,s2010,wind,avaConv,0.0598516093866819
h0152,BE,s2010,wind,avaConv,0.0330249434778375
h0153,BE,s2010,wind,avaConv,0.0103862933898887
h0154,BE,s2010,wind,avaConv,0.00568502075777576
h0155,BE,s2010,wind,avaConv,0.00207885877054616
h0156,BE,s2010,wind,avaConv,0.00174961212680314
h0157,BE,s2010,wind,avaConv,0.011194581580648
h0158,BE,s2010,wind,avaConv,0.0241763347468912
h0159,BE,s2010,wind,avaConv,0.0313980989715401
h0160,BE,s2010,wind,avaConv,0.0313980989715401
h0161,BE,s2010,wind,avaConv,0.0206934621201031
h0162,BE,s2010,wind,avaConv,0.013000145985633
h0163,BE,s2010,wind,avaConv,0.0391679764823303
h0164,BE,s2010,wind,avaConv,0.177065050540139
h0165,BE,s2010,wind,avaConv,0.324527401693824
h0166,BE,s2010,wind,avaConv,0.356920596415213
h0167,BE,s2010,wind,avaConv,0.345240609786327
h0168,BE,s2010,wind,avaConv,0.315341355417483
h0169,BE,s2010,wind,avaConv,0.254365455783189
h0170,BE,s2010,wind,avaConv,0.218887645019741
h0171,BE,s2010,wind,avaConv,0.208924193598993
h0172,BE,s2010,wind,avaConv,0.212673994796299
h0173,BE,s2010,wind,avaConv,0.230813091795846
h0174,BE,s2010,wind,avaConv,0.260517337195947
h0175,BE,s2010,wind,avaConv,0.280596256044798
h0176,BE,s2010,wind,avaConv,0.313682669702346
h0177,BE,s2010,wind,avaConv,0.358842891180071
h0178,BE,s2010,wind,avaConv,0.486564954889132
h0179,BE,s2010,wind,avaConv,0.692047060003173
h0180,BE,s2010,wind,avaConv,0.800984909457388
h0181,BE,s2010,wind,avaConv,0.929275222905755
h0182,BE,s2010,wind,avaConv,0.971882358213301
h0183,BE,s2010,wind,avaConv,0.982600683952979
h0184,BE,s2010,wind,avaConv,0.97518192156076
h0185,BE,s2010,wind,avaConv,0.93075271129159
h0186,BE,s2010,wind,avaConv,0.940054059489474
h0187,BE,s2010,wind,avaConv,0.931254495387414
h0188,BE,s2010,wind,avaConv,0.948092696258859
h0189,BE,s2010,wind,avaConv,0.961016310354707
h0190,BE,s2010,wind,avaConv,0.959303731914787
h0191,BE,s2010,wind,avaConv,0.96641903089185
h0192,BE,s2010,wind,avaConv,0.968402691160935
h0193,BE,s2010,wind,avaConv,0.976173564157998
h0194,BE,s2010,wind,avaConv,0.98703835327435
h0195,BE,s2010,wind,avaConv,0.993736235759193
h0196,BE,s2010,wind,avaConv,0.997946402940076
