timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s2010,solar,avaConv,0.0
h0002,BE,s2010,solar,avaConv,0.0
h0003,BE,s2010,solar,avaConv,0.0
h0004,BE,s2010,solar,avaConv,0.0
h0005,BE,s2010,solar,avaConv,0.0
h0006,BE,s2010,solar,avaConv,0.0
h0007,BE,s2010,solar,avaConv,0.0
h0008,BE,s2010,solar,avaConv,0.000267044430397169
h0009,BE,s2010,solar,avaConv,0.029215010004715
h0010,BE,s2010,solar,avaConv,0.092900312652582
h0011,BE,s2010,solar,avaConv,0.150810827358017
h0012,BE,s2010,solar,avaConv,0.176890085504534
h0013,BE,s2010,solar,avaConv,0.165841822994573
h0014,BE,s2010,solar,avaConv,0.127207125603907
h0015,BE,s2010,solar,avaConv,0.0665311695410449
h0016,BE,s2010,solar,avaConv,0.00770056204173452
h0017,BE,s2010,solar,avaConv,0.0
h0018,BE,s2010,solar,avaConv,0.0
h0019,BE,s2010,solar,avaConv,0.0
h0020,BE,s2010,solar,avaConv,0.0
h0021,BE,s2010,solar,avaConv,0.0
h0022,BE,s2010,solar,avaConv,0.0
h0023,BE,s2010,solar,avaConv,0.0
h0024,BE,s2010,solar,avaConv,0.0
h0025,BE,s2010,solar,avaConv,0.0
h0026,BE,s2010,solar,avaConv,0.0
h0027,BE,s2010,solar,avaConv,0.0
h0028,BE,s2010,solar,avaConv,0.0
h0029,BE,s2010,solar,avaConv,0.0
h0030,BE,s2010,solar,avaConv,0.0
h0031,BE,s2010,solar,avaConv,0.0
h0032,BE,s2010,solar,avaConv,0.00035225820483594
h0033,BE,s2010,solar,avaConv,0.0288781133971567
h0034,BE,s2010,solar,avaConv,0.0909449420168372
h0035,BE,s2010,solar,avaConv,0.144911453995873
h0036,BE,s2010,solar,avaConv,0.164346250072718
h0037,BE,s2010,solar,avaConv,0.139310984490966
h0038,BE,s2010,solar,avaConv,0.0875226114627337
h0039,BE,s2010,solar,avaConv,0.0412501811855573
h0040,BE,s2010,solar,avaConv,0.00437900582282731
h0041,BE,s2010,solar,avaConv,0.0
h0042,BE,s2010,solar,avaConv,0.0
h0043,BE,s2010,solar,avaConv,0.0
h0044,BE,s2010,solar,avaConv,0.0
h0045,BE,s2010,solar,avaConv,0.0
h0046,BE,s2010,solar,avaConv,0.0
h0047,BE,s2010,solar,avaConv,0.0
h0048,BE,s2010,solar,avaConv,0.0
h0049,BE,s2010,solar,avaConv,0.0
h0050,BE,s2010,solar,avaConv,0.0
h0051,BE,s2010,solar,avaConv,0.0
h0052,BE,s2010,solar,avaConv,0.0
h0053,BE,s2010,solar,avaConv,0.0
h0054,BE,s2010,solar,avaConv,0.0
h0055,BE,s2010,solar,avaConv,0.0
