timestep_3,region_4,carrier_1,parameter,value
d001,01ES,frtRoadLight,mustOut,0.37500337433333325
d002,01ES,frtRoadLight,mustOut,0.6061052398333333
d003,01ES,frtRoadLight,mustOut,0.6061052398333333
d004,01ES,frtRoadLight,mustOut,0.6061052398333333
d005,01ES,frtRoadLight,mustOut,0.6061052398333333
d006,01ES,frtRoadLight,mustOut,0.37500337433333325
d007,01ES,frtRoadLight,mustOut,0.37500337433333325
d008,01ES,frtRoadLight,mustOut,0.6061052398333333
d009,01ES,frtRoadLight,mustOut,0.6061052398333333
d010,01ES,frtRoadLight,mustOut,0.6061052398333333
d011,01ES,frtRoadLight,mustOut,0.6061052398333333
d012,01ES,frtRoadLight,mustOut,0.6061052398333333
d013,01ES,frtRoadLight,mustOut,0.37500337433333325
d014,01ES,frtRoadLight,mustOut,0.37500337433333325
d015,01ES,frtRoadLight,mustOut,0.6061052398333333
d016,01ES,frtRoadLight,mustOut,0.6061052398333333
d017,01ES,frtRoadLight,mustOut,0.6061052398333333
d018,01ES,frtRoadLight,mustOut,0.6061052398333333
d019,01ES,frtRoadLight,mustOut,0.6061052398333333
d020,01ES,frtRoadLight,mustOut,0.37500337433333325
d021,01ES,frtRoadLight,mustOut,0.37500337433333325
d022,01ES,frtRoadLight,mustOut,0.6061052398333333
d023,01ES,frtRoadLight,mustOut,0.6061052398333333
d024,01ES,frtRoadLight,mustOut,0.6061052398333333
d025,01ES,frtRoadLight,mustOut,0.6061052398333333
d026,01ES,frtRoadLight,mustOut,0.6061052398333333
d027,01ES,frtRoadLight,mustOut,0.37500337433333325
d028,01ES,frtRoadLight,mustOut,0.37500337433333325
d029,01ES,frtRoadLight,mustOut,0.6061052398333333
d030,01ES,frtRoadLight,mustOut,0.6061052398333333
d031,01ES,frtRoadLight,mustOut,0.6061052398333333
d032,01ES,frtRoadLight,mustOut,0.6006488904999999
d033,01ES,frtRoadLight,mustOut,0.6006488904999999
d034,01ES,frtRoadLight,mustOut,0.3820557984166666
d035,01ES,frtRoadLight,mustOut,0.3820557984166666
d036,01ES,frtRoadLight,mustOut,0.6006488904999999
d037,01ES,frtRoadLight,mustOut,0.6006488904999999
d038,01ES,frtRoadLight,mustOut,0.6006488904999999
d039,01ES,frtRoadLight,mustOut,0.6006488904999999
d040,01ES,frtRoadLight,mustOut,0.6006488904999999
d041,01ES,frtRoadLight,mustOut,0.3820557984166666
d042,01ES,frtRoadLight,mustOut,0.3820557984166666
d043,01ES,frtRoadLight,mustOut,0.6006488904999999
d044,01ES,frtRoadLight,mustOut,0.6006488904999999
d045,01ES,frtRoadLight,mustOut,0.6006488904999999
