timestep_3,region_4,carrier_1,parameter,value
d001,01ES,psngRoadPub,mustOut,0.37500337433333325
d002,01ES,psngRoadPub,mustOut,0.6061052398333333
d003,01ES,psngRoadPub,mustOut,0.6061052398333333
d004,01ES,psngRoadPub,mustOut,0.6061052398333333
d005,01ES,psngRoadPub,mustOut,0.6061052398333333
d006,01ES,psngRoadPub,mustOut,0.37500337433333325
d007,01ES,psngRoadPub,mustOut,0.37500337433333325
d008,01ES,psngRoadPub,mustOut,0.6061052398333333
d009,01ES,psngRoadPub,mustOut,0.6061052398333333
d010,01ES,psngRoadPub,mustOut,0.6061052398333333
d011,01ES,psngRoadPub,mustOut,0.6061052398333333
d012,01ES,psngRoadPub,mustOut,0.6061052398333333
d013,01ES,psngRoadPub,mustOut,0.37500337433333325
d014,01ES,psngRoadPub,mustOut,0.37500337433333325
d015,01ES,psngRoadPub,mustOut,0.6061052398333333
d016,01ES,psngRoadPub,mustOut,0.6061052398333333
d017,01ES,psngRoadPub,mustOut,0.6061052398333333
d018,01ES,psngRoadPub,mustOut,0.6061052398333333
d019,01ES,psngRoadPub,mustOut,0.6061052398333333
d020,01ES,psngRoadPub,mustOut,0.37500337433333325
d021,01ES,psngRoadPub,mustOut,0.37500337433333325
d022,01ES,psngRoadPub,mustOut,0.6061052398333333
d023,01ES,psngRoadPub,mustOut,0.6061052398333333
d024,01ES,psngRoadPub,mustOut,0.6061052398333333
d025,01ES,psngRoadPub,mustOut,0.6061052398333333
d026,01ES,psngRoadPub,mustOut,0.6061052398333333
d027,01ES,psngRoadPub,mustOut,0.37500337433333325
d028,01ES,psngRoadPub,mustOut,0.37500337433333325
d029,01ES,psngRoadPub,mustOut,0.6061052398333333
d030,01ES,psngRoadPub,mustOut,0.6061052398333333
d031,01ES,psngRoadPub,mustOut,0.6061052398333333
d032,01ES,psngRoadPub,mustOut,0.6006488904999999
d033,01ES,psngRoadPub,mustOut,0.6006488904999999
d034,01ES,psngRoadPub,mustOut,0.3820557984166666
d035,01ES,psngRoadPub,mustOut,0.3820557984166666
d036,01ES,psngRoadPub,mustOut,0.6006488904999999
d037,01ES,psngRoadPub,mustOut,0.6006488904999999
d038,01ES,psngRoadPub,mustOut,0.6006488904999999
d039,01ES,psngRoadPub,mustOut,0.6006488904999999
d040,01ES,psngRoadPub,mustOut,0.6006488904999999
d041,01ES,psngRoadPub,mustOut,0.3820557984166666
d042,01ES,psngRoadPub,mustOut,0.3820557984166666
d043,01ES,psngRoadPub,mustOut,0.6006488904999999
d044,01ES,psngRoadPub,mustOut,0.6006488904999999
d045,01ES,psngRoadPub,mustOut,0.6006488904999999
d046,01ES,psngRoadPub,mustOut,0.6006488904999999
d047,01ES,psngRoadPub,mustOut,0.6006488904999999
d048,01ES,psngRoadPub,mustOut,0.3820557984166666
d049,01ES,psngRoadPub,mustOut,0.3820557984166666
d050,01ES,psngRoadPub,mustOut,0.6006488904999999
d051,01ES,psngRoadPub,mustOut,0.6006488904999999
d052,01ES,psngRoadPub,mustOut,0.6006488904999999
d053,01ES,psngRoadPub,mustOut,0.6006488904999999
d054,01ES,psngRoadPub,mustOut,0.6006488904999999
d055,01ES,psngRoadPub,mustOut,0.3820557984166666
d056,01ES,psngRoadPub,mustOut,0.3820557984166666
d057,01ES,psngRoadPub,mustOut,0.6006488904999999
d058,01ES,psngRoadPub,mustOut,0.6006488904999999
d059,01ES,psngRoadPub,mustOut,0.6006488904999999
d060,01ES,psngRoadPub,mustOut,0.5843349125833331
d061,01ES,psngRoadPub,mustOut,0.5843349125833331
d062,01ES,psngRoadPub,mustOut,0.37479922525000003
d063,01ES,psngRoadPub,mustOut,0.37479922525000003
d064,01ES,psngRoadPub,mustOut,0.5843349125833331
d065,01ES,psngRoadPub,mustOut,0.5843349125833331
d066,01ES,psngRoadPub,mustOut,0.5843349125833331
d067,01ES,psngRoadPub,mustOut,0.5843349125833331
d068,01ES,psngRoadPub,mustOut,0.5843349125833331
d069,01ES,psngRoadPub,mustOut,0.37479922525000003
d070,01ES,psngRoadPub,mustOut,0.37479922525000003
d071,01ES,psngRoadPub,mustOut,0.5843349125833331
