timestep_3,region_4,carrier_1,parameter,value
d001,01ES,psngRoadPub,mustOut,0.3486166228808132
d002,01ES,psngRoadPub,mustOut,0.6193963791020525
d003,01ES,psngRoadPub,mustOut,0.6236717374138299
d004,01ES,psngRoadPub,mustOut,0.4896878085816542
d005,01ES,psngRoadPub,mustOut,0.48133289752851494
d006,01ES,psngRoadPub,mustOut,0.6236717374138299
d007,01ES,psngRoadPub,mustOut,0.6236717374138299
d008,01ES,psngRoadPub,mustOut,0.3516243270081167
d009,01ES,psngRoadPub,mustOut,0.6193963791020525
d010,01ES,psngRoadPub,mustOut,0.6236717374138299
d011,01ES,psngRoadPub,mustOut,0.4896878085816542
d012,01ES,psngRoadPub,mustOut,0.48133289752851494
d013,01ES,psngRoadPub,mustOut,0.6236717374138299
d014,01ES,psngRoadPub,mustOut,0.6236717374138299
d015,01ES,psngRoadPub,mustOut,0.3516243270081167
d016,01ES,psngRoadPub,mustOut,0.6193963791020525
d017,01ES,psngRoadPub,mustOut,0.6060650905872714
d018,01ES,psngRoadPub,mustOut,0.4965133733845917
d019,01ES,psngRoadPub,mustOut,0.4704638755623791
d020,01ES,psngRoadPub,mustOut,0.6091647735699147
d021,01ES,psngRoadPub,mustOut,0.6091647735699147
d022,01ES,psngRoadPub,mustOut,0.3711847775593616
d023,01ES,psngRoadPub,mustOut,0.5957924713876089
d024,01ES,psngRoadPub,mustOut,0.6091647735699147
d025,01ES,psngRoadPub,mustOut,0.4965133733845917
d026,01ES,psngRoadPub,mustOut,0.4704638755623791
d027,01ES,psngRoadPub,mustOut,0.6091647735699147
d028,01ES,psngRoadPub,mustOut,0.6091647735699147
d029,01ES,psngRoadPub,mustOut,0.3711847775593616
d030,01ES,psngRoadPub,mustOut,0.5957924713876089
d031,01ES,psngRoadPub,mustOut,0.6044296622303226
d032,01ES,psngRoadPub,mustOut,0.47414927482748276
d033,01ES,psngRoadPub,mustOut,0.4611321987513604
d034,01ES,psngRoadPub,mustOut,0.5898285667695122
d035,01ES,psngRoadPub,mustOut,0.5898285667695122
d036,01ES,psngRoadPub,mustOut,0.3521300821911042
d037,01ES,psngRoadPub,mustOut,0.5831513913877391
d038,01ES,psngRoadPub,mustOut,0.5898285667695122
d039,01ES,psngRoadPub,mustOut,0.47414927482748276
d040,01ES,psngRoadPub,mustOut,0.4611321987513604
d041,01ES,psngRoadPub,mustOut,0.5898285667695122
d042,01ES,psngRoadPub,mustOut,0.5898285667695122
d043,01ES,psngRoadPub,mustOut,0.3521300821911042
d044,01ES,psngRoadPub,mustOut,0.5831513913877391
d045,01ES,psngRoadPub,mustOut,0.5898285667695122
d046,01ES,psngRoadPub,mustOut,0.47414927482748276
d047,01ES,psngRoadPub,mustOut,0.4726430527923209
d048,01ES,psngRoadPub,mustOut,0.6259347726180721
d049,01ES,psngRoadPub,mustOut,0.6259347726180721
d050,01ES,psngRoadPub,mustOut,0.3525491289032532
d051,01ES,psngRoadPub,mustOut,0.6134964620387756
d052,01ES,psngRoadPub,mustOut,0.6259347726180721
d053,01ES,psngRoadPub,mustOut,0.4952123711010899
d054,01ES,psngRoadPub,mustOut,0.4708332198409388
d055,01ES,psngRoadPub,mustOut,0.6259347726180721
d056,01ES,psngRoadPub,mustOut,0.6259347726180721
d057,01ES,psngRoadPub,mustOut,0.3525491289032532
d058,01ES,psngRoadPub,mustOut,0.6134964620387756
d059,01ES,psngRoadPub,mustOut,0.6259347726180721
d060,01ES,psngRoadPub,mustOut,0.4952123711010899
d061,01ES,psngRoadPub,mustOut,0.4708332198409388
d062,01ES,psngRoadPub,mustOut,0.6079331345563328
d063,01ES,psngRoadPub,mustOut,0.6161089889867114
d064,01ES,psngRoadPub,mustOut,0.38178205030384804
d065,01ES,psngRoadPub,mustOut,0.5986335169798473
d066,01ES,psngRoadPub,mustOut,0.6161089889867114
d067,01ES,psngRoadPub,mustOut,0.507090418417358
d068,01ES,psngRoadPub,mustOut,0.4733251488663373
d069,01ES,psngRoadPub,mustOut,0.6161089889867114
d070,01ES,psngRoadPub,mustOut,0.6161089889867114
d071,01ES,psngRoadPub,mustOut,0.38178205030384804
d072,01ES,psngRoadPub,mustOut,0.5986335169798473
d073,01ES,psngRoadPub,mustOut,0.6161089889867114
