timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,CH,s2014,wind,avaConv,0.133884905797068
h0002,CH,s2014,wind,avaConv,0.433317774344411
h0003,CH,s2014,wind,avaConv,0.522038624284365
h0004,CH,s2014,wind,avaConv,0.573631727238577
h0005,CH,s2014,wind,avaConv,0.337685698775077
h0006,CH,s2014,wind,avaConv,0.151243332959233
h0007,CH,s2014,wind,avaConv,0.14256411937815
h0008,CH,s2014,wind,avaConv,0.112829776554071
h0009,CH,s2014,wind,avaConv,0.0506287458896475
h0010,CH,s2014,wind,avaConv,0.0602723165352946
h0011,CH,s2014,wind,avaConv,0.0793987316491614
h0012,CH,s2014,wind,avaConv,0.0793987316491614
h0013,CH,s2014,wind,avaConv,0.0409851752440003
h0014,CH,s2014,wind,avaConv,0.0165869415105131
h0015,CH,s2014,wind,avaConv,0.00141439036136158
h0016,CH,s2014,wind,avaConv,0.00990073252953106
h0017,CH,s2014,wind,avaConv,0.0165869415105131
h0018,CH,s2014,wind,avaConv,0.0138712853310634
h0019,CH,s2014,wind,avaConv,0.0203304456481911
h0020,CH,s2014,wind,avaConv,0.0236021310086497
h0021,CH,s2014,wind,avaConv,0.0395955680827294
h0022,CH,s2014,wind,avaConv,0.0481144217865166
h0023,CH,s2014,wind,avaConv,0.0649519295172382
h0024,CH,s2014,wind,avaConv,0.0637818429204994
h0025,CH,s2014,wind,avaConv,0.0599628223263213
h0026,CH,s2014,wind,avaConv,0.0561116564966578
h0027,CH,s2014,wind,avaConv,0.063712955411752
h0028,CH,s2014,wind,avaConv,0.0720300770697002
h0029,CH,s2014,wind,avaConv,0.098579543281046
h0030,CH,s2014,wind,avaConv,0.134665285086822
h0031,CH,s2014,wind,avaConv,0.224072077793774
h0032,CH,s2014,wind,avaConv,0.314282268211941
h0033,CH,s2014,wind,avaConv,0.249116081089303
h0034,CH,s2014,wind,avaConv,0.313328137755272
h0035,CH,s2014,wind,avaConv,0.573886423907388
h0036,CH,s2014,wind,avaConv,0.57177230014377
h0037,CH,s2014,wind,avaConv,0.589869834622186
h0038,CH,s2014,wind,avaConv,0.353822606988793
h0039,CH,s2014,wind,avaConv,0.256840431529069
h0040,CH,s2014,wind,avaConv,0.224438034159694
h0041,CH,s2014,wind,avaConv,0.185960187283562
h0042,CH,s2014,wind,avaConv,0.14256411937815
h0043,CH,s2014,wind,avaConv,0.119515985535053
h0044,CH,s2014,wind,avaConv,0.0660263136871974
h0045,CH,s2014,wind,avaConv,0.0793987316491614
h0046,CH,s2014,wind,avaConv,0.0606372732065223
h0047,CH,s2014,wind,avaConv,0.0495006312927248
h0048,CH,s2014,wind,avaConv,0.0371767142449212
h0049,CH,s2014,wind,avaConv,0.0424775135287472
h0050,CH,s2014,wind,avaConv,0.0467718171829267
h0051,CH,s2014,wind,avaConv,0.0415074935615893
h0052,CH,s2014,wind,avaConv,0.0402648886952312
h0053,CH,s2014,wind,avaConv,0.059584175222011
h0054,CH,s2014,wind,avaConv,0.0697495646337089
h0055,CH,s2014,wind,avaConv,0.0761221160558664
h0056,CH,s2014,wind,avaConv,0.0890625553581585
h0057,CH,s2014,wind,avaConv,0.143949195904444
h0058,CH,s2014,wind,avaConv,0.618486589214965
h0059,CH,s2014,wind,avaConv,0.614231159656751
h0060,CH,s2014,wind,avaConv,0.455433696358429
h0061,CH,s2014,wind,avaConv,0.456285261924626
h0062,CH,s2014,wind,avaConv,0.27514542754889
h0063,CH,s2014,wind,avaConv,0.107622448229636
h0064,CH,s2014,wind,avaConv,0.0602723165352946
h0065,CH,s2014,wind,avaConv,0.0602723165352946
h0066,CH,s2014,wind,avaConv,0.0927711496111254
h0067,CH,s2014,wind,avaConv,0.17728097370248
h0068,CH,s2014,wind,avaConv,0.273041630213756
h0069,CH,s2014,wind,avaConv,0.273041630213756
h0070,CH,s2014,wind,avaConv,0.211997828026809
h0071,CH,s2014,wind,avaConv,0.159922546540315
h0072,CH,s2014,wind,avaConv,0.0994573585921074
h0073,CH,s2014,wind,avaConv,0.0660263136871974
h0074,CH,s2014,wind,avaConv,0.0506287458896475
h0075,CH,s2014,wind,avaConv,0.0265642896296163
h0076,CH,s2014,wind,avaConv,0.00842158531495107
h0077,CH,s2014,wind,avaConv,0.00651685515203403
h0078,CH,s2014,wind,avaConv,0.00740016618957225
h0079,CH,s2014,wind,avaConv,0.00611598897120542
h0080,CH,s2014,wind,avaConv,0.00766049254515097
h0081,CH,s2014,wind,avaConv,0.00731432335701801
h0082,CH,s2014,wind,avaConv,0.0100015984137759
h0083,CH,s2014,wind,avaConv,0.0242673205641797
h0084,CH,s2014,wind,avaConv,0.0378014637114055
h0085,CH,s2014,wind,avaConv,0.0496180186301237
h0086,CH,s2014,wind,avaConv,0.0370932025594977
h0087,CH,s2014,wind,avaConv,0.0500874729603131
h0088,CH,s2014,wind,avaConv,0.0598709172154417
h0089,CH,s2014,wind,avaConv,0.118632641018301
h0090,CH,s2014,wind,avaConv,0.0391765476756225
h0091,CH,s2014,wind,avaConv,0.00850393041187861
h0092,CH,s2014,wind,avaConv,0.018860225861783
h0093,CH,s2014,wind,avaConv,0.0344477003617875
h0094,CH,s2014,wind,avaConv,0.0310265811709691
h0095,CH,s2014,wind,avaConv,0.0156811452048096
h0096,CH,s2014,wind,avaConv,0.0148339101031531
