timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,NL,s2016,wind,avaConv,0.922797379049263
h0002,NL,s2016,wind,avaConv,0.788801827512999
h0003,NL,s2016,wind,avaConv,0.635945240481967
h0004,NL,s2016,wind,avaConv,0.40326516198975
h0005,NL,s2016,wind,avaConv,0.271198583129941
h0006,NL,s2016,wind,avaConv,0.178282179947068
h0007,NL,s2016,wind,avaConv,0.111477877729509
h0008,NL,s2016,wind,avaConv,0.0635451968836835
h0009,NL,s2016,wind,avaConv,0.036018378623314
h0010,NL,s2016,wind,avaConv,0.0224567650563145
h0011,NL,s2016,wind,avaConv,0.0242984308031665
h0012,NL,s2016,wind,avaConv,0.0307952245027994
h0013,NL,s2016,wind,avaConv,0.0809139423498634
h0014,NL,s2016,wind,avaConv,0.169573544794814
h0015,NL,s2016,wind,avaConv,0.253644162677101
h0016,NL,s2016,wind,avaConv,0.320228901617861
h0017,NL,s2016,wind,avaConv,0.386952223573337
h0018,NL,s2016,wind,avaConv,0.46401373011318
h0019,NL,s2016,wind,avaConv,0.511039295361834
h0020,NL,s2016,wind,avaConv,0.60116453605666
h0021,NL,s2016,wind,avaConv,0.689078661097666
h0022,NL,s2016,wind,avaConv,0.757902833929107
h0023,NL,s2016,wind,avaConv,0.801752990670282
h0024,NL,s2016,wind,avaConv,0.929733645296794
h0025,NL,s2016,wind,avaConv,0.933492960788615
h0026,NL,s2016,wind,avaConv,0.966611261687935
h0027,NL,s2016,wind,avaConv,0.977372432532087
h0028,NL,s2016,wind,avaConv,0.982344372566969
h0029,NL,s2016,wind,avaConv,0.982526521667218
h0030,NL,s2016,wind,avaConv,0.977992426320532
h0031,NL,s2016,wind,avaConv,0.973627427880418
h0032,NL,s2016,wind,avaConv,0.969243528674403
h0033,NL,s2016,wind,avaConv,0.957868827547536
h0034,NL,s2016,wind,avaConv,0.947527057493645
h0035,NL,s2016,wind,avaConv,0.938298945561383
h0036,NL,s2016,wind,avaConv,0.94619984631912
h0037,NL,s2016,wind,avaConv,0.935903734282002
h0038,NL,s2016,wind,avaConv,0.922359001951931
h0039,NL,s2016,wind,avaConv,0.910480868293067
h0040,NL,s2016,wind,avaConv,0.906372297328372
h0041,NL,s2016,wind,avaConv,0.920352139789733
h0042,NL,s2016,wind,avaConv,0.951658894661904
h0043,NL,s2016,wind,avaConv,0.978030410628027
h0044,NL,s2016,wind,avaConv,0.986425492938316
h0045,NL,s2016,wind,avaConv,0.990001100352616
h0046,NL,s2016,wind,avaConv,0.985596717253427
h0047,NL,s2016,wind,avaConv,0.988853512751239
h0048,NL,s2016,wind,avaConv,0.991405957292547
h0049,NL,s2016,wind,avaConv,0.992383745188012
h0050,NL,s2016,wind,avaConv,0.990903210432099
h0051,NL,s2016,wind,avaConv,0.987540760169465
h0052,NL,s2016,wind,avaConv,0.982087426256595
h0053,NL,s2016,wind,avaConv,0.977462170362594
h0054,NL,s2016,wind,avaConv,0.964349140976269
h0055,NL,s2016,wind,avaConv,0.947138423697033
h0056,NL,s2016,wind,avaConv,0.927539414100743
h0057,NL,s2016,wind,avaConv,0.899623508614815
h0058,NL,s2016,wind,avaConv,0.910316502772377
h0059,NL,s2016,wind,avaConv,0.910218297578281
h0060,NL,s2016,wind,avaConv,0.918716709017524
h0061,NL,s2016,wind,avaConv,0.90483288043873
h0062,NL,s2016,wind,avaConv,0.872873329105224
h0063,NL,s2016,wind,avaConv,0.902634712956439
h0064,NL,s2016,wind,avaConv,0.94658329865586
h0065,NL,s2016,wind,avaConv,0.982778178561673
h0066,NL,s2016,wind,avaConv,0.994906998742709
h0067,NL,s2016,wind,avaConv,0.997821350177124
h0068,NL,s2016,wind,avaConv,0.999779855037293
h0069,NL,s2016,wind,avaConv,0.999867720780922
h0070,NL,s2016,wind,avaConv,0.999630852894797
h0071,NL,s2016,wind,avaConv,0.995328324041667
h0072,NL,s2016,wind,avaConv,0.965463635929831
h0073,NL,s2016,wind,avaConv,0.921782489942998
h0074,NL,s2016,wind,avaConv,0.829588931969694
h0075,NL,s2016,wind,avaConv,0.752206303029444
h0076,NL,s2016,wind,avaConv,0.669566342654834
h0077,NL,s2016,wind,avaConv,0.610577948736929
h0078,NL,s2016,wind,avaConv,0.578270332497663
h0079,NL,s2016,wind,avaConv,0.564505070463418
h0080,NL,s2016,wind,avaConv,0.568611844533047
h0081,NL,s2016,wind,avaConv,0.558882930818416
h0082,NL,s2016,wind,avaConv,0.527522402415606
h0083,NL,s2016,wind,avaConv,0.512829386321247
h0084,NL,s2016,wind,avaConv,0.506396952205264
h0085,NL,s2016,wind,avaConv,0.511819927441326
h0086,NL,s2016,wind,avaConv,0.520047386454255
h0087,NL,s2016,wind,avaConv,0.536029927494331
h0088,NL,s2016,wind,avaConv,0.545333741086728
h0089,NL,s2016,wind,avaConv,0.612248423810442
h0090,NL,s2016,wind,avaConv,0.67927893845668
h0091,NL,s2016,wind,avaConv,0.718510872793495
h0092,NL,s2016,wind,avaConv,0.766722773032439
h0093,NL,s2016,wind,avaConv,0.810659447584001
h0094,NL,s2016,wind,avaConv,0.81533250232155
h0095,NL,s2016,wind,avaConv,0.824591493194824
h0096,NL,s2016,wind,avaConv,0.794746786373409
