region_4,timestep_5,value,parameter,carrier_1
AL,hh0019,0.12365392296362643,dem,processHeat_high
AL,hh0020,0.12351842632006083,dem,processHeat_high
AL,hh0021,0.12356949732259181,dem,processHeat_high
AL,hh0022,0.12258558759322113,dem,processHeat_high
AL,hh0023,0.12442936000672944,dem,processHeat_high
AL,hh0024,0.12220493088307194,dem,processHeat_high
AT,hh0019,3.3091574287104777,dem,processHeat_high
AT,hh0020,3.2924919934200716,dem,processHeat_high
AT,hh0021,3.3042891583251444,dem,processHeat_high
AT,hh0022,3.290906651263097,dem,processHeat_high
AT,hh0023,3.3221211097335295,dem,processHeat_high
AT,hh0024,3.262651636703669,dem,processHeat_high
BA,hh0019,0.3429233437439052,dem,processHeat_high
BA,hh0020,0.3425475775657105,dem,processHeat_high
BA,hh0021,0.34268921026546195,dem,processHeat_high
BA,hh0022,0.3399605817974134,dem,processHeat_high
BA,hh0023,0.34507382516221696,dem,processHeat_high
BA,hh0024,0.33890492526234084,dem,processHeat_high
BE,hh0019,4.9252694960909364,dem,processHeat_high
BE,hh0020,4.915420091801825,dem,processHeat_high
BE,hh0021,4.896245486662403,dem,processHeat_high
BE,hh0022,4.857742437756241,dem,processHeat_high
BE,hh0023,4.960927907655958,dem,processHeat_high
BE,hh0024,4.862073000203938,dem,processHeat_high
BG,hh0019,0.6181954203103553,dem,processHeat_high
BG,hh0020,0.6154588668726888,dem,processHeat_high
BG,hh0021,0.6162380534204449,dem,processHeat_high
BG,hh0022,0.6132346504734463,dem,processHeat_high
BG,hh0023,0.6212424421679432,dem,processHeat_high
BG,hh0024,0.6095001280936835,dem,processHeat_high
CH,hh0019,0.24628890026383488,dem,processHeat_high
CH,hh0020,0.24601902350991622,dem,processHeat_high
CH,hh0021,0.24612074467427192,dem,processHeat_high
CH,hh0022,0.24416103292901425,dem,processHeat_high
CH,hh0023,0.24783338451425152,dem,processHeat_high
CH,hh0024,0.24340285623497948,dem,processHeat_high
CZ,hh0019,2.3131876719191435,dem,processHeat_high
CZ,hh0020,2.301198230597622,dem,processHeat_high
CZ,hh0021,2.307675366356836,dem,processHeat_high
CZ,hh0022,2.2984393167119457,dem,processHeat_high
CZ,hh0023,2.3227748711242264,dem,processHeat_high
CZ,hh0024,2.2802865095526235,dem,processHeat_high
DE,hh0019,22.247168736103482,dem,processHeat_high
DE,hh0020,22.145015007572773,dem,processHeat_high
DE,hh0021,22.183204714285594,dem,processHeat_high
DE,hh0022,22.079634535403166,dem,processHeat_high
DE,hh0023,22.352151935746505,dem,processHeat_high
DE,hh0024,21.933474603107967,dem,processHeat_high
DK,hh0019,0.4262274871202445,dem,processHeat_high
DK,hh0020,0.4252173498706374,dem,processHeat_high
DK,hh0021,0.42422148222593986,dem,processHeat_high
DK,hh0022,0.4211411405416927,dem,processHeat_high
DK,hh0023,0.4290784493514213,dem,processHeat_high
DK,hh0024,0.4206829923817311,dem,processHeat_high
EE,hh0019,0.06112675606479526,dem,processHeat_high
EE,hh0020,0.06205590822139213,dem,processHeat_high
EE,hh0021,0.0620195081927082,dem,processHeat_high
EE,hh0022,0.061031010225937966,dem,processHeat_high
EE,hh0023,0.0616724293897005,dem,processHeat_high
EE,hh0024,0.061836078516233586,dem,processHeat_high
