region_4,category,timestep_6,value,scenario_1,parameter,technology_3
AL,1,h0001,0.919941191856408,scr2001,avaConv,onshore_a
AL,1,h0002,0.731180167140516,scr2001,avaConv,onshore_a
AL,1,h0003,0.6425623977047409,scr2001,avaConv,onshore_a
AL,1,h0004,0.41073272597515603,scr2001,avaConv,onshore_a
AL,1,h0005,0.5243696105477545,scr2001,avaConv,onshore_a
AL,1,h0006,0.657532189448753,scr2001,avaConv,onshore_a
AL,1,h0007,0.6345558918674625,scr2001,avaConv,onshore_a
AL,1,h0008,0.5138782068024788,scr2001,avaConv,onshore_a
AL,1,h0009,0.4919034873116321,scr2001,avaConv,onshore_a
AL,1,h0010,0.7390711903897594,scr2001,avaConv,onshore_a
AL,1,h0011,0.7587522021762758,scr2001,avaConv,onshore_a
AL,1,h0012,0.6532704908876238,scr2001,avaConv,onshore_a
AL,1,h0013,0.35648383192766764,scr2001,avaConv,onshore_a
AL,1,h0014,0.3331882437620495,scr2001,avaConv,onshore_a
AL,1,h0015,0.3692346505553718,scr2001,avaConv,onshore_a
AL,1,h0016,0.3949504363880519,scr2001,avaConv,onshore_a
AL,1,h0017,0.6653894158230347,scr2001,avaConv,onshore_a
AL,1,h0018,0.7264588902146285,scr2001,avaConv,onshore_a
AL,1,h0019,0.8939576854535131,scr2001,avaConv,onshore_a
AL,1,h0020,0.8514606960714214,scr2001,avaConv,onshore_a
AL,1,h0021,0.9499221509419937,scr2001,avaConv,onshore_a
AL,1,h0022,0.8848717710966282,scr2001,avaConv,onshore_a
AL,1,h0023,0.7508855238024575,scr2001,avaConv,onshore_a
AL,1,h0024,0.4963561415718701,scr2001,avaConv,onshore_a
AT,1,h0001,0.21994084068008823,scr2001,avaConv,onshore_a
AT,1,h0002,0.1204899184889571,scr2001,avaConv,onshore_a
AT,1,h0003,0.13955988871485062,scr2001,avaConv,onshore_a
AT,1,h0004,0.13379521095298258,scr2001,avaConv,onshore_a
AT,1,h0005,0.21544199619327756,scr2001,avaConv,onshore_a
AT,1,h0006,0.2567050352177421,scr2001,avaConv,onshore_a
AT,1,h0007,0.3136812981484406,scr2001,avaConv,onshore_a
AT,1,h0008,0.45492711721731643,scr2001,avaConv,onshore_a
AT,1,h0009,0.5197623365009322,scr2001,avaConv,onshore_a
AT,1,h0010,0.5391228213914074,scr2001,avaConv,onshore_a
AT,1,h0011,0.6127238343351352,scr2001,avaConv,onshore_a
AT,1,h0012,0.5404718332603758,scr2001,avaConv,onshore_a
AT,1,h0013,0.5934638957249424,scr2001,avaConv,onshore_a
AT,1,h0014,0.42254986726304267,scr2001,avaConv,onshore_a
AT,1,h0015,0.3705319067057412,scr2001,avaConv,onshore_a
AT,1,h0016,0.15612771542387543,scr2001,avaConv,onshore_a
AT,1,h0017,0.34660814214716085,scr2001,avaConv,onshore_a
AT,1,h0018,0.6690742105169645,scr2001,avaConv,onshore_a
AT,1,h0019,0.6722425975793856,scr2001,avaConv,onshore_a
AT,1,h0020,0.7035240440576224,scr2001,avaConv,onshore_a
AT,1,h0021,0.3916604381675931,scr2001,avaConv,onshore_a
AT,1,h0022,0.5325956239099853,scr2001,avaConv,onshore_a
AT,1,h0023,0.2661156575140293,scr2001,avaConv,onshore_a
AT,1,h0024,0.4810305820782173,scr2001,avaConv,onshore_a
BA,1,h0001,0.6523010608067005,scr2001,avaConv,onshore_a
BA,1,h0002,0.4004154860168983,scr2001,avaConv,onshore_a
BA,1,h0003,0.6448565148338363,scr2001,avaConv,onshore_a
BA,1,h0004,0.6073840841997199,scr2001,avaConv,onshore_a
BA,1,h0005,0.7898207612258027,scr2001,avaConv,onshore_a
BA,1,h0006,0.49630179355686144,scr2001,avaConv,onshore_a
BA,1,h0007,0.35332965905905533,scr2001,avaConv,onshore_a
BA,1,h0008,0.09883185783639103,scr2001,avaConv,onshore_a
BA,1,h0009,0.530028984751864,scr2001,avaConv,onshore_a
BA,1,h0010,0.5921416831047681,scr2001,avaConv,onshore_a
BA,1,h0011,0.7850954310145298,scr2001,avaConv,onshore_a
BA,1,h0012,0.6605825590749027,scr2001,avaConv,onshore_a
BA,1,h0013,0.7752295239239907,scr2001,avaConv,onshore_a
BA,1,h0014,0.6100383706246498,scr2001,avaConv,onshore_a
BA,1,h0015,0.397072343802365,scr2001,avaConv,onshore_a
BA,1,h0016,0.15464477627455694,scr2001,avaConv,onshore_a
BA,1,h0017,0.5177807299492777,scr2001,avaConv,onshore_a
BA,1,h0018,0.6758600351971031,scr2001,avaConv,onshore_a
BA,1,h0019,0.7622252755030975,scr2001,avaConv,onshore_a
BA,1,h0020,0.7346484651663786,scr2001,avaConv,onshore_a
BA,1,h0021,0.7709959133838664,scr2001,avaConv,onshore_a
BA,1,h0022,0.7844772473352289,scr2001,avaConv,onshore_a
BA,1,h0023,0.7901365893003734,scr2001,avaConv,onshore_a
BA,1,h0024,0.7258321217887703,scr2001,avaConv,onshore_a
BE,1,h0001,0.896108386071628,scr2001,avaConv,onshore_a
BE,1,h0002,0.8612617931692057,scr2001,avaConv,onshore_a
BE,1,h0003,0.7453838512593837,scr2001,avaConv,onshore_a
BE,1,h0004,0.5298193614720471,scr2001,avaConv,onshore_a
BE,1,h0005,0.45670321568107164,scr2001,avaConv,onshore_a
BE,1,h0006,0.2960154453155577,scr2001,avaConv,onshore_a
BE,1,h0007,0.20452244560945862,scr2001,avaConv,onshore_a
BE,1,h0008,0.16486393709878577,scr2001,avaConv,onshore_a
BE,1,h0009,0.2203044552975814,scr2001,avaConv,onshore_a
BE,1,h0010,0.24085933853160868,scr2001,avaConv,onshore_a
BE,1,h0011,0.13246862183784594,scr2001,avaConv,onshore_a
BE,1,h0012,0.1985292738023818,scr2001,avaConv,onshore_a
BE,1,h0013,0.43581509496412507,scr2001,avaConv,onshore_a
BE,1,h0014,0.38554064645147557,scr2001,avaConv,onshore_a
BE,1,h0015,0.4986566756682523,scr2001,avaConv,onshore_a
BE,1,h0016,0.24807073669923974,scr2001,avaConv,onshore_a
BE,1,h0017,0.29308096541391204,scr2001,avaConv,onshore_a
BE,1,h0018,0.2114624706152889,scr2001,avaConv,onshore_a
BE,1,h0019,0.24604884429315746,scr2001,avaConv,onshore_a
BE,1,h0020,0.2173556451142475,scr2001,avaConv,onshore_a
BE,1,h0021,0.11286626192439315,scr2001,avaConv,onshore_a
BE,1,h0022,0.2794475651532461,scr2001,avaConv,onshore_a
BE,1,h0023,0.400361449444637,scr2001,avaConv,onshore_a
BE,1,h0024,0.5593616981896635,scr2001,avaConv,onshore_a
BG,1,h0001,0.3546264331651929,scr2001,avaConv,onshore_a
BG,1,h0002,0.30866282003645457,scr2001,avaConv,onshore_a
BG,1,h0003,0.2888021896871873,scr2001,avaConv,onshore_a
BG,1,h0004,0.5960288934387402,scr2001,avaConv,onshore_a
BG,1,h0005,0.6614724251479086,scr2001,avaConv,onshore_a
BG,1,h0006,0.7551845479142364,scr2001,avaConv,onshore_a
