timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,EU < AT < at < 50AT,none,processHeat_low,none,demand,-7.434165250403428,Scenario_1
30th < 2040,EU < AT < at < 51AT,none,processHeat_high,none,demand,-5.427069793415881,Scenario_1
30th < 2040,EU < AT < at < 51AT,none,processHeat_low,none,demand,-5.407744305134021,Scenario_1
30th < 2040,EU < BE < be < 28BE,none,processHeat_high,none,demand,-28.833046449928432,Scenario_1
30th < 2040,EU < BE < be < 28BE,none,processHeat_low,none,demand,-17.08193103626496,Scenario_1
30th < 2040,EU < BG < bg < 66BG,none,processHeat_high,none,demand,-4.757765357797096,Scenario_1
30th < 2040,EU < BG < bg < 66BG,none,processHeat_low,none,demand,-9.064479554154671,Scenario_1
30th < 2040,EU < CZ < cz < 39CZ,none,processHeat_high,none,demand,-9.632057956446245,Scenario_1
30th < 2040,EU < CZ < cz < 39CZ,none,processHeat_low,none,demand,-9.372025891361691,Scenario_1
30th < 2040,EU < CZ < cz < 40CZ,none,processHeat_high,none,demand,-9.402705664418482,Scenario_1
30th < 2040,EU < CZ < cz < 40CZ,none,processHeat_low,none,demand,-8.110227017766125,Scenario_1
30th < 2040,EU < DE < de < 31DE,none,processHeat_high,none,demand,-15.203733015962808,Scenario_1
30th < 2040,EU < DE < de < 31DE,none,processHeat_low,none,demand,-13.872084226189775,Scenario_1
30th < 2040,EU < DE < de < 32DE,none,processHeat_high,none,demand,-7.259324253457468,Scenario_1
30th < 2040,EU < DE < de < 32DE,none,processHeat_low,none,demand,-6.795943399358328,Scenario_1
30th < 2040,EU < DE < de < 33DE,none,processHeat_high,none,demand,-39.14227645582173,Scenario_1
30th < 2040,EU < DE < de < 33DE,none,processHeat_low,none,demand,-24.21825266970539,Scenario_1
30th < 2040,EU < DE < de < 34DE,none,processHeat_high,none,demand,-18.27139545158318,Scenario_1
30th < 2040,EU < DE < de < 34DE,none,processHeat_low,none,demand,-9.703188582018727,Scenario_1
30th < 2040,EU < DE < de < 35DE,none,processHeat_high,none,demand,-21.564908673038595,Scenario_1
30th < 2040,EU < DE < de < 35DE,none,processHeat_low,none,demand,-19.23861744984241,Scenario_1
30th < 2040,EU < DE < de < 36DE,none,processHeat_high,none,demand,-24.866020958772577,Scenario_1
30th < 2040,EU < DE < de < 36DE,none,processHeat_low,none,demand,-18.043779225651658,Scenario_1
30th < 2040,EU < DE < de < 37DE,none,processHeat_high,none,demand,-26.681353221749767,Scenario_1
30th < 2040,EU < DE < de < 37DE,none,processHeat_low,none,demand,-20.330972236024955,Scenario_1
30th < 2040,EU < DK < dk_e < 72DK,none,processHeat_high,none,demand,-0.7309855843086005,Scenario_1
30th < 2040,EU < DK < dk_e < 72DK,none,processHeat_low,none,demand,-1.670368066053976,Scenario_1
30th < 2040,EU < DK < dk_w < 38DK,none,processHeat_high,none,demand,-1.9135688856487787,Scenario_1
30th < 2040,EU < DK < dk_w < 38DK,none,processHeat_low,none,demand,-3.8919068130752206,Scenario_1
30th < 2040,EU < EE < ee < 73EE,none,processHeat_high,none,demand,-0.5834985748836816,Scenario_1
30th < 2040,EU < EE < ee < 73EE,none,processHeat_low,none,demand,-1.0425591243205465,Scenario_1
30th < 2040,EU < ES < es < 01ES,none,processHeat_high,none,demand,-3.1110664910225307,Scenario_1
30th < 2040,EU < ES < es < 01ES,none,processHeat_low,none,demand,-1.2976083905933906,Scenario_1
30th < 2040,EU < ES < es < 02ES,none,processHeat_high,none,demand,-3.7336106585903073,Scenario_1
30th < 2040,EU < ES < es < 02ES,none,processHeat_low,none,demand,-1.3319126901149427,Scenario_1
30th < 2040,EU < ES < es < 03ES,none,processHeat_high,none,demand,-2.467275170720342,Scenario_1
30th < 2040,EU < ES < es < 03ES,none,processHeat_low,none,demand,-1.1193831864138795,Scenario_1
30th < 2040,EU < ES < es < 04ES,none,processHeat_high,none,demand,-6.084650060626867,Scenario_1
30th < 2040,EU < ES < es < 04ES,none,processHeat_low,none,demand,-2.512186619577166,Scenario_1
30th < 2040,EU < ES < es < 05ES,none,processHeat_high,none,demand,-1.9715656116159426,Scenario_1
30th < 2040,EU < ES < es < 05ES,none,processHeat_low,none,demand,-1.000742039627062,Scenario_1
30th < 2040,EU < ES < es < 06ES,none,processHeat_high,none,demand,-10.604310614311311,Scenario_1
30th < 2040,EU < ES < es < 06ES,none,processHeat_low,none,demand,-6.860658747088636,Scenario_1
30th < 2040,EU < ES < es < 07ES,none,processHeat_high,none,demand,-4.510727201171975,Scenario_1
30th < 2040,EU < ES < es < 07ES,none,processHeat_low,none,demand,-2.993877443168596,Scenario_1
30th < 2040,EU < ES < es < 08ES,none,processHeat_high,none,demand,-2.433677365114769,Scenario_1
30th < 2040,EU < ES < es < 08ES,none,processHeat_low,none,demand,-0.9837512165050668,Scenario_1
30th < 2040,EU < ES < es < 09ES,none,processHeat_high,none,demand,-3.476066243620861,Scenario_1
30th < 2040,EU < ES < es < 09ES,none,processHeat_low,none,demand,-1.636762551940676,Scenario_1
30th < 2040,EU < ES < es < 10ES,none,processHeat_high,none,demand,-1.9899838691981837,Scenario_1
30th < 2040,EU < ES < es < 10ES,none,processHeat_low,none,demand,-0.9243892132721955,Scenario_1
30th < 2040,EU < ES < es < 11ES,none,processHeat_high,none,demand,-13.766645727235057,Scenario_1
30th < 2040,EU < ES < es < 11ES,none,processHeat_low,none,demand,-4.876286774392736,Scenario_1
30th < 2040,EU < FI < fi < 74FI,none,processHeat_high,none,demand,-1.0422933019829332,Scenario_1
30th < 2040,EU < FI < fi < 74FI,none,processHeat_low,none,demand,-2.0280596109968063,Scenario_1
30th < 2040,EU < FI < fi < 75FI,none,processHeat_high,none,demand,-7.689083802739174,Scenario_1
30th < 2040,EU < FI < fi < 75FI,none,processHeat_low,none,demand,-25.652082581944452,Scenario_1
30th < 2040,EU < FR < fr < 14FR,none,processHeat_high,none,demand,-2.3043927648732523,Scenario_1
30th < 2040,EU < FR < fr < 14FR,none,processHeat_low,none,demand,-2.78955022408476,Scenario_1
30th < 2040,EU < FR < fr < 15FR,none,processHeat_high,none,demand,-0.5449799599532126,Scenario_1
30th < 2040,EU < FR < fr < 15FR,none,processHeat_low,none,demand,-1.0935754265888233,Scenario_1
30th < 2040,EU < FR < fr < 16FR,none,processHeat_high,none,demand,-2.965724210919371,Scenario_1
30th < 2040,EU < FR < fr < 16FR,none,processHeat_low,none,demand,-2.2809196018276396,Scenario_1
30th < 2040,EU < FR < fr < 17FR,none,processHeat_high,none,demand,-2.699024408123799,Scenario_1
30th < 2040,EU < FR < fr < 17FR,none,processHeat_low,none,demand,-2.7556695202158834,Scenario_1
30th < 2040,EU < FR < fr < 18FR,none,processHeat_high,none,demand,-1.8604997685142313,Scenario_1
30th < 2040,EU < FR < fr < 18FR,none,processHeat_low,none,demand,-1.204218144767726,Scenario_1
30th < 2040,EU < FR < fr < 19FR,none,processHeat_high,none,demand,-6.155493870445227,Scenario_1
30th < 2040,EU < FR < fr < 19FR,none,processHeat_low,none,demand,-1.6146693914159624,Scenario_1
30th < 2040,EU < FR < fr < 20FR,none,processHeat_high,none,demand,-5.020515908010529,Scenario_1
30th < 2040,EU < FR < fr < 20FR,none,processHeat_low,none,demand,-1.3507567259263948,Scenario_1
30th < 2040,EU < FR < fr < 21FR,none,processHeat_high,none,demand,-3.8890336690808534,Scenario_1
30th < 2040,EU < FR < fr < 21FR,none,processHeat_low,none,demand,-4.366474177222213,Scenario_1
30th < 2040,EU < FR < fr < 22FR,none,processHeat_high,none,demand,-0.3053260881040378,Scenario_1
30th < 2040,EU < FR < fr < 22FR,none,processHeat_low,none,demand,-0.14418176382690678,Scenario_1
30th < 2040,EU < FR < fr < 23FR,none,processHeat_high,none,demand,-26.03456762284741,Scenario_1
30th < 2040,EU < FR < fr < 23FR,none,processHeat_low,none,demand,-15.459231521412221,Scenario_1
30th < 2040,EU < FR < fr < 24FR,none,processHeat_high,none,demand,-1.8887409396796637,Scenario_1
30th < 2040,EU < FR < fr < 24FR,none,processHeat_low,none,demand,-0.8990556135891342,Scenario_1
30th < 2040,EU < FR < fr < 25FR,none,processHeat_high,none,demand,-3.578351961186619,Scenario_1
30th < 2040,EU < FR < fr < 25FR,none,processHeat_low,none,demand,-2.7220659758487615,Scenario_1
30th < 2040,EU < FR < fr < 26FR,none,processHeat_high,none,demand,-6.293537495205587,Scenario_1
30th < 2040,EU < FR < fr < 26FR,none,processHeat_low,none,demand,-3.0191952744537014,Scenario_1
30th < 2040,EU < FR < fr < 27FR,none,processHeat_high,none,demand,-1.0942381777353059,Scenario_1
30th < 2040,EU < FR < fr < 27FR,none,processHeat_low,none,demand,-0.6614742884728426,Scenario_1
30th < 2040,EU < FR < fr_co < 99FR,none,processHeat_high,none,demand,-0.016962560450224328,Scenario_1
30th < 2040,EU < FR < fr_co < 99FR,none,processHeat_low,none,demand,-0.08477253526249269,Scenario_1
30th < 2040,EU < GR < gr < 68GR,none,processHeat_high,none,demand,-2.0495775080281278,Scenario_1
30th < 2040,EU < GR < gr < 68GR,none,processHeat_low,none,demand,-1.949829418982168,Scenario_1
30th < 2040,EU < GR < gr < 69GR,none,processHeat_high,none,demand,-3.8721085600577254,Scenario_1
30th < 2040,EU < GR < gr < 69GR,none,processHeat_low,none,demand,-3.2894696258696516,Scenario_1
30th < 2040,EU < HR < hr < 62HR,none,processHeat_high,none,demand,-2.6441061850604073,Scenario_1
30th < 2040,EU < HR < hr < 62HR,none,processHeat_low,none,demand,-1.6362326699282361,Scenario_1
30th < 2040,EU < HU < hu < 58HU,none,processHeat_high,none,demand,-6.855060899760127,Scenario_1
30th < 2040,EU < HU < hu < 58HU,none,processHeat_low,none,demand,-7.122183892397878,Scenario_1
30th < 2040,EU < IE < ie < 96IE,none,processHeat_high,none,demand,-3.8165761013004738,Scenario_1
30th < 2040,EU < IE < ie < 96IE,none,processHeat_low,none,demand,-4.094448162153528,Scenario_1
30th < 2040,EU < IT < it_cn < 53IT,none,processHeat_high,none,demand,-7.484248562191653,Scenario_1
30th < 2040,EU < IT < it_cn < 53IT,none,processHeat_low,none,demand,-5.8827856508682865,Scenario_1
30th < 2040,EU < IT < it_cs < 54IT,none,processHeat_high,none,demand,-14.038299754624022,Scenario_1
30th < 2040,EU < IT < it_cs < 54IT,none,processHeat_low,none,demand,-11.035528637992458,Scenario_1
30th < 2040,EU < IT < it_n < 52IT,none,processHeat_high,none,demand,-40.16063139529523,Scenario_1
30th < 2040,EU < IT < it_n < 52IT,none,processHeat_low,none,demand,-31.570100772841492,Scenario_1
30th < 2040,EU < IT < it_s < 55IT,none,processHeat_high,none,demand,-5.3678361979687,Scenario_1
30th < 2040,EU < IT < it_s < 55IT,none,processHeat_low,none,demand,-4.2104786188032755,Scenario_1
30th < 2040,EU < IT < it_sar < 98IT,none,processHeat_high,none,demand,-1.920132185282921,Scenario_1
30th < 2040,EU < IT < it_sar < 98IT,none,processHeat_low,none,demand,-1.4940408002205174,Scenario_1
30th < 2040,EU < IT < it_sic < 56IT,none,processHeat_high,none,demand,-3.7634590831545247,Scenario_1
30th < 2040,EU < IT < it_sic < 56IT,none,processHeat_low,none,demand,-2.9541261277087503,Scenario_1
30th < 2040,EU < LT < lt < 77LT,none,processHeat_high,none,demand,-1.5089274175270972,Scenario_1
30th < 2040,EU < LT < lt < 77LT,none,processHeat_low,none,demand,-3.7046108511943974,Scenario_1
30th < 2040,EU < LU < lu < 29LU,none,processHeat_high,none,demand,-2.0776136451352403,Scenario_1
30th < 2040,EU < LU < lu < 29LU,none,processHeat_low,none,demand,-0.817032896184767,Scenario_1
30th < 2040,EU < LV < lv < 78LV,none,processHeat_high,none,demand,-1.4617298284323557,Scenario_1
30th < 2040,EU < LV < lv < 78LV,none,processHeat_low,none,demand,-1.6961580257702118,Scenario_1
30th < 2040,EU < NL < nl < 30NL,none,processHeat_high,none,demand,-42.49750186136129,Scenario_1
30th < 2040,EU < NL < nl < 30NL,none,processHeat_low,none,demand,-30.022140696461555,Scenario_1
30th < 2040,EU < PL < pl < 41PL,none,processHeat_high,none,demand,-8.4523324688147,Scenario_1
30th < 2040,EU < PL < pl < 41PL,none,processHeat_low,none,demand,-5.854655999533237,Scenario_1
30th < 2040,EU < PL < pl < 42PL,none,processHeat_high,none,demand,-6.893794922052568,Scenario_1
30th < 2040,EU < PL < pl < 42PL,none,processHeat_low,none,demand,-3.3962107130176813,Scenario_1
30th < 2040,EU < PL < pl < 43PL,none,processHeat_high,none,demand,-11.287622350590947,Scenario_1
30th < 2040,EU < PL < pl < 43PL,none,processHeat_low,none,demand,-5.487963499560462,Scenario_1
30th < 2040,EU < PL < pl < 44PL,none,processHeat_high,none,demand,-9.987117146309672,Scenario_1
30th < 2040,EU < PL < pl < 44PL,none,processHeat_low,none,demand,-5.442754149401152,Scenario_1
30th < 2040,EU < PL < pl < 45PL,none,processHeat_high,none,demand,-5.85255533232396,Scenario_1
30th < 2040,EU < PL < pl < 45PL,none,processHeat_low,none,demand,-3.4641621397011186,Scenario_1
30th < 2040,EU < PT < pt < 12PT,none,processHeat_high,none,demand,-5.544682626892711,Scenario_1
30th < 2040,EU < PT < pt < 12PT,none,processHeat_low,none,demand,-5.030203286454172,Scenario_1
30th < 2040,EU < PT < pt < 13PT,none,processHeat_high,none,demand,-3.5356530066665717,Scenario_1
30th < 2040,EU < PT < pt < 13PT,none,processHeat_low,none,demand,-3.355252512555228,Scenario_1
30th < 2040,EU < RO < ro < 59RO,none,processHeat_high,none,demand,-8.433034084593743,Scenario_1
30th < 2040,EU < RO < ro < 59RO,none,processHeat_low,none,demand,-3.428322205995796,Scenario_1
30th < 2040,EU < RO < ro < 60RO,none,processHeat_high,none,demand,-11.33325053530578,Scenario_1
30th < 2040,EU < RO < ro < 60RO,none,processHeat_low,none,demand,-5.319531904743323,Scenario_1
30th < 2040,EU < RO < ro < 61RO,none,processHeat_high,none,demand,-5.424975514488754,Scenario_1
30th < 2040,EU < RO < ro < 61RO,none,processHeat_low,none,demand,-2.3670840713830468,Scenario_1
30th < 2040,EU < SE < se_1 < 86SE,none,processHeat_high,none,demand,-0.2818020534168849,Scenario_1
30th < 2040,EU < SE < se_1 < 86SE,none,processHeat_low,none,demand,-0.31245667299577085,Scenario_1
30th < 2040,EU < SE < se_2 < 87SE,none,processHeat_high,none,demand,-1.374180584204593,Scenario_1
30th < 2040,EU < SE < se_2 < 87SE,none,processHeat_low,none,demand,-1.7532513359392712,Scenario_1
30th < 2040,EU < SE < se_3 < 88SE,none,processHeat_high,none,demand,-6.6081112924141205,Scenario_1
30th < 2040,EU < SE < se_3 < 88SE,none,processHeat_low,none,demand,-7.863580538349665,Scenario_1
30th < 2040,EU < SE < se_4 < 89SE,none,processHeat_high,none,demand,-1.7753863784145463,Scenario_1
30th < 2040,EU < SE < se_4 < 89SE,none,processHeat_low,none,demand,-2.162530405645083,Scenario_1
30th < 2040,EU < SI < si < 57SI,none,processHeat_high,none,demand,-2.3495422207386234,Scenario_1
30th < 2040,EU < SI < si < 57SI,none,processHeat_low,none,demand,-1.7501779591353979,Scenario_1
30th < 2040,EU < SK < sk < 46SK,none,processHeat_high,none,demand,-15.166953689159786,Scenario_1
30th < 2040,EU < SK < sk < 46SK,none,processHeat_low,none,demand,-11.831799635251654,Scenario_1
30th < 2040,nonEU < AL < al < 70AL,none,processHeat_high,none,demand,-4.870273005385458,Scenario_1
30th < 2040,nonEU < AL < al < 70AL,none,processHeat_low,none,demand,-2.7214025235593966,Scenario_1
30th < 2040,nonEU < BA < ba < 63BA,none,processHeat_high,none,demand,-5.706151734856168,Scenario_1
30th < 2040,nonEU < BA < ba < 63BA,none,processHeat_low,none,demand,-3.1876864450415368,Scenario_1
30th < 2040,nonEU < CH < ch < 47CH,none,processHeat_high,none,demand,-5.99615047773376,Scenario_1
30th < 2040,nonEU < CH < ch < 47CH,none,processHeat_low,none,demand,-6.70601057986132,Scenario_1
30th < 2040,nonEU < CH < ch < 48CH,none,processHeat_high,none,demand,-0.6141149849172557,Scenario_1
30th < 2040,nonEU < CH < ch < 48CH,none,processHeat_low,none,demand,-0.6867090480009693,Scenario_1
30th < 2040,nonEU < ME < me < 64ME,none,processHeat_high,none,demand,-1.0917599731862324,Scenario_1
30th < 2040,nonEU < ME < me < 64ME,none,processHeat_low,none,demand,-0.5001954794081135,Scenario_1
30th < 2040,nonEU < MK < mk < 67MK,none,processHeat_high,none,demand,-3.428808665788012,Scenario_1
30th < 2040,nonEU < MK < mk < 67MK,none,processHeat_low,none,demand,-1.9160030228175198,Scenario_1
30th < 2040,nonEU < NO < no_m < 83NO,none,processHeat_high,none,demand,-0.2814693680870755,Scenario_1
30th < 2040,nonEU < NO < no_m < 83NO,none,processHeat_low,none,demand,-0.5256291478525938,Scenario_1
30th < 2040,nonEU < NO < no_n < 84NO,none,processHeat_high,none,demand,-0.23882249413448833,Scenario_1
30th < 2040,nonEU < NO < no_n < 84NO,none,processHeat_low,none,demand,-0.44085025303765946,Scenario_1
30th < 2040,nonEU < NO < no_n < 85NO,none,processHeat_high,none,demand,-0.00852937479051744,Scenario_1
30th < 2040,nonEU < NO < no_n < 85NO,none,processHeat_low,none,demand,-0.0339115579259738,Scenario_1
30th < 2040,nonEU < NO < no_s < 79NO,none,processHeat_high,none,demand,-0.11941124706724417,Scenario_1
30th < 2040,nonEU < NO < no_s < 79NO,none,processHeat_low,none,demand,-0.21194723703733626,Scenario_1
30th < 2040,nonEU < NO < no_s < 80NO,none,processHeat_high,none,demand,-0.2814693680870755,Scenario_1
30th < 2040,nonEU < NO < no_s < 80NO,none,processHeat_low,none,demand,-0.508673368889607,Scenario_1
30th < 2040,nonEU < NO < no_s < 81NO,none,processHeat_high,none,demand,-0.5714681109646685,Scenario_1
30th < 2040,nonEU < NO < no_s < 81NO,none,processHeat_low,none,demand,-1.0512582957051877,Scenario_1
30th < 2040,nonEU < NO < no_s < 82NO,none,processHeat_high,none,demand,-1.0832305983957151,Scenario_1
30th < 2040,nonEU < NO < no_s < 82NO,none,processHeat_low,none,demand,-1.9923040281509603,Scenario_1
30th < 2040,nonEU < RS < rs < 65RS,none,processHeat_high,none,demand,-11.983771580677004,Scenario_1
30th < 2040,nonEU < RS < rs < 65RS,none,processHeat_low,none,demand,-6.850134701046707,Scenario_1
30th < 2040,nonEU < UK < ni < 95UK,none,processHeat_high,none,demand,-1.375031411265741,Scenario_1
30th < 2040,nonEU < UK < ni < 95UK,none,processHeat_low,none,demand,-1.6028594994869307,Scenario_1
30th < 2040,nonEU < UK < uk < 90UK,none,processHeat_high,none,demand,-10.457356834646356,Scenario_1
30th < 2040,nonEU < UK < uk < 90UK,none,processHeat_low,none,demand,-14.547720978717704,Scenario_1
30th < 2040,nonEU < UK < uk < 91UK,none,processHeat_high,none,demand,-2.9138048828468497,Scenario_1
30th < 2040,nonEU < UK < uk < 91UK,none,processHeat_low,none,demand,-3.5375864571360003,Scenario_1
30th < 2040,nonEU < UK < uk < 92UK,none,processHeat_high,none,demand,-20.650171769700766,Scenario_1
30th < 2040,nonEU < UK < uk < 92UK,none,processHeat_low,none,demand,-19.589193291892098,Scenario_1
30th < 2040,nonEU < UK < uk < 93UK,none,processHeat_high,none,demand,-5.322542607651986,Scenario_1
30th < 2040,nonEU < UK < uk < 93UK,none,processHeat_low,none,demand,-5.437742543856105,Scenario_1
30th < 2040,nonEU < UK < uk < 94UK,none,processHeat_high,none,demand,-1.4098124474655345,Scenario_1
30th < 2040,nonEU < UK < uk < 94UK,none,processHeat_low,none,demand,-2.2220032157321943,Scenario_1
30th < 2040,EU < AT < at,none,frtRail,none,missCapa,0.0,Scenario_1
30th < 2040,EU < AT < at,none,frtRoadHeavy,none,missCapa,0.0,Scenario_1
30th < 2040,EU < AT < at,none,frtRoadLight,none,missCapa,8.122355426651206e-11,Scenario_1
30th < 2040,EU < AT < at,none,psngRail,none,missCapa,0.0,Scenario_1
30th < 2040,EU < AT < at,none,psngRoadPrvt,none,missCapa,0.0,Scenario_1
30th < 2040,EU < AT < at,none,psngRoadPub,none,missCapa,0.0,Scenario_1
30th < 2040,EU < BE < be,none,frtRail,none,missCapa,0.0,Scenario_1
30th < 2040,EU < BE < be,none,frtRoadHeavy,none,missCapa,0.0,Scenario_1
30th < 2040,EU < BE < be,none,frtRoadLight,none,missCapa,0.0,Scenario_1
30th < 2040,EU < BE < be,none,psngRail,none,missCapa,0.0,Scenario_1
30th < 2040,EU < BE < be,none,psngRoadPrvt,none,missCapa,0.0,Scenario_1
30th < 2040,EU < BE < be,none,psngRoadPub,none,missCapa,0.0,Scenario_1
30th < 2040,EU < BG < bg,none,frtRail,none,missCapa,0.0,Scenario_1
