timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,directed,variable,value,objName
none,30th < 2040,EU < DK < dk_w < 38DK,EU < DE < de < 31DE,none,h2Grid,yes,expExc,0.22848945388987474,Scenario_1
none,30th < 2040,EU < NL < nl < 30NL,EU < DE < de < 33DE,none,h2Grid,yes,expExc,5.353868088497114,Scenario_1
none,30th < 2040,EU < DK < dk_w < 38DK,EU < DK < dk_e < 72DK,none,h2Grid,yes,expExc,0.010444223805403767,Scenario_1
none,30th < 2040,nonEU < NO < no_s < 79NO,EU < DK < dk_w < 38DK,none,h2Grid,yes,expExc,4.481746885827195e-5,Scenario_1
none,30th < 2040,EU < SE < se_1 < 86SE,EU < FI < fi < 74FI,none,h2Grid,yes,expExc,0.16659251064557223,Scenario_1
none,30th < 2040,EU < IT < it_sar < 98IT,EU < FR < fr_co < 99FR,none,h2Grid,yes,expExc,0.008649534757210664,Scenario_1
none,30th < 2040,EU < RO < ro < 59RO,EU < HU < hu < 58HU,none,h2Grid,yes,expExc,0.4135024371697785,Scenario_1
none,30th < 2040,EU < IT < it_s < 55IT,EU < IT < it_cs < 54IT,none,h2Grid,yes,expExc,5.9387368826143217e-5,Scenario_1
none,30th < 2040,nonEU < BA < ba < 63BA,EU < IT < it_cs < 54IT,none,h2Grid,yes,expExc,0.42418933524487756,Scenario_1
none,30th < 2040,EU < SI < si < 57SI,EU < IT < it_n < 52IT,none,h2Grid,yes,expExc,0.18378438825797977,Scenario_1
none,30th < 2040,nonEU < CH < ch < 48CH,EU < IT < it_n < 52IT,none,h2Grid,yes,expExc,0.26373522142712436,Scenario_1
none,30th < 2040,EU < IT < it_sic < 56IT,EU < IT < it_s < 55IT,none,h2Grid,yes,expExc,2.7486496815279828e-5,Scenario_1
none,30th < 2040,nonEU < AL < al < 70AL,EU < IT < it_s < 55IT,none,h2Grid,yes,expExc,0.35531945485397665,Scenario_1
none,30th < 2040,EU < LV < lv < 78LV,EU < LT < lt < 77LT,none,h2Grid,yes,expExc,0.10455227456323576,Scenario_1
none,30th < 2040,EU < ES < es < 04ES,EU < FR < fr < 14FR,none,h2Grid,yes,expExc,0.826830021859727,Scenario_1
none,30th < 2040,EU < ES < es < 06ES,EU < FR < fr < 14FR,none,h2Grid,yes,expExc,1.87927296574419e-5,Scenario_1
none,30th < 2040,EU < ES < es < 06ES,EU < FR < fr < 15FR,none,h2Grid,yes,expExc,4.275166084172683,Scenario_1
none,30th < 2040,EU < FR < fr < 14FR,EU < FR < fr < 17FR,none,h2Grid,yes,expExc,0.42922877161862794,Scenario_1
none,30th < 2040,EU < FR < fr < 14FR,EU < FR < fr < 18FR,none,h2Grid,yes,expExc,1.9413958325719045e-5,Scenario_1
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 16FR,none,h2Grid,yes,expExc,0.4414956036341354,Scenario_1
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 18FR,none,h2Grid,yes,expExc,0.27204523370541034,Scenario_1
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 19FR,none,h2Grid,yes,expExc,3.4159931154676926,Scenario_1
none,30th < 2040,EU < FR < fr < 16FR,EU < IT < it_n < 52IT,none,h2Grid,yes,expExc,4.04067364206215e-5,Scenario_1
none,30th < 2040,EU < FR < fr < 19FR,EU < FR < fr < 20FR,none,h2Grid,yes,expExc,2.5877431205334336,Scenario_1
none,30th < 2040,EU < FR < fr < 20FR,nonEU < CH < ch < 47CH,none,h2Grid,yes,expExc,0.5406540124224194,Scenario_1
none,30th < 2040,EU < FR < fr < 20FR,nonEU < CH < ch < 48CH,none,h2Grid,yes,expExc,0.1491642202130677,Scenario_1
none,30th < 2040,EU < FR < fr < 20FR,EU < IT < it_n < 52IT,none,h2Grid,yes,expExc,1.235614401968316,Scenario_1
none,30th < 2040,EU < FR < fr < 25FR,EU < LU < lu < 29LU,none,h2Grid,yes,expExc,0.2234405834329957,Scenario_1
none,30th < 2040,EU < FR < fr < 26FR,nonEU < UK < uk < 90UK,none,h2Grid,yes,expExc,1.5200091740466175,Scenario_1
none,30th < 2040,EU < CZ < cz < 39CZ,EU < DE < de < 34DE,none,h2Grid,yes,expExc,0.4964215887584769,Scenario_1
none,30th < 2040,EU < HU < hu < 58HU,EU < SK < sk < 46SK,none,h2Grid,yes,expExc,0.19209466251994,Scenario_1
none,30th < 2040,EU < AT < at < 49AT,EU < IT < it_n < 52IT,none,h2Grid,yes,expExc,0.4060482417349714,Scenario_1
none,30th < 2040,EU < IT < it_cn < 53IT,EU < IT < it_n < 52IT,none,h2Grid,yes,expExc,1.6790482805404428,Scenario_1
none,30th < 2040,EU < FR < fr_co < 99FR,EU < IT < it_cn < 53IT,none,h2Grid,yes,expExc,8.833743999771669e-5,Scenario_1
none,30th < 2040,EU < IT < it_s < 55IT,nonEU < AL < al < 70AL,none,h2Grid,yes,expExc,1.0608674786832062e-5,Scenario_1
none,30th < 2040,EU < HR < hr < 62HR,EU < SI < si < 57SI,none,h2Grid,yes,expExc,0.984633736464468,Scenario_1
none,30th < 2040,EU < EE < ee < 73EE,EU < LV < lv < 78LV,none,h2Grid,yes,expExc,2.9154087220341825e-5,Scenario_1
none,30th < 2040,nonEU < UK < ni < 95UK,nonEU < UK < uk < 93UK,none,h2Grid,yes,expExc,0.8353596666716356,Scenario_1
none,30th < 2040,EU < IE < ie < 96IE,nonEU < UK < ni < 95UK,none,h2Grid,yes,expExc,1.1347245664119936,Scenario_1
none,30th < 2040,EU < GR < gr,nonEU < AL < al,none,powerGrid < hvac,no,expExc,4.999991795702852,Scenario_1
none,30th < 2040,nonEU < AL < al,nonEU < ME < me,none,powerGrid < hvac,no,expExc,1.5000062734852648,Scenario_1
none,30th < 2040,nonEU < AL < al,nonEU < RS < rs,none,powerGrid < hvac,no,expExc,2.466587430366002,Scenario_1
none,30th < 2040,EU < AT < at,nonEU < CH < ch,none,powerGrid < hvac,no,expExc,0.5999777780891062,Scenario_1
none,30th < 2040,EU < AT < at,EU < CZ < cz,none,powerGrid < hvac,no,expExc,2.1705491329672735,Scenario_1
none,30th < 2040,EU < AT < at,EU < DE < de,none,powerGrid < hvac,no,expExc,3.09999952758611,Scenario_1
none,30th < 2040,EU < AT < at,EU < HU < hu,none,powerGrid < hvac,no,expExc,1.0818830333057164e-5,Scenario_1
none,30th < 2040,EU < AT < at,EU < IT < it_n,none,powerGrid < hvac,no,expExc,1.3450027754240685,Scenario_1
none,30th < 2040,EU < AT < at,EU < SI < si,none,powerGrid < hvac,no,expExc,1.0854074276324037,Scenario_1
none,30th < 2040,EU < AT < at,EU < SK < sk,none,powerGrid < hvac,no,expExc,0.999998939859569,Scenario_1
none,30th < 2040,EU < HR < hr,nonEU < BA < ba,none,powerGrid < hvac,no,expExc,1.4265480330376947,Scenario_1
none,30th < 2040,nonEU < BA < ba,nonEU < ME < me,none,powerGrid < hvac,no,expExc,0.3374401548279495,Scenario_1
none,30th < 2040,nonEU < BA < ba,nonEU < RS < rs,none,powerGrid < hvac,no,expExc,0.5001656149546715,Scenario_1
none,30th < 2040,EU < BE < be,EU < FR < fr,none,powerGrid < hvac,no,expExc,6.99999829265548,Scenario_1
none,30th < 2040,EU < BE < be,EU < LU < lu,none,powerGrid < hvac,no,expExc,1.0953855815269226e-5,Scenario_1
none,30th < 2040,EU < BE < be,EU < NL < nl,none,powerGrid < hvac,no,expExc,2.0000001055192476,Scenario_1
none,30th < 2040,EU < BG < bg,EU < GR < gr,none,powerGrid < hvac,no,expExc,4.9999381194247965,Scenario_1
none,30th < 2040,EU < BG < bg,nonEU < MK < mk,none,powerGrid < hvac,no,expExc,1.2710103582843821,Scenario_1
none,30th < 2040,EU < BG < bg,EU < RO < ro,none,powerGrid < hvac,no,expExc,2.9999961077191664,Scenario_1
none,30th < 2040,EU < DE < de,nonEU < CH < ch,none,powerGrid < hvac,no,expExc,3.099999428668995,Scenario_1
none,30th < 2040,EU < FR < fr,nonEU < CH < ch,none,powerGrid < hvac,no,expExc,1.5000005273430648,Scenario_1
none,30th < 2040,EU < IT < it_n,nonEU < CH < ch,none,powerGrid < hvac,no,expExc,1.3999990999534175,Scenario_1
none,30th < 2040,EU < CZ < cz,EU < DE < de,none,powerGrid < hvac,no,expExc,0.5000093593747202,Scenario_1
none,30th < 2040,EU < CZ < cz,EU < SK < sk,none,powerGrid < hvac,no,expExc,0.15928660632481717,Scenario_1
none,30th < 2040,EU < DE < de,EU < DK < dk_w,none,powerGrid < hvac,no,expExc,1.999990483238262,Scenario_1
none,30th < 2040,EU < DE < de,EU < FR < fr,none,powerGrid < hvac,no,expExc,1.7999995416980452,Scenario_1
none,30th < 2040,EU < DE < de,EU < NL < nl,none,powerGrid < hvac,no,expExc,1.0000000509945768,Scenario_1
none,30th < 2040,EU < DE < de,EU < PL < pl,none,powerGrid < hvac,no,expExc,7.499998296153825,Scenario_1
none,30th < 2040,EU < EE < ee,EU < LV < lv,none,powerGrid < hvac,no,expExc,2.443145988788589,Scenario_1
none,30th < 2040,EU < ES < es,EU < FR < fr,none,powerGrid < hvac,no,expExc,8.99999968472931,Scenario_1
none,30th < 2040,EU < ES < es,EU < PT < pt,none,powerGrid < hvac,no,expExc,5.19935766705162,Scenario_1
none,30th < 2040,EU < FI < fi,nonEU < NO < no_n,none,powerGrid < hvac,no,expExc,1.5625451093247684,Scenario_1
none,30th < 2040,EU < FR < fr,EU < IT < it_n,none,powerGrid < hvac,no,expExc,0.17223650130610035,Scenario_1
none,30th < 2040,EU < GR < gr,nonEU < MK < mk,none,powerGrid < hvac,no,expExc,1.499999652532223,Scenario_1
none,30th < 2040,EU < HR < hr,EU < HU < hu,none,powerGrid < hvac,no,expExc,0.4480075465033095,Scenario_1
none,30th < 2040,EU < HR < hr,nonEU < RS < rs,none,powerGrid < hvac,no,expExc,2.0999987270087876,Scenario_1
none,30th < 2040,EU < HR < hr,EU < SI < si,none,powerGrid < hvac,no,expExc,4.999999104038378,Scenario_1
none,30th < 2040,EU < HU < hu,EU < RO < ro,none,powerGrid < hvac,no,expExc,2.616999209206905,Scenario_1
none,30th < 2040,EU < HU < hu,nonEU < RS < rs,none,powerGrid < hvac,no,expExc,2.999999560508442,Scenario_1
none,30th < 2040,EU < HU < hu,EU < SK < sk,none,powerGrid < hvac,no,expExc,2.999999708447795,Scenario_1
none,30th < 2040,EU < IE < ie,nonEU < UK < uk,none,powerGrid < hvac,no,expExc,0.49699833487247,Scenario_1
none,30th < 2040,EU < IT < it_cn,EU < IT < it_cs,none,powerGrid < hvac,no,expExc,0.15837922578227281,Scenario_1
none,30th < 2040,EU < IT < it_cn,EU < IT < it_n,none,powerGrid < hvac,no,expExc,0.9999999316753782,Scenario_1
none,30th < 2040,EU < IT < it_n,EU < SI < si,none,powerGrid < hvac,no,expExc,1.999999793204382,Scenario_1
none,30th < 2040,EU < LT < lt,EU < LV < lv,none,powerGrid < hvac,no,expExc,2.4581659175357746,Scenario_1
none,30th < 2040,EU < LT < lt,EU < PL < pl,none,powerGrid < hvac,no,expExc,1.5802768458252832,Scenario_1
none,30th < 2040,nonEU < ME < me,nonEU < RS < rs,none,powerGrid < hvac,no,expExc,0.3805267875886683,Scenario_1
none,30th < 2040,nonEU < MK < mk,nonEU < RS < rs,none,powerGrid < hvac,no,expExc,2.7936568951960243,Scenario_1
none,30th < 2040,EU < PL < pl,EU < SK < sk,none,powerGrid < hvac,no,expExc,2.4999992146117123,Scenario_1
none,30th < 2040,EU < RO < ro,nonEU < RS < rs,none,powerGrid < hvac,no,expExc,2.7757243301488894,Scenario_1
none,30th < 2040,EU < DK < dk_e,EU < DE < de,none,powerGrid < hvdc,yes,capaExc,0.6106256702465783,Scenario_1
none,30th < 2040,EU < DE < de,EU < DK < dk_e,none,powerGrid < hvdc,yes,capaExc,0.6256256702465783,Scenario_1
none,30th < 2040,EU < FI < fi,EU < EE < ee,none,powerGrid < hvdc,yes,capaExc,2.7226108950971084,Scenario_1
none,30th < 2040,EU < EE < ee,EU < FI < fi,none,powerGrid < hvdc,yes,capaExc,2.7386108950971084,Scenario_1
none,30th < 2040,EU < SE < se_1,EU < FI < fi,none,powerGrid < hvdc,yes,capaExc,4.199999377869979,Scenario_1
none,30th < 2040,EU < FI < fi,EU < SE < se_1,none,powerGrid < hvdc,yes,capaExc,4.099999377869979,Scenario_1
none,30th < 2040,nonEU < UK < uk,nonEU < UK < ni,none,powerGrid < hvdc,yes,capaExc,2.6288279999451696,Scenario_1
none,30th < 2040,nonEU < UK < ni,nonEU < UK < uk,none,powerGrid < hvdc,yes,capaExc,2.2588279999451695,Scenario_1
none,30th < 2040,EU < FR < fr,EU < IE < ie,none,powerGrid < hvdc,no,capaExc,1.3999994001637868,Scenario_1
none,30th < 2040,EU < GR < gr,EU < IT < it_s,none,powerGrid < hvdc,no,capaExc,1.4999999330304705,Scenario_1
none,30th < 2040,EU < IT < it_cs,EU < IT < it_sic,none,powerGrid < hvdc,no,capaExc,3.516538217819019e-5,Scenario_1
none,30th < 2040,EU < IT < it_sar,EU < IT < it_sic,none,powerGrid < hvdc,no,capaExc,1.988596937846912e-5,Scenario_1
none,30th < 2040,EU < DK < dk_w,EU < NL < nl,none,powerGrid < hvdc,no,capaExc,0.7000005952554609,Scenario_1
none,30th < 2040,EU < DK < dk_e,EU < PL < pl,none,powerGrid < hvdc,no,capaExc,0.2219329848486092,Scenario_1
none,30th < 2040,EU < FI < fi,EU < SE < se_2,none,powerGrid < hvdc,no,capaExc,0.7999998905529339,Scenario_1
none,30th < 2040,EU < FI < fi,EU < SE < se_3,none,powerGrid < hvdc,no,capaExc,1.2000001935498257,Scenario_1
none,30th < 2040,EU < DE < de,EU < SE < se_4,none,powerGrid < hvdc,no,capaExc,2.01499963681012,Scenario_1
none,30th < 2040,EU < LT < lt,EU < SE < se_4,none,powerGrid < hvdc,no,capaExc,0.7000001049752516,Scenario_1
none,30th < 2040,EU < PL < pl,EU < SE < se_4,none,powerGrid < hvdc,no,capaExc,0.9763636759029363,Scenario_1
none,30th < 2040,EU < IT < it_cs,nonEU < ME < me,none,powerGrid < hvdc,no,capaExc,2.1999998853473177,Scenario_1
none,30th < 2040,EU < DE < de,nonEU < NO < no_s,none,powerGrid < hvdc,no,capaExc,3.399994630584497,Scenario_1
none,30th < 2040,EU < DK < dk_w,nonEU < NO < no_s,none,powerGrid < hvdc,no,capaExc,6.0747100412025405,Scenario_1
none,30th < 2040,EU < NL < nl,nonEU < NO < no_s,none,powerGrid < hvdc,no,capaExc,0.8151765597401778,Scenario_1
none,30th < 2040,EU < BE < be,nonEU < UK < uk,none,powerGrid < hvdc,no,capaExc,2.400000922848269,Scenario_1
none,30th < 2040,EU < DK < dk_w,nonEU < UK < uk,none,powerGrid < hvdc,no,capaExc,1.0079074517695543e-5,Scenario_1
none,30th < 2040,EU < FR < fr,nonEU < UK < uk,none,powerGrid < hvdc,no,capaExc,8.19999931571106,Scenario_1
none,30th < 2040,EU < NL < nl,nonEU < UK < uk,none,powerGrid < hvdc,no,capaExc,3.0000007436379885,Scenario_1
none,30th < 2040,nonEU < NO < no_s,nonEU < UK < uk,none,powerGrid < hvdc,no,capaExc,4.248297436002543,Scenario_1
none,30th < 2040,EU < SE < se_3,EU < DK < dk_w,none,powerGrid < hvdc,yes,capaExc,0.68,Scenario_1
none,30th < 2040,EU < IT < it_sar,EU < FR < fr_co,none,powerGrid < hvdc,yes,capaExc,0.35,Scenario_1
none,30th < 2040,EU < IT < it_sar,EU < IT < it_cs,none,powerGrid < hvdc,yes,capaExc,0.9,Scenario_1
none,30th < 2040,EU < IT < it_sic,EU < IT < it_s,none,powerGrid < hvdc,yes,capaExc,1.2,Scenario_1
none,30th < 2040,EU < FR < fr_co,EU < IT < it_sar,none,powerGrid < hvdc,yes,capaExc,0.3,Scenario_1
none,30th < 2040,EU < IT < it_cs,EU < IT < it_sar,none,powerGrid < hvdc,yes,capaExc,0.7,Scenario_1
none,30th < 2040,EU < IT < it_s,EU < IT < it_sic,none,powerGrid < hvdc,yes,capaExc,1.1,Scenario_1
none,30th < 2040,EU < DK < dk_w,EU < SE < se_3,none,powerGrid < hvdc,yes,capaExc,0.74,Scenario_1
none,30th < 2040,EU < CZ < cz < 39CZ,EU < DE < de < 34DE,none,h2Grid,yes,capaExc,0.49642158875847686,Scenario_1
none,30th < 2040,EU < ES < es < 04ES,EU < FR < fr < 14FR,none,h2Grid,yes,capaExc,0.826830021859727,Scenario_1
none,30th < 2040,EU < ES < es < 06ES,EU < FR < fr < 14FR,none,h2Grid,yes,capaExc,1.8792729657441898e-5,Scenario_1
none,30th < 2040,EU < ES < es < 06ES,EU < FR < fr < 15FR,none,h2Grid,yes,capaExc,4.2751660841726835,Scenario_1
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 16FR,none,h2Grid,yes,capaExc,0.44149560363413537,Scenario_1
none,30th < 2040,EU < FR < fr < 14FR,EU < FR < fr < 17FR,none,h2Grid,yes,capaExc,0.42922877161862794,Scenario_1
none,30th < 2040,EU < FR < fr < 14FR,EU < FR < fr < 18FR,none,h2Grid,yes,capaExc,1.9413958325719045e-5,Scenario_1
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 18FR,none,h2Grid,yes,capaExc,0.27204523370541034,Scenario_1
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 19FR,none,h2Grid,yes,capaExc,3.415993115467693,Scenario_1
none,30th < 2040,EU < FR < fr < 19FR,EU < FR < fr < 20FR,none,h2Grid,yes,capaExc,2.587743120533433,Scenario_1
none,30th < 2040,EU < FR < fr_co < 99FR,EU < IT < it_cn < 53IT,none,h2Grid,yes,capaExc,8.833743999771669e-5,Scenario_1
none,30th < 2040,EU < AT < at < 49AT,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,0.40604824173497134,Scenario_1
none,30th < 2040,EU < FR < fr < 16FR,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,4.040673642062149e-5,Scenario_1
none,30th < 2040,EU < FR < fr < 20FR,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,1.235614401968316,Scenario_1
none,30th < 2040,EU < IT < it_cn < 53IT,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,1.6790482805404425,Scenario_1
none,30th < 2040,EU < FR < fr < 25FR,EU < LU < lu < 29LU,none,h2Grid,yes,capaExc,0.22344058343299567,Scenario_1
none,30th < 2040,EU < EE < ee < 73EE,EU < LV < lv < 78LV,none,h2Grid,yes,capaExc,2.9154087220341825e-5,Scenario_1
none,30th < 2040,EU < HR < hr < 62HR,EU < SI < si < 57SI,none,h2Grid,yes,capaExc,0.984633736464468,Scenario_1
none,30th < 2040,EU < HU < hu < 58HU,EU < SK < sk < 46SK,none,h2Grid,yes,capaExc,0.19209466251994,Scenario_1
none,30th < 2040,EU < IT < it_s < 55IT,nonEU < AL < al < 70AL,none,h2Grid,yes,capaExc,1.0608674786832064e-5,Scenario_1
none,30th < 2040,EU < FR < fr < 20FR,nonEU < CH < ch < 47CH,none,h2Grid,yes,capaExc,0.5406540124224194,Scenario_1
none,30th < 2040,EU < FR < fr < 20FR,nonEU < CH < ch < 48CH,none,h2Grid,yes,capaExc,0.1491642202130677,Scenario_1
none,30th < 2040,EU < IE < ie < 96IE,nonEU < UK < ni < 95UK,none,h2Grid,yes,capaExc,1.1347245664119936,Scenario_1
none,30th < 2040,EU < FR < fr < 26FR,nonEU < UK < uk < 90UK,none,h2Grid,yes,capaExc,1.5200091740466177,Scenario_1
none,30th < 2040,nonEU < UK < ni < 95UK,nonEU < UK < uk < 93UK,none,h2Grid,yes,capaExc,0.8353596666716357,Scenario_1
none,30th < 2040,EU < DK < dk_w < 38DK,EU < DE < de < 31DE,none,h2Grid,yes,capaExc,0.2284894538898747,Scenario_1
none,30th < 2040,EU < DK < dk_w < 38DK,EU < DK < dk_e < 72DK,none,h2Grid,yes,capaExc,0.010444223805403767,Scenario_1
none,30th < 2040,EU < FR < fr < 27FR,EU < BE < be < 28BE,none,h2Grid,yes,capaExc,0.17482975305306309,Scenario_1
none,30th < 2040,EU < IT < it_s < 55IT,EU < IT < it_cs < 54IT,none,h2Grid,yes,capaExc,5.9387368826143217e-5,Scenario_1
none,30th < 2040,EU < IT < it_sar < 98IT,EU < FR < fr_co < 99FR,none,h2Grid,yes,capaExc,0.008649534757210664,Scenario_1
none,30th < 2040,EU < IT < it_sic < 56IT,EU < IT < it_s < 55IT,none,h2Grid,yes,capaExc,2.7486496815279828e-5,Scenario_1
none,30th < 2040,EU < LU < lu < 29LU,EU < BE < be < 28BE,none,h2Grid,yes,capaExc,0.0017978618390361986,Scenario_1
none,30th < 2040,EU < LV < lv < 78LV,EU < LT < lt < 77LT,none,h2Grid,yes,capaExc,0.10455227456323576,Scenario_1
none,30th < 2040,EU < NL < nl < 30NL,EU < BE < be < 28BE,none,h2Grid,yes,capaExc,0.18414572869756587,Scenario_1
none,30th < 2040,EU < NL < nl < 30NL,EU < DE < de < 33DE,none,h2Grid,yes,capaExc,5.353868088497113,Scenario_1
none,30th < 2040,EU < RO < ro < 59RO,EU < HU < hu < 58HU,none,h2Grid,yes,capaExc,0.4135024371697786,Scenario_1
none,30th < 2040,EU < SE < se_1 < 86SE,EU < FI < fi < 74FI,none,h2Grid,yes,capaExc,0.16659251064557223,Scenario_1
none,30th < 2040,EU < SI < si < 57SI,EU < AT < at < 50AT,none,h2Grid,yes,capaExc,1.134025283422882,Scenario_1
none,30th < 2040,EU < SI < si < 57SI,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,0.18378438825797974,Scenario_1
none,30th < 2040,nonEU < AL < al < 70AL,EU < IT < it_s < 55IT,none,h2Grid,yes,capaExc,0.3553194548539766,Scenario_1
none,30th < 2040,nonEU < BA < ba < 63BA,EU < IT < it_cs < 54IT,none,h2Grid,yes,capaExc,0.4241893352448776,Scenario_1
none,30th < 2040,nonEU < CH < ch < 48CH,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,0.26373522142712436,Scenario_1
none,30th < 2040,nonEU < NO < no_s < 79NO,EU < DK < dk_w < 38DK,none,h2Grid,yes,capaExc,4.4817468858271944e-5,Scenario_1
none,30th < 2040,EU < CZ < cz,EU < AT < at,none,powerGrid < hvac,yes,capaExc,2.9705491329518674,Scenario_1
none,30th < 2040,EU < IT < it_n,EU < AT < at,none,powerGrid < hvac,yes,capaExc,1.5800027754142394,Scenario_1
none,30th < 2040,EU < FR < fr,EU < BE < be,none,powerGrid < hvac,yes,capaExc,10.29999829260709,Scenario_1
none,30th < 2040,EU < LU < lu,EU < BE < be,none,powerGrid < hvac,yes,capaExc,0.18001095385581525,Scenario_1
none,30th < 2040,EU < NL < nl,EU < BE < be,none,powerGrid < hvac,yes,capaExc,3.400000105455497,Scenario_1
none,30th < 2040,EU < GR < gr,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,5.39993811936874,Scenario_1
none,30th < 2040,nonEU < MK < mk,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,1.3710103582544353,Scenario_1
none,30th < 2040,nonEU < RS < rs,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,0.200005389287486,Scenario_1
none,30th < 2040,EU < AT < at,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,3.0705491329518675,Scenario_1
none,30th < 2040,EU < DE < de,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,2.000009359310784,Scenario_1
none,30th < 2040,EU < PL < pl,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,0.8000035345504408,Scenario_1
none,30th < 2040,EU < SK < sk,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,1.2592866062948007,Scenario_1
none,30th < 2040,EU < CZ < cz,EU < DE < de,none,powerGrid < hvac,yes,capaExc,2.6000093593107843,Scenario_1
none,30th < 2040,EU < DK < dk_w,EU < DE < de,none,powerGrid < hvac,yes,capaExc,3.7799904832244144,Scenario_1
none,30th < 2040,EU < FR < fr,EU < DE < de,none,powerGrid < hvac,yes,capaExc,3.599999541668608,Scenario_1
none,30th < 2040,EU < PL < pl,EU < DE < de,none,powerGrid < hvac,yes,capaExc,9.999998296091183,Scenario_1
none,30th < 2040,nonEU < CH < ch,EU < DE < de,none,powerGrid < hvac,yes,capaExc,7.699999428623541,Scenario_1
