region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0025,0.5899919937946905,scr1994,avaConv,onshore_a
70AL,1,h0026,0.32546398276738103,scr1994,avaConv,onshore_a
70AL,1,h0027,0.36578382698473766,scr1994,avaConv,onshore_a
70AL,1,h0028,0.304387411566147,scr1994,avaConv,onshore_a
70AL,1,h0029,0.5699097710621437,scr1994,avaConv,onshore_a
70AL,1,h0030,0.5252570700263185,scr1994,avaConv,onshore_a
70AL,1,h0031,0.5162215755178144,scr1994,avaConv,onshore_a
70AL,1,h0032,0.5172270970829358,scr1994,avaConv,onshore_a
70AL,1,h0033,0.64208601953357,scr1994,avaConv,onshore_a
70AL,1,h0034,0.7916645533112094,scr1994,avaConv,onshore_a
70AL,1,h0035,0.7171897422451484,scr1994,avaConv,onshore_a
70AL,1,h0036,0.6089330546086142,scr1994,avaConv,onshore_a
70AL,1,h0037,0.4086408467765309,scr1994,avaConv,onshore_a
70AL,1,h0038,0.1798466743419589,scr1994,avaConv,onshore_a
70AL,1,h0039,0.4742602048560843,scr1994,avaConv,onshore_a
70AL,1,h0040,0.46834060603229616,scr1994,avaConv,onshore_a
70AL,1,h0041,0.4673982731179311,scr1994,avaConv,onshore_a
70AL,1,h0042,0.5540029363732658,scr1994,avaConv,onshore_a
70AL,1,h0043,0.5604338448958268,scr1994,avaConv,onshore_a
70AL,1,h0044,0.612250152694429,scr1994,avaConv,onshore_a
70AL,1,h0045,0.3369756034870469,scr1994,avaConv,onshore_a
70AL,1,h0046,0.6047508409603441,scr1994,avaConv,onshore_a
70AL,1,h0047,0.551963698675763,scr1994,avaConv,onshore_a
70AL,1,h0048,0.5642095308553171,scr1994,avaConv,onshore_a
49AT,1,h0025,0.4893222703692654,scr1994,avaConv,onshore_a
49AT,1,h0026,0.6277284849418615,scr1994,avaConv,onshore_a
49AT,1,h0027,0.5316310939733555,scr1994,avaConv,onshore_a
49AT,1,h0028,0.3804977066579961,scr1994,avaConv,onshore_a
49AT,1,h0029,0.2513024174977288,scr1994,avaConv,onshore_a
49AT,1,h0030,0.3183505101068101,scr1994,avaConv,onshore_a
49AT,1,h0031,0.16786599652748796,scr1994,avaConv,onshore_a
49AT,1,h0032,0.40163495942162364,scr1994,avaConv,onshore_a
49AT,1,h0033,0.6569390069967022,scr1994,avaConv,onshore_a
49AT,1,h0034,0.949119610652833,scr1994,avaConv,onshore_a
49AT,1,h0035,0.7167524241833652,scr1994,avaConv,onshore_a
49AT,1,h0036,0.417840247757952,scr1994,avaConv,onshore_a
49AT,1,h0037,0.057712917154726956,scr1994,avaConv,onshore_a
49AT,1,h0038,0.08908628451485533,scr1994,avaConv,onshore_a
49AT,1,h0039,0.08481378723514578,scr1994,avaConv,onshore_a
49AT,1,h0040,0.21900772662279852,scr1994,avaConv,onshore_a
49AT,1,h0041,0.2074601130944569,scr1994,avaConv,onshore_a
49AT,1,h0042,0.1994372444959665,scr1994,avaConv,onshore_a
49AT,1,h0043,0.10749143357587862,scr1994,avaConv,onshore_a
49AT,1,h0044,0.1238209471126005,scr1994,avaConv,onshore_a
49AT,1,h0045,0.21369011309350008,scr1994,avaConv,onshore_a
49AT,1,h0046,0.5182811561726981,scr1994,avaConv,onshore_a
49AT,1,h0047,0.5166359150137319,scr1994,avaConv,onshore_a
49AT,1,h0048,0.40743638467760385,scr1994,avaConv,onshore_a
50AT,1,h0025,0.5246304083523828,scr1994,avaConv,onshore_a
50AT,1,h0026,0.7213555852834141,scr1994,avaConv,onshore_a
50AT,1,h0027,0.5997809293837034,scr1994,avaConv,onshore_a
50AT,1,h0028,0.5092839505071944,scr1994,avaConv,onshore_a
50AT,1,h0029,0.3411695089335591,scr1994,avaConv,onshore_a
50AT,1,h0030,0.36193057179464794,scr1994,avaConv,onshore_a
50AT,1,h0031,0.2688229929722656,scr1994,avaConv,onshore_a
50AT,1,h0032,0.439190443836021,scr1994,avaConv,onshore_a
50AT,1,h0033,0.6716573483219714,scr1994,avaConv,onshore_a
50AT,1,h0034,0.7815454930560576,scr1994,avaConv,onshore_a
50AT,1,h0035,0.6653105958780712,scr1994,avaConv,onshore_a
50AT,1,h0036,0.4363885340188815,scr1994,avaConv,onshore_a
50AT,1,h0037,0.15850630523846962,scr1994,avaConv,onshore_a
50AT,1,h0038,0.08741326386688776,scr1994,avaConv,onshore_a
50AT,1,h0039,0.22063659042325331,scr1994,avaConv,onshore_a
50AT,1,h0040,0.41303432323272665,scr1994,avaConv,onshore_a
50AT,1,h0041,0.3999066256831903,scr1994,avaConv,onshore_a
50AT,1,h0042,0.3565044758377702,scr1994,avaConv,onshore_a
50AT,1,h0043,0.21627006000239773,scr1994,avaConv,onshore_a
50AT,1,h0044,0.2796764524323224,scr1994,avaConv,onshore_a
50AT,1,h0045,0.3269340042933728,scr1994,avaConv,onshore_a
50AT,1,h0046,0.5951676178155686,scr1994,avaConv,onshore_a
50AT,1,h0047,0.5433401041191278,scr1994,avaConv,onshore_a
50AT,1,h0048,0.43720587645735687,scr1994,avaConv,onshore_a
