region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0049,0.2998092471166899,scr2006,avaConv,onshore_a
70AL,1,h0050,0.354159570990945,scr2006,avaConv,onshore_a
70AL,1,h0051,0.29726698603621304,scr2006,avaConv,onshore_a
70AL,1,h0052,0.20173794689069233,scr2006,avaConv,onshore_a
70AL,1,h0053,0.12117754337637153,scr2006,avaConv,onshore_a
70AL,1,h0054,0.15975993567757915,scr2006,avaConv,onshore_a
70AL,1,h0055,0.32577467723728354,scr2006,avaConv,onshore_a
70AL,1,h0056,0.5175814882835281,scr2006,avaConv,onshore_a
70AL,1,h0057,0.5954292205454492,scr2006,avaConv,onshore_a
70AL,1,h0058,0.50201087720798,scr2006,avaConv,onshore_a
70AL,1,h0059,0.36128454614936256,scr2006,avaConv,onshore_a
70AL,1,h0060,0.33895234662447754,scr2006,avaConv,onshore_a
70AL,1,h0061,0.46876565253558244,scr2006,avaConv,onshore_a
70AL,1,h0062,0.44712016653844017,scr2006,avaConv,onshore_a
70AL,1,h0063,0.5121435993990207,scr2006,avaConv,onshore_a
70AL,1,h0064,0.4152242201568677,scr2006,avaConv,onshore_a
70AL,1,h0065,0.6105749830034323,scr2006,avaConv,onshore_a
70AL,1,h0066,0.6359159424627122,scr2006,avaConv,onshore_a
70AL,1,h0067,0.6246702199012565,scr2006,avaConv,onshore_a
70AL,1,h0068,0.450423875305794,scr2006,avaConv,onshore_a
70AL,1,h0069,0.17545658332285,scr2006,avaConv,onshore_a
70AL,1,h0070,0.13671078168659012,scr2006,avaConv,onshore_a
70AL,1,h0071,0.191523596259317,scr2006,avaConv,onshore_a
70AL,1,h0072,0.2638838136720045,scr2006,avaConv,onshore_a
49AT,1,h0049,0.6350830776118059,scr2006,avaConv,onshore_a
49AT,1,h0050,0.4657222973286915,scr2006,avaConv,onshore_a
49AT,1,h0051,0.4543101017651612,scr2006,avaConv,onshore_a
49AT,1,h0052,0.38687277232194495,scr2006,avaConv,onshore_a
49AT,1,h0053,0.21368015500966456,scr2006,avaConv,onshore_a
49AT,1,h0054,0.05290265474622733,scr2006,avaConv,onshore_a
49AT,1,h0055,0.02537561775283274,scr2006,avaConv,onshore_a
49AT,1,h0056,0.13010683342082252,scr2006,avaConv,onshore_a
49AT,1,h0057,0.20092298196362937,scr2006,avaConv,onshore_a
49AT,1,h0058,0.23578853273018024,scr2006,avaConv,onshore_a
49AT,1,h0059,0.1177890976152382,scr2006,avaConv,onshore_a
49AT,1,h0060,0.17177875461840783,scr2006,avaConv,onshore_a
49AT,1,h0061,0.1456158832264089,scr2006,avaConv,onshore_a
49AT,1,h0062,0.16870424703052447,scr2006,avaConv,onshore_a
49AT,1,h0063,0.04725255085117234,scr2006,avaConv,onshore_a
49AT,1,h0064,0.032167297589260346,scr2006,avaConv,onshore_a
49AT,1,h0065,0.008235124115500814,scr2006,avaConv,onshore_a
49AT,1,h0066,0.0,scr2006,avaConv,onshore_a
49AT,1,h0067,0.043732839056615035,scr2006,avaConv,onshore_a
49AT,1,h0068,0.09377051533765086,scr2006,avaConv,onshore_a
49AT,1,h0069,0.16436001772397474,scr2006,avaConv,onshore_a
49AT,1,h0070,0.20328590619158968,scr2006,avaConv,onshore_a
49AT,1,h0071,0.2918767570012315,scr2006,avaConv,onshore_a
49AT,1,h0072,0.4750905993327753,scr2006,avaConv,onshore_a
50AT,1,h0049,0.6043568499669826,scr2006,avaConv,onshore_a
50AT,1,h0050,0.575031647853028,scr2006,avaConv,onshore_a
50AT,1,h0051,0.7897901646486863,scr2006,avaConv,onshore_a
50AT,1,h0052,0.6868844465626638,scr2006,avaConv,onshore_a
50AT,1,h0053,0.548804465775046,scr2006,avaConv,onshore_a
50AT,1,h0054,0.23077443421053367,scr2006,avaConv,onshore_a
50AT,1,h0055,0.15002805160039734,scr2006,avaConv,onshore_a
50AT,1,h0056,0.00030926394124367734,scr2006,avaConv,onshore_a
50AT,1,h0057,0.0030357014179031427,scr2006,avaConv,onshore_a
50AT,1,h0058,0.09880866561203779,scr2006,avaConv,onshore_a
50AT,1,h0059,0.11897567622606926,scr2006,avaConv,onshore_a
50AT,1,h0060,0.20702413494794975,scr2006,avaConv,onshore_a
50AT,1,h0061,0.29313812766534114,scr2006,avaConv,onshore_a
50AT,1,h0062,0.31507773948360696,scr2006,avaConv,onshore_a
50AT,1,h0063,0.2075525877058365,scr2006,avaConv,onshore_a
50AT,1,h0064,0.051875723123647396,scr2006,avaConv,onshore_a
50AT,1,h0065,0.06946407594825156,scr2006,avaConv,onshore_a
50AT,1,h0066,0.08456809368704177,scr2006,avaConv,onshore_a
50AT,1,h0067,0.10851179753560859,scr2006,avaConv,onshore_a
50AT,1,h0068,0.08985630533862571,scr2006,avaConv,onshore_a
50AT,1,h0069,0.21313212158749953,scr2006,avaConv,onshore_a
50AT,1,h0070,0.25462311161128787,scr2006,avaConv,onshore_a
50AT,1,h0071,0.48308183056398024,scr2006,avaConv,onshore_a
50AT,1,h0072,0.7398673555714522,scr2006,avaConv,onshore_a
51AT,1,h0049,0.4597275094837235,scr2006,avaConv,onshore_a
51AT,1,h0050,0.32160475445043335,scr2006,avaConv,onshore_a
51AT,1,h0051,0.5440477508276546,scr2006,avaConv,onshore_a
51AT,1,h0052,0.5762596697231687,scr2006,avaConv,onshore_a
51AT,1,h0053,0.6795871652062311,scr2006,avaConv,onshore_a
51AT,1,h0054,0.276654040112946,scr2006,avaConv,onshore_a
51AT,1,h0055,0.19286545726966134,scr2006,avaConv,onshore_a
51AT,1,h0056,0.00947420518435527,scr2006,avaConv,onshore_a
51AT,1,h0057,0.0,scr2006,avaConv,onshore_a
51AT,1,h0058,0.19045451328234506,scr2006,avaConv,onshore_a
51AT,1,h0059,0.22935779603485795,scr2006,avaConv,onshore_a
51AT,1,h0060,0.41909751794876593,scr2006,avaConv,onshore_a
51AT,1,h0061,0.3567696837058587,scr2006,avaConv,onshore_a
51AT,1,h0062,0.3860599492503229,scr2006,avaConv,onshore_a
51AT,1,h0063,0.2136054696798847,scr2006,avaConv,onshore_a
51AT,1,h0064,0.07112648455736195,scr2006,avaConv,onshore_a
51AT,1,h0065,0.07208105267095366,scr2006,avaConv,onshore_a
51AT,1,h0066,0.10252599956169726,scr2006,avaConv,onshore_a
51AT,1,h0067,0.06251827329930698,scr2006,avaConv,onshore_a
51AT,1,h0068,0.005634500297750338,scr2006,avaConv,onshore_a
51AT,1,h0069,0.09195276691411464,scr2006,avaConv,onshore_a
51AT,1,h0070,0.1264943927356608,scr2006,avaConv,onshore_a
51AT,1,h0071,0.3453262748815783,scr2006,avaConv,onshore_a
51AT,1,h0072,0.6029911262201233,scr2006,avaConv,onshore_a
63BA,1,h0049,0.4296751388674084,scr2006,avaConv,onshore_a
63BA,1,h0050,0.37602664183472845,scr2006,avaConv,onshore_a
63BA,1,h0051,0.5149917527253183,scr2006,avaConv,onshore_a
63BA,1,h0052,0.459772330903174,scr2006,avaConv,onshore_a
63BA,1,h0053,0.4138562594728777,scr2006,avaConv,onshore_a
63BA,1,h0054,0.30646775111693314,scr2006,avaConv,onshore_a
63BA,1,h0055,0.21340505073141194,scr2006,avaConv,onshore_a
63BA,1,h0056,0.3135032937387808,scr2006,avaConv,onshore_a
63BA,1,h0057,0.26605185650304297,scr2006,avaConv,onshore_a
63BA,1,h0058,0.27491816512435535,scr2006,avaConv,onshore_a
63BA,1,h0059,0.14481871149320202,scr2006,avaConv,onshore_a
63BA,1,h0060,0.2813837644756594,scr2006,avaConv,onshore_a
63BA,1,h0061,0.35703221967352117,scr2006,avaConv,onshore_a
