region_4,timestep_5,value,parameter,carrier_1
01ES,hh0013,0.4979776147070562,dem,processHeat_high
01ES,hh0014,0.49513329140449225,dem,processHeat_high
01ES,hh0015,0.49665802756192184,dem,processHeat_high
01ES,hh0016,0.4985957374789578,dem,processHeat_high
01ES,hh0017,0.5032656346303798,dem,processHeat_high
01ES,hh0018,0.49318345463412716,dem,processHeat_high
02ES,hh0013,0.5851829758504238,dem,processHeat_high
02ES,hh0014,0.5817555736359923,dem,processHeat_high
02ES,hh0015,0.5841730836336714,dem,processHeat_high
02ES,hh0016,0.5859545688450987,dem,processHeat_high
02ES,hh0017,0.5915298220062662,dem,processHeat_high
02ES,hh0018,0.5796634068697015,dem,processHeat_high
03ES,hh0013,0.3865913697361336,dem,processHeat_high
03ES,hh0014,0.38410276940852317,dem,processHeat_high
03ES,hh0015,0.386691191498627,dem,processHeat_high
03ES,hh0016,0.3871246604099036,dem,processHeat_high
03ES,hh0017,0.39094843604090895,dem,processHeat_high
03ES,hh0018,0.38309764344822383,dem,processHeat_high
04ES,hh0013,0.9538256513561798,dem,processHeat_high
04ES,hh0014,0.9483048327208823,dem,processHeat_high
04ES,hh0015,0.9515719235636131,dem,processHeat_high
04ES,hh0016,0.9550216088996821,dem,processHeat_high
04ES,hh0017,0.9640053502761912,dem,processHeat_high
04ES,hh0018,0.9446955323273711,dem,processHeat_high
05ES,hh0013,0.3086468160836648,dem,processHeat_high
05ES,hh0014,0.3064983452772565,dem,processHeat_high
05ES,hh0015,0.30895157169603005,dem,processHeat_high
05ES,hh0016,0.30904518814931903,dem,processHeat_high
05ES,hh0017,0.31213957420193017,dem,processHeat_high
05ES,hh0018,0.3058902131878399,dem,processHeat_high
06ES,hh0013,1.6546509212603269,dem,processHeat_high
06ES,hh0014,1.642701089930597,dem,processHeat_high
06ES,hh0015,1.6632285243595106,dem,processHeat_high
06ES,hh0016,1.657552082077018,dem,processHeat_high
06ES,hh0017,1.675873429911917,dem,processHeat_high
06ES,hh0018,1.6418993141551255,dem,processHeat_high
07ES,hh0013,0.7047763128630322,dem,processHeat_high
07ES,hh0014,0.6997024195643462,dem,processHeat_high
07ES,hh0015,0.7076878581424353,dem,processHeat_high
07ES,hh0016,0.7059428020306768,dem,processHeat_high
07ES,hh0017,0.7135457996887453,dem,processHeat_high
07ES,hh0018,0.6990505278886303,dem,processHeat_high
08ES,hh0013,0.3813664641599744,dem,processHeat_high
08ES,hh0014,0.3790317096284954,dem,processHeat_high
08ES,hh0015,0.38124110814495116,dem,processHeat_high
08ES,hh0016,0.38190590278575276,dem,processHeat_high
