timestep_5,region_4,technology_3,parameter,value
h0001,01ES,reservoir,stInflow,0.340838596359449
h0002,01ES,reservoir,stInflow,0.340838596359449
h0003,01ES,reservoir,stInflow,0.340838596359449
h0004,01ES,reservoir,stInflow,0.340838596359449
h0005,01ES,reservoir,stInflow,0.340838596359449
h0006,01ES,reservoir,stInflow,0.340838596359449
h0007,01ES,reservoir,stInflow,0.340838596359449
h0008,01ES,reservoir,stInflow,0.340838596359449
h0009,01ES,reservoir,stInflow,0.340838596359449
h0010,01ES,reservoir,stInflow,0.340838596359449
h0011,01ES,reservoir,stInflow,0.340838596359449
h0012,01ES,reservoir,stInflow,0.340838596359449
h0013,01ES,reservoir,stInflow,0.340838596359449
h0014,01ES,reservoir,stInflow,0.340838596359449
h0015,01ES,reservoir,stInflow,0.335194177249249
h0016,01ES,reservoir,stInflow,0.32954949300111
h0017,01ES,reservoir,stInflow,0.323904532869542
h0018,01ES,reservoir,stInflow,0.318259285201608
h0019,01ES,reservoir,stInflow,0.312613737316888
h0020,01ES,reservoir,stInflow,0.306967875365305
h0021,01ES,reservoir,stInflow,0.301321684157434
h0022,01ES,reservoir,stInflow,0.29567514696031
h0023,01ES,reservoir,stInflow,0.290028245249497
h0024,01ES,reservoir,stInflow,0.284380958405024
h0025,01ES,reservoir,stInflow,0.284380958405024
h0026,01ES,reservoir,stInflow,0.284380958405024
h0027,01ES,reservoir,stInflow,0.291818936016217
h0028,01ES,reservoir,stInflow,0.299256257037871
h0029,01ES,reservoir,stInflow,0.306692966281191
h0030,01ES,reservoir,stInflow,0.314129102830695
h0031,01ES,reservoir,stInflow,0.321564701076506
h0032,01ES,reservoir,stInflow,0.328999791512484
h0033,01ES,reservoir,stInflow,0.33643440136307
h0034,01ES,reservoir,stInflow,0.343868555082462
h0035,01ES,reservoir,stInflow,0.351302274757062
h0036,01ES,reservoir,stInflow,0.358735580433554
h0037,01ES,reservoir,stInflow,0.358735580433554
h0038,01ES,reservoir,stInflow,0.358735580433554
h0039,01ES,reservoir,stInflow,0.358735580433554
h0040,01ES,reservoir,stInflow,0.358735580433554
h0041,01ES,reservoir,stInflow,0.354117522432727
h0042,01ES,reservoir,stInflow,0.349499307417464
h0043,01ES,reservoir,stInflow,0.34488093083331
h0044,01ES,reservoir,stInflow,0.340262387853828
h0045,01ES,reservoir,stInflow,0.335643673355495
h0046,01ES,reservoir,stInflow,0.331024781889397
h0047,01ES,reservoir,stInflow,0.326405707649218
h0048,01ES,reservoir,stInflow,0.321786444434885
h0049,01ES,reservoir,stInflow,0.317166985611109
h0050,01ES,reservoir,stInflow,0.312547324059891
h0051,01ES,reservoir,stInflow,0.312547324059891
h0052,01ES,reservoir,stInflow,0.312547324059891
h0053,01ES,reservoir,stInflow,0.307311221854765
h0054,01ES,reservoir,stInflow,0.302074837296849
h0055,01ES,reservoir,stInflow,0.296838157169361
h0056,01ES,reservoir,stInflow,0.291601166957755
h0057,01ES,reservoir,stInflow,0.286363850648664
h0058,01ES,reservoir,stInflow,0.281126190485045
h0059,01ES,reservoir,stInflow,0.275888166664874
h0060,01ES,reservoir,stInflow,0.270649756966164
h0061,01ES,reservoir,stInflow,0.265410936274263
h0062,01ES,reservoir,stInflow,0.260171675977383
h0063,01ES,reservoir,stInflow,0.260171675977383
h0064,01ES,reservoir,stInflow,0.260171675977383
h0065,01ES,reservoir,stInflow,0.260171675977383
h0066,01ES,reservoir,stInflow,0.260171675977383
h0067,01ES,reservoir,stInflow,0.253147782500668
h0068,01ES,reservoir,stInflow,0.246122944458524
h0069,01ES,reservoir,stInflow,0.239097043041804
h0070,01ES,reservoir,stInflow,0.232069925161491
h0071,01ES,reservoir,stInflow,0.225041386034495
h0072,01ES,reservoir,stInflow,0.218011137474256
h0073,01ES,reservoir,stInflow,0.210978743229455
h0074,01ES,reservoir,stInflow,0.203943462374082
h0075,01ES,reservoir,stInflow,0.196903734090703
h0076,01ES,reservoir,stInflow,0.189852204590597
h0077,01ES,reservoir,stInflow,0.189852204590597
h0078,01ES,reservoir,stInflow,0.189852204590597
h0079,01ES,reservoir,stInflow,0.194610992939942
h0080,01ES,reservoir,stInflow,0.199361817131628
h0081,01ES,reservoir,stInflow,0.20410963993637
h0082,01ES,reservoir,stInflow,0.208855514685906
h0083,01ES,reservoir,stInflow,0.213599941400842
h0084,01ES,reservoir,stInflow,0.21834321448932
h0085,01ES,reservoir,stInflow,0.223085528436642
h0086,01ES,reservoir,stInflow,0.227827021442525
h0087,01ES,reservoir,stInflow,0.232567796820474
h0088,01ES,reservoir,stInflow,0.237307934749916
h0089,01ES,reservoir,stInflow,0.237307934749916
h0090,01ES,reservoir,stInflow,0.237307934749916
h0091,01ES,reservoir,stInflow,0.237307934749916
h0092,01ES,reservoir,stInflow,0.237307934749916
h0093,01ES,reservoir,stInflow,0.246382777831616
h0094,01ES,reservoir,stInflow,0.255455852073249
h0095,01ES,reservoir,stInflow,0.264527404373463
h0096,01ES,reservoir,stInflow,0.273597621024264
h0097,01ES,reservoir,stInflow,0.282666647624059
h0098,01ES,reservoir,stInflow,0.291734601116069
h0099,01ES,reservoir,stInflow,0.300801577499028
h0100,01ES,reservoir,stInflow,0.309867656996462
h0101,01ES,reservoir,stInflow,0.318932907652794
h0102,01ES,reservoir,stInflow,0.32799738791284
h0103,01ES,reservoir,stInflow,0.32799738791284
h0104,01ES,reservoir,stInflow,0.32799738791284
h0105,01ES,reservoir,stInflow,0.322596467943904
h0106,01ES,reservoir,stInflow,0.317195282174463
h0107,01ES,reservoir,stInflow,0.311793819296233
h0108,01ES,reservoir,stInflow,0.306392066996301
h0109,01ES,reservoir,stInflow,0.300990011817005
h0110,01ES,reservoir,stInflow,0.295587638988482
h0111,01ES,reservoir,stInflow,0.290184932226864
h0112,01ES,reservoir,stInflow,0.284781873488857
h0113,01ES,reservoir,stInflow,0.279378442670202
h0114,01ES,reservoir,stInflow,0.273974617231041
h0115,01ES,reservoir,stInflow,0.273974617231041
h0116,01ES,reservoir,stInflow,0.273974617231041
h0117,01ES,reservoir,stInflow,0.273974617231041
h0118,01ES,reservoir,stInflow,0.273974617231041
h0119,01ES,reservoir,stInflow,0.27121729720757
h0120,01ES,reservoir,stInflow,0.26845986417018
h0121,01ES,reservoir,stInflow,0.265702314143159
h0122,01ES,reservoir,stInflow,0.262944642860995
h0123,01ES,reservoir,stInflow,0.260186845735492
h0124,01ES,reservoir,stInflow,0.257428917817715
h0125,01ES,reservoir,stInflow,0.254670853753701
h0126,01ES,reservoir,stInflow,0.251912647732611
h0127,01ES,reservoir,stInflow,0.249154293425637
h0128,01ES,reservoir,stInflow,0.246395783913508
h0129,01ES,reservoir,stInflow,0.246395783913508
h0130,01ES,reservoir,stInflow,0.246395783913508
h0131,01ES,reservoir,stInflow,0.246950128673903
h0132,01ES,reservoir,stInflow,0.247504466926473
h0133,01ES,reservoir,stInflow,0.248058798733943
h0134,01ES,reservoir,stInflow,0.248613124157844
h0135,01ES,reservoir,stInflow,0.249167443258543
h0136,01ES,reservoir,stInflow,0.249721756095275
h0137,01ES,reservoir,stInflow,0.250276062726178
h0138,01ES,reservoir,stInflow,0.25083036320832
h0139,01ES,reservoir,stInflow,0.251384657597731
h0140,01ES,reservoir,stInflow,0.251938945949428
h0141,01ES,reservoir,stInflow,0.251938945949428
h0142,01ES,reservoir,stInflow,0.251938945949428
h0143,01ES,reservoir,stInflow,0.251938945949428
h0144,01ES,reservoir,stInflow,0.251938945949428
h0145,01ES,reservoir,stInflow,0.25401819685567
h0146,01ES,reservoir,stInflow,0.256097366279734
h0147,01ES,reservoir,stInflow,0.258176456785963
h0148,01ES,reservoir,stInflow,0.260255470782284
h0149,01ES,reservoir,stInflow,0.262334410534093
h0150,01ES,reservoir,stInflow,0.264413278176548
h0151,01ES,reservoir,stInflow,0.266492075725483
h0152,01ES,reservoir,stInflow,0.268570805087143
h0153,01ES,reservoir,stInflow,0.270649468066878
h0154,01ES,reservoir,stInflow,0.272728066376949
h0155,01ES,reservoir,stInflow,0.272728066376949
h0156,01ES,reservoir,stInflow,0.272728066376949
h0157,01ES,reservoir,stInflow,0.296246401474528
h0158,01ES,reservoir,stInflow,0.319758399753241
h0159,01ES,reservoir,stInflow,0.34326522496345
h0160,01ES,reservoir,stInflow,0.366767678431372
h0161,01ES,reservoir,stInflow,0.390266345974731
h0162,01ES,reservoir,stInflow,0.413761674704829
h0163,01ES,reservoir,stInflow,0.437254017150843
h0164,01ES,reservoir,stInflow,0.460743658438377
h0165,01ES,reservoir,stInflow,0.484230833953701
h0166,01ES,reservoir,stInflow,0.507715741325887
h0167,01ES,reservoir,stInflow,0.507715741325887
h0168,01ES,reservoir,stInflow,0.507715741325887
h0169,01ES,reservoir,stInflow,0.504505593626203
h0170,01ES,reservoir,stInflow,0.50129540632379
h0171,01ES,reservoir,stInflow,0.498085179009437
h0172,01ES,reservoir,stInflow,0.494874911265394
h0173,01ES,reservoir,stInflow,0.491664602665102
h0174,01ES,reservoir,stInflow,0.488454252772909
h0175,01ES,reservoir,stInflow,0.485243861143777
h0176,01ES,reservoir,stInflow,0.48203342732298
h0177,01ES,reservoir,stInflow,0.478822950845777
h0178,01ES,reservoir,stInflow,0.475612431237081
h0179,01ES,reservoir,stInflow,0.475612431237081
h0180,01ES,reservoir,stInflow,0.475612431237081
h0181,01ES,reservoir,stInflow,0.475612431237081
h0182,01ES,reservoir,stInflow,0.475612431237081
h0183,01ES,reservoir,stInflow,0.456958231378666
h0184,01ES,reservoir,stInflow,0.438302454798264
h0185,01ES,reservoir,stInflow,0.419644982588533
h0186,01ES,reservoir,stInflow,0.40098567643681
h0187,01ES,reservoir,stInflow,0.382324373447239
h0188,01ES,reservoir,stInflow,0.363660878938016
h0189,01ES,reservoir,stInflow,0.344994956114615
h0190,01ES,reservoir,stInflow,0.326326310714854
h0191,01ES,reservoir,stInflow,0.307654567130632
h0192,01ES,reservoir,stInflow,0.288979229110675
h0193,01ES,reservoir,stInflow,0.288979229110675
h0194,01ES,reservoir,stInflow,0.288979229110675
h0195,01ES,reservoir,stInflow,0.298176163174703
h0196,01ES,reservoir,stInflow,0.307372152013217
h0197,01ES,reservoir,stInflow,0.316567269921066
h0198,01ES,reservoir,stInflow,0.325761580361034
h0199,01ES,reservoir,stInflow,0.33495513817317
h0200,01ES,reservoir,stInflow,0.344147991221196
h0201,01ES,reservoir,stInflow,0.353340181644651
h0202,01ES,reservoir,stInflow,0.362531746828163
h0203,01ES,reservoir,stInflow,0.371722720163497
h0204,01ES,reservoir,stInflow,0.380913131656972
h0205,01ES,reservoir,stInflow,0.380913131656972
h0206,01ES,reservoir,stInflow,0.380913131656972
h0207,01ES,reservoir,stInflow,0.380913131656972
h0208,01ES,reservoir,stInflow,0.380913131656972
h0209,01ES,reservoir,stInflow,0.388213792959486
h0210,01ES,reservoir,stInflow,0.395514129294181
h0211,01ES,reservoir,stInflow,0.402814152228727
h0212,01ES,reservoir,stInflow,0.41011387253586
h0213,01ES,reservoir,stInflow,0.417413300272598
h0214,01ES,reservoir,stInflow,0.424712444849277
h0215,01ES,reservoir,stInflow,0.432011315089979
h0216,01ES,reservoir,stInflow,0.439309919285662
h0217,01ES,reservoir,stInflow,0.446608265241051
h0218,01ES,reservoir,stInflow,0.453906360316198
h0219,01ES,reservoir,stInflow,0.453906360316198
h0220,01ES,reservoir,stInflow,0.453906360316198
h0221,01ES,reservoir,stInflow,0.449367564254484
h0222,01ES,reservoir,stInflow,0.444828672198738
h0223,01ES,reservoir,stInflow,0.440289682435798
h0224,01ES,reservoir,stInflow,0.435750593190281
h0225,01ES,reservoir,stInflow,0.431211402621129
h0226,01ES,reservoir,stInflow,0.426672108817893
h0227,01ES,reservoir,stInflow,0.422132709796742
h0228,01ES,reservoir,stInflow,0.417593203496146
h0229,01ES,reservoir,stInflow,0.413053587772224
h0230,01ES,reservoir,stInflow,0.408513860393713
h0231,01ES,reservoir,stInflow,0.408513860393713
h0232,01ES,reservoir,stInflow,0.408513860393713
h0233,01ES,reservoir,stInflow,0.408513860393713
h0234,01ES,reservoir,stInflow,0.408513860393713
h0235,01ES,reservoir,stInflow,0.431500785211123
h0236,01ES,reservoir,stInflow,0.454485062259767
h0237,01ES,reservoir,stInflow,0.477466922650785
h0238,01ES,reservoir,stInflow,0.500446560367982
h0239,01ES,reservoir,stInflow,0.523424140555552
h0240,01ES,reservoir,stInflow,0.546399805508271
h0241,01ES,reservoir,stInflow,0.569373679109217
h0242,01ES,reservoir,stInflow,0.592345870187604
h0243,01ES,reservoir,stInflow,0.615316475106537
h0244,01ES,reservoir,stInflow,0.638285579789574
h0245,01ES,reservoir,stInflow,0.638285579789574
h0246,01ES,reservoir,stInflow,0.638285579789574
h0247,01ES,reservoir,stInflow,0.626986305105711
h0248,01ES,reservoir,stInflow,0.615686677203641
h0249,01ES,reservoir,stInflow,0.604386686685477
h0250,01ES,reservoir,stInflow,0.593086323639837
h0251,01ES,reservoir,stInflow,0.581785577598581
h0252,01ES,reservoir,stInflow,0.570484437488543
h0253,01ES,reservoir,stInflow,0.559182891577525
h0254,01ES,reservoir,stInflow,0.54788092741366
h0255,01ES,reservoir,stInflow,0.536578531757102
h0256,01ES,reservoir,stInflow,0.525275690502787
h0257,01ES,reservoir,stInflow,0.525275690502787
h0258,01ES,reservoir,stInflow,0.525275690502787
h0259,01ES,reservoir,stInflow,0.525275690502787
h0260,01ES,reservoir,stInflow,0.525275690502787
h0261,01ES,reservoir,stInflow,0.507178267857084
h0262,01ES,reservoir,stInflow,0.489079596424312
h0263,01ES,reservoir,stInflow,0.470979600393712
h0264,01ES,reservoir,stInflow,0.452878194154927
h0265,01ES,reservoir,stInflow,0.434775280265493
h0266,01ES,reservoir,stInflow,0.416670746814017
h0267,01ES,reservoir,stInflow,0.398564463936207
h0268,01ES,reservoir,stInflow,0.380456279113368
h0269,01ES,reservoir,stInflow,0.362346010669764
h0270,01ES,reservoir,stInflow,0.344233438513299
h0271,01ES,reservoir,stInflow,0.344233438513299
h0272,01ES,reservoir,stInflow,0.344233438513299
h0273,01ES,reservoir,stInflow,0.354824428184194
h0274,01ES,reservoir,stInflow,0.365414595191351
h0275,01ES,reservoir,stInflow,0.376003989337895
h0276,01ES,reservoir,stInflow,0.386592654741079
h0277,01ES,reservoir,stInflow,0.397180630753693
h0278,01ES,reservoir,stInflow,0.407767952696538
h0279,01ES,reservoir,stInflow,0.418354652448016
h0280,01ES,reservoir,stInflow,0.428940758924086
h0281,01ES,reservoir,stInflow,0.439526298472935
h0282,01ES,reservoir,stInflow,0.450111295202514
h0283,01ES,reservoir,stInflow,0.450111295202514
h0284,01ES,reservoir,stInflow,0.450111295202514
h0285,01ES,reservoir,stInflow,0.450111295202514
h0286,01ES,reservoir,stInflow,0.450111295202514
h0287,01ES,reservoir,stInflow,0.455400567918384
h0288,01ES,reservoir,stInflow,0.460689713236668
h0289,01ES,reservoir,stInflow,0.465978733651572
h0290,01ES,reservoir,stInflow,0.471267631561566
h0291,01ES,reservoir,stInflow,0.476556409274786
h0292,01ES,reservoir,stInflow,0.481845069014047
h0293,01ES,reservoir,stInflow,0.487133612921485
h0294,01ES,reservoir,stInflow,0.492422043062871
h0295,01ES,reservoir,stInflow,0.497710361431624
h0296,01ES,reservoir,stInflow,0.502998569952544
h0297,01ES,reservoir,stInflow,0.502998569952544
h0298,01ES,reservoir,stInflow,0.502998569952544
h0299,01ES,reservoir,stInflow,0.483835948352747
h0300,01ES,reservoir,stInflow,0.464671815198067
h0301,01ES,reservoir,stInflow,0.445506064652166
h0302,01ES,reservoir,stInflow,0.42633857493794
h0303,01ES,reservoir,stInflow,0.407169204439464
h0304,01ES,reservoir,stInflow,0.387997786418572
h0305,01ES,reservoir,stInflow,0.368824121669642
h0306,01ES,reservoir,stInflow,0.349647967996004
h0307,01ES,reservoir,stInflow,0.330469024575843
h0308,01ES,reservoir,stInflow,0.311286907675829
h0309,01ES,reservoir,stInflow,0.311286907675829
h0310,01ES,reservoir,stInflow,0.311286907675829
h0311,01ES,reservoir,stInflow,0.311286907675829
h0312,01ES,reservoir,stInflow,0.311286907675829
h0313,01ES,reservoir,stInflow,0.311068607153111
h0314,01ES,reservoir,stInflow,0.310850306155009
h0315,01ES,reservoir,stInflow,0.310632004680664
h0316,01ES,reservoir,stInflow,0.310413702729214
h0317,01ES,reservoir,stInflow,0.310195400299791
h0318,01ES,reservoir,stInflow,0.309977097391528
h0319,01ES,reservoir,stInflow,0.30975879400355
h0320,01ES,reservoir,stInflow,0.309540490134985
h0321,01ES,reservoir,stInflow,0.309322185784951
h0322,01ES,reservoir,stInflow,0.309103880952568
h0323,01ES,reservoir,stInflow,0.309103880952568
h0324,01ES,reservoir,stInflow,0.309103880952568
h0325,01ES,reservoir,stInflow,0.310427130045569
h0326,01ES,reservoir,stInflow,0.3117503615786
h0327,01ES,reservoir,stInflow,0.313073575742744
h0328,01ES,reservoir,stInflow,0.314396772724972
h0329,01ES,reservoir,stInflow,0.315719952708278
h0330,01ES,reservoir,stInflow,0.317043115871797
h0331,01ES,reservoir,stInflow,0.318366262390933
h0332,01ES,reservoir,stInflow,0.31968939243747
h0333,01ES,reservoir,stInflow,0.321012506179685
h0334,01ES,reservoir,stInflow,0.322335603782454
h0335,01ES,reservoir,stInflow,0.322335603782454
h0336,01ES,reservoir,stInflow,0.322335603782454
h0337,01ES,reservoir,stInflow,0.324153988809452
h0338,01ES,reservoir,stInflow,0.325972344065637
h0339,01ES,reservoir,stInflow,0.327790669949681
h0340,01ES,reservoir,stInflow,0.329608966849724
h0341,01ES,reservoir,stInflow,0.331427235143789
h0342,01ES,reservoir,stInflow,0.333245475200169
h0343,01ES,reservoir,stInflow,0.335063687377802
h0344,01ES,reservoir,stInflow,0.336881872026616
h0345,01ES,reservoir,stInflow,0.338700029487873
h0346,01ES,reservoir,stInflow,0.34051816009448
h0347,01ES,reservoir,stInflow,0.34051816009448
h0348,01ES,reservoir,stInflow,0.34051816009448
h0349,01ES,reservoir,stInflow,0.34051816009448
h0350,01ES,reservoir,stInflow,0.34051816009448
h0351,01ES,reservoir,stInflow,0.339098126740436
h0352,01ES,reservoir,stInflow,0.337678077048321
h0353,01ES,reservoir,stInflow,0.336258010860801
h0354,01ES,reservoir,stInflow,0.334837928017486
h0355,01ES,reservoir,stInflow,0.333417828354836
h0356,01ES,reservoir,stInflow,0.33199771170607
h0357,01ES,reservoir,stInflow,0.330577577901069
h0358,01ES,reservoir,stInflow,0.329157426766274
h0359,01ES,reservoir,stInflow,0.32773725812458
h0360,01ES,reservoir,stInflow,0.326317071795228
