timestep_5,region_4,technology_3,parameter,value
h0001,01ES,onshore_a,avaConv,0.171317931569085
h0002,01ES,onshore_a,avaConv,0.196509858961877
h0003,01ES,onshore_a,avaConv,0.326015598408682
h0004,01ES,onshore_a,avaConv,0.442781349946134
h0005,01ES,onshore_a,avaConv,0.516464153291262
h0006,01ES,onshore_a,avaConv,0.44586018545043
h0007,01ES,onshore_a,avaConv,0.294871009686284
h0008,01ES,onshore_a,avaConv,0.170951228855948
h0009,01ES,onshore_a,avaConv,0.149784076755143
h0010,01ES,onshore_a,avaConv,0.24752873322719
h0011,01ES,onshore_a,avaConv,0.479923336186594
h0012,01ES,onshore_a,avaConv,0.632550201672348
h0013,01ES,onshore_a,avaConv,0.522154653007645
h0014,01ES,onshore_a,avaConv,0.279324802821208
h0015,01ES,onshore_a,avaConv,0.126111556552994
h0016,01ES,onshore_a,avaConv,0.223790611260158
h0017,01ES,onshore_a,avaConv,0.25369201518566
h0018,01ES,onshore_a,avaConv,0.196419325395371
h0019,01ES,onshore_a,avaConv,0.372133235996831
h0020,01ES,onshore_a,avaConv,0.622992889286494
h0021,01ES,onshore_a,avaConv,0.707167406620165
h0022,01ES,onshore_a,avaConv,0.521430290853271
h0023,01ES,onshore_a,avaConv,0.514302090938689
h0024,01ES,onshore_a,avaConv,0.680835985233873
h0025,01ES,onshore_a,avaConv,0.816242320913771
h0026,01ES,onshore_a,avaConv,0.761433855571871
h0027,01ES,onshore_a,avaConv,0.767652792495259
h0028,01ES,onshore_a,avaConv,0.824109285642937
h0029,01ES,onshore_a,avaConv,0.889503426218358
h0030,01ES,onshore_a,avaConv,0.890000100000003
h0031,01ES,onshore_a,avaConv,0.829905008640478
h0032,01ES,onshore_a,avaConv,0.790075931538318
h0033,01ES,onshore_a,avaConv,0.617445658756696
h0034,01ES,onshore_a,avaConv,0.521162564525577
h0035,01ES,onshore_a,avaConv,0.301248084711492
h0036,01ES,onshore_a,avaConv,0.196898818703175
h0037,01ES,onshore_a,avaConv,0.0959419374365926
h0038,01ES,onshore_a,avaConv,0.0903966548091451
h0039,01ES,onshore_a,avaConv,0.124724026417527
