region_3,category,timestep_6,value,scenario_1,parameter,technology_3
al,1,h0481,0.7554169667014742,scr1988,avaConv,onshore_a
al,1,h0482,0.7137683514501308,scr1988,avaConv,onshore_a
al,1,h0483,0.6542659430173486,scr1988,avaConv,onshore_a
al,1,h0484,0.7430450531603681,scr1988,avaConv,onshore_a
al,1,h0485,0.8412049799355539,scr1988,avaConv,onshore_a
al,1,h0486,0.9228883761304753,scr1988,avaConv,onshore_a
al,1,h0487,0.8133507778789633,scr1988,avaConv,onshore_a
al,1,h0488,0.66370243433561,scr1988,avaConv,onshore_a
al,1,h0489,0.45203831092155417,scr1988,avaConv,onshore_a
al,1,h0490,0.3782585128367554,scr1988,avaConv,onshore_a
al,1,h0491,0.2805363983467649,scr1988,avaConv,onshore_a
al,1,h0492,0.22311168338783796,scr1988,avaConv,onshore_a
al,1,h0493,0.30994159283236455,scr1988,avaConv,onshore_a
al,1,h0494,0.40872475047626955,scr1988,avaConv,onshore_a
al,1,h0495,0.48097577284555165,scr1988,avaConv,onshore_a
al,1,h0496,0.49592562637552906,scr1988,avaConv,onshore_a
al,1,h0497,0.49593944088680425,scr1988,avaConv,onshore_a
al,1,h0498,0.4733956559520551,scr1988,avaConv,onshore_a
al,1,h0499,0.47291878823047373,scr1988,avaConv,onshore_a
al,1,h0500,0.4637179750946253,scr1988,avaConv,onshore_a
al,1,h0501,0.4771547981464998,scr1988,avaConv,onshore_a
al,1,h0502,0.47163916008406276,scr1988,avaConv,onshore_a
al,1,h0503,0.49877217057245116,scr1988,avaConv,onshore_a
al,1,h0504,0.5281740796515012,scr1988,avaConv,onshore_a
al,1,h0505,0.4429252162943696,scr1988,avaConv,onshore_a
al,1,h0506,0.3137923695862115,scr1988,avaConv,onshore_a
al,1,h0507,0.08827483417707178,scr1988,avaConv,onshore_a
al,1,h0508,0.07750033563616233,scr1988,avaConv,onshore_a
al,1,h0509,0.06967792322949762,scr1988,avaConv,onshore_a
al,1,h0510,0.058637730999844845,scr1988,avaConv,onshore_a
al,1,h0511,0.31602010169209144,scr1988,avaConv,onshore_a
al,1,h0512,0.45144896005158686,scr1988,avaConv,onshore_a
al,1,h0513,0.550246425512233,scr1988,avaConv,onshore_a
al,1,h0514,0.5082131907195875,scr1988,avaConv,onshore_a
al,1,h0515,0.4500271381076878,scr1988,avaConv,onshore_a
al,1,h0516,0.3760690313284059,scr1988,avaConv,onshore_a
al,1,h0517,0.4712545116938512,scr1988,avaConv,onshore_a
al,1,h0518,0.5868548430566214,scr1988,avaConv,onshore_a
al,1,h0519,0.7049745435344901,scr1988,avaConv,onshore_a
al,1,h0520,0.7285204954604797,scr1988,avaConv,onshore_a
al,1,h0521,0.7517764384627541,scr1988,avaConv,onshore_a
al,1,h0522,0.7831183121487227,scr1988,avaConv,onshore_a
al,1,h0523,0.665798921963761,scr1988,avaConv,onshore_a
al,1,h0524,0.4965936156375599,scr1988,avaConv,onshore_a
al,1,h0525,0.21190394747970834,scr1988,avaConv,onshore_a
al,1,h0526,0.15984813067988995,scr1988,avaConv,onshore_a
al,1,h0527,0.15068535210452824,scr1988,avaConv,onshore_a
al,1,h0528,0.161137570060495,scr1988,avaConv,onshore_a
al,1,h0529,0.19889680474248153,scr1988,avaConv,onshore_a
al,1,h0530,0.2221027662331457,scr1988,avaConv,onshore_a
al,1,h0531,0.2403281243823315,scr1988,avaConv,onshore_a
al,1,h0532,0.22678404336803673,scr1988,avaConv,onshore_a
al,1,h0533,0.19511065055214605,scr1988,avaConv,onshore_a
al,1,h0534,0.155183609284389,scr1988,avaConv,onshore_a
al,1,h0535,0.28363729820450834,scr1988,avaConv,onshore_a
al,1,h0536,0.3865351022626469,scr1988,avaConv,onshore_a
al,1,h0537,0.46712085929854386,scr1988,avaConv,onshore_a
al,1,h0538,0.4429860714874167,scr1988,avaConv,onshore_a
al,1,h0539,0.4149284527916291,scr1988,avaConv,onshore_a
al,1,h0540,0.3871507713761621,scr1988,avaConv,onshore_a
al,1,h0541,0.4329972613190928,scr1988,avaConv,onshore_a
al,1,h0542,0.476573186039402,scr1988,avaConv,onshore_a
al,1,h0543,0.49996792659064304,scr1988,avaConv,onshore_a
al,1,h0544,0.4461767685150056,scr1988,avaConv,onshore_a
al,1,h0545,0.36980072245491763,scr1988,avaConv,onshore_a
al,1,h0546,0.3039854712623396,scr1988,avaConv,onshore_a
al,1,h0547,0.5494268550915301,scr1988,avaConv,onshore_a
al,1,h0548,0.7349644353849328,scr1988,avaConv,onshore_a
al,1,h0549,0.8883475122239194,scr1988,avaConv,onshore_a
al,1,h0550,0.8793405352610132,scr1988,avaConv,onshore_a
al,1,h0551,0.8714044354808579,scr1988,avaConv,onshore_a
al,1,h0552,0.8653078031251399,scr1988,avaConv,onshore_a
at,1,h0481,0.41134899047264045,scr1988,avaConv,onshore_a
at,1,h0482,0.49074827068186383,scr1988,avaConv,onshore_a
at,1,h0483,0.5808401303511326,scr1988,avaConv,onshore_a
at,1,h0484,0.6282679688183537,scr1988,avaConv,onshore_a
at,1,h0485,0.6481488001646872,scr1988,avaConv,onshore_a
at,1,h0486,0.6207456256388425,scr1988,avaConv,onshore_a
at,1,h0487,0.4672355555995752,scr1988,avaConv,onshore_a
at,1,h0488,0.3003451772213044,scr1988,avaConv,onshore_a
at,1,h0489,0.13118115794430632,scr1988,avaConv,onshore_a
at,1,h0490,0.11469964523189173,scr1988,avaConv,onshore_a
at,1,h0491,0.10985796353696693,scr1988,avaConv,onshore_a
at,1,h0492,0.10163090495365942,scr1988,avaConv,onshore_a
at,1,h0493,0.2580579042947498,scr1988,avaConv,onshore_a
at,1,h0494,0.3504264327837521,scr1988,avaConv,onshore_a
at,1,h0495,0.41371676976521027,scr1988,avaConv,onshore_a
at,1,h0496,0.3496503721897454,scr1988,avaConv,onshore_a
at,1,h0497,0.30119621353795184,scr1988,avaConv,onshore_a
at,1,h0498,0.2747874257411817,scr1988,avaConv,onshore_a
at,1,h0499,0.26123784771359904,scr1988,avaConv,onshore_a
at,1,h0500,0.26808963707847705,scr1988,avaConv,onshore_a
at,1,h0501,0.2841537808248796,scr1988,avaConv,onshore_a
at,1,h0502,0.308595058491637,scr1988,avaConv,onshore_a
at,1,h0503,0.3445974755916873,scr1988,avaConv,onshore_a
at,1,h0504,0.3852345217026297,scr1988,avaConv,onshore_a
at,1,h0505,0.34560710636154807,scr1988,avaConv,onshore_a
at,1,h0506,0.28040629299424263,scr1988,avaConv,onshore_a
at,1,h0507,0.1941261083059363,scr1988,avaConv,onshore_a
at,1,h0508,0.1891451745211059,scr1988,avaConv,onshore_a
at,1,h0509,0.18718723006393145,scr1988,avaConv,onshore_a
at,1,h0510,0.18350077840513396,scr1988,avaConv,onshore_a
at,1,h0511,0.27856366137187,scr1988,avaConv,onshore_a
at,1,h0512,0.34980291648418066,scr1988,avaConv,onshore_a
at,1,h0513,0.39858317202771093,scr1988,avaConv,onshore_a
at,1,h0514,0.356120452105148,scr1988,avaConv,onshore_a
at,1,h0515,0.331879675118878,scr1988,avaConv,onshore_a
at,1,h0516,0.3372026150064263,scr1988,avaConv,onshore_a
at,1,h0517,0.36113486028299757,scr1988,avaConv,onshore_a
at,1,h0518,0.3748503056811091,scr1988,avaConv,onshore_a
at,1,h0519,0.3677106401991281,scr1988,avaConv,onshore_a
at,1,h0520,0.3233192799285346,scr1988,avaConv,onshore_a
at,1,h0521,0.2812433517193447,scr1988,avaConv,onshore_a
at,1,h0522,0.2764244879958504,scr1988,avaConv,onshore_a
at,1,h0523,0.43457336575710376,scr1988,avaConv,onshore_a
at,1,h0524,0.5693160527052777,scr1988,avaConv,onshore_a
at,1,h0525,0.6707974292243504,scr1988,avaConv,onshore_a
at,1,h0526,0.6562044938331468,scr1988,avaConv,onshore_a
at,1,h0527,0.6281978760254632,scr1988,avaConv,onshore_a
at,1,h0528,0.5905633345707357,scr1988,avaConv,onshore_a
at,1,h0529,0.5852594768008093,scr1988,avaConv,onshore_a
at,1,h0530,0.5893834233814279,scr1988,avaConv,onshore_a
at,1,h0531,0.6001098029509537,scr1988,avaConv,onshore_a
at,1,h0532,0.5693082558014884,scr1988,avaConv,onshore_a
at,1,h0533,0.5364508964632276,scr1988,avaConv,onshore_a
at,1,h0534,0.5073624253343476,scr1988,avaConv,onshore_a
at,1,h0535,0.3940662006747125,scr1988,avaConv,onshore_a
at,1,h0536,0.2735678364140091,scr1988,avaConv,onshore_a
at,1,h0537,0.12313469309459413,scr1988,avaConv,onshore_a
at,1,h0538,0.10231340442679264,scr1988,avaConv,onshore_a
at,1,h0539,0.10534854123976257,scr1988,avaConv,onshore_a
at,1,h0540,0.1191152924091359,scr1988,avaConv,onshore_a
at,1,h0541,0.20850278691027013,scr1988,avaConv,onshore_a
at,1,h0542,0.29562027232470856,scr1988,avaConv,onshore_a
at,1,h0543,0.3946244419698405,scr1988,avaConv,onshore_a
at,1,h0544,0.44486360194559266,scr1988,avaConv,onshore_a
at,1,h0545,0.48816434975561873,scr1988,avaConv,onshore_a
at,1,h0546,0.5260462892638779,scr1988,avaConv,onshore_a
at,1,h0547,0.42232796050429267,scr1988,avaConv,onshore_a
at,1,h0548,0.29169476280077905,scr1988,avaConv,onshore_a
at,1,h0549,0.10734778193036831,scr1988,avaConv,onshore_a
at,1,h0550,0.11528078489756402,scr1988,avaConv,onshore_a
at,1,h0551,0.12927607769598273,scr1988,avaConv,onshore_a
at,1,h0552,0.1464231489512106,scr1988,avaConv,onshore_a
ba,1,h0481,0.7049519683694209,scr1988,avaConv,onshore_a
ba,1,h0482,0.6499408442697676,scr1988,avaConv,onshore_a
ba,1,h0483,0.5939089954774462,scr1988,avaConv,onshore_a
ba,1,h0484,0.5769218463704289,scr1988,avaConv,onshore_a
ba,1,h0485,0.5622415531246654,scr1988,avaConv,onshore_a
ba,1,h0486,0.5647496490249598,scr1988,avaConv,onshore_a
ba,1,h0487,0.46271741636217006,scr1988,avaConv,onshore_a
ba,1,h0488,0.3381246149192997,scr1988,avaConv,onshore_a
ba,1,h0489,0.1376959251372975,scr1988,avaConv,onshore_a
ba,1,h0490,0.12406334439807817,scr1988,avaConv,onshore_a
ba,1,h0491,0.11250143930370805,scr1988,avaConv,onshore_a
ba,1,h0492,0.10348759326824349,scr1988,avaConv,onshore_a
ba,1,h0493,0.1659570047087308,scr1988,avaConv,onshore_a
ba,1,h0494,0.22284845074288362,scr1988,avaConv,onshore_a
ba,1,h0495,0.2742022406858605,scr1988,avaConv,onshore_a
ba,1,h0496,0.2752086398365149,scr1988,avaConv,onshore_a
ba,1,h0497,0.27120160074328253,scr1988,avaConv,onshore_a
ba,1,h0498,0.24741140338306933,scr1988,avaConv,onshore_a
ba,1,h0499,0.23553676089617956,scr1988,avaConv,onshore_a
ba,1,h0500,0.21973146124716492,scr1988,avaConv,onshore_a
ba,1,h0501,0.22366658697210992,scr1988,avaConv,onshore_a
ba,1,h0502,0.21947412742993383,scr1988,avaConv,onshore_a
ba,1,h0503,0.2156822279079288,scr1988,avaConv,onshore_a
ba,1,h0504,0.2012433119097225,scr1988,avaConv,onshore_a
ba,1,h0505,0.16681844769399087,scr1988,avaConv,onshore_a
ba,1,h0506,0.1203982886779063,scr1988,avaConv,onshore_a
ba,1,h0507,0.07561221144874623,scr1988,avaConv,onshore_a
ba,1,h0508,0.05999834002318628,scr1988,avaConv,onshore_a
ba,1,h0509,0.060585814903288564,scr1988,avaConv,onshore_a
ba,1,h0510,0.06159365460829029,scr1988,avaConv,onshore_a
ba,1,h0511,0.2531178966046622,scr1988,avaConv,onshore_a
ba,1,h0512,0.35576719609334356,scr1988,avaConv,onshore_a
ba,1,h0513,0.4289752097559755,scr1988,avaConv,onshore_a
ba,1,h0514,0.3947641203943142,scr1988,avaConv,onshore_a
ba,1,h0515,0.3518277908801986,scr1988,avaConv,onshore_a
ba,1,h0516,0.3237757588854761,scr1988,avaConv,onshore_a
ba,1,h0517,0.4635277520085458,scr1988,avaConv,onshore_a
ba,1,h0518,0.5767237733741563,scr1988,avaConv,onshore_a
ba,1,h0519,0.648340541439502,scr1988,avaConv,onshore_a
ba,1,h0520,0.5891479413670447,scr1988,avaConv,onshore_a
ba,1,h0521,0.4852356583594528,scr1988,avaConv,onshore_a
ba,1,h0522,0.38502669481741286,scr1988,avaConv,onshore_a
ba,1,h0523,0.3336767244179154,scr1988,avaConv,onshore_a
ba,1,h0524,0.3426410184536325,scr1988,avaConv,onshore_a
ba,1,h0525,0.35962955480003744,scr1988,avaConv,onshore_a
ba,1,h0526,0.3622995209064036,scr1988,avaConv,onshore_a
ba,1,h0527,0.36403647111711496,scr1988,avaConv,onshore_a
ba,1,h0528,0.3647869706391932,scr1988,avaConv,onshore_a
ba,1,h0529,0.5314863738288882,scr1988,avaConv,onshore_a
ba,1,h0530,0.6499130445425599,scr1988,avaConv,onshore_a
ba,1,h0531,0.7438131127695506,scr1988,avaConv,onshore_a
ba,1,h0532,0.7141598511703855,scr1988,avaConv,onshore_a
ba,1,h0533,0.6795620040751733,scr1988,avaConv,onshore_a
ba,1,h0534,0.6367429282183598,scr1988,avaConv,onshore_a
ba,1,h0535,0.5133247750976033,scr1988,avaConv,onshore_a
ba,1,h0536,0.38152700020108227,scr1988,avaConv,onshore_a
ba,1,h0537,0.21760471013227942,scr1988,avaConv,onshore_a
ba,1,h0538,0.19227203647500304,scr1988,avaConv,onshore_a
ba,1,h0539,0.18286313604212856,scr1988,avaConv,onshore_a
ba,1,h0540,0.201255415542153,scr1988,avaConv,onshore_a
ba,1,h0541,0.28183063690417764,scr1988,avaConv,onshore_a
ba,1,h0542,0.3592665201093549,scr1988,avaConv,onshore_a
ba,1,h0543,0.41158605269539883,scr1988,avaConv,onshore_a
ba,1,h0544,0.40123526283875643,scr1988,avaConv,onshore_a
ba,1,h0545,0.355794351316184,scr1988,avaConv,onshore_a
ba,1,h0546,0.29935357290252945,scr1988,avaConv,onshore_a
ba,1,h0547,0.26599190572556725,scr1988,avaConv,onshore_a
ba,1,h0548,0.2448737014187587,scr1988,avaConv,onshore_a
ba,1,h0549,0.23342398100469608,scr1988,avaConv,onshore_a
ba,1,h0550,0.21999207711635013,scr1988,avaConv,onshore_a
ba,1,h0551,0.20505901535620122,scr1988,avaConv,onshore_a
ba,1,h0552,0.19560423483870326,scr1988,avaConv,onshore_a
be,1,h0481,0.23742809241883492,scr1988,avaConv,onshore_a
be,1,h0482,0.19240572823068572,scr1988,avaConv,onshore_a
be,1,h0483,0.14014419719939708,scr1988,avaConv,onshore_a
be,1,h0484,0.1279947041352173,scr1988,avaConv,onshore_a
be,1,h0485,0.1149805221505633,scr1988,avaConv,onshore_a
be,1,h0486,0.10242762689113584,scr1988,avaConv,onshore_a
be,1,h0487,0.06234008749693869,scr1988,avaConv,onshore_a
be,1,h0488,0.029603815111845837,scr1988,avaConv,onshore_a
be,1,h0489,0.00037105310305046273,scr1988,avaConv,onshore_a
be,1,h0490,0.00029356666266217696,scr1988,avaConv,onshore_a
be,1,h0491,0.0,scr1988,avaConv,onshore_a
be,1,h0492,0.0,scr1988,avaConv,onshore_a
be,1,h0493,0.2898052201504654,scr1988,avaConv,onshore_a
be,1,h0494,0.5897553122577021,scr1988,avaConv,onshore_a
be,1,h0495,0.8936047337197587,scr1988,avaConv,onshore_a
be,1,h0496,0.8919481928472865,scr1988,avaConv,onshore_a
be,1,h0497,0.8897680442455617,scr1988,avaConv,onshore_a
be,1,h0498,0.8862626699250702,scr1988,avaConv,onshore_a
be,1,h0499,0.8069012713032494,scr1988,avaConv,onshore_a
be,1,h0500,0.7184519242828984,scr1988,avaConv,onshore_a
be,1,h0501,0.6195570439344472,scr1988,avaConv,onshore_a
be,1,h0502,0.5873733032842452,scr1988,avaConv,onshore_a
be,1,h0503,0.553637910347416,scr1988,avaConv,onshore_a
be,1,h0504,0.519044759272406,scr1988,avaConv,onshore_a
be,1,h0505,0.3506342110901769,scr1988,avaConv,onshore_a
be,1,h0506,0.19907906827645863,scr1988,avaConv,onshore_a
be,1,h0507,0.06701686821106587,scr1988,avaConv,onshore_a
be,1,h0508,0.07312977433583392,scr1988,avaConv,onshore_a
be,1,h0509,0.07557685830012684,scr1988,avaConv,onshore_a
be,1,h0510,0.07084337042386715,scr1988,avaConv,onshore_a
be,1,h0511,0.05978205021503753,scr1988,avaConv,onshore_a
be,1,h0512,0.04689522323387861,scr1988,avaConv,onshore_a
be,1,h0513,0.03099799805097407,scr1988,avaConv,onshore_a
be,1,h0514,0.018921027419430535,scr1988,avaConv,onshore_a
be,1,h0515,0.012457306480376549,scr1988,avaConv,onshore_a
be,1,h0516,0.009954343598764662,scr1988,avaConv,onshore_a
be,1,h0517,0.29690321023815597,scr1988,avaConv,onshore_a
be,1,h0518,0.5910978112767774,scr1988,avaConv,onshore_a
be,1,h0519,0.8911720415107528,scr1988,avaConv,onshore_a
be,1,h0520,0.8879207833732975,scr1988,avaConv,onshore_a
be,1,h0521,0.8814251917539113,scr1988,avaConv,onshore_a
be,1,h0522,0.8724847206768946,scr1988,avaConv,onshore_a
be,1,h0523,0.869683948920895,scr1988,avaConv,onshore_a
be,1,h0524,0.8691124468048481,scr1988,avaConv,onshore_a
be,1,h0525,0.8726836587847503,scr1988,avaConv,onshore_a
be,1,h0526,0.8724025782177086,scr1988,avaConv,onshore_a
be,1,h0527,0.8708299339064023,scr1988,avaConv,onshore_a
be,1,h0528,0.8676626695978252,scr1988,avaConv,onshore_a
be,1,h0529,0.7120458530977397,scr1988,avaConv,onshore_a
be,1,h0530,0.5523670947993381,scr1988,avaConv,onshore_a
be,1,h0531,0.4001568524472776,scr1988,avaConv,onshore_a
be,1,h0532,0.3987470432578704,scr1988,avaConv,onshore_a
be,1,h0533,0.391620826184313,scr1988,avaConv,onshore_a
be,1,h0534,0.37807966666156817,scr1988,avaConv,onshore_a
be,1,h0535,0.33867451106576246,scr1988,avaConv,onshore_a
be,1,h0536,0.30435202621935914,scr1988,avaConv,onshore_a
