region_3,technology_2,parameter,value
78LV,rooftopInd_a,capaConvUp,1.4918729274007319
78LV,rooftopInd_b,capaConvUp,4.286363489599275
64ME,rooftopInd_a,capaConvUp,1.6603253907888478
64ME,rooftopInd_b,capaConvUp,0.6425318652111516
53IT,rooftopInd_a,capaConvUp,3.71017735434124
53IT,rooftopInd_b,capaConvUp,3.1370389940267063
77LT,rooftopInd_a,capaConvUp,3.3176148750138195
77LT,rooftopInd_b,capaConvUp,5.477200847986168
29LU,rooftopInd_a,capaConvUp,0.19696956665278376
29LU,rooftopInd_b,capaConvUp,0.397848888347216
56IT,rooftopInd_a,capaConvUp,3.665456006602342
56IT,rooftopInd_b,capaConvUp,2.62449015569332
41PL,rooftopInd_a,capaConvUp,5.545506768727504
41PL,rooftopInd_b,capaConvUp,7.3774199390612045
42PL,rooftopInd_a,capaConvUp,4.946734318957137
42PL,rooftopInd_b,capaConvUp,7.176169471100337
43PL,rooftopInd_a,capaConvUp,6.881887931231796
43PL,rooftopInd_b,capaConvUp,4.744494018958903
83NO,rooftopInd_a,capaConvUp,0.15527009505039252
83NO,rooftopInd_b,capaConvUp,0.10250549638027692
82NO,rooftopInd_a,capaConvUp,0.5116583823589641
82NO,rooftopInd_b,capaConvUp,1.1695190669336255
80NO,rooftopInd_a,capaConvUp,0.5767241816836681
80NO,rooftopInd_b,capaConvUp,0.5071794735312892
79NO,rooftopInd_a,capaConvUp,0.3922208616181655
79NO,rooftopInd_b,capaConvUp,0.5668608475101361
81NO,rooftopInd_a,capaConvUp,0.46075615238568907
81NO,rooftopInd_b,capaConvUp,0.1401981566864523
59RO,rooftopInd_a,capaConvUp,9.102384723989406
59RO,rooftopInd_b,capaConvUp,5.496069266314357
60RO,rooftopInd_a,capaConvUp,2.6265089223505886
60RO,rooftopInd_b,capaConvUp,12.765274302868356
61RO,rooftopInd_a,capaConvUp,8.293550252315157
61RO,rooftopInd_b,capaConvUp,8.961792642162196
44PL,rooftopInd_a,capaConvUp,7.549708052264185
44PL,rooftopInd_b,capaConvUp,4.780029191120071
45PL,rooftopInd_a,capaConvUp,3.287408653334547
45PL,rooftopInd_b,capaConvUp,4.813213305244211
12PT,rooftopInd_a,capaConvUp,2.744665452022707
12PT,rooftopInd_b,capaConvUp,5.191969471193428
13PT,rooftopInd_a,capaConvUp,3.440304061678242
13PT,rooftopInd_b,capaConvUp,3.536009415105609
46SK,rooftopInd_a,capaConvUp,5.0979566453884875
46SK,rooftopInd_b,capaConvUp,2.6771702976115437
57SI,rooftopInd_a,capaConvUp,1.1403824808755836
57SI,rooftopInd_b,capaConvUp,1.1539172731244163
89SE,rooftopInd_a,capaConvUp,1.7315386118379448
89SE,rooftopInd_b,capaConvUp,1.0968266542171263
88SE,rooftopInd_a,capaConvUp,4.6038510495808875
88SE,rooftopInd_b,capaConvUp,4.720233847941284
87SE,rooftopInd_a,capaConvUp,0.19274645038720303
87SE,rooftopInd_b,capaConvUp,0.1040833378241616
91UK,rooftopInd_a,capaConvUp,4.619550704333298
91UK,rooftopInd_b,capaConvUp,2.686079472900379
92UK,rooftopInd_a,capaConvUp,18.481753775710832
92UK,rooftopInd_b,capaConvUp,8.661560729941982
94UK,rooftopInd_a,capaConvUp,2.256902422031595
94UK,rooftopInd_b,capaConvUp,2.865586673864595
93UK,rooftopInd_a,capaConvUp,2.3644762094924117
93UK,rooftopInd_b,capaConvUp,5.545101220458314
95UK,rooftopInd_a,capaConvUp,2.223556365423738
95UK,rooftopInd_b,capaConvUp,0.48425468062479377
90UK,rooftopInd_a,capaConvUp,21.279426949592413
90UK,rooftopInd_b,capaConvUp,4.711000025625687
63BA,rooftopInd_a,capaConvUp,0.6971264406852677
63BA,rooftopInd_b,capaConvUp,4.622896954314738
70AL,rooftopInd_a,capaConvUp,1.6341398013877886
70AL,rooftopInd_b,capaConvUp,1.6688581856122102
86SE,rooftopInd_a,capaConvUp,0.13992510199196137
86SE,rooftopInd_b,capaConvUp,0.15690468621940326
65RS,rooftopInd_a,capaConvUp,3.3739424368718147
65RS,rooftopInd_b,capaConvUp,16.397926663128196
84NO,rooftopInd_a,capaConvUp,0.10967560294249476
84NO,rooftopInd_b,capaConvUp,0.14809998848817466
85NO,rooftopInd_a,capaConvUp,0.15243587777298342
85NO,rooftopInd_b,capaConvUp,0.10533971365768602
