region_3,technology_2,parameter,value
21FR,openspace_b,capaConvUp,7.068102538764349
21FR,openspace_c,capaConvUp,17.00566212952247
15FR,openspace_a,capaConvUp,13.150315033592761
15FR,openspace_b,capaConvUp,10.48836499402632
15FR,openspace_c,capaConvUp,5.109880130683878
18FR,openspace_a,capaConvUp,24.902367202670092
18FR,openspace_b,capaConvUp,22.60919475971916
18FR,openspace_c,capaConvUp,6.6548882187096705
19FR,openspace_a,capaConvUp,1.2006063856334244
19FR,openspace_b,capaConvUp,8.476049706851262
19FR,openspace_c,capaConvUp,3.0779123995415403
14FR,openspace_a,capaConvUp,18.73464832267672
14FR,openspace_b,capaConvUp,20.948618894281402
14FR,openspace_c,capaConvUp,1.1395037517467956
20FR,openspace_a,capaConvUp,6.3505071424598025
20FR,openspace_b,capaConvUp,0.9107390107492509
20FR,openspace_c,capaConvUp,6.901919040617756
16FR,openspace_a,capaConvUp,6.230399825586366
16FR,openspace_b,capaConvUp,3.7164235708141975
16FR,openspace_c,capaConvUp,0.31198496085816024
99FR,openspace_a,capaConvUp,0.4354201176116947
99FR,openspace_b,capaConvUp,0.4333721476766547
99FR,openspace_c,capaConvUp,0.21660854994670048
98IT,openspace_a,capaConvUp,7.248117248658376
98IT,openspace_b,capaConvUp,0.9342992484840846
98IT,openspace_c,capaConvUp,8.051648732796677
17FR,openspace_a,capaConvUp,17.387808259884885
17FR,openspace_b,capaConvUp,9.53813572245075
17FR,openspace_c,capaConvUp,23.48747505614257
26FR,openspace_a,capaConvUp,18.507907226419647
26FR,openspace_b,capaConvUp,3.986290157272536
26FR,openspace_c,capaConvUp,5.630866773266144
22FR,openspace_a,capaConvUp,13.77194452449358
22FR,openspace_b,capaConvUp,7.323586057916929
22FR,openspace_c,capaConvUp,1.2925171875670207
24FR,openspace_a,capaConvUp,10.615205286844569
24FR,openspace_b,capaConvUp,10.986765683675278
24FR,openspace_c,capaConvUp,8.620782011557075
25FR,openspace_a,capaConvUp,6.526621512671436
25FR,openspace_b,capaConvUp,11.35278052917392
25FR,openspace_c,capaConvUp,7.5330812835205805
30NL,openspace_a,capaConvUp,24.2838252632311
30NL,openspace_b,capaConvUp,7.252262891712045
30NL,openspace_c,capaConvUp,20.360013405056808
27FR,openspace_a,capaConvUp,1.0384084646274374
27FR,openspace_b,capaConvUp,12.388444664582309
27FR,openspace_c,capaConvUp,0.8438096516355026
23FR,openspace_a,capaConvUp,0.39024576958987467
23FR,openspace_b,capaConvUp,0.5423770136124226
23FR,openspace_c,capaConvUp,1.736151316615612
96IE,openspace_a,capaConvUp,18.920337642245713
96IE,openspace_b,capaConvUp,1.85744677248095
96IE,openspace_c,capaConvUp,12.217227405273405
52IT,openspace_a,capaConvUp,20.658653651817097
52IT,openspace_b,capaConvUp,0.9095984289389509
52IT,openspace_c,capaConvUp,55.23416665180784
54IT,openspace_a,capaConvUp,12.674792326566248
54IT,openspace_b,capaConvUp,2.4757813307977687
54IT,openspace_c,capaConvUp,17.38171587575723
55IT,openspace_a,capaConvUp,29.160357177499325
55IT,openspace_b,capaConvUp,8.383616769292225
55IT,openspace_c,capaConvUp,11.584813390412407
78LV,openspace_a,capaConvUp,21.49925829929243
78LV,openspace_b,capaConvUp,2.7069729142703673
78LV,openspace_c,capaConvUp,19.473768786437304
53IT,openspace_a,capaConvUp,14.262407559217738
53IT,openspace_b,capaConvUp,8.03058050486235
53IT,openspace_c,capaConvUp,7.638175023751105
77LT,openspace_a,capaConvUp,31.99652014223966
77LT,openspace_b,capaConvUp,7.7051796265472685
77LT,openspace_c,capaConvUp,14.248300231212585
29LU,openspace_a,capaConvUp,1.584233639903432
29LU,openspace_b,capaConvUp,0.2526901575757471
29LU,openspace_c,capaConvUp,1.3395450315208246
56IT,openspace_a,capaConvUp,13.605350619812533
56IT,openspace_b,capaConvUp,2.176416525476352
56IT,openspace_c,capaConvUp,9.429143334051783
41PL,openspace_a,capaConvUp,28.751646146469156
41PL,openspace_b,capaConvUp,19.211820681146904
41PL,openspace_c,capaConvUp,12.646884791397534
42PL,openspace_a,capaConvUp,6.426283923507238
42PL,openspace_b,capaConvUp,22.683101242861046
42PL,openspace_c,capaConvUp,17.060426749185275
43PL,openspace_a,capaConvUp,19.644447182112312
43PL,openspace_b,capaConvUp,8.908146388447154
43PL,openspace_c,capaConvUp,0.401744209916923
83NO,openspace_a,capaConvUp,0.5595703813537232
83NO,openspace_b,capaConvUp,0.34142500019080346
83NO,openspace_c,capaConvUp,0.6038465041064919
82NO,openspace_a,capaConvUp,2.4429294889839364
82NO,openspace_b,capaConvUp,0.6683745111257675
82NO,openspace_c,capaConvUp,2.2159263807973035
80NO,openspace_a,capaConvUp,0.311976240784823
80NO,openspace_b,capaConvUp,2.6558724348945018
80NO,openspace_c,capaConvUp,0.03951878727774354
79NO,openspace_a,capaConvUp,1.4624621008950007
79NO,openspace_b,capaConvUp,0.19317825296085667
79NO,openspace_c,capaConvUp,1.4816608128863378
81NO,openspace_a,capaConvUp,1.1067465884594638
81NO,openspace_b,capaConvUp,1.0633746505556494
81NO,openspace_c,capaConvUp,0.04345409342555561
61RO,openspace_a,capaConvUp,12.303797507898313
61RO,openspace_b,capaConvUp,23.94120469780706
61RO,openspace_c,capaConvUp,42.99410611621203
44PL,openspace_a,capaConvUp,28.704108339445604
44PL,openspace_b,capaConvUp,8.874378009705609
44PL,openspace_c,capaConvUp,21.122958730668604
45PL,openspace_a,capaConvUp,9.883731213904793
45PL,openspace_b,capaConvUp,17.601578132720636
45PL,openspace_c,capaConvUp,18.838744258507568
12PT,openspace_a,capaConvUp,8.44898857716494
12PT,openspace_b,capaConvUp,3.991832341247968
12PT,openspace_c,capaConvUp,3.7993128204270037
13PT,openspace_a,capaConvUp,6.867828327896705
13PT,openspace_b,capaConvUp,2.339076618975746
13PT,openspace_c,capaConvUp,16.85356102428799
46SK,openspace_a,capaConvUp,6.111849979928727
46SK,openspace_b,capaConvUp,4.345402124036397
46SK,openspace_c,capaConvUp,17.491065766034914
57SI,openspace_a,capaConvUp,0.4517096773094502
57SI,openspace_b,capaConvUp,7.40493786062986
57SI,openspace_c,capaConvUp,0.792796615060699
89SE,openspace_a,capaConvUp,2.247063718135004
89SE,openspace_b,capaConvUp,10.89850262192612
89SE,openspace_c,capaConvUp,2.463311734725602
88SE,openspace_a,capaConvUp,8.429103867316309
88SE,openspace_b,capaConvUp,4.7110623687854645
88SE,openspace_c,capaConvUp,32.54973058068953
87SE,openspace_a,capaConvUp,0.529075971871479
87SE,openspace_b,capaConvUp,0.570925182576852
87SE,openspace_c,capaConvUp,0.18051569476276394
91UK,openspace_a,capaConvUp,29.47568245388028
91UK,openspace_b,capaConvUp,2.664325586722488
91UK,openspace_c,capaConvUp,17.80060691183969
92UK,openspace_a,capaConvUp,3.685565784358044
92UK,openspace_b,capaConvUp,36.523095994167946
92UK,openspace_c,capaConvUp,8.079334773334917
94UK,openspace_a,capaConvUp,14.01473906575617
94UK,openspace_b,capaConvUp,1.0995847466606017
94UK,openspace_c,capaConvUp,9.574814764367233
93UK,openspace_a,capaConvUp,33.15408675146689
93UK,openspace_b,capaConvUp,18.70389922691039
93UK,openspace_c,capaConvUp,5.1253476609263835
95UK,openspace_a,capaConvUp,0.8628928122806684
95UK,openspace_b,capaConvUp,6.656526255976738
95UK,openspace_c,capaConvUp,0.9226012065996958
90UK,openspace_a,capaConvUp,38.28847726362665
90UK,openspace_b,capaConvUp,3.935247427359489
90UK,openspace_c,capaConvUp,13.116658013765669
63BA,openspace_a,capaConvUp,8.238106170079494
63BA,openspace_b,capaConvUp,2.1029046673950065
63BA,openspace_c,capaConvUp,9.669825752525503
70AL,openspace_a,capaConvUp,5.305192621995289
70AL,openspace_b,capaConvUp,3.7644333831467174
70AL,openspace_c,capaConvUp,1.0367455948579924
86SE,openspace_a,capaConvUp,0.439635845820285
86SE,openspace_b,capaConvUp,0.5368268935953531
86SE,openspace_c,capaConvUp,0.30405410979545666
65RS,openspace_a,capaConvUp,11.856283286041613
65RS,openspace_b,capaConvUp,60.64647345545935
65RS,openspace_c,capaConvUp,8.525074738499049
84NO,openspace_a,capaConvUp,0.26436415727736784
84NO,openspace_b,capaConvUp,0.7054647578845136
84NO,openspace_c,capaConvUp,0.5350129704891373
85NO,openspace_a,capaConvUp,0.8721906884342342
85NO,openspace_b,capaConvUp,0.012377946972574144
85NO,openspace_c,capaConvUp,0.6202732502442103
