region_3,technology_2,parameter,value
30NL,onshore_b,capaConvUp,3.2968803354152434
30NL,onshore_c,capaConvUp,16.205336346637203
27FR,onshore_a,capaConvUp,1.5777223969369436
27FR,onshore_b,capaConvUp,1.3880810365881289
27FR,onshore_c,capaConvUp,24.704118890965546
23FR,onshore_a,capaConvUp,2.320633840950376
23FR,onshore_b,capaConvUp,0.6701430499573248
23FR,onshore_c,capaConvUp,2.376096846297504
96IE,onshore_a,capaConvUp,37.183843469731364
96IE,onshore_b,capaConvUp,6.972828610116412
96IE,onshore_c,capaConvUp,53.42999459015206
52IT,onshore_a,capaConvUp,44.07830753048228
52IT,onshore_b,capaConvUp,4.723660474910384
52IT,onshore_c,capaConvUp,39.876375956953154
54IT,onshore_a,capaConvUp,12.225117465912472
54IT,onshore_b,capaConvUp,18.426922172915553
54IT,onshore_c,capaConvUp,8.884554480202738
55IT,onshore_a,capaConvUp,35.64656583279732
55IT,onshore_b,capaConvUp,18.3027614225129
55IT,onshore_c,capaConvUp,10.773098324993875
78LV,onshore_a,capaConvUp,18.955520279227272
78LV,onshore_b,capaConvUp,22.267407902745855
78LV,onshore_c,capaConvUp,7.910821355257899
53IT,onshore_a,capaConvUp,20.77873299007994
53IT,onshore_b,capaConvUp,19.15548853823432
53IT,onshore_c,capaConvUp,4.131248880440156
77LT,onshore_a,capaConvUp,38.42574854243641
77LT,onshore_b,capaConvUp,4.4666783790470745
77LT,onshore_c,capaConvUp,22.09163060952696
29LU,onshore_a,capaConvUp,1.453962811352111
29LU,onshore_b,capaConvUp,0.6487424854442685
29LU,onshore_c,capaConvUp,0.8439613702036164
56IT,onshore_a,capaConvUp,9.24344318041931
56IT,onshore_b,capaConvUp,20.85454047975496
56IT,onshore_c,capaConvUp,4.301110490117356
84NO,onshore_a,capaConvUp,4.609995267622021
84NO,onshore_b,capaConvUp,3.9529212791804342
84NO,onshore_c,capaConvUp,5.358973440212065
85NO,onshore_a,capaConvUp,3.0854391246866903
85NO,onshore_b,capaConvUp,2.70197145377616
85NO,onshore_c,capaConvUp,2.8469001224304247
41PL,onshore_a,capaConvUp,28.36730706992141
41PL,onshore_b,capaConvUp,49.27567834109367
41PL,onshore_c,capaConvUp,6.864193715565815
42PL,onshore_a,capaConvUp,37.233526480892536
42PL,onshore_b,capaConvUp,7.105856128340864
42PL,onshore_c,capaConvUp,20.62939949251129
43PL,onshore_a,capaConvUp,4.778541540415677
43PL,onshore_b,capaConvUp,21.68618538370154
43PL,onshore_c,capaConvUp,15.229858956003277
83NO,onshore_a,capaConvUp,1.299408428996953
83NO,onshore_b,capaConvUp,1.5282843047659118
83NO,onshore_c,capaConvUp,1.3553652682114201
82NO,onshore_a,capaConvUp,4.7975059643315765
82NO,onshore_b,capaConvUp,2.573527859634699
82NO,onshore_c,capaConvUp,3.9273349573845215
80NO,onshore_a,capaConvUp,0.9113657807054478
80NO,onshore_b,capaConvUp,2.8249879893102383
80NO,onshore_c,capaConvUp,4.804197061592532
79NO,onshore_a,capaConvUp,1.1084925165891661
79NO,onshore_b,capaConvUp,0.5282017417473335
79NO,onshore_c,capaConvUp,3.426119183055931
81NO,onshore_a,capaConvUp,1.2205437792441418
81NO,onshore_b,capaConvUp,0.9874335174934588
81NO,onshore_c,capaConvUp,1.7664257859257517
61RO,onshore_a,capaConvUp,36.75586353760034
61RO,onshore_b,capaConvUp,72.42776599190891
61RO,onshore_c,capaConvUp,7.394738843847539
44PL,onshore_a,capaConvUp,22.899390732439706
44PL,onshore_b,capaConvUp,7.435522901379361
44PL,onshore_c,capaConvUp,47.20597508993154
45PL,onshore_a,capaConvUp,42.035971293024815
45PL,onshore_b,capaConvUp,17.870464472373875
45PL,onshore_c,capaConvUp,7.314354260853607
12PT,onshore_a,capaConvUp,16.207807721307212
12PT,onshore_b,capaConvUp,8.181553011473266
12PT,onshore_c,capaConvUp,11.068037884577823
13PT,onshore_a,capaConvUp,27.204067543356445
13PT,onshore_b,capaConvUp,19.059286340999076
13PT,onshore_c,capaConvUp,6.170617304070539
46SK,onshore_a,capaConvUp,16.88490471062413
46SK,onshore_b,capaConvUp,17.413452182787786
46SK,onshore_c,capaConvUp,12.226122689394781
57SI,onshore_a,capaConvUp,1.7132149326307058
57SI,onshore_b,capaConvUp,5.421883962829909
57SI,onshore_c,capaConvUp,5.849915915845262
89SE,onshore_a,capaConvUp,11.241101261537453
89SE,onshore_b,capaConvUp,4.0151921988478465
89SE,onshore_c,capaConvUp,1.1623208407740004
88SE,onshore_a,capaConvUp,20.904692012899
88SE,onshore_b,capaConvUp,10.338164416464835
88SE,onshore_c,capaConvUp,13.287672782375132
87SE,onshore_a,capaConvUp,10.116543245516471
87SE,onshore_b,capaConvUp,6.6189400934675575
87SE,onshore_c,capaConvUp,22.723311614712614
86SE,onshore_a,capaConvUp,32.15083757223041
86SE,onshore_b,capaConvUp,20.275492351513737
86SE,onshore_c,capaConvUp,9.058823214412755
91UK,onshore_a,capaConvUp,64.61684389275511
91UK,onshore_b,capaConvUp,5.651734551752336
91UK,onshore_c,capaConvUp,5.553071409216734
92UK,onshore_a,capaConvUp,12.060780133953944
92UK,onshore_b,capaConvUp,12.74728158915074
92UK,onshore_c,capaConvUp,13.715564388071286
94UK,onshore_a,capaConvUp,6.666680312173892
94UK,onshore_b,capaConvUp,8.025295214356882
94UK,onshore_c,capaConvUp,9.701536541160973
93UK,onshore_a,capaConvUp,56.809336677107694
93UK,onshore_b,capaConvUp,5.869670557515473
93UK,onshore_c,capaConvUp,71.57993180879126
95UK,onshore_a,capaConvUp,20.84000088655992
95UK,onshore_b,capaConvUp,0.33563033768903133
95UK,onshore_c,capaConvUp,1.030749541016323
90UK,onshore_a,capaConvUp,62.64157047648259
90UK,onshore_b,capaConvUp,5.405415614256722
90UK,onshore_c,capaConvUp,5.082239367986299
63BA,onshore_a,capaConvUp,11.277107625355965
63BA,onshore_b,capaConvUp,3.155400674881162
63BA,onshore_c,capaConvUp,16.49564458073187
70AL,onshore_a,capaConvUp,6.295831424633172
70AL,onshore_b,capaConvUp,12.002333028981479
70AL,onshore_c,capaConvUp,1.5917885321976677
65RS,onshore_a,capaConvUp,74.36177502640427
65RS,onshore_b,capaConvUp,34.45754784179067
65RS,onshore_c,capaConvUp,16.14059595729058
