timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,FR,s2016,wind,avaConv,0.126681508782393
h0002,FR,s2016,wind,avaConv,0.0876330393034036
h0003,FR,s2016,wind,avaConv,0.0668096320866436
h0004,FR,s2016,wind,avaConv,0.0676628444930169
h0005,FR,s2016,wind,avaConv,0.0894031727416371
h0006,FR,s2016,wind,avaConv,0.112870330755779
h0007,FR,s2016,wind,avaConv,0.144028420044215
h0008,FR,s2016,wind,avaConv,0.183728093003327
h0009,FR,s2016,wind,avaConv,0.234727298271914
h0010,FR,s2016,wind,avaConv,0.323090712272953
h0011,FR,s2016,wind,avaConv,0.392548680859184
h0012,FR,s2016,wind,avaConv,0.479872263026707
h0013,FR,s2016,wind,avaConv,0.564543278761791
h0014,FR,s2016,wind,avaConv,0.620826840857029
h0015,FR,s2016,wind,avaConv,0.640611902058858
h0016,FR,s2016,wind,avaConv,0.561404437886616
h0017,FR,s2016,wind,avaConv,0.593887858444874
h0018,FR,s2016,wind,avaConv,0.678638599195462
h0019,FR,s2016,wind,avaConv,0.738077825238141
h0020,FR,s2016,wind,avaConv,0.791584700596347
h0021,FR,s2016,wind,avaConv,0.816228413026215
h0022,FR,s2016,wind,avaConv,0.812082683429875
h0023,FR,s2016,wind,avaConv,0.774700474216078
h0024,FR,s2016,wind,avaConv,0.76281730063965
h0025,FR,s2016,wind,avaConv,0.737868821994629
h0026,FR,s2016,wind,avaConv,0.709364802653764
h0027,FR,s2016,wind,avaConv,0.657799579798048
h0028,FR,s2016,wind,avaConv,0.601761338689063
h0029,FR,s2016,wind,avaConv,0.646240821694443
h0030,FR,s2016,wind,avaConv,0.640594642072994
h0031,FR,s2016,wind,avaConv,0.630518127087405
h0032,FR,s2016,wind,avaConv,0.622076130738705
h0033,FR,s2016,wind,avaConv,0.637459773497214
h0034,FR,s2016,wind,avaConv,0.674858681137378
h0035,FR,s2016,wind,avaConv,0.714619375407708
h0036,FR,s2016,wind,avaConv,0.760178429792321
h0037,FR,s2016,wind,avaConv,0.818070382204172
h0038,FR,s2016,wind,avaConv,0.853465373208027
h0039,FR,s2016,wind,avaConv,0.843327738984713
h0040,FR,s2016,wind,avaConv,0.801729572013726
h0041,FR,s2016,wind,avaConv,0.755776605931525
h0042,FR,s2016,wind,avaConv,0.751942785497943
h0043,FR,s2016,wind,avaConv,0.767731253964236
h0044,FR,s2016,wind,avaConv,0.782396922275341
h0045,FR,s2016,wind,avaConv,0.750017603626463
h0046,FR,s2016,wind,avaConv,0.71607485012735
h0047,FR,s2016,wind,avaConv,0.662042635045946
h0048,FR,s2016,wind,avaConv,0.608761241155719
h0049,FR,s2016,wind,avaConv,0.553943447301173
h0050,FR,s2016,wind,avaConv,0.511905052265978
h0051,FR,s2016,wind,avaConv,0.482591417399585
h0052,FR,s2016,wind,avaConv,0.473481679422678
h0053,FR,s2016,wind,avaConv,0.489080583362042
h0054,FR,s2016,wind,avaConv,0.499866626429253
h0055,FR,s2016,wind,avaConv,0.535410640618859
h0056,FR,s2016,wind,avaConv,0.559881801214706
h0057,FR,s2016,wind,avaConv,0.608452093860517
h0058,FR,s2016,wind,avaConv,0.66734434610875
h0059,FR,s2016,wind,avaConv,0.69429286139876
h0060,FR,s2016,wind,avaConv,0.752484353685467
h0061,FR,s2016,wind,avaConv,0.757304615330284
h0062,FR,s2016,wind,avaConv,0.790097381744669
h0063,FR,s2016,wind,avaConv,0.805717376623564
h0064,FR,s2016,wind,avaConv,0.826985325551553
h0065,FR,s2016,wind,avaConv,0.847025851401851
h0066,FR,s2016,wind,avaConv,0.860132726462742
h0067,FR,s2016,wind,avaConv,0.863952698517847
h0068,FR,s2016,wind,avaConv,0.850576233797955
h0069,FR,s2016,wind,avaConv,0.795160986710118
h0070,FR,s2016,wind,avaConv,0.764300179252586
h0071,FR,s2016,wind,avaConv,0.725037649648528
h0072,FR,s2016,wind,avaConv,0.711206734126861
h0073,FR,s2016,wind,avaConv,0.74208064087495
h0074,FR,s2016,wind,avaConv,0.779357092485317
h0075,FR,s2016,wind,avaConv,0.777347377785396
h0076,FR,s2016,wind,avaConv,0.824492012470619
h0077,FR,s2016,wind,avaConv,0.826047036290117
h0078,FR,s2016,wind,avaConv,0.838642726583642
h0079,FR,s2016,wind,avaConv,0.843120381731004
h0080,FR,s2016,wind,avaConv,0.843828063518394
h0081,FR,s2016,wind,avaConv,0.788790469802282
h0082,FR,s2016,wind,avaConv,0.822735715083452
h0083,FR,s2016,wind,avaConv,0.847677628598272
h0084,FR,s2016,wind,avaConv,0.866593483155057
h0085,FR,s2016,wind,avaConv,0.876716824918341
h0086,FR,s2016,wind,avaConv,0.860782384554931
h0087,FR,s2016,wind,avaConv,0.813044335000423
h0088,FR,s2016,wind,avaConv,0.638729273821946
h0089,FR,s2016,wind,avaConv,0.501275811354527
h0090,FR,s2016,wind,avaConv,0.502891773399095
h0091,FR,s2016,wind,avaConv,0.531065815882486
h0092,FR,s2016,wind,avaConv,0.552651719129219
h0093,FR,s2016,wind,avaConv,0.573950874776911
h0094,FR,s2016,wind,avaConv,0.607001753282455
h0095,FR,s2016,wind,avaConv,0.641052198850778
h0096,FR,s2016,wind,avaConv,0.632858180199603
h0097,FR,s2016,wind,avaConv,0.644043605089744
h0098,FR,s2016,wind,avaConv,0.658272724702146
h0099,FR,s2016,wind,avaConv,0.675281859663435
h0100,FR,s2016,wind,avaConv,0.693099836298138
h0101,FR,s2016,wind,avaConv,0.729677559018647
h0102,FR,s2016,wind,avaConv,0.731322853613568
h0103,FR,s2016,wind,avaConv,0.748041956114687
h0104,FR,s2016,wind,avaConv,0.737174632417548
h0105,FR,s2016,wind,avaConv,0.752601545687971
h0106,FR,s2016,wind,avaConv,0.788584433598563
h0107,FR,s2016,wind,avaConv,0.838949146111617
h0108,FR,s2016,wind,avaConv,0.865206421965225
h0109,FR,s2016,wind,avaConv,0.882695236334735
h0110,FR,s2016,wind,avaConv,0.875771625393455
h0111,FR,s2016,wind,avaConv,0.851388052318158
h0112,FR,s2016,wind,avaConv,0.762110261974977
h0113,FR,s2016,wind,avaConv,0.676016634987501
h0114,FR,s2016,wind,avaConv,0.668802544652273
h0115,FR,s2016,wind,avaConv,0.684911382478586
h0116,FR,s2016,wind,avaConv,0.686259116618939
h0117,FR,s2016,wind,avaConv,0.661465102661442
h0118,FR,s2016,wind,avaConv,0.60706484969549
h0119,FR,s2016,wind,avaConv,0.537267478674353
h0120,FR,s2016,wind,avaConv,0.494331733828178
h0121,FR,s2016,wind,avaConv,0.451558499947734
h0122,FR,s2016,wind,avaConv,0.411062063380105
h0123,FR,s2016,wind,avaConv,0.365298816134279
h0124,FR,s2016,wind,avaConv,0.334598751655222
h0125,FR,s2016,wind,avaConv,0.324438895414634
h0126,FR,s2016,wind,avaConv,0.308009239608839
h0127,FR,s2016,wind,avaConv,0.308411242986887
h0128,FR,s2016,wind,avaConv,0.289638803063248
h0129,FR,s2016,wind,avaConv,0.282324568527412
h0130,FR,s2016,wind,avaConv,0.304227683136757
h0131,FR,s2016,wind,avaConv,0.339684738780423
h0132,FR,s2016,wind,avaConv,0.3871005241077
h0133,FR,s2016,wind,avaConv,0.448928061859312
h0134,FR,s2016,wind,avaConv,0.455020281093048
h0135,FR,s2016,wind,avaConv,0.390234153895633
h0136,FR,s2016,wind,avaConv,0.264001170114263
h0137,FR,s2016,wind,avaConv,0.204016096184282
h0138,FR,s2016,wind,avaConv,0.237837154787788
h0139,FR,s2016,wind,avaConv,0.25212143178732
h0140,FR,s2016,wind,avaConv,0.267081364042606
