timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s2006,solar,avaConv,0.0
h0002,LU,s2006,solar,avaConv,0.0
h0003,LU,s2006,solar,avaConv,0.0
h0004,LU,s2006,solar,avaConv,0.0
h0005,LU,s2006,solar,avaConv,0.0
h0006,LU,s2006,solar,avaConv,0.0
h0007,LU,s2006,solar,avaConv,0.0
h0008,LU,s2006,solar,avaConv,0.000205875546793785
h0009,LU,s2006,solar,avaConv,0.0159813016012982
h0010,LU,s2006,solar,avaConv,0.060277271094859
h0011,LU,s2006,solar,avaConv,0.11373286892439
h0012,LU,s2006,solar,avaConv,0.150341840192653
h0013,LU,s2006,solar,avaConv,0.107887641523913
h0014,LU,s2006,solar,avaConv,0.0456593582059421
h0015,LU,s2006,solar,avaConv,0.0193968317053466
h0016,LU,s2006,solar,avaConv,0.00190246730562297
h0017,LU,s2006,solar,avaConv,0.0
h0018,LU,s2006,solar,avaConv,0.0
h0019,LU,s2006,solar,avaConv,0.0
h0020,LU,s2006,solar,avaConv,0.0
h0021,LU,s2006,solar,avaConv,0.0
h0022,LU,s2006,solar,avaConv,0.0
h0023,LU,s2006,solar,avaConv,0.0
h0024,LU,s2006,solar,avaConv,0.0
h0025,LU,s2006,solar,avaConv,0.0
h0026,LU,s2006,solar,avaConv,0.0
h0027,LU,s2006,solar,avaConv,0.0
h0028,LU,s2006,solar,avaConv,0.0
h0029,LU,s2006,solar,avaConv,0.0
h0030,LU,s2006,solar,avaConv,0.0
h0031,LU,s2006,solar,avaConv,0.0
h0032,LU,s2006,solar,avaConv,0.00244317447271294
h0033,LU,s2006,solar,avaConv,0.0530232336110386
h0034,LU,s2006,solar,avaConv,0.161611339706245
h0035,LU,s2006,solar,avaConv,0.247440827082873
h0036,LU,s2006,solar,avaConv,0.274379356069012
h0037,LU,s2006,solar,avaConv,0.253222962250007
h0038,LU,s2006,solar,avaConv,0.187753381101073
h0039,LU,s2006,solar,avaConv,0.0915433586231504
h0040,LU,s2006,solar,avaConv,0.00832243954640488
h0041,LU,s2006,solar,avaConv,0.0
h0042,LU,s2006,solar,avaConv,0.0
h0043,LU,s2006,solar,avaConv,0.0
h0044,LU,s2006,solar,avaConv,0.0
h0045,LU,s2006,solar,avaConv,0.0
h0046,LU,s2006,solar,avaConv,0.0
h0047,LU,s2006,solar,avaConv,0.0
h0048,LU,s2006,solar,avaConv,0.0
h0049,LU,s2006,solar,avaConv,0.0
h0050,LU,s2006,solar,avaConv,0.0
h0051,LU,s2006,solar,avaConv,0.0
h0052,LU,s2006,solar,avaConv,0.0
