timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s1996,electricity,dem,0.475381715504535
h0002,LU,s1996,electricity,dem,0.455215506713326
h0003,LU,s1996,electricity,dem,0.446464133086953
h0004,LU,s1996,electricity,dem,0.44379655066937
h0005,LU,s1996,electricity,dem,0.453263583636403
h0006,LU,s1996,electricity,dem,0.460464133086952
h0007,LU,s1996,electricity,dem,0.493494352867172
h0008,LU,s1996,electricity,dem,0.534583638581458
h0009,LU,s1996,electricity,dem,0.560594627592447
h0010,LU,s1996,electricity,dem,0.574163308911128
h0011,LU,s1996,electricity,dem,0.58601633088915
h0012,LU,s1996,electricity,dem,0.589396825394645
h0013,LU,s1996,electricity,dem,0.579373473746293
h0014,LU,s1996,electricity,dem,0.566899572647392
h0015,LU,s1996,electricity,dem,0.555221001218821
h0016,LU,s1996,electricity,dem,0.551291056163876
h0017,LU,s1996,electricity,dem,0.564954517702337
h0018,LU,s1996,electricity,dem,0.590594627592447
h0019,LU,s1996,electricity,dem,0.594237484735304
h0020,LU,s1996,electricity,dem,0.569947649570469
h0021,LU,s1996,electricity,dem,0.531802045174865
h0022,LU,s1996,electricity,dem,0.526102869350689
h0023,LU,s1996,electricity,dem,0.525803418801239
h0024,LU,s1996,electricity,dem,0.502308913306733
h0025,LU,s1996,electricity,dem,0.502081401957535
h0026,LU,s1996,electricity,dem,0.481915193166326
h0027,LU,s1996,electricity,dem,0.473163819539953
h0028,LU,s1996,electricity,dem,0.47049623712237
h0029,LU,s1996,electricity,dem,0.479963270089403
h0030,LU,s1996,electricity,dem,0.487163819539952
h0031,LU,s1996,electricity,dem,0.520194039320172
h0032,LU,s1996,electricity,dem,0.561283325034458
h0033,LU,s1996,electricity,dem,0.587294314045447
h0034,LU,s1996,electricity,dem,0.600862995364128
h0035,LU,s1996,electricity,dem,0.61271601734215
h0036,LU,s1996,electricity,dem,0.616096511847645
h0037,LU,s1996,electricity,dem,0.606073160199293
h0038,LU,s1996,electricity,dem,0.593599259100392
h0039,LU,s1996,electricity,dem,0.581920687671821
h0040,LU,s1996,electricity,dem,0.577990742616876
h0041,LU,s1996,electricity,dem,0.591654204155337
h0042,LU,s1996,electricity,dem,0.617294314045447
h0043,LU,s1996,electricity,dem,0.620937171188304
h0044,LU,s1996,electricity,dem,0.596647336023469
h0045,LU,s1996,electricity,dem,0.558501731627865
h0046,LU,s1996,electricity,dem,0.552802555803689
h0047,LU,s1996,electricity,dem,0.552503105254239
h0048,LU,s1996,electricity,dem,0.529008599759733
h0049,LU,s1996,electricity,dem,0.498779943498535
h0050,LU,s1996,electricity,dem,0.478613734707326
h0051,LU,s1996,electricity,dem,0.469862361080953
h0052,LU,s1996,electricity,dem,0.46719477866337
h0053,LU,s1996,electricity,dem,0.476661811630403
h0054,LU,s1996,electricity,dem,0.483862361080952
h0055,LU,s1996,electricity,dem,0.516892580861172
h0056,LU,s1996,electricity,dem,0.557981866575458
h0057,LU,s1996,electricity,dem,0.583992855586447
h0058,LU,s1996,electricity,dem,0.597561536905128
h0059,LU,s1996,electricity,dem,0.60941455888315
h0060,LU,s1996,electricity,dem,0.612795053388645
h0061,LU,s1996,electricity,dem,0.602771701740293
h0062,LU,s1996,electricity,dem,0.590297800641392
h0063,LU,s1996,electricity,dem,0.578619229212821
h0064,LU,s1996,electricity,dem,0.574689284157876
h0065,LU,s1996,electricity,dem,0.588352745696337
h0066,LU,s1996,electricity,dem,0.613992855586447
h0067,LU,s1996,electricity,dem,0.617635712729304
h0068,LU,s1996,electricity,dem,0.593345877564469
h0069,LU,s1996,electricity,dem,0.555200273168865
h0070,LU,s1996,electricity,dem,0.549501097344689
h0071,LU,s1996,electricity,dem,0.549201646795239
h0072,LU,s1996,electricity,dem,0.525707141300733
h0073,LU,s1996,electricity,dem,0.505217572835535
h0074,LU,s1996,electricity,dem,0.485051364044326
h0075,LU,s1996,electricity,dem,0.476299990417953
h0076,LU,s1996,electricity,dem,0.47363240800037
h0077,LU,s1996,electricity,dem,0.483099440967403
h0078,LU,s1996,electricity,dem,0.490299990417952
h0079,LU,s1996,electricity,dem,0.523330210198172
h0080,LU,s1996,electricity,dem,0.564419495912458
h0081,LU,s1996,electricity,dem,0.590430484923447
h0082,LU,s1996,electricity,dem,0.603999166242128
h0083,LU,s1996,electricity,dem,0.61585218822015
h0084,LU,s1996,electricity,dem,0.619232682725645
h0085,LU,s1996,electricity,dem,0.609209331077293
h0086,LU,s1996,electricity,dem,0.596735429978392
h0087,LU,s1996,electricity,dem,0.585056858549821
h0088,LU,s1996,electricity,dem,0.581126913494876
h0089,LU,s1996,electricity,dem,0.594790375033337
h0090,LU,s1996,electricity,dem,0.620430484923447
h0091,LU,s1996,electricity,dem,0.624073342066304
h0092,LU,s1996,electricity,dem,0.599783506901469
h0093,LU,s1996,electricity,dem,0.561637902505865
h0094,LU,s1996,electricity,dem,0.555938726681689
h0095,LU,s1996,electricity,dem,0.555639276132239
h0096,LU,s1996,electricity,dem,0.532144770637733
h0097,LU,s1996,electricity,dem,0.508428669994535
h0098,LU,s1996,electricity,dem,0.488262461203326
h0099,LU,s1996,electricity,dem,0.479511087576953
h0100,LU,s1996,electricity,dem,0.47684350515937
h0101,LU,s1996,electricity,dem,0.486310538126403
h0102,LU,s1996,electricity,dem,0.493511087576952
h0103,LU,s1996,electricity,dem,0.526541307357172
h0104,LU,s1996,electricity,dem,0.567630593071458
h0105,LU,s1996,electricity,dem,0.593641582082447
h0106,LU,s1996,electricity,dem,0.607210263401128
h0107,LU,s1996,electricity,dem,0.61906328537915
h0108,LU,s1996,electricity,dem,0.622443779884645
h0109,LU,s1996,electricity,dem,0.612420428236293
h0110,LU,s1996,electricity,dem,0.599946527137392
h0111,LU,s1996,electricity,dem,0.588267955708821
h0112,LU,s1996,electricity,dem,0.584338010653876
h0113,LU,s1996,electricity,dem,0.598001472192337
h0114,LU,s1996,electricity,dem,0.623641582082447
h0115,LU,s1996,electricity,dem,0.627284439225304
h0116,LU,s1996,electricity,dem,0.602994604060469
h0117,LU,s1996,electricity,dem,0.564848999664865
h0118,LU,s1996,electricity,dem,0.559149823840689
h0119,LU,s1996,electricity,dem,0.558850373291238
h0120,LU,s1996,electricity,dem,0.535355867796733
h0121,LU,s1996,electricity,dem,0.431476947858535
h0122,LU,s1996,electricity,dem,0.411310739067326
h0123,LU,s1996,electricity,dem,0.402559365440953
h0124,LU,s1996,electricity,dem,0.39989178302337
h0125,LU,s1996,electricity,dem,0.409358815990403
h0126,LU,s1996,electricity,dem,0.416559365440952
h0127,LU,s1996,electricity,dem,0.449589585221172
h0128,LU,s1996,electricity,dem,0.490678870935458
h0129,LU,s1996,electricity,dem,0.516689859946447
h0130,LU,s1996,electricity,dem,0.530258541265128
h0131,LU,s1996,electricity,dem,0.54211156324315
h0132,LU,s1996,electricity,dem,0.545492057748645
h0133,LU,s1996,electricity,dem,0.535468706100293
h0134,LU,s1996,electricity,dem,0.522994805001392
h0135,LU,s1996,electricity,dem,0.511316233572821
h0136,LU,s1996,electricity,dem,0.507386288517876
h0137,LU,s1996,electricity,dem,0.521049750056337
h0138,LU,s1996,electricity,dem,0.546689859946447
h0139,LU,s1996,electricity,dem,0.550332717089304
h0140,LU,s1996,electricity,dem,0.526042881924469
h0141,LU,s1996,electricity,dem,0.487897277528865
h0142,LU,s1996,electricity,dem,0.482198101704689
h0143,LU,s1996,electricity,dem,0.481898651155239
h0144,LU,s1996,electricity,dem,0.458404145660733
h0145,LU,s1996,electricity,dem,0.377123211887535
h0146,LU,s1996,electricity,dem,0.356957003096326
