timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,s1985,electricity,dem,70.3373250696476
h0002,FR,s1985,electricity,dem,68.8479129817355
h0003,FR,s1985,electricity,dem,66.0916382564608
h0004,FR,s1985,electricity,dem,65.105973421296
h0005,FR,s1985,electricity,dem,66.9750008938234
h0006,FR,s1985,electricity,dem,71.2440503443729
h0007,FR,s1985,electricity,dem,75.7025558388784
h0008,FR,s1985,electricity,dem,77.7077756190982
h0009,FR,s1985,electricity,dem,78.8578855092081
h0010,FR,s1985,electricity,dem,79.0847811136036
h0011,FR,s1985,electricity,dem,79.1632701245927
h0012,FR,s1985,electricity,dem,79.2261272674498
h0013,FR,s1985,electricity,dem,77.4967096850322
h0014,FR,s1985,electricity,dem,75.4208030916256
h0015,FR,s1985,electricity,dem,73.433962432285
h0016,FR,s1985,electricity,dem,72.8734789158015
h0017,FR,s1985,electricity,dem,75.2212921026147
h0018,FR,s1985,electricity,dem,79.4919569377795
h0019,FR,s1985,electricity,dem,80.4024239707465
h0020,FR,s1985,electricity,dem,77.0997811136036
h0021,FR,s1985,electricity,dem,73.7635943004168
h0022,FR,s1985,electricity,dem,74.1543360586586
h0023,FR,s1985,electricity,dem,75.2509129817355
h0024,FR,s1985,electricity,dem,72.5691107839334
h0025,FR,s1985,electricity,dem,73.1392705824476
h0026,FR,s1985,electricity,dem,71.6498584945355
h0027,FR,s1985,electricity,dem,68.8935837692608
h0028,FR,s1985,electricity,dem,67.907918934096
h0029,FR,s1985,electricity,dem,69.7769464066234
h0030,FR,s1985,electricity,dem,74.0459958571729
h0031,FR,s1985,electricity,dem,78.5045013516784
h0032,FR,s1985,electricity,dem,80.5097211318982
h0033,FR,s1985,electricity,dem,81.6598310220081
h0034,FR,s1985,electricity,dem,81.8867266264036
h0035,FR,s1985,electricity,dem,81.9652156373927
h0036,FR,s1985,electricity,dem,82.0280727802498
h0037,FR,s1985,electricity,dem,80.2986551978322
h0038,FR,s1985,electricity,dem,78.2227486044256
h0039,FR,s1985,electricity,dem,76.235907945085
h0040,FR,s1985,electricity,dem,75.6754244286015
h0041,FR,s1985,electricity,dem,78.0232376154147
h0042,FR,s1985,electricity,dem,82.2939024505795
