timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,DE,s2012,wind,avaConv,0.331284231430352
h0002,DE,s2012,wind,avaConv,0.407510106943952
h0003,DE,s2012,wind,avaConv,0.482252892222475
h0004,DE,s2012,wind,avaConv,0.525680411025145
h0005,DE,s2012,wind,avaConv,0.553658048910205
h0006,DE,s2012,wind,avaConv,0.600244551861961
h0007,DE,s2012,wind,avaConv,0.662519141796607
h0008,DE,s2012,wind,avaConv,0.718909502387299
h0009,DE,s2012,wind,avaConv,0.774689575765987
h0010,DE,s2012,wind,avaConv,0.823925722087612
h0011,DE,s2012,wind,avaConv,0.830328923382417
h0012,DE,s2012,wind,avaConv,0.84809484750519
h0013,DE,s2012,wind,avaConv,0.827288408795354
h0014,DE,s2012,wind,avaConv,0.769621225215862
h0015,DE,s2012,wind,avaConv,0.680720007539854
h0016,DE,s2012,wind,avaConv,0.613506509841396
h0017,DE,s2012,wind,avaConv,0.63417995307626
h0018,DE,s2012,wind,avaConv,0.658451112757629
h0019,DE,s2012,wind,avaConv,0.714515763242482
h0020,DE,s2012,wind,avaConv,0.759132439977124
h0021,DE,s2012,wind,avaConv,0.799242620719951
h0022,DE,s2012,wind,avaConv,0.839066488910041
h0023,DE,s2012,wind,avaConv,0.86174946249985
h0024,DE,s2012,wind,avaConv,0.904132706554236
h0025,DE,s2012,wind,avaConv,0.927601375083943
h0026,DE,s2012,wind,avaConv,0.940270770982605
h0027,DE,s2012,wind,avaConv,0.938033888353599
h0028,DE,s2012,wind,avaConv,0.91150201952538
h0029,DE,s2012,wind,avaConv,0.871858678713987
h0030,DE,s2012,wind,avaConv,0.808509365163412
h0031,DE,s2012,wind,avaConv,0.727391941383203
h0032,DE,s2012,wind,avaConv,0.575757650726588
h0033,DE,s2012,wind,avaConv,0.48853371395976
h0034,DE,s2012,wind,avaConv,0.461333232224458
h0035,DE,s2012,wind,avaConv,0.446751034511315
h0036,DE,s2012,wind,avaConv,0.487580610631841
h0037,DE,s2012,wind,avaConv,0.522804152470269
h0038,DE,s2012,wind,avaConv,0.499011543601436
h0039,DE,s2012,wind,avaConv,0.500071634579915
h0040,DE,s2012,wind,avaConv,0.484566259046643
h0041,DE,s2012,wind,avaConv,0.514805076610743
h0042,DE,s2012,wind,avaConv,0.517735506005977
h0043,DE,s2012,wind,avaConv,0.555064914997534
h0044,DE,s2012,wind,avaConv,0.590683487131938
h0045,DE,s2012,wind,avaConv,0.596400885119485
h0046,DE,s2012,wind,avaConv,0.621991122897977
h0047,DE,s2012,wind,avaConv,0.602756252782841
h0048,DE,s2012,wind,avaConv,0.613886990553598
h0049,DE,s2012,wind,avaConv,0.62060393891324
h0050,DE,s2012,wind,avaConv,0.644972074479576
h0051,DE,s2012,wind,avaConv,0.708436970659274
h0052,DE,s2012,wind,avaConv,0.758186712657532
h0053,DE,s2012,wind,avaConv,0.803846843813564
h0054,DE,s2012,wind,avaConv,0.877535481018884
h0055,DE,s2012,wind,avaConv,0.898744120152105
h0056,DE,s2012,wind,avaConv,0.934464276320568
h0057,DE,s2012,wind,avaConv,0.947123424398059
h0058,DE,s2012,wind,avaConv,0.912011574523951
h0059,DE,s2012,wind,avaConv,0.7644339764636
h0060,DE,s2012,wind,avaConv,0.659287957597156
h0061,DE,s2012,wind,avaConv,0.553308524507921
h0062,DE,s2012,wind,avaConv,0.529028316750919
h0063,DE,s2012,wind,avaConv,0.492238042263514
h0064,DE,s2012,wind,avaConv,0.468176992425219
h0065,DE,s2012,wind,avaConv,0.525747952192743
h0066,DE,s2012,wind,avaConv,0.50087588705542
h0067,DE,s2012,wind,avaConv,0.657327126599555
h0068,DE,s2012,wind,avaConv,0.698789810344948
h0069,DE,s2012,wind,avaConv,0.762313227105562
h0070,DE,s2012,wind,avaConv,0.866815505291302
h0071,DE,s2012,wind,avaConv,0.870700060809857
h0072,DE,s2012,wind,avaConv,0.883169036860232
h0073,DE,s2012,wind,avaConv,0.904313198274556
h0074,DE,s2012,wind,avaConv,0.90154148020485
h0075,DE,s2012,wind,avaConv,0.896747148942849
h0076,DE,s2012,wind,avaConv,0.882034984954086
h0077,DE,s2012,wind,avaConv,0.900207705351071
h0078,DE,s2012,wind,avaConv,0.932642402553702
h0079,DE,s2012,wind,avaConv,0.95622642466508
h0080,DE,s2012,wind,avaConv,0.975447296356772
h0081,DE,s2012,wind,avaConv,0.990796235205989
h0082,DE,s2012,wind,avaConv,0.995030600716957
h0083,DE,s2012,wind,avaConv,0.997184607073626
h0084,DE,s2012,wind,avaConv,0.99802469139912
h0085,DE,s2012,wind,avaConv,0.9973965230117
h0086,DE,s2012,wind,avaConv,0.996807732929494
h0087,DE,s2012,wind,avaConv,0.995166918814217
h0088,DE,s2012,wind,avaConv,0.990059686904788
h0089,DE,s2012,wind,avaConv,0.987880793817975
h0090,DE,s2012,wind,avaConv,0.990796093437059
h0091,DE,s2012,wind,avaConv,0.993451663015689
h0092,DE,s2012,wind,avaConv,0.995215376275348
h0093,DE,s2012,wind,avaConv,0.994714791454314
h0094,DE,s2012,wind,avaConv,0.994490200670905
