timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s2013,wind,avaConv,0.971113512822956
h0002,LU,s2013,wind,avaConv,0.989198990414438
h0003,LU,s2013,wind,avaConv,0.994386520097589
h0004,LU,s2013,wind,avaConv,0.994466393840237
h0005,LU,s2013,wind,avaConv,0.993302700008361
h0006,LU,s2013,wind,avaConv,0.981702068333858
h0007,LU,s2013,wind,avaConv,0.951554396055939
h0008,LU,s2013,wind,avaConv,0.905315602761274
h0009,LU,s2013,wind,avaConv,0.864338766998953
h0010,LU,s2013,wind,avaConv,0.764682411471449
h0011,LU,s2013,wind,avaConv,0.749912087686605
h0012,LU,s2013,wind,avaConv,0.676162756642679
h0013,LU,s2013,wind,avaConv,0.62866851836337
h0014,LU,s2013,wind,avaConv,0.777742080203296
h0015,LU,s2013,wind,avaConv,0.537667807756705
h0016,LU,s2013,wind,avaConv,0.225262435231642
h0017,LU,s2013,wind,avaConv,0.155653712875604
h0018,LU,s2013,wind,avaConv,0.179643492232678
h0019,LU,s2013,wind,avaConv,0.159277114505443
h0020,LU,s2013,wind,avaConv,0.107480388841585
h0021,LU,s2013,wind,avaConv,0.0874161423155141
h0022,LU,s2013,wind,avaConv,0.0840537112584691
h0023,LU,s2013,wind,avaConv,0.136477113973442
h0024,LU,s2013,wind,avaConv,0.152337572088006
h0025,LU,s2013,wind,avaConv,0.204395031680514
h0026,LU,s2013,wind,avaConv,0.194641598168332
h0027,LU,s2013,wind,avaConv,0.200744557827701
h0028,LU,s2013,wind,avaConv,0.199327627832698
h0029,LU,s2013,wind,avaConv,0.183881376711142
h0030,LU,s2013,wind,avaConv,0.163261328805437
h0031,LU,s2013,wind,avaConv,0.140080902345256
h0032,LU,s2013,wind,avaConv,0.100271469810175
h0033,LU,s2013,wind,avaConv,0.0811152342342817
h0034,LU,s2013,wind,avaConv,0.112702803779895
h0035,LU,s2013,wind,avaConv,0.106609275560365
h0036,LU,s2013,wind,avaConv,0.113444476888638
