timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,FR,s1998,wind,avaConv,0.0539947071546163
h0002,FR,s1998,wind,avaConv,0.074361045392202
h0003,FR,s1998,wind,avaConv,0.0963550140312615
h0004,FR,s1998,wind,avaConv,0.120194129654163
h0005,FR,s1998,wind,avaConv,0.135457046725469
h0006,FR,s1998,wind,avaConv,0.149637677221674
h0007,FR,s1998,wind,avaConv,0.14913647326388
h0008,FR,s1998,wind,avaConv,0.153500297622466
h0009,FR,s1998,wind,avaConv,0.177057551922083
h0010,FR,s1998,wind,avaConv,0.230002492732333
h0011,FR,s1998,wind,avaConv,0.331013470389234
h0012,FR,s1998,wind,avaConv,0.43272730935387
h0013,FR,s1998,wind,avaConv,0.530581829260002
h0014,FR,s1998,wind,avaConv,0.612653250567482
h0015,FR,s1998,wind,avaConv,0.663181024299257
h0016,FR,s1998,wind,avaConv,0.62626672898472
h0017,FR,s1998,wind,avaConv,0.630540398501223
h0018,FR,s1998,wind,avaConv,0.693483858133307
h0019,FR,s1998,wind,avaConv,0.710709683476002
h0020,FR,s1998,wind,avaConv,0.72945039942599
h0021,FR,s1998,wind,avaConv,0.721275608069413
h0022,FR,s1998,wind,avaConv,0.704599801645005
h0023,FR,s1998,wind,avaConv,0.726676358269308
h0024,FR,s1998,wind,avaConv,0.745923417849938
h0025,FR,s1998,wind,avaConv,0.823685577735641
h0026,FR,s1998,wind,avaConv,0.871478986709371
h0027,FR,s1998,wind,avaConv,0.864875665607696
h0028,FR,s1998,wind,avaConv,0.835935923846278
h0029,FR,s1998,wind,avaConv,0.78913613031559
h0030,FR,s1998,wind,avaConv,0.773776161288813
h0031,FR,s1998,wind,avaConv,0.7482265974746
h0032,FR,s1998,wind,avaConv,0.780100104019258
h0033,FR,s1998,wind,avaConv,0.806465305316426
h0034,FR,s1998,wind,avaConv,0.833872840626542
h0035,FR,s1998,wind,avaConv,0.814759406717899
h0036,FR,s1998,wind,avaConv,0.800131224261678
h0037,FR,s1998,wind,avaConv,0.843718389164585
h0038,FR,s1998,wind,avaConv,0.864578524645748
h0039,FR,s1998,wind,avaConv,0.93107702489474
h0040,FR,s1998,wind,avaConv,0.949295358691818
h0041,FR,s1998,wind,avaConv,0.955585473839637
h0042,FR,s1998,wind,avaConv,0.957966568433593
h0043,FR,s1998,wind,avaConv,0.940187541692656
h0044,FR,s1998,wind,avaConv,0.90472226969378
h0045,FR,s1998,wind,avaConv,0.874365187272406
h0046,FR,s1998,wind,avaConv,0.851063844411038
h0047,FR,s1998,wind,avaConv,0.792196566200036
h0048,FR,s1998,wind,avaConv,0.79310522606774
h0049,FR,s1998,wind,avaConv,0.810581763929855
h0050,FR,s1998,wind,avaConv,0.809232791971821
h0051,FR,s1998,wind,avaConv,0.811106059766668
h0052,FR,s1998,wind,avaConv,0.815155034775673
h0053,FR,s1998,wind,avaConv,0.835873151149608
h0054,FR,s1998,wind,avaConv,0.851185852338348
h0055,FR,s1998,wind,avaConv,0.83850502859446
h0056,FR,s1998,wind,avaConv,0.809221763393973
h0057,FR,s1998,wind,avaConv,0.790688524589961
h0058,FR,s1998,wind,avaConv,0.76854154449214
h0059,FR,s1998,wind,avaConv,0.658759167666211
h0060,FR,s1998,wind,avaConv,0.61173338085106
h0061,FR,s1998,wind,avaConv,0.609273050386619
h0062,FR,s1998,wind,avaConv,0.693781960120664
h0063,FR,s1998,wind,avaConv,0.806495486581883
h0064,FR,s1998,wind,avaConv,0.802952540244761
h0065,FR,s1998,wind,avaConv,0.850127017404554
h0066,FR,s1998,wind,avaConv,0.859515530349657
h0067,FR,s1998,wind,avaConv,0.86957415834962
h0068,FR,s1998,wind,avaConv,0.881017641406253
h0069,FR,s1998,wind,avaConv,0.885785955349027
h0070,FR,s1998,wind,avaConv,0.901578425329548
h0071,FR,s1998,wind,avaConv,0.9046286700741
h0072,FR,s1998,wind,avaConv,0.862527340472474
h0073,FR,s1998,wind,avaConv,0.854092740456801
h0074,FR,s1998,wind,avaConv,0.79785818225294
h0075,FR,s1998,wind,avaConv,0.77029090579697
h0076,FR,s1998,wind,avaConv,0.743038643237869
h0077,FR,s1998,wind,avaConv,0.719317710466142
h0078,FR,s1998,wind,avaConv,0.769013914710336
h0079,FR,s1998,wind,avaConv,0.778696334790504
h0080,FR,s1998,wind,avaConv,0.780485780024396
h0081,FR,s1998,wind,avaConv,0.770516947442692
h0082,FR,s1998,wind,avaConv,0.759366890964652
