timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s1996,solar,avaConv,0.0
h0002,LU,s1996,solar,avaConv,0.0
h0003,LU,s1996,solar,avaConv,0.0
h0004,LU,s1996,solar,avaConv,0.0
h0005,LU,s1996,solar,avaConv,0.0
h0006,LU,s1996,solar,avaConv,0.0
h0007,LU,s1996,solar,avaConv,0.0
h0008,LU,s1996,solar,avaConv,0.000669939330889046
h0009,LU,s1996,solar,avaConv,0.0174322743041263
h0010,LU,s1996,solar,avaConv,0.0484237633713757
h0011,LU,s1996,solar,avaConv,0.0757414011390242
h0012,LU,s1996,solar,avaConv,0.0915677618492376
h0013,LU,s1996,solar,avaConv,0.0999838415792587
h0014,LU,s1996,solar,avaConv,0.104758298991865
h0015,LU,s1996,solar,avaConv,0.0608647697449585
h0016,LU,s1996,solar,avaConv,0.00608016290917213
h0017,LU,s1996,solar,avaConv,0.0
h0018,LU,s1996,solar,avaConv,0.0
h0019,LU,s1996,solar,avaConv,0.0
h0020,LU,s1996,solar,avaConv,0.0
h0021,LU,s1996,solar,avaConv,0.0
h0022,LU,s1996,solar,avaConv,0.0
h0023,LU,s1996,solar,avaConv,0.0
h0024,LU,s1996,solar,avaConv,0.0
h0025,LU,s1996,solar,avaConv,0.0
h0026,LU,s1996,solar,avaConv,0.0
h0027,LU,s1996,solar,avaConv,0.0
h0028,LU,s1996,solar,avaConv,0.0
h0029,LU,s1996,solar,avaConv,0.0
h0030,LU,s1996,solar,avaConv,0.0
h0031,LU,s1996,solar,avaConv,0.0
h0032,LU,s1996,solar,avaConv,0.00235055765631942
h0033,LU,s1996,solar,avaConv,0.0444304520777035
h0034,LU,s1996,solar,avaConv,0.106113452572959
h0035,LU,s1996,solar,avaConv,0.171415920018798
h0036,LU,s1996,solar,avaConv,0.20953956346235
h0037,LU,s1996,solar,avaConv,0.20633236749945
h0038,LU,s1996,solar,avaConv,0.162687689825597
h0039,LU,s1996,solar,avaConv,0.0805514244068168
h0040,LU,s1996,solar,avaConv,0.00800914203320284
h0041,LU,s1996,solar,avaConv,0.0
h0042,LU,s1996,solar,avaConv,0.0
h0043,LU,s1996,solar,avaConv,0.0
h0044,LU,s1996,solar,avaConv,0.0
h0045,LU,s1996,solar,avaConv,0.0
h0046,LU,s1996,solar,avaConv,0.0
h0047,LU,s1996,solar,avaConv,0.0
h0048,LU,s1996,solar,avaConv,0.0
h0049,LU,s1996,solar,avaConv,0.0
h0050,LU,s1996,solar,avaConv,0.0
h0051,LU,s1996,solar,avaConv,0.0
h0052,LU,s1996,solar,avaConv,0.0
h0053,LU,s1996,solar,avaConv,0.0
h0054,LU,s1996,solar,avaConv,0.0
h0055,LU,s1996,solar,avaConv,0.0
h0056,LU,s1996,solar,avaConv,0.00214941801935871
h0057,LU,s1996,solar,avaConv,0.0484258824691242
h0058,LU,s1996,solar,avaConv,0.129911845804324
h0059,LU,s1996,solar,avaConv,0.185143477302662
h0060,LU,s1996,solar,avaConv,0.196452805724463
h0061,LU,s1996,solar,avaConv,0.157768281281639
h0062,LU,s1996,solar,avaConv,0.107405065444537
h0063,LU,s1996,solar,avaConv,0.0538581881669577
h0064,LU,s1996,solar,avaConv,0.00612441457138205
h0065,LU,s1996,solar,avaConv,0.0
h0066,LU,s1996,solar,avaConv,0.0
h0067,LU,s1996,solar,avaConv,0.0
h0068,LU,s1996,solar,avaConv,0.0
h0069,LU,s1996,solar,avaConv,0.0
h0070,LU,s1996,solar,avaConv,0.0
h0071,LU,s1996,solar,avaConv,0.0
h0072,LU,s1996,solar,avaConv,0.0
