timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,s1980,electricity,dem,10.4484932267374
h0002,BE,s1980,electricity,dem,10.0855316882758
h0003,BE,s1980,electricity,dem,9.8734341608033
h0004,BE,s1980,electricity,dem,9.85565531464945
h0005,BE,s1980,electricity,dem,10.165877842122
h0006,BE,s1980,electricity,dem,10.9846621827813
h0007,BE,s1980,electricity,dem,11.6635962487154
h0008,BE,s1980,electricity,dem,12.0601264684956
h0009,BE,s1980,electricity,dem,12.3115426772868
h0010,BE,s1980,electricity,dem,12.4310976223418
h0011,BE,s1980,electricity,dem,12.544583886078
h0012,BE,s1980,electricity,dem,12.3769080619022
h0013,BE,s1980,electricity,dem,12.2842157542099
h0014,BE,s1980,electricity,dem,12.1280344355286
h0015,BE,s1980,electricity,dem,12.0808943256385
h0016,BE,s1980,electricity,dem,12.1340577871769
h0017,BE,s1980,electricity,dem,12.604013831133
h0018,BE,s1980,electricity,dem,12.8315385564077
h0019,BE,s1980,electricity,dem,12.4660756443198
h0020,BE,s1980,electricity,dem,11.9431086113527
h0021,BE,s1980,electricity,dem,11.4152473476165
h0022,BE,s1980,electricity,dem,11.5270825124516
h0023,BE,s1980,electricity,dem,11.4895303146495
h0024,BE,s1980,electricity,dem,10.9124822377264
h0025,BE,s1980,electricity,dem,10.2869149468374
h0026,BE,s1980,electricity,dem,9.92395340837583
h0027,BE,s1980,electricity,dem,9.7118558809033
h0028,BE,s1980,electricity,dem,9.69407703474945
h0029,BE,s1980,electricity,dem,10.004299562222
h0030,BE,s1980,electricity,dem,10.8230839028813
h0031,BE,s1980,electricity,dem,11.5020179688154
h0032,BE,s1980,electricity,dem,11.8985481885956
h0033,BE,s1980,electricity,dem,12.1499643973868
h0034,BE,s1980,electricity,dem,12.2695193424418
h0035,BE,s1980,electricity,dem,12.383005606178
h0036,BE,s1980,electricity,dem,12.2153297820022
h0037,BE,s1980,electricity,dem,12.1226374743099
h0038,BE,s1980,electricity,dem,11.9664561556286
h0039,BE,s1980,electricity,dem,11.9193160457385
h0040,BE,s1980,electricity,dem,11.9724795072769
h0041,BE,s1980,electricity,dem,12.442435551233
h0042,BE,s1980,electricity,dem,12.6699602765077
h0043,BE,s1980,electricity,dem,12.3044973644198
h0044,BE,s1980,electricity,dem,11.7815303314527
h0045,BE,s1980,electricity,dem,11.2536690677165
