timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2001,avaConv,0.7924659445199761
h0002,AT,wind,scr2001,avaConv,0.3750751661028526
h0003,AT,wind,scr2001,avaConv,0.3479238032164502
h0004,AT,wind,scr2001,avaConv,0.12158173933692666
h0005,AT,wind,scr2001,avaConv,0.10638638836894601
h0006,AT,wind,scr2001,avaConv,0.04617300159912339
h0007,AT,wind,scr2001,avaConv,0.0910640381066708
h0008,AT,wind,scr2001,avaConv,0.1075835811280529
h0009,AT,wind,scr2001,avaConv,0.2582854786460732
h0010,AT,wind,scr2001,avaConv,0.49910341016618576
h0011,AT,wind,scr2001,avaConv,0.5148433810545822
h0012,AT,wind,scr2001,avaConv,0.3029501296710986
h0013,AT,wind,scr2001,avaConv,0.1386601527205279
h0014,AT,wind,scr2001,avaConv,0.291037991177472
h0015,AT,wind,scr2001,avaConv,0.3445626639199968
h0016,AT,wind,scr2001,avaConv,0.20159980930329857
h0017,AT,wind,scr2001,avaConv,0.12269390080844286
h0018,AT,wind,scr2001,avaConv,0.1120119115541008
h0019,AT,wind,scr2001,avaConv,0.4015140013899776
h0020,AT,wind,scr2001,avaConv,0.5921999790243576
h0021,AT,wind,scr2001,avaConv,0.888691332265857
h0022,AT,wind,scr2001,avaConv,0.6721129390450657
h0023,AT,wind,scr2001,avaConv,0.34613851090405695
h0024,AT,wind,scr2001,avaConv,0.09708626679203063
h0025,AT,wind,scr2001,avaConv,0.04039077283247514
h0026,AT,wind,scr2001,avaConv,0.05151775912586759
h0027,AT,wind,scr2001,avaConv,0.20708811483727732
h0028,AT,wind,scr2001,avaConv,0.41081749842939097
h0029,AT,wind,scr2001,avaConv,0.4568060347753003
h0030,AT,wind,scr2001,avaConv,0.2474031601556209
h0031,AT,wind,scr2001,avaConv,0.04745540939099325
h0032,AT,wind,scr2001,avaConv,0.015303048674107486
h0033,AT,wind,scr2001,avaConv,0.10523786215788897
h0034,AT,wind,scr2001,avaConv,0.09746130231038849
h0035,AT,wind,scr2001,avaConv,0.09257713555628665
h0036,AT,wind,scr2001,avaConv,0.149248082260259
h0037,AT,wind,scr2001,avaConv,0.5781631017154444
h0038,AT,wind,scr2001,avaConv,0.7022399100401412
h0039,AT,wind,scr2001,avaConv,0.47006279307204896
h0040,AT,wind,scr2001,avaConv,0.1225014998687965
h0041,AT,wind,scr2001,avaConv,0.0813055319340537
h0042,AT,wind,scr2001,avaConv,0.14006895448927206
h0043,AT,wind,scr2001,avaConv,0.09033762936785474
h0044,AT,wind,scr2001,avaConv,0.0547095355141737
h0045,AT,wind,scr2001,avaConv,0.01237503944977992
h0046,AT,wind,scr2001,avaConv,0.03315535019521535
h0047,AT,wind,scr2001,avaConv,0.05935599234689836
h0048,AT,wind,scr2001,avaConv,0.12554103540297126
h0049,AT,wind,scr2001,avaConv,0.13557815587490196
h0050,AT,wind,scr2001,avaConv,0.1716361246845323
h0051,AT,wind,scr2001,avaConv,0.17651520740047172
h0052,AT,wind,scr2001,avaConv,0.1829317306012771
h0053,AT,wind,scr2001,avaConv,0.12156564345848912
h0054,AT,wind,scr2001,avaConv,0.056901174960000196
h0055,AT,wind,scr2001,avaConv,0.10528258326609656
h0056,AT,wind,scr2001,avaConv,0.09477761526269891
h0057,AT,wind,scr2001,avaConv,0.07425055196994246
h0058,AT,wind,scr2001,avaConv,0.0014721154527525607
h0059,AT,wind,scr2001,avaConv,0.0006894138401929248
h0060,AT,wind,scr2001,avaConv,0.003787621816510912
h0061,AT,wind,scr2001,avaConv,0.024153171461075984
h0062,AT,wind,scr2001,avaConv,0.06218866335285236
h0063,AT,wind,scr2001,avaConv,0.056476114067638146
h0064,AT,wind,scr2001,avaConv,0.0836313310003715
h0065,AT,wind,scr2001,avaConv,0.149599355261265
h0066,AT,wind,scr2001,avaConv,0.1537459783745374
h0067,AT,wind,scr2001,avaConv,0.11844189102772594
h0068,AT,wind,scr2001,avaConv,0.023205588113866697
h0069,AT,wind,scr2001,avaConv,0.02036590557068221
h0070,AT,wind,scr2001,avaConv,0.001481920811718399
h0071,AT,wind,scr2001,avaConv,0.008418206367555747
h0072,AT,wind,scr2001,avaConv,0.007426981052893316
h0073,AT,wind,scr2001,avaConv,0.013051630095124393
h0074,AT,wind,scr2001,avaConv,0.007862299336318079
h0075,AT,wind,scr2001,avaConv,0.053985679339192294
h0076,AT,wind,scr2001,avaConv,0.0460504202111396
h0077,AT,wind,scr2001,avaConv,0.06148393061547211
h0078,AT,wind,scr2001,avaConv,0.015538020596602272
h0079,AT,wind,scr2001,avaConv,0.01612721925009984
h0080,AT,wind,scr2001,avaConv,0.0012841721165562886
h0081,AT,wind,scr2001,avaConv,0.0
h0082,AT,wind,scr2001,avaConv,0.006539474568144733
h0083,AT,wind,scr2001,avaConv,0.03733693223152564
h0084,AT,wind,scr2001,avaConv,0.06724942440084551
h0085,AT,wind,scr2001,avaConv,0.24258202264659146
h0086,AT,wind,scr2001,avaConv,0.4006937467288922
h0087,AT,wind,scr2001,avaConv,0.3572962442638004
h0088,AT,wind,scr2001,avaConv,0.15028254870842173
h0089,AT,wind,scr2001,avaConv,0.032036566855622374
h0090,AT,wind,scr2001,avaConv,0.04698059986310019
h0091,AT,wind,scr2001,avaConv,0.05009614533973284
h0092,AT,wind,scr2001,avaConv,0.10337790460064702
h0093,AT,wind,scr2001,avaConv,0.18409441688657766
h0094,AT,wind,scr2001,avaConv,0.22909257823174092
h0095,AT,wind,scr2001,avaConv,0.12199248847303183
h0096,AT,wind,scr2001,avaConv,0.2855225744262363
h0001,CH,wind,scr2001,avaConv,0.29502877228384067
h0002,CH,wind,scr2001,avaConv,0.11291478741638553
h0003,CH,wind,scr2001,avaConv,0.06821739726789952
h0004,CH,wind,scr2001,avaConv,0.015610807892806625
h0005,CH,wind,scr2001,avaConv,0.014359754570994842
h0006,CH,wind,scr2001,avaConv,0.05293758151759309
h0007,CH,wind,scr2001,avaConv,0.13176828690700787
h0008,CH,wind,scr2001,avaConv,0.1481147750026411
h0009,CH,wind,scr2001,avaConv,0.2922626079973429
h0010,CH,wind,scr2001,avaConv,0.20061874440655147
h0011,CH,wind,scr2001,avaConv,0.20186811566176785
h0012,CH,wind,scr2001,avaConv,0.03978818284309578
h0013,CH,wind,scr2001,avaConv,0.20125882640936685
h0014,CH,wind,scr2001,avaConv,0.22279521152663842
h0015,CH,wind,scr2001,avaConv,0.23259709795774214
h0016,CH,wind,scr2001,avaConv,0.02700813151973947
h0017,CH,wind,scr2001,avaConv,0.00866187417900529
h0018,CH,wind,scr2001,avaConv,0.12267234018785297
h0019,CH,wind,scr2001,avaConv,0.14578758367588812
h0020,CH,wind,scr2001,avaConv,0.16112586048280997
h0021,CH,wind,scr2001,avaConv,0.1175204143603587
h0022,CH,wind,scr2001,avaConv,0.3793672792254361
h0023,CH,wind,scr2001,avaConv,0.3609133294696775
h0024,CH,wind,scr2001,avaConv,0.22048193636702193
h0025,CH,wind,scr2001,avaConv,0.02919457054746727
h0026,CH,wind,scr2001,avaConv,0.08871581198632218
h0027,CH,wind,scr2001,avaConv,0.11013432678899167
h0028,CH,wind,scr2001,avaConv,0.09287926519589972
h0029,CH,wind,scr2001,avaConv,0.03785158155470679
h0030,CH,wind,scr2001,avaConv,0.02027673507662546
h0031,CH,wind,scr2001,avaConv,0.009483978843846086
h0032,CH,wind,scr2001,avaConv,0.004870206993029092
h0033,CH,wind,scr2001,avaConv,0.002631689442034567
h0034,CH,wind,scr2001,avaConv,0.008344080288274415
h0035,CH,wind,scr2001,avaConv,0.02119948439153225
h0036,CH,wind,scr2001,avaConv,0.148358198440011
h0037,CH,wind,scr2001,avaConv,0.5343652372671854
h0038,CH,wind,scr2001,avaConv,0.7431465504466171
h0039,CH,wind,scr2001,avaConv,0.48637411560624505
h0040,CH,wind,scr2001,avaConv,0.12231774816751717
h0041,CH,wind,scr2001,avaConv,0.09427625305535188
h0042,CH,wind,scr2001,avaConv,0.1005834139492912
h0043,CH,wind,scr2001,avaConv,0.08769102485093556
h0044,CH,wind,scr2001,avaConv,0.005494629136638209
h0045,CH,wind,scr2001,avaConv,0.0027010404141318512
h0046,CH,wind,scr2001,avaConv,0.0011853590545743363
h0047,CH,wind,scr2001,avaConv,0.003863442609053854
h0048,CH,wind,scr2001,avaConv,0.011944960125997809
h0049,CH,wind,scr2001,avaConv,0.011240948078831893
h0050,CH,wind,scr2001,avaConv,0.02014612093044911
h0051,CH,wind,scr2001,avaConv,0.011888249091394392
h0052,CH,wind,scr2001,avaConv,0.059876252695666696
h0053,CH,wind,scr2001,avaConv,0.053534170156804964
h0054,CH,wind,scr2001,avaConv,0.1136195639497554
h0055,CH,wind,scr2001,avaConv,0.05071470268503065
h0056,CH,wind,scr2001,avaConv,0.0350874235749565
h0057,CH,wind,scr2001,avaConv,0.0
h0058,CH,wind,scr2001,avaConv,0.0033994607787928123
h0059,CH,wind,scr2001,avaConv,0.0033634285239092076
h0060,CH,wind,scr2001,avaConv,0.006951918688003949
h0061,CH,wind,scr2001,avaConv,0.019644393058693303
h0062,CH,wind,scr2001,avaConv,0.019739886783016563
h0063,CH,wind,scr2001,avaConv,0.015424775839787819
h0064,CH,wind,scr2001,avaConv,0.014956195018623022
h0065,CH,wind,scr2001,avaConv,0.02173623967657034
h0066,CH,wind,scr2001,avaConv,0.02071898432332795
h0067,CH,wind,scr2001,avaConv,0.015050941803642302
h0068,CH,wind,scr2001,avaConv,0.009604853404714045
h0069,CH,wind,scr2001,avaConv,0.011690991354802843
h0070,CH,wind,scr2001,avaConv,0.002413474578765169
h0071,CH,wind,scr2001,avaConv,0.0032672641465252943
h0072,CH,wind,scr2001,avaConv,0.0022829302500981473
h0073,CH,wind,scr2001,avaConv,0.004179610431206006
h0074,CH,wind,scr2001,avaConv,0.004223199408065936
h0075,CH,wind,scr2001,avaConv,0.030698583215095394
h0076,CH,wind,scr2001,avaConv,0.023768114363618004
h0077,CH,wind,scr2001,avaConv,0.02152591335762024
h0078,CH,wind,scr2001,avaConv,0.0001004313348023433
h0079,CH,wind,scr2001,avaConv,0.000433420611815737
h0080,CH,wind,scr2001,avaConv,0.00041776145194287966
h0081,CH,wind,scr2001,avaConv,0.0005533031045171231
h0082,CH,wind,scr2001,avaConv,0.0030379065616921433
h0083,CH,wind,scr2001,avaConv,0.00295442893544952
h0084,CH,wind,scr2001,avaConv,0.0306589450250502
h0085,CH,wind,scr2001,avaConv,0.06765266384077988
h0086,CH,wind,scr2001,avaConv,0.06783476386672686
