timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,solar,scr2009,avaConv,0.0
h0002,AT,solar,scr2009,avaConv,0.0
h0003,AT,solar,scr2009,avaConv,0.0
h0004,AT,solar,scr2009,avaConv,0.0
h0005,AT,solar,scr2009,avaConv,0.0
h0006,AT,solar,scr2009,avaConv,0.0
h0007,AT,solar,scr2009,avaConv,0.0
h0008,AT,solar,scr2009,avaConv,0.004079773412986595
h0009,AT,solar,scr2009,avaConv,0.010852017042368496
h0010,AT,solar,scr2009,avaConv,0.07168945465420117
h0011,AT,solar,scr2009,avaConv,0.10694686023168287
h0012,AT,solar,scr2009,avaConv,0.2897516525478806
h0013,AT,solar,scr2009,avaConv,0.22463003745772947
h0014,AT,solar,scr2009,avaConv,0.52753457866745
h0015,AT,solar,scr2009,avaConv,0.33410689131665344
h0016,AT,solar,scr2009,avaConv,0.29626525329765774
h0017,AT,solar,scr2009,avaConv,0.02829424295043436
h0018,AT,solar,scr2009,avaConv,0.004169212419612888
h0019,AT,solar,scr2009,avaConv,0.0
h0020,AT,solar,scr2009,avaConv,0.0
h0021,AT,solar,scr2009,avaConv,0.0
h0022,AT,solar,scr2009,avaConv,0.0
h0023,AT,solar,scr2009,avaConv,0.0
h0024,AT,solar,scr2009,avaConv,0.0
h0025,AT,solar,scr2009,avaConv,0.0
h0026,AT,solar,scr2009,avaConv,0.0
h0027,AT,solar,scr2009,avaConv,0.0
h0028,AT,solar,scr2009,avaConv,0.0
h0029,AT,solar,scr2009,avaConv,0.0
h0030,AT,solar,scr2009,avaConv,0.0019588612611409007
h0031,AT,solar,scr2009,avaConv,0.034877234299054864
h0032,AT,solar,scr2009,avaConv,0.10853325947602128
h0033,AT,solar,scr2009,avaConv,0.27089779768608274
h0034,AT,solar,scr2009,avaConv,0.48551405699017625
h0035,AT,solar,scr2009,avaConv,0.5913505340207091
h0036,AT,solar,scr2009,avaConv,0.6469017725228737
h0037,AT,solar,scr2009,avaConv,0.6833721631228069
h0038,AT,solar,scr2009,avaConv,0.6365858690041952
h0039,AT,solar,scr2009,avaConv,0.5282304111820557
h0040,AT,solar,scr2009,avaConv,0.28452366114978567
h0041,AT,solar,scr2009,avaConv,0.12984032661862835
h0042,AT,solar,scr2009,avaConv,0.03492305181663668
h0043,AT,solar,scr2009,avaConv,0.001308035513492717
h0044,AT,solar,scr2009,avaConv,0.0009171297892629204
h0045,AT,solar,scr2009,avaConv,0.0
h0046,AT,solar,scr2009,avaConv,0.0
h0047,AT,solar,scr2009,avaConv,0.0
h0048,AT,solar,scr2009,avaConv,0.0
h0049,AT,solar,scr2009,avaConv,0.0
h0050,AT,solar,scr2009,avaConv,0.0
h0051,AT,solar,scr2009,avaConv,0.0
h0052,AT,solar,scr2009,avaConv,0.0
h0053,AT,solar,scr2009,avaConv,0.0030263094686140603
h0054,AT,solar,scr2009,avaConv,0.012871566667893847
h0055,AT,solar,scr2009,avaConv,0.04343762206606659
h0056,AT,solar,scr2009,avaConv,0.11407325601926141
