timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr1998,dem,17.309987730514898
h0002,AT,electricity,scr1998,dem,18.790731914027248
h0003,AT,electricity,scr1998,dem,25.067460682308727
h0004,AT,electricity,scr1998,dem,31.992854243891976
h0005,AT,electricity,scr1998,dem,36.74124064201675
h0006,AT,electricity,scr1998,dem,38.9308095121822
h0007,AT,electricity,scr1998,dem,43.7538088763545
h0008,AT,electricity,scr1998,dem,45.365311784877655
h0009,AT,electricity,scr1998,dem,43.856585286739474
h0010,AT,electricity,scr1998,dem,42.572777525258424
h0011,AT,electricity,scr1998,dem,46.40218199089726
h0012,AT,electricity,scr1998,dem,47.57983205997873
h0013,AT,electricity,scr1998,dem,43.776118907086186
h0014,AT,electricity,scr1998,dem,37.71167996196094
h0015,AT,electricity,scr1998,dem,35.36331302219548
h0016,AT,electricity,scr1998,dem,33.195846556889585
h0017,AT,electricity,scr1998,dem,32.33592311921004
h0018,AT,electricity,scr1998,dem,32.38314889571188
h0019,AT,electricity,scr1998,dem,34.47042767197816
h0020,AT,electricity,scr1998,dem,34.366071519617186
h0021,AT,electricity,scr1998,dem,30.883658362891047
h0022,AT,electricity,scr1998,dem,27.39500269831391
h0023,AT,electricity,scr1998,dem,23.96477403232994
h0024,AT,electricity,scr1998,dem,19.688925575233775
h0025,AT,electricity,scr1998,dem,16.359975826367332
h0026,AT,electricity,scr1998,dem,14.901156718049384
h0027,AT,electricity,scr1998,dem,16.52098870296583
h0028,AT,electricity,scr1998,dem,15.425204128060857
h0029,AT,electricity,scr1998,dem,13.07471264408189
h0030,AT,electricity,scr1998,dem,12.685768191732013
h0031,AT,electricity,scr1998,dem,14.144927816523515
h0032,AT,electricity,scr1998,dem,17.816346207048092
h0033,AT,electricity,scr1998,dem,18.74966038312226
h0034,AT,electricity,scr1998,dem,17.497293532735945
h0035,AT,electricity,scr1998,dem,17.552487536341545
h0036,AT,electricity,scr1998,dem,15.424326766199163
h0037,AT,electricity,scr1998,dem,19.52280474685658
h0038,AT,electricity,scr1998,dem,17.31535518138827
h0039,AT,electricity,scr1998,dem,15.602942848197694
h0040,AT,electricity,scr1998,dem,10.289935395085909
h0041,AT,electricity,scr1998,dem,8.189788291117178
h0042,AT,electricity,scr1998,dem,8.882807403898841
h0043,AT,electricity,scr1998,dem,9.070795684789486
h0044,AT,electricity,scr1998,dem,10.59487234820581
h0045,AT,electricity,scr1998,dem,10.153374443874384
h0046,AT,electricity,scr1998,dem,12.222476358051694
h0047,AT,electricity,scr1998,dem,12.41192066894088
h0048,AT,electricity,scr1998,dem,12.75260531645967
h0049,AT,electricity,scr1998,dem,9.016605475083114
h0050,AT,electricity,scr1998,dem,6.803752760379217
h0051,AT,electricity,scr1998,dem,5.1663530604140115
h0052,AT,electricity,scr1998,dem,4.9401691046598195
h0053,AT,electricity,scr1998,dem,4.929836288173368
h0054,AT,electricity,scr1998,dem,5.046205272195368
h0055,AT,electricity,scr1998,dem,4.727133590759907
h0056,AT,electricity,scr1998,dem,6.0221968710805776
h0057,AT,electricity,scr1998,dem,6.72437218820399
h0058,AT,electricity,scr1998,dem,8.366868928710513
h0059,AT,electricity,scr1998,dem,8.603493416903559
