timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2013,dem,33.59201259349825
h0002,AT,electricity,scr2013,dem,28.12536517811923
h0003,AT,electricity,scr2013,dem,26.35650561407334
h0004,AT,electricity,scr2013,dem,23.424913268127895
h0005,AT,electricity,scr2013,dem,25.23502684156032
h0006,AT,electricity,scr2013,dem,28.481890187831127
h0007,AT,electricity,scr2013,dem,31.79381351483865
h0008,AT,electricity,scr2013,dem,32.88044654749806
h0009,AT,electricity,scr2013,dem,32.24172175012429
h0010,AT,electricity,scr2013,dem,29.747615379502573
h0011,AT,electricity,scr2013,dem,29.329664552463715
h0012,AT,electricity,scr2013,dem,26.80390203264609
h0013,AT,electricity,scr2013,dem,26.134136793044743
h0014,AT,electricity,scr2013,dem,26.95317585233268
h0015,AT,electricity,scr2013,dem,32.957069962870214
h0016,AT,electricity,scr2013,dem,37.772927900565435
h0017,AT,electricity,scr2013,dem,41.89723610895695
h0018,AT,electricity,scr2013,dem,38.3350154719845
h0019,AT,electricity,scr2013,dem,32.98446527117204
h0020,AT,electricity,scr2013,dem,26.204161074906853
h0021,AT,electricity,scr2013,dem,22.66456147134854
h0022,AT,electricity,scr2013,dem,21.202875178984826
h0023,AT,electricity,scr2013,dem,22.00163848826541
h0024,AT,electricity,scr2013,dem,24.342051774300018
h0025,AT,electricity,scr2013,dem,27.744688630371446
h0026,AT,electricity,scr2013,dem,22.90271705157074
h0027,AT,electricity,scr2013,dem,16.858554015786343
h0028,AT,electricity,scr2013,dem,8.386894443888078
h0029,AT,electricity,scr2013,dem,6.164694465328799
h0030,AT,electricity,scr2013,dem,5.154803567590882
h0031,AT,electricity,scr2013,dem,6.880457001477612
h0032,AT,electricity,scr2013,dem,8.507108016992063
h0033,AT,electricity,scr2013,dem,9.946382350081553
h0034,AT,electricity,scr2013,dem,14.342830205969726
h0035,AT,electricity,scr2013,dem,14.571987238227976
h0036,AT,electricity,scr2013,dem,18.6847685752808
h0037,AT,electricity,scr2013,dem,14.487784584067654
h0038,AT,electricity,scr2013,dem,13.985326060760322
h0039,AT,electricity,scr2013,dem,9.345454899579561
h0040,AT,electricity,scr2013,dem,9.066798252668768
h0041,AT,electricity,scr2013,dem,11.903878317479311
h0042,AT,electricity,scr2013,dem,13.474844039668355
h0043,AT,electricity,scr2013,dem,13.676118011847105
h0044,AT,electricity,scr2013,dem,9.952265302612481
h0045,AT,electricity,scr2013,dem,8.306193215108994
h0046,AT,electricity,scr2013,dem,7.92185974272287
h0047,AT,electricity,scr2013,dem,10.622795239923011
h0048,AT,electricity,scr2013,dem,10.186766364912767
h0049,AT,electricity,scr2013,dem,9.17552478882871
h0050,AT,electricity,scr2013,dem,5.897872492268978
h0051,AT,electricity,scr2013,dem,5.002717524125608
h0052,AT,electricity,scr2013,dem,4.818494106221223
h0053,AT,electricity,scr2013,dem,4.536718092883079
h0054,AT,electricity,scr2013,dem,5.2358323434711185
h0055,AT,electricity,scr2013,dem,6.210569935284332
h0056,AT,electricity,scr2013,dem,7.632204766866612
h0057,AT,electricity,scr2013,dem,8.65732188592844
h0058,AT,electricity,scr2013,dem,7.941355751426719
h0059,AT,electricity,scr2013,dem,8.190100067999847
h0060,AT,electricity,scr2013,dem,7.604291530034231
h0061,AT,electricity,scr2013,dem,8.817932958000679
h0062,AT,electricity,scr2013,dem,8.593703690329676
h0063,AT,electricity,scr2013,dem,9.141590205999005
h0064,AT,electricity,scr2013,dem,9.318272309947197
h0065,AT,electricity,scr2013,dem,8.333869451443967
h0066,AT,electricity,scr2013,dem,8.121699026009246
h0067,AT,electricity,scr2013,dem,6.937564288124594
h0068,AT,electricity,scr2013,dem,7.516014153738641
h0069,AT,electricity,scr2013,dem,6.985888319167279
h0070,AT,electricity,scr2013,dem,7.100286660505051
h0071,AT,electricity,scr2013,dem,6.64841013580723
h0072,AT,electricity,scr2013,dem,5.9301134552850465
h0073,AT,electricity,scr2013,dem,5.424006006544212
h0074,AT,electricity,scr2013,dem,4.660328591677104
h0075,AT,electricity,scr2013,dem,4.667702569153819
h0076,AT,electricity,scr2013,dem,4.395548900687227
h0077,AT,electricity,scr2013,dem,4.800371742317194
h0078,AT,electricity,scr2013,dem,5.306262472481537
h0079,AT,electricity,scr2013,dem,6.338781440182463
h0080,AT,electricity,scr2013,dem,7.590601182402247
h0081,AT,electricity,scr2013,dem,7.292127687002975
h0082,AT,electricity,scr2013,dem,7.930095498028419
h0083,AT,electricity,scr2013,dem,7.452465423607186
h0084,AT,electricity,scr2013,dem,8.879946110098835
h0085,AT,electricity,scr2013,dem,8.786263845489966
h0086,AT,electricity,scr2013,dem,9.361564351417684
h0087,AT,electricity,scr2013,dem,9.137924036134258
h0088,AT,electricity,scr2013,dem,7.993376724197383
h0089,AT,electricity,scr2013,dem,7.891265003049246
h0090,AT,electricity,scr2013,dem,7.264225987927477
h0091,AT,electricity,scr2013,dem,8.574547691583945
h0092,AT,electricity,scr2013,dem,8.714417928220616
h0093,AT,electricity,scr2013,dem,9.606046366028828
h0094,AT,electricity,scr2013,dem,12.590913678290107
h0095,AT,electricity,scr2013,dem,16.346203297593274
h0096,AT,electricity,scr2013,dem,17.145721950068538
h0001,CH,electricity,scr2013,dem,27.319477913811948
h0002,CH,electricity,scr2013,dem,25.31609550518963
h0003,CH,electricity,scr2013,dem,24.953811587938517
h0004,CH,electricity,scr2013,dem,24.335053800332652
h0005,CH,electricity,scr2013,dem,25.5619260492041
h0006,CH,electricity,scr2013,dem,26.92305551670292
h0007,CH,electricity,scr2013,dem,27.047353607995458
h0008,CH,electricity,scr2013,dem,26.003389797905022
h0009,CH,electricity,scr2013,dem,24.775094117450237
h0010,CH,electricity,scr2013,dem,24.499321871060445
h0011,CH,electricity,scr2013,dem,25.046938859324698
h0012,CH,electricity,scr2013,dem,23.507417211481286
h0013,CH,electricity,scr2013,dem,22.64693810843253
h0014,CH,electricity,scr2013,dem,24.963178254799967
h0015,CH,electricity,scr2013,dem,28.97850344175587
h0016,CH,electricity,scr2013,dem,33.320237966530414
h0017,CH,electricity,scr2013,dem,35.67338472425548
h0018,CH,electricity,scr2013,dem,32.86540318240729
h0019,CH,electricity,scr2013,dem,28.7923396545302
h0020,CH,electricity,scr2013,dem,22.737776996274185
h0021,CH,electricity,scr2013,dem,21.642969786559767
h0022,CH,electricity,scr2013,dem,20.28928229358107
h0023,CH,electricity,scr2013,dem,19.912782063931644
h0024,CH,electricity,scr2013,dem,19.595165502845006
h0025,CH,electricity,scr2013,dem,19.634066290598053
h0026,CH,electricity,scr2013,dem,17.526268230714575
h0027,CH,electricity,scr2013,dem,13.864688540226787
h0028,CH,electricity,scr2013,dem,8.890719439941677
h0029,CH,electricity,scr2013,dem,6.553521092259458
h0030,CH,electricity,scr2013,dem,5.176903620343622
h0031,CH,electricity,scr2013,dem,5.758275240938259
h0032,CH,electricity,scr2013,dem,4.386939386824948
h0033,CH,electricity,scr2013,dem,7.04352288703106
h0034,CH,electricity,scr2013,dem,9.879115788974964
h0035,CH,electricity,scr2013,dem,13.41379413269691
h0036,CH,electricity,scr2013,dem,13.891385927947923
h0037,CH,electricity,scr2013,dem,12.779741826166546
h0038,CH,electricity,scr2013,dem,11.150832801511658
h0039,CH,electricity,scr2013,dem,8.209325695281816
