timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2010,dem,26.996891547739235
h0002,AT,electricity,scr2010,dem,22.724207634285612
h0003,AT,electricity,scr2010,dem,26.075292841187345
h0004,AT,electricity,scr2010,dem,26.929722775484677
h0005,AT,electricity,scr2010,dem,30.34657045125491
h0006,AT,electricity,scr2010,dem,26.58440740773246
h0007,AT,electricity,scr2010,dem,29.89092391512931
h0008,AT,electricity,scr2010,dem,32.94257475536948
h0009,AT,electricity,scr2010,dem,38.47462670788933
h0010,AT,electricity,scr2010,dem,41.59953108287539
h0011,AT,electricity,scr2010,dem,45.61026568664903
h0012,AT,electricity,scr2010,dem,49.97905345093561
h0013,AT,electricity,scr2010,dem,52.102600131854956
h0014,AT,electricity,scr2010,dem,50.68117900289475
h0015,AT,electricity,scr2010,dem,48.52153559388731
h0016,AT,electricity,scr2010,dem,46.814130277223356
h0017,AT,electricity,scr2010,dem,46.24049792554375
h0018,AT,electricity,scr2010,dem,43.656508660688644
h0019,AT,electricity,scr2010,dem,39.89035239095277
h0020,AT,electricity,scr2010,dem,36.57091102714445
h0021,AT,electricity,scr2010,dem,36.50507096009231
h0022,AT,electricity,scr2010,dem,35.22425610237072
h0023,AT,electricity,scr2010,dem,33.128938721064515
h0024,AT,electricity,scr2010,dem,27.515549657673446
h0025,AT,electricity,scr2010,dem,18.7823115068836
h0026,AT,electricity,scr2010,dem,13.111608416872535
h0027,AT,electricity,scr2010,dem,13.22730021882113
h0028,AT,electricity,scr2010,dem,20.883292714459575
h0029,AT,electricity,scr2010,dem,24.45117569604965
h0030,AT,electricity,scr2010,dem,20.250145401402612
h0031,AT,electricity,scr2010,dem,13.388443757334858
h0032,AT,electricity,scr2010,dem,14.028201376163596
h0033,AT,electricity,scr2010,dem,19.285831654917693
h0034,AT,electricity,scr2010,dem,21.126355644469616
h0035,AT,electricity,scr2010,dem,17.5368697581436
h0036,AT,electricity,scr2010,dem,12.982550379994155
h0037,AT,electricity,scr2010,dem,10.6822301806856
h0038,AT,electricity,scr2010,dem,9.261074668910094
h0039,AT,electricity,scr2010,dem,8.203055056051253
h0040,AT,electricity,scr2010,dem,7.46085017115433
h0041,AT,electricity,scr2010,dem,6.613888536265275
h0042,AT,electricity,scr2010,dem,6.611235237877832
h0043,AT,electricity,scr2010,dem,6.2719551438784675
h0044,AT,electricity,scr2010,dem,7.212407721401777
h0045,AT,electricity,scr2010,dem,6.966463309323319
h0046,AT,electricity,scr2010,dem,7.040409530499958
h0047,AT,electricity,scr2010,dem,6.351799674969632
h0048,AT,electricity,scr2010,dem,5.757496861620449
h0049,AT,electricity,scr2010,dem,5.261760001031586
h0050,AT,electricity,scr2010,dem,4.811804117119223
h0051,AT,electricity,scr2010,dem,4.746780259500607
h0052,AT,electricity,scr2010,dem,4.5047204115285115
h0053,AT,electricity,scr2010,dem,4.726527860702351
h0054,AT,electricity,scr2010,dem,4.8228727389131825
h0055,AT,electricity,scr2010,dem,5.51634464844642
h0056,AT,electricity,scr2010,dem,6.481664122941709
h0057,AT,electricity,scr2010,dem,6.442371892266473
h0058,AT,electricity,scr2010,dem,6.875484446639624
h0059,AT,electricity,scr2010,dem,6.464563893035035
h0060,AT,electricity,scr2010,dem,7.605843292951868
h0061,AT,electricity,scr2010,dem,7.568948773939483
h0062,AT,electricity,scr2010,dem,8.278809096661202
h0063,AT,electricity,scr2010,dem,8.158442357697949
h0064,AT,electricity,scr2010,dem,7.207281927322894
h0065,AT,electricity,scr2010,dem,6.864335312079816
h0066,AT,electricity,scr2010,dem,6.187947926795462
h0067,AT,electricity,scr2010,dem,6.911972519940357
h0068,AT,electricity,scr2010,dem,6.536992850126436
h0069,AT,electricity,scr2010,dem,6.721518014376397
h0070,AT,electricity,scr2010,dem,6.3594441462147255
h0071,AT,electricity,scr2010,dem,5.901764370702196
h0072,AT,electricity,scr2010,dem,5.4766057241782615
h0073,AT,electricity,scr2010,dem,4.892507607948269
h0074,AT,electricity,scr2010,dem,4.742807302474342
h0075,AT,electricity,scr2010,dem,4.482104113045645
h0076,AT,electricity,scr2010,dem,4.386868676193581
h0077,AT,electricity,scr2010,dem,4.416552688986895
h0078,AT,electricity,scr2010,dem,4.738269276257494
h0079,AT,electricity,scr2010,dem,5.584948604790848
h0080,AT,electricity,scr2010,dem,5.599343302021125
h0081,AT,electricity,scr2010,dem,6.421915228489369
h0082,AT,electricity,scr2010,dem,6.354930321874242
h0083,AT,electricity,scr2010,dem,7.547045305690226
h0084,AT,electricity,scr2010,dem,7.6315417476067235
h0085,AT,electricity,scr2010,dem,8.176010661078703
h0086,AT,electricity,scr2010,dem,8.088166044347478
h0087,AT,electricity,scr2010,dem,7.068602038390174
h0088,AT,electricity,scr2010,dem,6.923670680065625
h0089,AT,electricity,scr2010,dem,6.258002811469287
h0090,AT,electricity,scr2010,dem,7.117139134338162
h0091,AT,electricity,scr2010,dem,7.152410457094311
h0092,AT,electricity,scr2010,dem,8.990970611129729
h0093,AT,electricity,scr2010,dem,10.061110652681023
h0094,AT,electricity,scr2010,dem,10.59268199249192
h0095,AT,electricity,scr2010,dem,10.251150341717494
h0096,AT,electricity,scr2010,dem,8.24094193494178
h0001,CH,electricity,scr2010,dem,22.43085456819381
h0002,CH,electricity,scr2010,dem,22.403129489889114
h0003,CH,electricity,scr2010,dem,24.848506460394717
h0004,CH,electricity,scr2010,dem,26.422540376895213
h0005,CH,electricity,scr2010,dem,25.72792614700796
h0006,CH,electricity,scr2010,dem,22.288246141238545
h0007,CH,electricity,scr2010,dem,22.907784059612005
h0008,CH,electricity,scr2010,dem,24.050100476080686
h0009,CH,electricity,scr2010,dem,26.118476219797753
h0010,CH,electricity,scr2010,dem,28.43990624515502
h0011,CH,electricity,scr2010,dem,33.26245543098962
h0012,CH,electricity,scr2010,dem,36.48817947542328
h0013,CH,electricity,scr2010,dem,37.01615161612583
h0014,CH,electricity,scr2010,dem,35.9388627250084
h0015,CH,electricity,scr2010,dem,36.91911649656519
h0016,CH,electricity,scr2010,dem,36.66831691527919
h0017,CH,electricity,scr2010,dem,35.800861832140164
h0018,CH,electricity,scr2010,dem,34.04136145377963
h0019,CH,electricity,scr2010,dem,32.646386667123025
h0020,CH,electricity,scr2010,dem,31.006168954050548
h0021,CH,electricity,scr2010,dem,27.644881377388614
h0022,CH,electricity,scr2010,dem,25.043724253015384
h0023,CH,electricity,scr2010,dem,21.474276462710716
h0024,CH,electricity,scr2010,dem,19.498520516691418
h0025,CH,electricity,scr2010,dem,14.144198256989883
h0026,CH,electricity,scr2010,dem,13.37641821270381
h0027,CH,electricity,scr2010,dem,16.035167689700927
h0028,CH,electricity,scr2010,dem,22.674657606357307
h0029,CH,electricity,scr2010,dem,25.647156479081172
h0030,CH,electricity,scr2010,dem,21.434402419426647
h0031,CH,electricity,scr2010,dem,18.06706046676304
h0032,CH,electricity,scr2010,dem,18.33631827158736
h0033,CH,electricity,scr2010,dem,19.84000543256525
h0034,CH,electricity,scr2010,dem,17.334503465493324
h0035,CH,electricity,scr2010,dem,13.89343736895599
h0036,CH,electricity,scr2010,dem,11.459640934370558
h0037,CH,electricity,scr2010,dem,10.943287119530474
h0038,CH,electricity,scr2010,dem,7.603554376247489
h0039,CH,electricity,scr2010,dem,5.449387297157605
h0040,CH,electricity,scr2010,dem,3.915229755322552
h0041,CH,electricity,scr2010,dem,3.815975239792773
h0042,CH,electricity,scr2010,dem,3.771112968294208
h0043,CH,electricity,scr2010,dem,4.781344235936327
h0044,CH,electricity,scr2010,dem,5.593253473527659
h0045,CH,electricity,scr2010,dem,5.492662688032285
h0046,CH,electricity,scr2010,dem,4.369460364265146
h0047,CH,electricity,scr2010,dem,3.613518210396247
h0048,CH,electricity,scr2010,dem,3.460191085098447
h0049,CH,electricity,scr2010,dem,3.0682203667678585
h0050,CH,electricity,scr2010,dem,2.9178921337949473
h0051,CH,electricity,scr2010,dem,3.025580633707546
h0052,CH,electricity,scr2010,dem,3.1031911328196133
h0053,CH,electricity,scr2010,dem,3.1638518890031095
h0054,CH,electricity,scr2010,dem,3.0765401524382416
