timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,solar,scr2008,avaConv,0.0
h0002,AT,solar,scr2008,avaConv,0.0
h0003,AT,solar,scr2008,avaConv,0.0
h0004,AT,solar,scr2008,avaConv,0.0
h0005,AT,solar,scr2008,avaConv,0.0
h0006,AT,solar,scr2008,avaConv,0.0
h0007,AT,solar,scr2008,avaConv,0.0
h0008,AT,solar,scr2008,avaConv,0.0018670713364863502
h0009,AT,solar,scr2008,avaConv,0.04353003850769683
h0010,AT,solar,scr2008,avaConv,0.266170067640689
h0011,AT,solar,scr2008,avaConv,0.45435970446481305
h0012,AT,solar,scr2008,avaConv,0.630537859367791
h0013,AT,solar,scr2008,avaConv,0.43468945678839627
h0014,AT,solar,scr2008,avaConv,0.5443141746829622
h0015,AT,solar,scr2008,avaConv,0.4402814052233712
h0016,AT,solar,scr2008,avaConv,0.28454822830251814
h0017,AT,solar,scr2008,avaConv,0.06298878701125293
h0018,AT,solar,scr2008,avaConv,0.0018773645271678897
h0019,AT,solar,scr2008,avaConv,0.0
h0020,AT,solar,scr2008,avaConv,0.0
h0021,AT,solar,scr2008,avaConv,0.0
h0022,AT,solar,scr2008,avaConv,0.0
h0023,AT,solar,scr2008,avaConv,0.0
h0024,AT,solar,scr2008,avaConv,0.0
h0025,AT,solar,scr2008,avaConv,0.0
h0026,AT,solar,scr2008,avaConv,0.0
h0027,AT,solar,scr2008,avaConv,0.0
h0028,AT,solar,scr2008,avaConv,0.0
h0029,AT,solar,scr2008,avaConv,0.0
h0030,AT,solar,scr2008,avaConv,0.00016376185940432018
h0031,AT,solar,scr2008,avaConv,0.005585021896554399
h0032,AT,solar,scr2008,avaConv,0.06365637634200758
h0033,AT,solar,scr2008,avaConv,0.12795428824830873
h0034,AT,solar,scr2008,avaConv,0.17720052107369216
h0035,AT,solar,scr2008,avaConv,0.16108579846478188
h0036,AT,solar,scr2008,avaConv,0.34771639805942106
h0037,AT,solar,scr2008,avaConv,0.3105777737489725
h0038,AT,solar,scr2008,avaConv,0.47794046801992723
h0039,AT,solar,scr2008,avaConv,0.2626407131032589
h0040,AT,solar,scr2008,avaConv,0.20985197388684393
h0041,AT,solar,scr2008,avaConv,0.027976867856645424
h0042,AT,solar,scr2008,avaConv,0.005479381462030297
h0043,AT,solar,scr2008,avaConv,0.0009151740470734611
h0044,AT,solar,scr2008,avaConv,0.0007558706758161898
h0045,AT,solar,scr2008,avaConv,0.0
h0046,AT,solar,scr2008,avaConv,0.0
h0047,AT,solar,scr2008,avaConv,0.0
h0048,AT,solar,scr2008,avaConv,0.0
h0049,AT,solar,scr2008,avaConv,0.0
h0050,AT,solar,scr2008,avaConv,0.0
h0051,AT,solar,scr2008,avaConv,0.0
h0052,AT,solar,scr2008,avaConv,0.0
h0053,AT,solar,scr2008,avaConv,0.0
h0054,AT,solar,scr2008,avaConv,0.009097499317215395
h0055,AT,solar,scr2008,avaConv,0.05486859027296093
h0056,AT,solar,scr2008,avaConv,0.21639906590631808
h0057,AT,solar,scr2008,avaConv,0.21840038801338246
h0058,AT,solar,scr2008,avaConv,0.4314679352914313
h0059,AT,solar,scr2008,avaConv,0.49832142106942634
h0060,AT,solar,scr2008,avaConv,0.8844308704921852
h0061,AT,solar,scr2008,avaConv,0.5290196047554125
