timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr1996,avaConv,0.7483105656758265
h0002,AT,wind,scr1996,avaConv,0.46928008648948577
h0003,AT,wind,scr1996,avaConv,0.393134698591661
h0004,AT,wind,scr1996,avaConv,0.32509068770402816
h0005,AT,wind,scr1996,avaConv,0.6393500447660003
h0006,AT,wind,scr1996,avaConv,0.9013218610789936
h0007,AT,wind,scr1996,avaConv,0.7408716109478922
h0008,AT,wind,scr1996,avaConv,0.4767349565713657
h0009,AT,wind,scr1996,avaConv,0.17243999579707064
h0010,AT,wind,scr1996,avaConv,0.1856431274868404
h0011,AT,wind,scr1996,avaConv,0.15051974104797955
h0012,AT,wind,scr1996,avaConv,0.31266710865232616
h0013,AT,wind,scr1996,avaConv,0.32191422101246264
h0014,AT,wind,scr1996,avaConv,0.3711060792993098
h0015,AT,wind,scr1996,avaConv,0.29803762661572036
h0016,AT,wind,scr1996,avaConv,0.4325915001587815
h0017,AT,wind,scr1996,avaConv,0.42249783488062875
h0018,AT,wind,scr1996,avaConv,0.3382241811201701
h0019,AT,wind,scr1996,avaConv,0.23656870854779918
h0020,AT,wind,scr1996,avaConv,0.4259367267145287
h0021,AT,wind,scr1996,avaConv,0.3813352857364337
h0022,AT,wind,scr1996,avaConv,0.34479151190051077
h0023,AT,wind,scr1996,avaConv,0.28941800660632117
h0024,AT,wind,scr1996,avaConv,0.4724698643676635
h0025,AT,wind,scr1996,avaConv,0.4626379591557542
h0026,AT,wind,scr1996,avaConv,0.2679981790273597
h0027,AT,wind,scr1996,avaConv,0.18350803489001052
h0028,AT,wind,scr1996,avaConv,0.13251526871615354
h0029,AT,wind,scr1996,avaConv,0.20136210200465973
h0030,AT,wind,scr1996,avaConv,0.21809851625663615
h0031,AT,wind,scr1996,avaConv,0.22407206223685516
h0032,AT,wind,scr1996,avaConv,0.1418525968865387
h0033,AT,wind,scr1996,avaConv,0.2495398004240428
h0034,AT,wind,scr1996,avaConv,0.5208216059588953
h0035,AT,wind,scr1996,avaConv,0.7549879399939387
h0036,AT,wind,scr1996,avaConv,0.6708868169985367
h0037,AT,wind,scr1996,avaConv,0.6631106506248273
h0038,AT,wind,scr1996,avaConv,0.36761532662674506
h0039,AT,wind,scr1996,avaConv,0.3701509596773183
h0040,AT,wind,scr1996,avaConv,0.13933381794970068
h0041,AT,wind,scr1996,avaConv,0.14560535754308068
h0042,AT,wind,scr1996,avaConv,0.08481667132259302
h0043,AT,wind,scr1996,avaConv,0.13346982711505273
h0044,AT,wind,scr1996,avaConv,0.1799411172669975
h0045,AT,wind,scr1996,avaConv,0.10662067526216766
h0046,AT,wind,scr1996,avaConv,0.048666814910633745
h0047,AT,wind,scr1996,avaConv,0.000435117731747944
h0048,AT,wind,scr1996,avaConv,0.07986965346927873
h0049,AT,wind,scr1996,avaConv,0.08474253272066197
h0050,AT,wind,scr1996,avaConv,0.17258715332484514
h0051,AT,wind,scr1996,avaConv,0.07967133833492371
h0052,AT,wind,scr1996,avaConv,0.1485531377976485
h0053,AT,wind,scr1996,avaConv,0.06781969633605874
h0054,AT,wind,scr1996,avaConv,0.2671014778475887
h0055,AT,wind,scr1996,avaConv,0.2654450503753176
h0056,AT,wind,scr1996,avaConv,0.26349643585337246
h0057,AT,wind,scr1996,avaConv,0.06865362020555822
h0058,AT,wind,scr1996,avaConv,0.0
h0059,AT,wind,scr1996,avaConv,0.021774675724970563
h0060,AT,wind,scr1996,avaConv,0.07175627851917896
h0061,AT,wind,scr1996,avaConv,0.20418088875591023
h0062,AT,wind,scr1996,avaConv,0.2509525578001699
h0063,AT,wind,scr1996,avaConv,0.18731189233298642
h0064,AT,wind,scr1996,avaConv,0.052240035025814854
h0065,AT,wind,scr1996,avaConv,0.10121656292021505
h0066,AT,wind,scr1996,avaConv,0.10185315548012402
h0067,AT,wind,scr1996,avaConv,0.21485146234917715
h0068,AT,wind,scr1996,avaConv,0.09048199091991456
