timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,solar,scr1996,avaConv,0.0
h0002,AT,solar,scr1996,avaConv,0.0
h0003,AT,solar,scr1996,avaConv,0.0
h0004,AT,solar,scr1996,avaConv,0.0
h0005,AT,solar,scr1996,avaConv,0.0
h0006,AT,solar,scr1996,avaConv,0.0
h0007,AT,solar,scr1996,avaConv,0.0
h0008,AT,solar,scr1996,avaConv,0.0
h0009,AT,solar,scr1996,avaConv,0.011379542118434708
h0010,AT,solar,scr1996,avaConv,0.15922890106161103
h0011,AT,solar,scr1996,avaConv,0.38062003925156174
h0012,AT,solar,scr1996,avaConv,0.4851389926690589
h0013,AT,solar,scr1996,avaConv,0.4817094811018311
h0014,AT,solar,scr1996,avaConv,0.5382041343806888
h0015,AT,solar,scr1996,avaConv,0.6240099515067093
h0016,AT,solar,scr1996,avaConv,0.2636235053475443
h0017,AT,solar,scr1996,avaConv,0.06586166601011902
h0018,AT,solar,scr1996,avaConv,0.0007215795522733219
h0019,AT,solar,scr1996,avaConv,0.0
h0020,AT,solar,scr1996,avaConv,0.0
h0021,AT,solar,scr1996,avaConv,0.0
h0022,AT,solar,scr1996,avaConv,0.0
h0023,AT,solar,scr1996,avaConv,0.0
h0024,AT,solar,scr1996,avaConv,0.0
h0025,AT,solar,scr1996,avaConv,0.0
h0026,AT,solar,scr1996,avaConv,0.0
h0027,AT,solar,scr1996,avaConv,0.0
h0028,AT,solar,scr1996,avaConv,0.0
h0029,AT,solar,scr1996,avaConv,0.0
h0030,AT,solar,scr1996,avaConv,0.0003221739429229897
h0031,AT,solar,scr1996,avaConv,0.010027910068078103
h0032,AT,solar,scr1996,avaConv,0.05746567896348816
h0033,AT,solar,scr1996,avaConv,0.17633425129014382
h0034,AT,solar,scr1996,avaConv,0.24688843575142347
h0035,AT,solar,scr1996,avaConv,0.3692414813260203
h0036,AT,solar,scr1996,avaConv,0.3265471765328556
h0037,AT,solar,scr1996,avaConv,0.39760372145046047
h0038,AT,solar,scr1996,avaConv,0.31146611370101646
h0039,AT,solar,scr1996,avaConv,0.2353007273258526
h0040,AT,solar,scr1996,avaConv,0.11886972304056327
h0041,AT,solar,scr1996,avaConv,0.02955147813013602
h0042,AT,solar,scr1996,avaConv,0.012347445143443245
h0043,AT,solar,scr1996,avaConv,0.001091059378531991
h0044,AT,solar,scr1996,avaConv,0.0006930834656215949
h0045,AT,solar,scr1996,avaConv,0.0
h0046,AT,solar,scr1996,avaConv,0.0
h0047,AT,solar,scr1996,avaConv,0.0
h0048,AT,solar,scr1996,avaConv,0.0
h0049,AT,solar,scr1996,avaConv,0.0
h0050,AT,solar,scr1996,avaConv,0.0
h0051,AT,solar,scr1996,avaConv,0.0
h0052,AT,solar,scr1996,avaConv,0.0
h0053,AT,solar,scr1996,avaConv,0.0011630421928798555
h0054,AT,solar,scr1996,avaConv,0.005169656501045631
h0055,AT,solar,scr1996,avaConv,0.018056769382187532
h0056,AT,solar,scr1996,avaConv,0.062469291104152766
h0057,AT,solar,scr1996,avaConv,0.19124835483855226
h0058,AT,solar,scr1996,avaConv,0.465518522937601
h0059,AT,solar,scr1996,avaConv,0.682333067100373
h0060,AT,solar,scr1996,avaConv,0.7895527859066505
h0061,AT,solar,scr1996,avaConv,0.6170477570017356
h0062,AT,solar,scr1996,avaConv,0.30862888124985394
h0063,AT,solar,scr1996,avaConv,0.11465731119959716
h0064,AT,solar,scr1996,avaConv,0.06255867204115843
h0065,AT,solar,scr1996,avaConv,0.03387715203485279
h0066,AT,solar,scr1996,avaConv,0.012562192105608024
h0067,AT,solar,scr1996,avaConv,0.000156805836640254
h0068,AT,solar,scr1996,avaConv,0.0
h0069,AT,solar,scr1996,avaConv,0.0
h0070,AT,solar,scr1996,avaConv,0.0
h0071,AT,solar,scr1996,avaConv,0.0
h0072,AT,solar,scr1996,avaConv,0.0
h0073,AT,solar,scr1996,avaConv,0.0
h0074,AT,solar,scr1996,avaConv,0.0
h0075,AT,solar,scr1996,avaConv,0.0
h0076,AT,solar,scr1996,avaConv,0.0
h0077,AT,solar,scr1996,avaConv,0.0
h0078,AT,solar,scr1996,avaConv,0.002827594760723189
h0079,AT,solar,scr1996,avaConv,0.0196630640572119
h0080,AT,solar,scr1996,avaConv,0.1302393551104854
h0081,AT,solar,scr1996,avaConv,0.24047321337857752
h0082,AT,solar,scr1996,avaConv,0.5008780094451332
h0083,AT,solar,scr1996,avaConv,0.6674604637594432
h0084,AT,solar,scr1996,avaConv,0.8458197084167859
h0085,AT,solar,scr1996,avaConv,0.7859917831816563
h0086,AT,solar,scr1996,avaConv,0.7416388491236098
h0087,AT,solar,scr1996,avaConv,0.6675753389883833
h0088,AT,solar,scr1996,avaConv,0.4521383943418595
h0089,AT,solar,scr1996,avaConv,0.136143518286283
h0090,AT,solar,scr1996,avaConv,0.016701121791871283
h0091,AT,solar,scr1996,avaConv,0.0
h0092,AT,solar,scr1996,avaConv,0.0
h0093,AT,solar,scr1996,avaConv,0.0
h0094,AT,solar,scr1996,avaConv,0.0
h0095,AT,solar,scr1996,avaConv,0.0
h0096,AT,solar,scr1996,avaConv,0.0
h0001,CH,solar,scr1996,avaConv,0.0
h0002,CH,solar,scr1996,avaConv,0.0
h0003,CH,solar,scr1996,avaConv,0.0
h0004,CH,solar,scr1996,avaConv,0.0
h0005,CH,solar,scr1996,avaConv,0.0
h0006,CH,solar,scr1996,avaConv,0.0
h0007,CH,solar,scr1996,avaConv,0.0
h0008,CH,solar,scr1996,avaConv,0.0
h0009,CH,solar,scr1996,avaConv,0.04708593448413848
h0010,CH,solar,scr1996,avaConv,0.15095608978079136
