timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2004,dem,26.710053178377237
h0002,AT,electricity,scr2004,dem,25.102191181309408
h0003,AT,electricity,scr2004,dem,24.13267562628822
h0004,AT,electricity,scr2004,dem,24.173289230623638
h0005,AT,electricity,scr2004,dem,27.41288981918091
h0006,AT,electricity,scr2004,dem,29.215803447085946
h0007,AT,electricity,scr2004,dem,29.01443066394937
h0008,AT,electricity,scr2004,dem,31.243028491870184
h0009,AT,electricity,scr2004,dem,34.61691528210446
h0010,AT,electricity,scr2004,dem,36.11952770667309
h0011,AT,electricity,scr2004,dem,31.827023773469563
h0012,AT,electricity,scr2004,dem,29.910017398836253
h0013,AT,electricity,scr2004,dem,30.05206145128396
h0014,AT,electricity,scr2004,dem,31.13459334225592
h0015,AT,electricity,scr2004,dem,28.936548766931523
h0016,AT,electricity,scr2004,dem,27.48333547251061
h0017,AT,electricity,scr2004,dem,25.994605146112924
h0018,AT,electricity,scr2004,dem,26.015274170483835
h0019,AT,electricity,scr2004,dem,26.11007837696058
h0020,AT,electricity,scr2004,dem,24.465702639043286
h0021,AT,electricity,scr2004,dem,21.17470374170481
h0022,AT,electricity,scr2004,dem,16.748098062664866
h0023,AT,electricity,scr2004,dem,14.6483298704087
h0024,AT,electricity,scr2004,dem,12.731415536610475
h0025,AT,electricity,scr2004,dem,11.51659735200049
h0026,AT,electricity,scr2004,dem,8.9366499091316
h0027,AT,electricity,scr2004,dem,9.679551039963009
h0028,AT,electricity,scr2004,dem,9.36402502002478
h0029,AT,electricity,scr2004,dem,9.515180176674122
h0030,AT,electricity,scr2004,dem,9.954112516575314
h0031,AT,electricity,scr2004,dem,14.415082049557897
h0032,AT,electricity,scr2004,dem,16.786347560857664
h0033,AT,electricity,scr2004,dem,15.70271432943917
h0034,AT,electricity,scr2004,dem,13.36569108559983
h0035,AT,electricity,scr2004,dem,13.063422686010819
h0036,AT,electricity,scr2004,dem,12.995277134417764
h0037,AT,electricity,scr2004,dem,13.668512222894647
h0038,AT,electricity,scr2004,dem,14.056516392039798
h0039,AT,electricity,scr2004,dem,14.054123140618474
h0040,AT,electricity,scr2004,dem,11.256524257737105
h0041,AT,electricity,scr2004,dem,8.0708747364865
h0042,AT,electricity,scr2004,dem,8.068166127927926
h0043,AT,electricity,scr2004,dem,7.917268862363823
h0044,AT,electricity,scr2004,dem,8.996440904511287
h0045,AT,electricity,scr2004,dem,8.478795756687646
h0046,AT,electricity,scr2004,dem,8.104677369689993
h0047,AT,electricity,scr2004,dem,7.262472903528781
h0048,AT,electricity,scr2004,dem,6.337800911140215
h0049,AT,electricity,scr2004,dem,5.671455676629931
h0050,AT,electricity,scr2004,dem,5.087437937936583
h0051,AT,electricity,scr2004,dem,5.0061421818977845
h0052,AT,electricity,scr2004,dem,4.57105412022074
h0053,AT,electricity,scr2004,dem,4.956912450226286
h0054,AT,electricity,scr2004,dem,5.083709254248626
h0055,AT,electricity,scr2004,dem,6.20846954731692
h0056,AT,electricity,scr2004,dem,7.568250024870789
h0057,AT,electricity,scr2004,dem,7.51852906332584
h0058,AT,electricity,scr2004,dem,8.15421975087751
h0059,AT,electricity,scr2004,dem,7.612777192604444
h0060,AT,electricity,scr2004,dem,9.210391589820611
h0061,AT,electricity,scr2004,dem,9.160215987629922
h0062,AT,electricity,scr2004,dem,9.786927890985838
h0063,AT,electricity,scr2004,dem,9.627569693663537
h0064,AT,electricity,scr2004,dem,8.348182625005423
h0065,AT,electricity,scr2004,dem,8.195933727922968
h0066,AT,electricity,scr2004,dem,7.222231636599682
h0067,AT,electricity,scr2004,dem,8.25083230867812
h0068,AT,electricity,scr2004,dem,7.717182945644122
h0069,AT,electricity,scr2004,dem,7.980814789875964
h0070,AT,electricity,scr2004,dem,7.460060041474245
h0071,AT,electricity,scr2004,dem,6.785222299225019
h0072,AT,electricity,scr2004,dem,6.14014498610117
h0073,AT,electricity,scr2004,dem,5.204120592096789
h0074,AT,electricity,scr2004,dem,4.9610829709424245
h0075,AT,electricity,scr2004,dem,4.530183970944421
h0076,AT,electricity,scr2004,dem,4.38601737060257
h0077,AT,electricity,scr2004,dem,4.4360372020464105
h0078,AT,electricity,scr2004,dem,4.969393531253438
h0079,AT,electricity,scr2004,dem,6.308851039147662
h0080,AT,electricity,scr2004,dem,6.330849660789285
h0081,AT,electricity,scr2004,dem,7.549552097289304
h0082,AT,electricity,scr2004,dem,7.467955730732472
h0083,AT,electricity,scr2004,dem,9.144239673652505
h0084,AT,electricity,scr2004,dem,9.286100248449735
h0085,AT,electricity,scr2004,dem,10.008261334008568
h0086,AT,electricity,scr2004,dem,9.90403464545341
h0087,AT,electricity,scr2004,dem,8.470481966101225
h0088,AT,electricity,scr2004,dem,8.513256940905693
h0089,AT,electricity,scr2004,dem,7.749854682685468
h0090,AT,electricity,scr2004,dem,9.64271292879983
h0091,AT,electricity,scr2004,dem,10.259732131584807
h0092,AT,electricity,scr2004,dem,12.756998716486818
h0093,AT,electricity,scr2004,dem,13.165458002170192
h0094,AT,electricity,scr2004,dem,14.28571040215578
h0095,AT,electricity,scr2004,dem,15.883357091431721
h0096,AT,electricity,scr2004,dem,17.518200496064445
h0001,CH,electricity,scr2004,dem,23.691287128181933
h0002,CH,electricity,scr2004,dem,22.921389732387638
h0003,CH,electricity,scr2004,dem,23.324475360438278
h0004,CH,electricity,scr2004,dem,23.952932104341635
h0005,CH,electricity,scr2004,dem,25.803317920994516
h0006,CH,electricity,scr2004,dem,26.10428653563733
h0007,CH,electricity,scr2004,dem,25.304675559442863
h0008,CH,electricity,scr2004,dem,26.151772256867524
h0009,CH,electricity,scr2004,dem,27.573818753386348
h0010,CH,electricity,scr2004,dem,28.27985383769851
h0011,CH,electricity,scr2004,dem,25.834111791917763
h0012,CH,electricity,scr2004,dem,25.09113914430427
h0013,CH,electricity,scr2004,dem,25.245573682307395
h0014,CH,electricity,scr2004,dem,25.15330580420295
h0015,CH,electricity,scr2004,dem,22.51568124412821
h0016,CH,electricity,scr2004,dem,20.307899574136023
h0017,CH,electricity,scr2004,dem,18.635848174886455
h0018,CH,electricity,scr2004,dem,18.31197295331146
h0019,CH,electricity,scr2004,dem,18.72640645065463
h0020,CH,electricity,scr2004,dem,18.51358726335919
h0021,CH,electricity,scr2004,dem,17.33532559272856
h0022,CH,electricity,scr2004,dem,15.832293914226879
h0023,CH,electricity,scr2004,dem,14.993017504528426
h0024,CH,electricity,scr2004,dem,15.230832935247234
h0025,CH,electricity,scr2004,dem,14.439785848404545
h0026,CH,electricity,scr2004,dem,11.976053620944276
h0027,CH,electricity,scr2004,dem,12.19172884658135
h0028,CH,electricity,scr2004,dem,11.758268252168898
h0029,CH,electricity,scr2004,dem,13.09619470817235
h0030,CH,electricity,scr2004,dem,12.142070396417099
h0031,CH,electricity,scr2004,dem,14.449090701221595
h0032,CH,electricity,scr2004,dem,15.214848981760058
h0033,CH,electricity,scr2004,dem,12.893388662353383
h0034,CH,electricity,scr2004,dem,10.192577167071962
h0035,CH,electricity,scr2004,dem,9.116203124572875
h0036,CH,electricity,scr2004,dem,11.606415911240232
h0037,CH,electricity,scr2004,dem,13.848309088824125
h0038,CH,electricity,scr2004,dem,14.30215788401066
h0039,CH,electricity,scr2004,dem,12.305370400666105
h0040,CH,electricity,scr2004,dem,7.906001882331573
h0041,CH,electricity,scr2004,dem,4.985441734828987
h0042,CH,electricity,scr2004,dem,4.424605278601501
h0043,CH,electricity,scr2004,dem,4.747220652615878
h0044,CH,electricity,scr2004,dem,5.1694967105934335
h0045,CH,electricity,scr2004,dem,6.068172502985746
h0046,CH,electricity,scr2004,dem,5.381890559825244
h0047,CH,electricity,scr2004,dem,4.980965502092113
h0048,CH,electricity,scr2004,dem,4.44156856518701
h0049,CH,electricity,scr2004,dem,4.199948961292362
h0050,CH,electricity,scr2004,dem,4.243168269297557
h0051,CH,electricity,scr2004,dem,3.654719741235377
h0052,CH,electricity,scr2004,dem,3.6247914830746044
h0053,CH,electricity,scr2004,dem,4.2094713722714765
h0054,CH,electricity,scr2004,dem,3.890168673839291
h0055,CH,electricity,scr2004,dem,3.941761062389979
h0056,CH,electricity,scr2004,dem,3.6402112712112977
h0057,CH,electricity,scr2004,dem,3.4536286021385116
h0058,CH,electricity,scr2004,dem,3.798600263412707
h0059,CH,electricity,scr2004,dem,3.4227544206169256
h0060,CH,electricity,scr2004,dem,4.167144634945931
h0061,CH,electricity,scr2004,dem,4.165018356863047
h0062,CH,electricity,scr2004,dem,4.655380973894051
h0063,CH,electricity,scr2004,dem,4.569749752739128
h0064,CH,electricity,scr2004,dem,4.244815892356254
h0065,CH,electricity,scr2004,dem,4.10982323320483
h0066,CH,electricity,scr2004,dem,3.553883335192035
h0067,CH,electricity,scr2004,dem,3.531272332976414
h0068,CH,electricity,scr2004,dem,3.1239330467193014
h0069,CH,electricity,scr2004,dem,3.056478496335412
h0070,CH,electricity,scr2004,dem,2.8828149673563974
h0071,CH,electricity,scr2004,dem,2.6905334513642494
h0072,CH,electricity,scr2004,dem,2.6647914197157654
h0073,CH,electricity,scr2004,dem,2.6331353367915593
h0074,CH,electricity,scr2004,dem,2.90707394771799
h0075,CH,electricity,scr2004,dem,3.0966948114232267
h0076,CH,electricity,scr2004,dem,3.1243502102260283
h0077,CH,electricity,scr2004,dem,3.0182852584911775
h0078,CH,electricity,scr2004,dem,2.913487591736896
h0079,CH,electricity,scr2004,dem,3.1190690210919527
h0080,CH,electricity,scr2004,dem,2.9909920199839206
h0081,CH,electricity,scr2004,dem,3.6221707996270958
h0082,CH,electricity,scr2004,dem,3.590745406290834
h0083,CH,electricity,scr2004,dem,4.315234835467463
