timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr1996,dem,19.105776632828352
h0002,AT,electricity,scr1996,dem,21.193137874445476
h0003,AT,electricity,scr1996,dem,21.737578129057518
h0004,AT,electricity,scr1996,dem,24.015590902127002
h0005,AT,electricity,scr1996,dem,24.800251541373655
h0006,AT,electricity,scr1996,dem,29.028927819077012
h0007,AT,electricity,scr1996,dem,33.43017559358097
h0008,AT,electricity,scr1996,dem,36.94001080236197
h0009,AT,electricity,scr1996,dem,36.90003672652623
h0010,AT,electricity,scr1996,dem,33.12694170749386
h0011,AT,electricity,scr1996,dem,29.29158092645745
h0012,AT,electricity,scr1996,dem,25.64242550279768
h0013,AT,electricity,scr1996,dem,26.505074143841064
h0014,AT,electricity,scr1996,dem,25.9591934958642
h0015,AT,electricity,scr1996,dem,27.579854534680166
h0016,AT,electricity,scr1996,dem,27.00851102837307
h0017,AT,electricity,scr1996,dem,25.878698017460685
h0018,AT,electricity,scr1996,dem,25.76365590274228
h0019,AT,electricity,scr1996,dem,24.185508924792373
h0020,AT,electricity,scr1996,dem,23.69920887280049
h0021,AT,electricity,scr1996,dem,20.51816696223888
h0022,AT,electricity,scr1996,dem,19.410569273643546
h0023,AT,electricity,scr1996,dem,19.841301723275635
h0024,AT,electricity,scr1996,dem,21.60282848563613
h0025,AT,electricity,scr1996,dem,21.37868608119844
h0026,AT,electricity,scr1996,dem,18.03139066426141
h0027,AT,electricity,scr1996,dem,15.017778098555931
h0028,AT,electricity,scr1996,dem,10.14907216107232
h0029,AT,electricity,scr1996,dem,14.25954252473989
h0030,AT,electricity,scr1996,dem,11.110196104906153
h0031,AT,electricity,scr1996,dem,12.13926215400811
h0032,AT,electricity,scr1996,dem,9.836520559696686
h0033,AT,electricity,scr1996,dem,15.903796005836247
h0034,AT,electricity,scr1996,dem,20.843502702299382
h0035,AT,electricity,scr1996,dem,21.251606628544145
h0036,AT,electricity,scr1996,dem,21.170628348203337
h0037,AT,electricity,scr1996,dem,18.905592126174092
h0038,AT,electricity,scr1996,dem,17.528002232335595
h0039,AT,electricity,scr1996,dem,13.1930734649063
h0040,AT,electricity,scr1996,dem,10.557278706002572
h0041,AT,electricity,scr1996,dem,10.321224139763114
h0042,AT,electricity,scr1996,dem,9.135627972121
h0043,AT,electricity,scr1996,dem,9.762834716323418
h0044,AT,electricity,scr1996,dem,10.817545201224616
h0045,AT,electricity,scr1996,dem,11.016073161255195
h0046,AT,electricity,scr1996,dem,9.72770768913955
h0047,AT,electricity,scr1996,dem,7.2859790336476635
h0048,AT,electricity,scr1996,dem,6.595114070011977
h0049,AT,electricity,scr1996,dem,5.79491046601224
h0050,AT,electricity,scr1996,dem,5.331577371997826
h0051,AT,electricity,scr1996,dem,4.631306266312875
h0052,AT,electricity,scr1996,dem,4.826001201687284
h0053,AT,electricity,scr1996,dem,4.509963797592628
h0054,AT,electricity,scr1996,dem,5.386057714351892
h0055,AT,electricity,scr1996,dem,6.337174186680837
h0056,AT,electricity,scr1996,dem,7.723437191855648
h0057,AT,electricity,scr1996,dem,8.602051068716971
h0058,AT,electricity,scr1996,dem,7.914449559015532
h0059,AT,electricity,scr1996,dem,8.19515118520018
h0060,AT,electricity,scr1996,dem,7.611442618209763
h0061,AT,electricity,scr1996,dem,8.833090247719245
h0062,AT,electricity,scr1996,dem,8.665822659531598
h0063,AT,electricity,scr1996,dem,9.20060511188282
h0064,AT,electricity,scr1996,dem,9.084014641563792
h0065,AT,electricity,scr1996,dem,7.971404174710537
h0066,AT,electricity,scr1996,dem,7.768922962466146
h0067,AT,electricity,scr1996,dem,6.898153003975144
h0068,AT,electricity,scr1996,dem,7.552901430032444
h0069,AT,electricity,scr1996,dem,7.023762818518039
h0070,AT,electricity,scr1996,dem,7.108396173085422
h0071,AT,electricity,scr1996,dem,6.656675750572504
h0072,AT,electricity,scr1996,dem,5.937172990190216
h0073,AT,electricity,scr1996,dem,5.42907213064783
h0074,AT,electricity,scr1996,dem,4.658914961353691
h0075,AT,electricity,scr1996,dem,4.666348698147619
h0076,AT,electricity,scr1996,dem,4.391829428106893
h0077,AT,electricity,scr1996,dem,4.801578676375619
h0078,AT,electricity,scr1996,dem,5.310721753308016
h0079,AT,electricity,scr1996,dem,6.343094278504479
h0080,AT,electricity,scr1996,dem,7.587471942028861
h0081,AT,electricity,scr1996,dem,7.289621597953644
h0082,AT,electricity,scr1996,dem,7.929522919774341
h0083,AT,electricity,scr1996,dem,7.459583904669559
h0084,AT,electricity,scr1996,dem,8.85912000647028
h0085,AT,electricity,scr1996,dem,8.742688577946623
h0086,AT,electricity,scr1996,dem,9.313458548188114
h0087,AT,electricity,scr1996,dem,9.09311343151029
h0088,AT,electricity,scr1996,dem,7.965079738552376
h0089,AT,electricity,scr1996,dem,8.050684355333239
h0090,AT,electricity,scr1996,dem,8.482298239006294
h0091,AT,electricity,scr1996,dem,11.522037400427763
h0092,AT,electricity,scr1996,dem,11.408202684001262
h0093,AT,electricity,scr1996,dem,10.931622180863219
h0094,AT,electricity,scr1996,dem,8.618043460096944
h0095,AT,electricity,scr1996,dem,7.5844918051267385
h0096,AT,electricity,scr1996,dem,7.4527368526164395
h0001,CH,electricity,scr1996,dem,19.484016843042518
h0002,CH,electricity,scr1996,dem,20.077648353193766
h0003,CH,electricity,scr1996,dem,20.149473310507318
h0004,CH,electricity,scr1996,dem,21.48822174859032
h0005,CH,electricity,scr1996,dem,22.288961701433607
h0006,CH,electricity,scr1996,dem,25.507802639691263
h0007,CH,electricity,scr1996,dem,28.693488137201797
h0008,CH,electricity,scr1996,dem,30.892594510364212
h0009,CH,electricity,scr1996,dem,30.478550863483413
h0010,CH,electricity,scr1996,dem,27.430398103400826
h0011,CH,electricity,scr1996,dem,23.836990828539918
h0012,CH,electricity,scr1996,dem,21.256009293233866
h0013,CH,electricity,scr1996,dem,21.95209207556855
h0014,CH,electricity,scr1996,dem,22.034121734291965
h0015,CH,electricity,scr1996,dem,23.752382011489416
h0016,CH,electricity,scr1996,dem,22.79617900890647
h0017,CH,electricity,scr1996,dem,22.710087748733862
h0018,CH,electricity,scr1996,dem,21.2013992990449
h0019,CH,electricity,scr1996,dem,18.662761394890808
h0020,CH,electricity,scr1996,dem,17.561556606090896
h0021,CH,electricity,scr1996,dem,16.51951101748807
h0022,CH,electricity,scr1996,dem,18.391030944041304
h0023,CH,electricity,scr1996,dem,20.30967629946325
h0024,CH,electricity,scr1996,dem,22.172409042630804
h0025,CH,electricity,scr1996,dem,21.418163877843526
h0026,CH,electricity,scr1996,dem,18.645714257399902
h0027,CH,electricity,scr1996,dem,14.440954598348084
h0028,CH,electricity,scr1996,dem,11.04946899477139
h0029,CH,electricity,scr1996,dem,12.321507235000409
h0030,CH,electricity,scr1996,dem,10.565526524172794
h0031,CH,electricity,scr1996,dem,10.2781700452066
h0032,CH,electricity,scr1996,dem,11.109696306888578
h0033,CH,electricity,scr1996,dem,16.24811983532757
h0034,CH,electricity,scr1996,dem,19.914870567938394
h0035,CH,electricity,scr1996,dem,19.044320980593795
h0036,CH,electricity,scr1996,dem,16.627454401898333
h0037,CH,electricity,scr1996,dem,13.617101208187824
h0038,CH,electricity,scr1996,dem,10.956105412895988
h0039,CH,electricity,scr1996,dem,9.649396842274273
h0040,CH,electricity,scr1996,dem,7.792703781141215
h0041,CH,electricity,scr1996,dem,8.727401142767171
h0042,CH,electricity,scr1996,dem,8.63759633492689
h0043,CH,electricity,scr1996,dem,11.611438248359931
h0044,CH,electricity,scr1996,dem,11.28617038552138
h0045,CH,electricity,scr1996,dem,9.596415614756102
h0046,CH,electricity,scr1996,dem,6.351482856384774
h0047,CH,electricity,scr1996,dem,4.201790130954726
h0048,CH,electricity,scr1996,dem,3.6229752646497646
h0049,CH,electricity,scr1996,dem,3.411779940220031
h0050,CH,electricity,scr1996,dem,3.7836036404649054
h0051,CH,electricity,scr1996,dem,3.751054913374893
h0052,CH,electricity,scr1996,dem,3.8229544372882893
h0053,CH,electricity,scr1996,dem,3.320110090089929
h0054,CH,electricity,scr1996,dem,4.6879523429283445
h0055,CH,electricity,scr1996,dem,4.675398011889334
h0056,CH,electricity,scr1996,dem,4.865883980791834
h0057,CH,electricity,scr1996,dem,3.8244599916896904
h0058,CH,electricity,scr1996,dem,3.6805952279859637
h0059,CH,electricity,scr1996,dem,3.8394968737883675
h0060,CH,electricity,scr1996,dem,3.525019670920747
h0061,CH,electricity,scr1996,dem,3.9795490415608343
h0062,CH,electricity,scr1996,dem,4.3918568837059295
h0063,CH,electricity,scr1996,dem,4.882208040054043
h0064,CH,electricity,scr1996,dem,4.804185808057331
h0065,CH,electricity,scr1996,dem,4.123656232343609
h0066,CH,electricity,scr1996,dem,3.7400256165718275
h0067,CH,electricity,scr1996,dem,3.4230540773738776
h0068,CH,electricity,scr1996,dem,3.3493207800156357
h0069,CH,electricity,scr1996,dem,3.09406441548569
h0070,CH,electricity,scr1996,dem,2.878542752799448
h0071,CH,electricity,scr1996,dem,2.7935763064494807
h0072,CH,electricity,scr1996,dem,2.630273335956568
h0073,CH,electricity,scr1996,dem,2.816682902914227
h0074,CH,electricity,scr1996,dem,2.8474107324650184
h0075,CH,electricity,scr1996,dem,3.121715115517622
h0076,CH,electricity,scr1996,dem,3.1326056622735816
h0077,CH,electricity,scr1996,dem,3.159878783794621
h0078,CH,electricity,scr1996,dem,3.104114064198317
h0079,CH,electricity,scr1996,dem,3.19627654072987
h0080,CH,electricity,scr1996,dem,3.476177247420307
h0081,CH,electricity,scr1996,dem,3.370635619986068
h0082,CH,electricity,scr1996,dem,3.6998126287488784
h0083,CH,electricity,scr1996,dem,3.4390005011079507
h0084,CH,electricity,scr1996,dem,4.123857662086967
h0085,CH,electricity,scr1996,dem,4.1106214405236905
h0086,CH,electricity,scr1996,dem,4.586116960540171
h0087,CH,electricity,scr1996,dem,4.438149847899689
h0088,CH,electricity,scr1996,dem,4.1823100498283505
h0089,CH,electricity,scr1996,dem,5.17657433975707
h0090,CH,electricity,scr1996,dem,7.111316723973715
h0091,CH,electricity,scr1996,dem,9.548962125508544
h0092,CH,electricity,scr1996,dem,9.459086209750776
h0093,CH,electricity,scr1996,dem,7.882849168711836
h0094,CH,electricity,scr1996,dem,5.723536359092815
h0095,CH,electricity,scr1996,dem,4.586455640800967
h0096,CH,electricity,scr1996,dem,6.662518572745311
h0001,DE,electricity,scr1996,dem,114.29968313556131
h0002,DE,electricity,scr1996,dem,120.84281385037599
h0003,DE,electricity,scr1996,dem,121.06720867401998
h0004,DE,electricity,scr1996,dem,127.02014891138037
h0005,DE,electricity,scr1996,dem,128.6748452165989
h0006,DE,electricity,scr1996,dem,152.60189503151756
h0007,DE,electricity,scr1996,dem,177.65988044479968
h0008,DE,electricity,scr1996,dem,200.0910799246576
h0009,DE,electricity,scr1996,dem,199.89407308585322
h0010,DE,electricity,scr1996,dem,181.42623892426195
h0011,DE,electricity,scr1996,dem,158.3985638074166
h0012,DE,electricity,scr1996,dem,140.09611198842126
h0013,DE,electricity,scr1996,dem,148.54583603106855
h0014,DE,electricity,scr1996,dem,152.0718943637549
h0015,DE,electricity,scr1996,dem,166.09823456662494
h0016,DE,electricity,scr1996,dem,160.1116935752887
h0017,DE,electricity,scr1996,dem,154.95697744190483
h0018,DE,electricity,scr1996,dem,156.9788296580928
h0019,DE,electricity,scr1996,dem,142.10905043230107
h0020,DE,electricity,scr1996,dem,141.23133225375946
h0021,DE,electricity,scr1996,dem,124.3699880646283
h0022,DE,electricity,scr1996,dem,135.21673982098426
h0023,DE,electricity,scr1996,dem,141.50422354751473
h0024,DE,electricity,scr1996,dem,144.79778649822154
h0025,DE,electricity,scr1996,dem,137.99064529736972
h0026,DE,electricity,scr1996,dem,121.37993308484954
h0027,DE,electricity,scr1996,dem,99.03301945933835
h0028,DE,electricity,scr1996,dem,73.34419791511824
h0029,DE,electricity,scr1996,dem,86.35944142417394
h0030,DE,electricity,scr1996,dem,77.09093720696862
h0031,DE,electricity,scr1996,dem,80.85449134573719
h0032,DE,electricity,scr1996,dem,80.6436231518121
h0033,DE,electricity,scr1996,dem,111.8675722022499
h0034,DE,electricity,scr1996,dem,139.51721924218788
h0035,DE,electricity,scr1996,dem,139.97871116890488
h0036,DE,electricity,scr1996,dem,139.73643803648977
h0037,DE,electricity,scr1996,dem,122.41350119921793
h0038,DE,electricity,scr1996,dem,108.69815256442538
h0039,DE,electricity,scr1996,dem,88.69540502246716
h0040,DE,electricity,scr1996,dem,81.3919098802408
h0041,DE,electricity,scr1996,dem,84.24292930314158
h0042,DE,electricity,scr1996,dem,82.47033376209582
h0043,DE,electricity,scr1996,dem,91.4252852608939
h0044,DE,electricity,scr1996,dem,80.47162606985538
h0045,DE,electricity,scr1996,dem,74.77268798393506
h0046,DE,electricity,scr1996,dem,59.77230944401937
h0047,DE,electricity,scr1996,dem,55.85729225338375
h0048,DE,electricity,scr1996,dem,51.34381365422509
h0049,DE,electricity,scr1996,dem,44.262149997411925
h0050,DE,electricity,scr1996,dem,39.9272652787651
h0051,DE,electricity,scr1996,dem,33.71813715551648
h0052,DE,electricity,scr1996,dem,36.323051973496824
h0053,DE,electricity,scr1996,dem,34.414570335527735
h0054,DE,electricity,scr1996,dem,39.29134847451681
h0055,DE,electricity,scr1996,dem,44.140928107010495
h0056,DE,electricity,scr1996,dem,52.303519651682294
h0057,DE,electricity,scr1996,dem,59.58007419793847
h0058,DE,electricity,scr1996,dem,55.1108876145305
h0059,DE,electricity,scr1996,dem,58.36550005510482
h0060,DE,electricity,scr1996,dem,54.68507768840652
h0061,DE,electricity,scr1996,dem,64.80227902399236
h0062,DE,electricity,scr1996,dem,64.7873323006684
h0063,DE,electricity,scr1996,dem,68.73143868490833
h0064,DE,electricity,scr1996,dem,67.20047056715015
h0065,DE,electricity,scr1996,dem,57.187749503112286
h0066,DE,electricity,scr1996,dem,55.786094393359534
h0067,DE,electricity,scr1996,dem,49.56197470037658
h0068,DE,electricity,scr1996,dem,56.43158366776973
h0069,DE,electricity,scr1996,dem,53.53113290522002
h0070,DE,electricity,scr1996,dem,55.74630431178302
h0071,DE,electricity,scr1996,dem,52.43751416498894
h0072,DE,electricity,scr1996,dem,46.51045519367328
h0073,DE,electricity,scr1996,dem,42.0351874306389
h0074,DE,electricity,scr1996,dem,35.2891454924
h0075,DE,electricity,scr1996,dem,35.75186275151673
h0076,DE,electricity,scr1996,dem,33.94309619511276
h0077,DE,electricity,scr1996,dem,37.14705537481779
h0078,DE,electricity,scr1996,dem,39.65370934977905
h0079,DE,electricity,scr1996,dem,45.44609261650625
h0080,DE,electricity,scr1996,dem,53.158670426571106
h0081,DE,electricity,scr1996,dem,50.546540403123956
h0082,DE,electricity,scr1996,dem,56.33339066293145
h0083,DE,electricity,scr1996,dem,53.80953980975205
h0084,DE,electricity,scr1996,dem,65.92395692105433
h0085,DE,electricity,scr1996,dem,66.25133811937617
h0086,DE,electricity,scr1996,dem,71.44136290962255
h0087,DE,electricity,scr1996,dem,70.03112486583751
h0088,DE,electricity,scr1996,dem,60.674621004202976
h0089,DE,electricity,scr1996,dem,62.310175824763476
h0090,DE,electricity,scr1996,dem,62.33841669074067
h0091,DE,electricity,scr1996,dem,81.3997316117473
h0092,DE,electricity,scr1996,dem,81.1027764936128
h0093,DE,electricity,scr1996,dem,81.89288443186872
h0094,DE,electricity,scr1996,dem,71.26311646050847
h0095,DE,electricity,scr1996,dem,61.70393608722692
h0096,DE,electricity,scr1996,dem,59.52110070815971
h0001,FR,electricity,scr1996,dem,119.29202542903326
h0002,FR,electricity,scr1996,dem,128.43762097980266
h0003,FR,electricity,scr1996,dem,129.7581997625346
h0004,FR,electricity,scr1996,dem,138.61410724340016
h0005,FR,electricity,scr1996,dem,140.3482979298716
h0006,FR,electricity,scr1996,dem,159.05134684185836
h0007,FR,electricity,scr1996,dem,178.79408272108876
h0008,FR,electricity,scr1996,dem,191.91334941790907
h0009,FR,electricity,scr1996,dem,190.26691287798567
h0010,FR,electricity,scr1996,dem,172.68363589428415
h0011,FR,electricity,scr1996,dem,154.07064281864726
h0012,FR,electricity,scr1996,dem,141.28574280052777
h0013,FR,electricity,scr1996,dem,146.72979359987406
h0014,FR,electricity,scr1996,dem,149.1841224789628
h0015,FR,electricity,scr1996,dem,157.59082629108948
h0016,FR,electricity,scr1996,dem,150.84489052872027
h0017,FR,electricity,scr1996,dem,143.2390508282232
h0018,FR,electricity,scr1996,dem,135.87897945472332
h0019,FR,electricity,scr1996,dem,121.76363378209638
h0020,FR,electricity,scr1996,dem,131.1249410639898
h0021,FR,electricity,scr1996,dem,129.97366246684982
h0022,FR,electricity,scr1996,dem,146.65001806681144
h0023,FR,electricity,scr1996,dem,147.24489776834326
h0024,FR,electricity,scr1996,dem,148.13081858080673
h0025,FR,electricity,scr1996,dem,139.55309639396438
h0026,FR,electricity,scr1996,dem,130.27120978721055
h0027,FR,electricity,scr1996,dem,109.33704814335857
h0028,FR,electricity,scr1996,dem,85.2229575050311
h0029,FR,electricity,scr1996,dem,81.15511279844054
h0030,FR,electricity,scr1996,dem,69.13916301531808
h0031,FR,electricity,scr1996,dem,77.23707790144954
h0032,FR,electricity,scr1996,dem,84.7131234174891
h0033,FR,electricity,scr1996,dem,116.51561431320184
h0034,FR,electricity,scr1996,dem,125.12957924532859
h0035,FR,electricity,scr1996,dem,116.77079835212149
