timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2006,avaConv,0.0
h0002,AT,wind,scr2006,avaConv,0.26710003362447465
h0003,AT,wind,scr2006,avaConv,0.2804716759367777
h0004,AT,wind,scr2006,avaConv,0.35739290375812494
h0005,AT,wind,scr2006,avaConv,0.2796331972373495
h0006,AT,wind,scr2006,avaConv,0.46124466549031373
h0007,AT,wind,scr2006,avaConv,0.6525350557070911
h0008,AT,wind,scr2006,avaConv,0.5171169827309536
h0009,AT,wind,scr2006,avaConv,0.535018201600582
h0010,AT,wind,scr2006,avaConv,0.4305259123493625
h0011,AT,wind,scr2006,avaConv,0.7233269979858772
h0012,AT,wind,scr2006,avaConv,0.5645033429275109
h0013,AT,wind,scr2006,avaConv,0.5966882732660637
h0014,AT,wind,scr2006,avaConv,0.5382398229137355
h0015,AT,wind,scr2006,avaConv,0.5840882108536518
h0016,AT,wind,scr2006,avaConv,0.6356440710666577
h0017,AT,wind,scr2006,avaConv,0.6712783270201585
h0018,AT,wind,scr2006,avaConv,0.7887214581996744
h0019,AT,wind,scr2006,avaConv,0.9663577646707548
h0020,AT,wind,scr2006,avaConv,0.673504399093005
h0021,AT,wind,scr2006,avaConv,0.3423919054134554
h0022,AT,wind,scr2006,avaConv,0.03307641815002528
h0023,AT,wind,scr2006,avaConv,0.05344472143365209
h0024,AT,wind,scr2006,avaConv,0.17663322705279264
h0025,AT,wind,scr2006,avaConv,0.24680813338941035
h0026,AT,wind,scr2006,avaConv,0.1976537891376721
h0027,AT,wind,scr2006,avaConv,0.053074778415395416
h0028,AT,wind,scr2006,avaConv,0.0080417142601757
h0029,AT,wind,scr2006,avaConv,0.007988012947764883
h0030,AT,wind,scr2006,avaConv,0.04512226609553956
h0031,AT,wind,scr2006,avaConv,0.17493530788005437
h0032,AT,wind,scr2006,avaConv,0.39508834398765935
h0033,AT,wind,scr2006,avaConv,0.3442887404971952
h0034,AT,wind,scr2006,avaConv,0.36245646063571396
h0035,AT,wind,scr2006,avaConv,0.22176020651401707
h0036,AT,wind,scr2006,avaConv,0.24248995872023899
h0037,AT,wind,scr2006,avaConv,0.11401538440099555
h0038,AT,wind,scr2006,avaConv,0.20428673300223935
h0039,AT,wind,scr2006,avaConv,0.20677852532331087
h0040,AT,wind,scr2006,avaConv,0.21983959006627102
h0041,AT,wind,scr2006,avaConv,0.05437375503324807
h0042,AT,wind,scr2006,avaConv,0.02484350552054901
h0043,AT,wind,scr2006,avaConv,0.008079622080176195
h0044,AT,wind,scr2006,avaConv,0.08774239124824837
h0045,AT,wind,scr2006,avaConv,0.14660611366682963
h0046,AT,wind,scr2006,avaConv,0.2958867692777305
h0047,AT,wind,scr2006,avaConv,0.2445985659447216
h0048,AT,wind,scr2006,avaConv,0.26741995828204923
h0049,AT,wind,scr2006,avaConv,0.1711870002963306
h0050,AT,wind,scr2006,avaConv,0.1669848038142877
h0051,AT,wind,scr2006,avaConv,0.14640750504169214
h0052,AT,wind,scr2006,avaConv,0.1549966949752359
h0053,AT,wind,scr2006,avaConv,0.09660703231439058
h0054,AT,wind,scr2006,avaConv,0.046495674946485044
h0055,AT,wind,scr2006,avaConv,0.03983329162822795
h0056,AT,wind,scr2006,avaConv,0.04513235826819896
