timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2012,avaConv,0.9334430377352587
h0002,AT,wind,scr2012,avaConv,0.6040683421432133
h0003,AT,wind,scr2012,avaConv,0.7894227406616575
h0004,AT,wind,scr2012,avaConv,0.7061615482003186
h0005,AT,wind,scr2012,avaConv,0.5466319290489956
h0006,AT,wind,scr2012,avaConv,0.24678407216451534
h0007,AT,wind,scr2012,avaConv,0.2439951558326829
h0008,AT,wind,scr2012,avaConv,0.40128866194962304
h0009,AT,wind,scr2012,avaConv,0.3568031227548058
h0010,AT,wind,scr2012,avaConv,0.15532474874437657
h0011,AT,wind,scr2012,avaConv,0.13268882952509728
h0012,AT,wind,scr2012,avaConv,0.20864537962584986
h0013,AT,wind,scr2012,avaConv,0.4700171672726929
h0014,AT,wind,scr2012,avaConv,0.54238181833036
h0015,AT,wind,scr2012,avaConv,0.3965949087872562
h0016,AT,wind,scr2012,avaConv,0.182193417416427
h0017,AT,wind,scr2012,avaConv,0.06935955710092376
h0018,AT,wind,scr2012,avaConv,0.06714104632955459
h0019,AT,wind,scr2012,avaConv,0.026498403761586978
h0020,AT,wind,scr2012,avaConv,0.010618918802961064
h0021,AT,wind,scr2012,avaConv,0.05988147966839955
h0022,AT,wind,scr2012,avaConv,0.10057119283669251
h0023,AT,wind,scr2012,avaConv,0.13264438316219848
h0024,AT,wind,scr2012,avaConv,0.10230097999619867
h0025,AT,wind,scr2012,avaConv,0.15322402841384172
h0026,AT,wind,scr2012,avaConv,0.2527445605675432
h0027,AT,wind,scr2012,avaConv,0.5709572755874073
h0028,AT,wind,scr2012,avaConv,0.727285941867222
h0029,AT,wind,scr2012,avaConv,0.5744063821526927
h0030,AT,wind,scr2012,avaConv,0.35286154143031034
h0031,AT,wind,scr2012,avaConv,0.4415593581740977
h0032,AT,wind,scr2012,avaConv,0.6110984269789689
h0033,AT,wind,scr2012,avaConv,0.6099949640269374
h0034,AT,wind,scr2012,avaConv,0.2646282641697181
h0035,AT,wind,scr2012,avaConv,0.09977348691820244
h0036,AT,wind,scr2012,avaConv,0.029679677823738333
h0037,AT,wind,scr2012,avaConv,0.07450272416191475
h0038,AT,wind,scr2012,avaConv,0.10228938040340785
h0039,AT,wind,scr2012,avaConv,0.1497671549516928
h0040,AT,wind,scr2012,avaConv,0.18449476799213077
h0041,AT,wind,scr2012,avaConv,0.4040292453470181
h0042,AT,wind,scr2012,avaConv,0.3933636506382712
h0043,AT,wind,scr2012,avaConv,0.33222649039784347
h0044,AT,wind,scr2012,avaConv,0.2430550344079288
h0045,AT,wind,scr2012,avaConv,0.26993026138441406
h0046,AT,wind,scr2012,avaConv,0.22097554161311464
h0047,AT,wind,scr2012,avaConv,0.08440860443864383
h0048,AT,wind,scr2012,avaConv,0.011523985431257606
h0049,AT,wind,scr2012,avaConv,0.08419115670432421
h0050,AT,wind,scr2012,avaConv,0.10273385732170633
h0051,AT,wind,scr2012,avaConv,0.1892339674340632
h0052,AT,wind,scr2012,avaConv,0.07488758184450235
h0053,AT,wind,scr2012,avaConv,0.06857934076224917
h0054,AT,wind,scr2012,avaConv,0.010061396848070494
h0055,AT,wind,scr2012,avaConv,0.02684146068694409
h0056,AT,wind,scr2012,avaConv,0.0265741299296659
h0057,AT,wind,scr2012,avaConv,0.05089032878040058
h0058,AT,wind,scr2012,avaConv,0.02550817884009625
h0059,AT,wind,scr2012,avaConv,0.013257398009360022
h0060,AT,wind,scr2012,avaConv,0.0
