region_3,category,timestep_6,value,scenario_1,parameter,technology_3
al,1,h0097,0.6825963150096717,scr1998,avaConv,onshore_a
al,1,h0098,0.482739542491354,scr1998,avaConv,onshore_a
al,1,h0099,0.15315581482509422,scr1998,avaConv,onshore_a
al,1,h0100,0.1651205301493391,scr1998,avaConv,onshore_a
al,1,h0101,0.17299452888342942,scr1998,avaConv,onshore_a
al,1,h0102,0.17773387443924915,scr1998,avaConv,onshore_a
al,1,h0103,0.31833862308702715,scr1998,avaConv,onshore_a
al,1,h0104,0.42561610546186923,scr1998,avaConv,onshore_a
al,1,h0105,0.5110489230292269,scr1998,avaConv,onshore_a
al,1,h0106,0.5135097821086915,scr1998,avaConv,onshore_a
al,1,h0107,0.4995346859230012,scr1998,avaConv,onshore_a
al,1,h0108,0.4900516450119729,scr1998,avaConv,onshore_a
al,1,h0109,0.4410925116458033,scr1998,avaConv,onshore_a
al,1,h0110,0.4242772264896891,scr1998,avaConv,onshore_a
al,1,h0111,0.4114281821932077,scr1998,avaConv,onshore_a
al,1,h0112,0.4412408773613031,scr1998,avaConv,onshore_a
al,1,h0113,0.42934443678225337,scr1998,avaConv,onshore_a
al,1,h0114,0.39238974329951454,scr1998,avaConv,onshore_a
al,1,h0115,0.3452942911132833,scr1998,avaConv,onshore_a
al,1,h0116,0.30131791186893764,scr1998,avaConv,onshore_a
al,1,h0117,0.2689875602109599,scr1998,avaConv,onshore_a
al,1,h0118,0.256149543825465,scr1998,avaConv,onshore_a
al,1,h0119,0.26963641264572896,scr1998,avaConv,onshore_a
al,1,h0120,0.2890395622285409,scr1998,avaConv,onshore_a
al,1,h0121,0.2876498714648404,scr1998,avaConv,onshore_a
al,1,h0122,0.2652921098944686,scr1998,avaConv,onshore_a
al,1,h0123,0.24400615448484664,scr1998,avaConv,onshore_a
al,1,h0124,0.25117326375108606,scr1998,avaConv,onshore_a
al,1,h0125,0.2633861641373738,scr1998,avaConv,onshore_a
al,1,h0126,0.27077445524298926,scr1998,avaConv,onshore_a
al,1,h0127,0.5250502943610725,scr1998,avaConv,onshore_a
al,1,h0128,0.7064997230941125,scr1998,avaConv,onshore_a
al,1,h0129,0.8568230848124202,scr1998,avaConv,onshore_a
al,1,h0130,0.8718235364060032,scr1998,avaConv,onshore_a
al,1,h0131,0.8666053805196694,scr1998,avaConv,onshore_a
al,1,h0132,0.8645231812976291,scr1998,avaConv,onshore_a
al,1,h0133,0.7110928731148356,scr1998,avaConv,onshore_a
al,1,h0134,0.5638787861606749,scr1998,avaConv,onshore_a
al,1,h0135,0.379928214737796,scr1998,avaConv,onshore_a
al,1,h0136,0.4223470005157858,scr1998,avaConv,onshore_a
al,1,h0137,0.3971541575166998,scr1998,avaConv,onshore_a
