timestep_3,region_4,carrier_1,parameter,value
d001,01ES,psngRoadPrvt,mustOut,0.4891573360231609
d002,01ES,psngRoadPrvt,mustOut,0.4959349045816568
d003,01ES,psngRoadPrvt,mustOut,0.5920711021108469
d004,01ES,psngRoadPrvt,mustOut,0.5644336461174435
d005,01ES,psngRoadPrvt,mustOut,0.49788663802045785
d006,01ES,psngRoadPrvt,mustOut,0.517357377758283
d007,01ES,psngRoadPrvt,mustOut,0.6175215729065299
d008,01ES,psngRoadPrvt,mustOut,0.49255412400137816
d009,01ES,psngRoadPrvt,mustOut,0.4851162209581848
d010,01ES,psngRoadPrvt,mustOut,0.5923255479705
d011,01ES,psngRoadPrvt,mustOut,0.5453753666362339
d012,01ES,psngRoadPrvt,mustOut,0.4895771834430071
d013,01ES,psngRoadPrvt,mustOut,0.5150021684390461
d014,01ES,psngRoadPrvt,mustOut,0.5923854632779734
d015,01ES,psngRoadPrvt,mustOut,0.46908027557526344
d016,01ES,psngRoadPrvt,mustOut,0.47980286050631893
d017,01ES,psngRoadPrvt,mustOut,0.5633124620945831
d018,01ES,psngRoadPrvt,mustOut,0.5258269628155804
d019,01ES,psngRoadPrvt,mustOut,0.4804610610895801
d020,01ES,psngRoadPrvt,mustOut,0.5298447326818393
d021,01ES,psngRoadPrvt,mustOut,0.6395284436846029
d022,01ES,psngRoadPrvt,mustOut,0.5115339666206933
d023,01ES,psngRoadPrvt,mustOut,0.4899939360741378
d024,01ES,psngRoadPrvt,mustOut,0.6134219242848575
d025,01ES,psngRoadPrvt,mustOut,0.539729663489852
d026,01ES,psngRoadPrvt,mustOut,0.4961961343487884
d027,01ES,psngRoadPrvt,mustOut,0.533525876855308
d028,01ES,psngRoadPrvt,mustOut,0.6290929278741765
d029,01ES,psngRoadPrvt,mustOut,0.4922689243587013
d030,01ES,psngRoadPrvt,mustOut,0.5009409077173158
d031,01ES,psngRoadPrvt,mustOut,0.6068617734364357
d032,01ES,psngRoadPrvt,mustOut,0.5368064226520094
d033,01ES,psngRoadPrvt,mustOut,0.48466427241986293
