timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,s2010,electricity,dem,11.8128608547901
h0002,NL,s2010,electricity,dem,11.4904048108341
h0003,NL,s2010,electricity,dem,11.3637907998451
h0004,NL,s2010,electricity,dem,11.4059171734714
h0005,NL,s2010,electricity,dem,11.8051094811637
h0006,NL,s2010,electricity,dem,12.9771094811637
h0007,NL,s2010,electricity,dem,14.782992722922
h0008,NL,s2010,electricity,dem,16.0468251405044
h0009,NL,s2010,electricity,dem,16.6425751405044
h0010,NL,s2010,electricity,dem,16.8275243163286
h0011,NL,s2010,electricity,dem,16.8339006899549
h0012,NL,s2010,electricity,dem,16.6757413492956
h0013,NL,s2010,electricity,dem,16.6334954701747
h0014,NL,s2010,electricity,dem,16.5471699207242
h0015,NL,s2010,electricity,dem,16.5401259646802
h0016,NL,s2010,electricity,dem,16.8672344811637
h0017,NL,s2010,electricity,dem,17.6390050855593
h0018,NL,s2010,electricity,dem,17.3655916240209
h0019,NL,s2010,electricity,dem,16.8437825580868
h0020,NL,s2010,electricity,dem,16.0678114042407
h0021,NL,s2010,electricity,dem,15.1265078328121
h0022,NL,s2010,electricity,dem,14.1116465690758
h0023,NL,s2010,electricity,dem,13.1874583822626
h0024,NL,s2010,electricity,dem,12.3752166240209
h0025,NL,s2010,electricity,dem,10.1542337466901
h0026,NL,s2010,electricity,dem,9.83177770273407
h0027,NL,s2010,electricity,dem,9.70516369174506
h0028,NL,s2010,electricity,dem,9.74729006537144
h0029,NL,s2010,electricity,dem,10.1464823730637
h0030,NL,s2010,electricity,dem,11.3184823730637
h0031,NL,s2010,electricity,dem,13.124365614822
h0032,NL,s2010,electricity,dem,14.3881980324044
h0033,NL,s2010,electricity,dem,14.9839480324044
h0034,NL,s2010,electricity,dem,15.1688972082286
h0035,NL,s2010,electricity,dem,15.175273581855
h0036,NL,s2010,electricity,dem,15.0171142411956
h0037,NL,s2010,electricity,dem,14.9748683620747
h0038,NL,s2010,electricity,dem,14.8885428126242
h0039,NL,s2010,electricity,dem,14.8814988565802
h0040,NL,s2010,electricity,dem,15.2086073730637
h0041,NL,s2010,electricity,dem,15.9803779774593
h0042,NL,s2010,electricity,dem,15.7069645159209
h0043,NL,s2010,electricity,dem,15.1851554499868
h0044,NL,s2010,electricity,dem,14.4091842961407
h0045,NL,s2010,electricity,dem,13.4678807247121
h0046,NL,s2010,electricity,dem,12.4530194609758
h0047,NL,s2010,electricity,dem,11.5288312741626
h0048,NL,s2010,electricity,dem,10.7165895159209
h0049,NL,s2010,electricity,dem,9.79069346969011
h0050,NL,s2010,electricity,dem,9.46823742573407
h0051,NL,s2010,electricity,dem,9.34162341474506
h0052,NL,s2010,electricity,dem,9.38374978837144
h0053,NL,s2010,electricity,dem,9.78294209606374
h0054,NL,s2010,electricity,dem,10.9549420960637
h0055,NL,s2010,electricity,dem,12.760825337822
h0056,NL,s2010,electricity,dem,14.0246577554044
h0057,NL,s2010,electricity,dem,14.6204077554044
h0058,NL,s2010,electricity,dem,14.8053569312286
h0059,NL,s2010,electricity,dem,14.8117333048549
h0060,NL,s2010,electricity,dem,14.6535739641956
