timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,NL,s2002,wind,avaConv,0.324034017883763
h0002,NL,s2002,wind,avaConv,0.276727873473218
h0003,NL,s2002,wind,avaConv,0.267338370576547
h0004,NL,s2002,wind,avaConv,0.284011937378198
h0005,NL,s2002,wind,avaConv,0.327657531903448
h0006,NL,s2002,wind,avaConv,0.369511977991157
h0007,NL,s2002,wind,avaConv,0.425087272767304
h0008,NL,s2002,wind,avaConv,0.46297890088964
h0009,NL,s2002,wind,avaConv,0.469021892473171
h0010,NL,s2002,wind,avaConv,0.508276105243397
h0011,NL,s2002,wind,avaConv,0.580955671513926
h0012,NL,s2002,wind,avaConv,0.601909028372642
h0013,NL,s2002,wind,avaConv,0.628099851569682
h0014,NL,s2002,wind,avaConv,0.625230655710395
h0015,NL,s2002,wind,avaConv,0.615195970531415
h0016,NL,s2002,wind,avaConv,0.601453147128161
h0017,NL,s2002,wind,avaConv,0.653544213888966
h0018,NL,s2002,wind,avaConv,0.719882455137362
h0019,NL,s2002,wind,avaConv,0.745404453380956
h0020,NL,s2002,wind,avaConv,0.734095628254227
h0021,NL,s2002,wind,avaConv,0.70333271818464
h0022,NL,s2002,wind,avaConv,0.682208039555635
h0023,NL,s2002,wind,avaConv,0.655558176147274
h0024,NL,s2002,wind,avaConv,0.637501894097468
h0025,NL,s2002,wind,avaConv,0.597078387981501
h0026,NL,s2002,wind,avaConv,0.589919139305577
h0027,NL,s2002,wind,avaConv,0.576731864926334
h0028,NL,s2002,wind,avaConv,0.553047374978397
h0029,NL,s2002,wind,avaConv,0.47149768382911
h0030,NL,s2002,wind,avaConv,0.395213246710565
h0031,NL,s2002,wind,avaConv,0.315309089984407
h0032,NL,s2002,wind,avaConv,0.236531717731175
h0033,NL,s2002,wind,avaConv,0.169182754969073
h0034,NL,s2002,wind,avaConv,0.134761140677331
h0035,NL,s2002,wind,avaConv,0.108360997640973
h0036,NL,s2002,wind,avaConv,0.083479035399915
h0037,NL,s2002,wind,avaConv,0.0632230725902564
h0038,NL,s2002,wind,avaConv,0.0501181698304219
h0039,NL,s2002,wind,avaConv,0.0296893405632001
h0040,NL,s2002,wind,avaConv,0.0275634944892834
