timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,s2012,electricity,dem,7.47156054900736
h0002,BE,s2012,electricity,dem,7.10859901054583
h0003,BE,s2012,electricity,dem,6.8965014830733
h0004,BE,s2012,electricity,dem,6.87872263691945
h0005,BE,s2012,electricity,dem,7.18894516439198
h0006,BE,s2012,electricity,dem,8.00772950505131
h0007,BE,s2012,electricity,dem,8.68666357098538
h0008,BE,s2012,electricity,dem,9.0831937907656
h0009,BE,s2012,electricity,dem,9.33460999955681
h0010,BE,s2012,electricity,dem,9.45416494461176
h0011,BE,s2012,electricity,dem,9.56765120834802
h0012,BE,s2012,electricity,dem,9.3999753841722
h0013,BE,s2012,electricity,dem,9.30728307647989
h0014,BE,s2012,electricity,dem,9.15110175779857
h0015,BE,s2012,electricity,dem,9.10396164790846
h0016,BE,s2012,electricity,dem,9.15712510944693
h0017,BE,s2012,electricity,dem,9.62708115340297
h0018,BE,s2012,electricity,dem,9.85460587867769
h0019,BE,s2012,electricity,dem,9.48914296658978
h0020,BE,s2012,electricity,dem,8.96617593362274
h0021,BE,s2012,electricity,dem,8.43831466988648
h0022,BE,s2012,electricity,dem,8.55014983472165
h0023,BE,s2012,electricity,dem,8.51259763691945
h0024,BE,s2012,electricity,dem,7.93554955999637
h0025,BE,s2012,electricity,dem,9.31404232213736
h0026,BE,s2012,electricity,dem,8.95108078367583
h0027,BE,s2012,electricity,dem,8.7389832562033
h0028,BE,s2012,electricity,dem,8.72120441004945
h0029,BE,s2012,electricity,dem,9.03142693752198
h0030,BE,s2012,electricity,dem,9.85021127818131
h0031,BE,s2012,electricity,dem,10.5291453441154
h0032,BE,s2012,electricity,dem,10.9256755638956
h0033,BE,s2012,electricity,dem,11.1770917726868
h0034,BE,s2012,electricity,dem,11.2966467177418
h0035,BE,s2012,electricity,dem,11.410132981478
h0036,BE,s2012,electricity,dem,11.2424571573022
h0037,BE,s2012,electricity,dem,11.1497648496099
h0038,BE,s2012,electricity,dem,10.9935835309286
h0039,BE,s2012,electricity,dem,10.9464434210385
