timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,DE,s1998,electricity,dem,50.2478062363051
h0002,DE,s1998,electricity,dem,49.297030137404
h0003,DE,s1998,electricity,dem,49.3420672253162
h0004,DE,s1998,electricity,dem,50.1843405769645
h0005,DE,s1998,electricity,dem,52.1307925000414
h0006,DE,s1998,electricity,dem,57.1178501923491
h0007,DE,s1998,electricity,dem,62.3123501923491
h0008,DE,s1998,electricity,dem,65.0545232692722
h0009,DE,s1998,electricity,dem,66.4275232692722
h0010,DE,s1998,electricity,dem,67.7216826099315
h0011,DE,s1998,electricity,dem,68.7134916758656
h0012,DE,s1998,electricity,dem,68.2290864560854
h0013,DE,s1998,electricity,dem,67.0482430494919
h0014,DE,s1998,electricity,dem,65.8262169505908
h0015,DE,s1998,electricity,dem,65.2188927747667
h0016,DE,s1998,electricity,dem,65.6735534890524
h0017,DE,s1998,electricity,dem,68.1138804121293
h0018,DE,s1998,electricity,dem,68.9104573352062
h0019,DE,s1998,electricity,dem,67.4781166758656
h0020,DE,s1998,electricity,dem,63.8679957967447
h0021,DE,s1998,electricity,dem,60.9276935989425
h0022,DE,s1998,electricity,dem,59.1065466209205
h0023,DE,s1998,electricity,dem,55.3481592582831
h0024,DE,s1998,electricity,dem,52.2275012912502
h0025,DE,s1998,electricity,dem,48.4741870926051
h0026,DE,s1998,electricity,dem,47.523410993704
h0027,DE,s1998,electricity,dem,47.5684480816161
h0028,DE,s1998,electricity,dem,48.4107214332645
h0029,DE,s1998,electricity,dem,50.3571733563414
h0030,DE,s1998,electricity,dem,55.3442310486491
h0031,DE,s1998,electricity,dem,60.5387310486491
h0032,DE,s1998,electricity,dem,63.2809041255722
h0033,DE,s1998,electricity,dem,64.6539041255721
h0034,DE,s1998,electricity,dem,65.9480634662315
h0035,DE,s1998,electricity,dem,66.9398725321656
h0036,DE,s1998,electricity,dem,66.4554673123853
h0037,DE,s1998,electricity,dem,65.2746239057919
h0038,DE,s1998,electricity,dem,64.0525978068908
h0039,DE,s1998,electricity,dem,63.4452736310667
h0040,DE,s1998,electricity,dem,63.8999343453524
h0041,DE,s1998,electricity,dem,66.3402612684293
h0042,DE,s1998,electricity,dem,67.1368381915062
h0043,DE,s1998,electricity,dem,65.7044975321656
h0044,DE,s1998,electricity,dem,62.0943766530447
h0045,DE,s1998,electricity,dem,59.1540744552425
h0046,DE,s1998,electricity,dem,57.3329274772205
h0047,DE,s1998,electricity,dem,53.5745401145831
h0048,DE,s1998,electricity,dem,50.4538821475502
h0049,DE,s1998,electricity,dem,39.9420656382051
h0050,DE,s1998,electricity,dem,38.991289539304
h0051,DE,s1998,electricity,dem,39.0363266272161
h0052,DE,s1998,electricity,dem,39.8785999788645
h0053,DE,s1998,electricity,dem,41.8250519019414
h0054,DE,s1998,electricity,dem,46.8121095942491
h0055,DE,s1998,electricity,dem,52.0066095942491
h0056,DE,s1998,electricity,dem,54.7487826711722
h0057,DE,s1998,electricity,dem,56.1217826711722
h0058,DE,s1998,electricity,dem,57.4159420118315
h0059,DE,s1998,electricity,dem,58.4077510777656
h0060,DE,s1998,electricity,dem,57.9233458579853
h0061,DE,s1998,electricity,dem,56.7425024513919
h0062,DE,s1998,electricity,dem,55.5204763524908
h0063,DE,s1998,electricity,dem,54.9131521766667
h0064,DE,s1998,electricity,dem,55.3678128909524
h0065,DE,s1998,electricity,dem,57.8081398140293
h0066,DE,s1998,electricity,dem,58.6047167371062
h0067,DE,s1998,electricity,dem,57.1723760777656
h0068,DE,s1998,electricity,dem,53.5622551986447
h0069,DE,s1998,electricity,dem,50.6219530008425
h0070,DE,s1998,electricity,dem,48.8008060228205
h0071,DE,s1998,electricity,dem,45.0424186601831
h0072,DE,s1998,electricity,dem,41.9217606931502
h0073,DE,s1998,electricity,dem,36.5270118983051
h0074,DE,s1998,electricity,dem,35.576235799404
h0075,DE,s1998,electricity,dem,35.6212728873161
h0076,DE,s1998,electricity,dem,36.4635462389645
h0077,DE,s1998,electricity,dem,38.4099981620414
h0078,DE,s1998,electricity,dem,43.3970558543491
h0079,DE,s1998,electricity,dem,48.5915558543491
h0080,DE,s1998,electricity,dem,51.3337289312721
h0081,DE,s1998,electricity,dem,52.7067289312721
h0082,DE,s1998,electricity,dem,54.0008882719315
h0083,DE,s1998,electricity,dem,54.9926973378656
h0084,DE,s1998,electricity,dem,54.5082921180853
h0085,DE,s1998,electricity,dem,53.3274487114919
h0086,DE,s1998,electricity,dem,52.1054226125908
h0087,DE,s1998,electricity,dem,51.4980984367667
h0088,DE,s1998,electricity,dem,51.9527591510524
h0089,DE,s1998,electricity,dem,54.3930860741293
h0090,DE,s1998,electricity,dem,55.1896629972062
h0091,DE,s1998,electricity,dem,53.7573223378656
h0092,DE,s1998,electricity,dem,50.1472014587447
h0093,DE,s1998,electricity,dem,47.2068992609425
h0094,DE,s1998,electricity,dem,45.3857522829205
h0095,DE,s1998,electricity,dem,41.6273649202831
h0096,DE,s1998,electricity,dem,38.5067069532502
h0097,DE,s1998,electricity,dem,48.1131914465051
h0098,DE,s1998,electricity,dem,47.162415347604
h0099,DE,s1998,electricity,dem,47.2074524355161
h0100,DE,s1998,electricity,dem,48.0497257871645
h0101,DE,s1998,electricity,dem,49.9961777102414
h0102,DE,s1998,electricity,dem,54.9832354025491
h0103,DE,s1998,electricity,dem,60.1777354025491
h0104,DE,s1998,electricity,dem,62.9199084794722
h0105,DE,s1998,electricity,dem,64.2929084794722
h0106,DE,s1998,electricity,dem,65.5870678201315
h0107,DE,s1998,electricity,dem,66.5788768860656
h0108,DE,s1998,electricity,dem,66.0944716662853
h0109,DE,s1998,electricity,dem,64.9136282596919
h0110,DE,s1998,electricity,dem,63.6916021607908
h0111,DE,s1998,electricity,dem,63.0842779849667
h0112,DE,s1998,electricity,dem,63.5389386992524
h0113,DE,s1998,electricity,dem,65.9792656223293
h0114,DE,s1998,electricity,dem,66.7758425454062
h0115,DE,s1998,electricity,dem,65.3435018860656
h0116,DE,s1998,electricity,dem,61.7333810069447
h0117,DE,s1998,electricity,dem,58.7930788091425
h0118,DE,s1998,electricity,dem,56.9719318311205
h0119,DE,s1998,electricity,dem,53.2135444684831
h0120,DE,s1998,electricity,dem,50.0928865014502
h0121,DE,s1998,electricity,dem,50.3153514647051
h0122,DE,s1998,electricity,dem,49.364575365804
h0123,DE,s1998,electricity,dem,49.4096124537161
h0124,DE,s1998,electricity,dem,50.2518858053645
h0125,DE,s1998,electricity,dem,52.1983377284414
h0126,DE,s1998,electricity,dem,57.1853954207491
h0127,DE,s1998,electricity,dem,62.3798954207491
h0128,DE,s1998,electricity,dem,65.1220684976722
h0129,DE,s1998,electricity,dem,66.4950684976722
h0130,DE,s1998,electricity,dem,67.7892278383315
h0131,DE,s1998,electricity,dem,68.7810369042656
h0132,DE,s1998,electricity,dem,68.2966316844853
h0133,DE,s1998,electricity,dem,67.1157882778919
h0134,DE,s1998,electricity,dem,65.8937621789908
h0135,DE,s1998,electricity,dem,65.2864380031667
h0136,DE,s1998,electricity,dem,65.7410987174524
h0137,DE,s1998,electricity,dem,68.1814256405293
h0138,DE,s1998,electricity,dem,68.9780025636062
h0139,DE,s1998,electricity,dem,67.5456619042656
h0140,DE,s1998,electricity,dem,63.9355410251447
h0141,DE,s1998,electricity,dem,60.9952388273425
h0142,DE,s1998,electricity,dem,59.1740918493205
h0143,DE,s1998,electricity,dem,55.4157044866831
h0144,DE,s1998,electricity,dem,52.2950465196502
h0145,DE,s1998,electricity,dem,49.6217770533051
h0146,DE,s1998,electricity,dem,48.671000954404
h0147,DE,s1998,electricity,dem,48.7160380423162
h0148,DE,s1998,electricity,dem,49.5583113939645
h0149,DE,s1998,electricity,dem,51.5047633170414
h0150,DE,s1998,electricity,dem,56.4918210093491
h0151,DE,s1998,electricity,dem,61.6863210093491
h0152,DE,s1998,electricity,dem,64.4284940862722
h0153,DE,s1998,electricity,dem,65.8014940862721
h0154,DE,s1998,electricity,dem,67.0956534269315
h0155,DE,s1998,electricity,dem,68.0874624928656
h0156,DE,s1998,electricity,dem,67.6030572730853
h0157,DE,s1998,electricity,dem,66.4222138664919
h0158,DE,s1998,electricity,dem,65.2001877675908
h0159,DE,s1998,electricity,dem,64.5928635917667
h0160,DE,s1998,electricity,dem,65.0475243060524
h0161,DE,s1998,electricity,dem,67.4878512291293
h0162,DE,s1998,electricity,dem,68.2844281522062
h0163,DE,s1998,electricity,dem,66.8520874928656
h0164,DE,s1998,electricity,dem,63.2419666137447
h0165,DE,s1998,electricity,dem,60.3016644159425
h0166,DE,s1998,electricity,dem,58.4805174379205
h0167,DE,s1998,electricity,dem,54.7221300752831
h0168,DE,s1998,electricity,dem,51.6014721082502
h0169,DE,s1998,electricity,dem,49.2365169890051
h0170,DE,s1998,electricity,dem,48.285740890104
h0171,DE,s1998,electricity,dem,48.3307779780161
h0172,DE,s1998,electricity,dem,49.1730513296645
h0173,DE,s1998,electricity,dem,51.1195032527414
h0174,DE,s1998,electricity,dem,56.1065609450491
h0175,DE,s1998,electricity,dem,61.3010609450491
h0176,DE,s1998,electricity,dem,64.0432340219722
h0177,DE,s1998,electricity,dem,65.4162340219722
h0178,DE,s1998,electricity,dem,66.7103933626315
h0179,DE,s1998,electricity,dem,67.7022024285656
h0180,DE,s1998,electricity,dem,67.2177972087853
h0181,DE,s1998,electricity,dem,66.0369538021919
h0182,DE,s1998,electricity,dem,64.8149277032908
h0183,DE,s1998,electricity,dem,64.2076035274667
h0184,DE,s1998,electricity,dem,64.6622642417524
h0185,DE,s1998,electricity,dem,67.1025911648293
h0186,DE,s1998,electricity,dem,67.8991680879062
h0187,DE,s1998,electricity,dem,66.4668274285656
h0188,DE,s1998,electricity,dem,62.8567065494447
h0189,DE,s1998,electricity,dem,59.9164043516425
h0190,DE,s1998,electricity,dem,58.0952573736205
h0191,DE,s1998,electricity,dem,54.3368700109831
h0192,DE,s1998,electricity,dem,51.2162120439502
h0193,DE,s1998,electricity,dem,47.6290138253051
h0194,DE,s1998,electricity,dem,46.678237726404
h0195,DE,s1998,electricity,dem,46.7232748143162
h0196,DE,s1998,electricity,dem,47.5655481659645
h0197,DE,s1998,electricity,dem,49.5120000890414
h0198,DE,s1998,electricity,dem,54.4990577813491
h0199,DE,s1998,electricity,dem,59.6935577813491
h0200,DE,s1998,electricity,dem,62.4357308582722
h0201,DE,s1998,electricity,dem,63.8087308582722
h0202,DE,s1998,electricity,dem,65.1028901989315
h0203,DE,s1998,electricity,dem,66.0946992648656
h0204,DE,s1998,electricity,dem,65.6102940450854
h0205,DE,s1998,electricity,dem,64.4294506384919
h0206,DE,s1998,electricity,dem,63.2074245395908
h0207,DE,s1998,electricity,dem,62.6001003637667
h0208,DE,s1998,electricity,dem,63.0547610780524
h0209,DE,s1998,electricity,dem,65.4950880011293
h0210,DE,s1998,electricity,dem,66.2916649242062
h0211,DE,s1998,electricity,dem,64.8593242648656
h0212,DE,s1998,electricity,dem,61.2492033857447
h0213,DE,s1998,electricity,dem,58.3089011879425
h0214,DE,s1998,electricity,dem,56.4877542099205
h0215,DE,s1998,electricity,dem,52.7293668472831
h0216,DE,s1998,electricity,dem,49.6087088802502
h0217,DE,s1998,electricity,dem,40.2749573966051
h0218,DE,s1998,electricity,dem,39.324181297704
h0219,DE,s1998,electricity,dem,39.3692183856161
h0220,DE,s1998,electricity,dem,40.2114917372645
h0221,DE,s1998,electricity,dem,42.1579436603414
h0222,DE,s1998,electricity,dem,47.1450013526491
h0223,DE,s1998,electricity,dem,52.3395013526491
h0224,DE,s1998,electricity,dem,55.0816744295722
h0225,DE,s1998,electricity,dem,56.4546744295722
h0226,DE,s1998,electricity,dem,57.7488337702315
h0227,DE,s1998,electricity,dem,58.7406428361656
h0228,DE,s1998,electricity,dem,58.2562376163854
h0229,DE,s1998,electricity,dem,57.0753942097919
h0230,DE,s1998,electricity,dem,55.8533681108908
h0231,DE,s1998,electricity,dem,55.2460439350667
h0232,DE,s1998,electricity,dem,55.7007046493524
h0233,DE,s1998,electricity,dem,58.1410315724293
h0234,DE,s1998,electricity,dem,58.9376084955062
h0235,DE,s1998,electricity,dem,57.5052678361656
h0236,DE,s1998,electricity,dem,53.8951469570447
h0237,DE,s1998,electricity,dem,50.9548447592425
h0238,DE,s1998,electricity,dem,49.1336977812205
h0239,DE,s1998,electricity,dem,45.3753104185831
h0240,DE,s1998,electricity,dem,42.2546524515502
h0241,DE,s1998,electricity,dem,37.0398195761051
h0242,DE,s1998,electricity,dem,36.089043477204
h0243,DE,s1998,electricity,dem,36.1340805651161
h0244,DE,s1998,electricity,dem,36.9763539167645
h0245,DE,s1998,electricity,dem,38.9228058398414
h0246,DE,s1998,electricity,dem,43.9098635321491
h0247,DE,s1998,electricity,dem,49.1043635321491
h0248,DE,s1998,electricity,dem,51.8465366090722
h0249,DE,s1998,electricity,dem,53.2195366090722
h0250,DE,s1998,electricity,dem,54.5136959497315
