region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0001,0.3885653347337707,scr1983,avaConv,onshore_a
70AL,1,h0002,0.32661938913857963,scr1983,avaConv,onshore_a
70AL,1,h0003,0.41145634205896053,scr1983,avaConv,onshore_a
70AL,1,h0004,0.3879163458581534,scr1983,avaConv,onshore_a
70AL,1,h0005,0.34410054545995505,scr1983,avaConv,onshore_a
70AL,1,h0006,0.46373242219209143,scr1983,avaConv,onshore_a
70AL,1,h0007,0.7112465367962515,scr1983,avaConv,onshore_a
70AL,1,h0008,0.849650496538899,scr1983,avaConv,onshore_a
70AL,1,h0009,0.7996815779560476,scr1983,avaConv,onshore_a
70AL,1,h0010,0.5577933017219424,scr1983,avaConv,onshore_a
70AL,1,h0011,0.5760651119815643,scr1983,avaConv,onshore_a
70AL,1,h0012,0.58819127534523,scr1983,avaConv,onshore_a
70AL,1,h0013,0.8410425207974094,scr1983,avaConv,onshore_a
70AL,1,h0014,0.9190411254279672,scr1983,avaConv,onshore_a
70AL,1,h0015,0.8553058812232504,scr1983,avaConv,onshore_a
70AL,1,h0016,0.7427555591811977,scr1983,avaConv,onshore_a
70AL,1,h0017,0.5687380954232181,scr1983,avaConv,onshore_a
70AL,1,h0018,0.6292257517738739,scr1983,avaConv,onshore_a
70AL,1,h0019,0.4606612007250129,scr1983,avaConv,onshore_a
70AL,1,h0020,0.342300375799873,scr1983,avaConv,onshore_a
70AL,1,h0021,0.5835264060922221,scr1983,avaConv,onshore_a
70AL,1,h0022,0.620281150411104,scr1983,avaConv,onshore_a
70AL,1,h0023,0.6310478548329828,scr1983,avaConv,onshore_a
70AL,1,h0024,0.5709527181921253,scr1983,avaConv,onshore_a
49AT,1,h0001,0.13612583883954762,scr1983,avaConv,onshore_a
49AT,1,h0002,0.4534961665336026,scr1983,avaConv,onshore_a
49AT,1,h0003,0.39692525962300573,scr1983,avaConv,onshore_a
49AT,1,h0004,0.5430500208044707,scr1983,avaConv,onshore_a
49AT,1,h0005,0.31797495123240377,scr1983,avaConv,onshore_a
49AT,1,h0006,0.6679596724036656,scr1983,avaConv,onshore_a
49AT,1,h0007,0.9147532992138125,scr1983,avaConv,onshore_a
49AT,1,h0008,0.9459954113793714,scr1983,avaConv,onshore_a
49AT,1,h0009,0.5263141657378815,scr1983,avaConv,onshore_a
49AT,1,h0010,0.42229723873020836,scr1983,avaConv,onshore_a
49AT,1,h0011,0.5143547333657534,scr1983,avaConv,onshore_a
49AT,1,h0012,0.8555289282179974,scr1983,avaConv,onshore_a
49AT,1,h0013,0.5175565855172506,scr1983,avaConv,onshore_a
49AT,1,h0014,0.3572948005387024,scr1983,avaConv,onshore_a
49AT,1,h0015,0.0,scr1983,avaConv,onshore_a
49AT,1,h0016,0.16393351164463926,scr1983,avaConv,onshore_a
49AT,1,h0017,0.19573977824636937,scr1983,avaConv,onshore_a
49AT,1,h0018,0.1907591195779635,scr1983,avaConv,onshore_a
49AT,1,h0019,0.05534399484422878,scr1983,avaConv,onshore_a
49AT,1,h0020,0.1486736289529297,scr1983,avaConv,onshore_a
49AT,1,h0021,0.16686374776437093,scr1983,avaConv,onshore_a
49AT,1,h0022,0.2825091788493206,scr1983,avaConv,onshore_a
49AT,1,h0023,0.3373597746973629,scr1983,avaConv,onshore_a
49AT,1,h0024,0.355304987955447,scr1983,avaConv,onshore_a
50AT,1,h0001,0.4375262511513191,scr1983,avaConv,onshore_a
50AT,1,h0002,0.6614923714203107,scr1983,avaConv,onshore_a
50AT,1,h0003,0.5044020591184906,scr1983,avaConv,onshore_a
50AT,1,h0004,0.6662722479253804,scr1983,avaConv,onshore_a
50AT,1,h0005,0.40343783108951764,scr1983,avaConv,onshore_a
50AT,1,h0006,0.679401951736189,scr1983,avaConv,onshore_a
50AT,1,h0007,0.6899778067136566,scr1983,avaConv,onshore_a
50AT,1,h0008,0.927450601846271,scr1983,avaConv,onshore_a
50AT,1,h0009,0.6738590759904999,scr1983,avaConv,onshore_a
50AT,1,h0010,0.6727630993376832,scr1983,avaConv,onshore_a
50AT,1,h0011,0.6773052795192571,scr1983,avaConv,onshore_a
50AT,1,h0012,0.8994051930738897,scr1983,avaConv,onshore_a
50AT,1,h0013,0.6207049537319699,scr1983,avaConv,onshore_a
50AT,1,h0014,0.35037520233575975,scr1983,avaConv,onshore_a
50AT,1,h0015,0.00017820519695704428,scr1983,avaConv,onshore_a
50AT,1,h0016,0.15887386658095543,scr1983,avaConv,onshore_a
50AT,1,h0017,0.2689556727379596,scr1983,avaConv,onshore_a
50AT,1,h0018,0.38824284843333534,scr1983,avaConv,onshore_a
50AT,1,h0019,0.3292384345715371,scr1983,avaConv,onshore_a
50AT,1,h0020,0.3274104015340149,scr1983,avaConv,onshore_a
50AT,1,h0021,0.26351349367686805,scr1983,avaConv,onshore_a
50AT,1,h0022,0.4992869689863031,scr1983,avaConv,onshore_a
50AT,1,h0023,0.6925358092745728,scr1983,avaConv,onshore_a
50AT,1,h0024,0.8110423536999595,scr1983,avaConv,onshore_a
51AT,1,h0001,0.4208853064206656,scr1983,avaConv,onshore_a
51AT,1,h0002,0.4576424474544013,scr1983,avaConv,onshore_a
51AT,1,h0003,0.36168485874339107,scr1983,avaConv,onshore_a
51AT,1,h0004,0.5190641203887928,scr1983,avaConv,onshore_a
51AT,1,h0005,0.3721469136626775,scr1983,avaConv,onshore_a
51AT,1,h0006,0.6161365033398173,scr1983,avaConv,onshore_a
51AT,1,h0007,0.6424043923070062,scr1983,avaConv,onshore_a
51AT,1,h0008,0.9209525441855307,scr1983,avaConv,onshore_a
51AT,1,h0009,0.7204090464711724,scr1983,avaConv,onshore_a
51AT,1,h0010,0.6503788228334058,scr1983,avaConv,onshore_a
51AT,1,h0011,0.6415711875392189,scr1983,avaConv,onshore_a
51AT,1,h0012,0.7715972962931684,scr1983,avaConv,onshore_a
51AT,1,h0013,0.5829549096208708,scr1983,avaConv,onshore_a
51AT,1,h0014,0.3003619764077797,scr1983,avaConv,onshore_a
51AT,1,h0015,0.19954814951250174,scr1983,avaConv,onshore_a
51AT,1,h0016,0.33125618386626743,scr1983,avaConv,onshore_a
