region_2,category,timestep_6,value,scenario_1,parameter,technology_3
AL,1,h0001,0.6030961794998422,scr2017,avaConv,onshore_a
AL,1,h0002,0.5793819084839164,scr2017,avaConv,onshore_a
AL,1,h0003,0.5518540641448455,scr2017,avaConv,onshore_a
AL,1,h0004,0.4883663444412461,scr2017,avaConv,onshore_a
AL,1,h0005,0.4153665958836716,scr2017,avaConv,onshore_a
AL,1,h0006,0.33702354526695705,scr2017,avaConv,onshore_a
AL,1,h0007,0.4329377666597277,scr2017,avaConv,onshore_a
AL,1,h0008,0.5050141955934007,scr2017,avaConv,onshore_a
AL,1,h0009,0.5663309177385705,scr2017,avaConv,onshore_a
AL,1,h0010,0.540486914705085,scr2017,avaConv,onshore_a
AL,1,h0011,0.5465398684075684,scr2017,avaConv,onshore_a
AL,1,h0012,0.5646286161459049,scr2017,avaConv,onshore_a
AL,1,h0013,0.6883487037925997,scr2017,avaConv,onshore_a
AL,1,h0014,0.7875320868083653,scr2017,avaConv,onshore_a
AL,1,h0015,0.8703560163639015,scr2017,avaConv,onshore_a
AL,1,h0016,0.8774500913702749,scr2017,avaConv,onshore_a
AL,1,h0017,0.8781239042205644,scr2017,avaConv,onshore_a
AL,1,h0018,0.8802960819326883,scr2017,avaConv,onshore_a
AL,1,h0019,0.800119799227905,scr2017,avaConv,onshore_a
AL,1,h0020,0.7054635792886779,scr2017,avaConv,onshore_a
AL,1,h0021,0.5903671094823676,scr2017,avaConv,onshore_a
AL,1,h0022,0.5973752109195348,scr2017,avaConv,onshore_a
AL,1,h0023,0.6197781292784788,scr2017,avaConv,onshore_a
AL,1,h0024,0.63746850875484,scr2017,avaConv,onshore_a
AL,1,h0025,0.724958309702963,scr2017,avaConv,onshore_a
AL,1,h0026,0.8055650665673337,scr2017,avaConv,onshore_a
AL,1,h0027,0.8942580608109664,scr2017,avaConv,onshore_a
AL,1,h0028,0.9154168434897031,scr2017,avaConv,onshore_a
AL,1,h0029,0.9013394179142127,scr2017,avaConv,onshore_a
AL,1,h0030,0.8462524135589528,scr2017,avaConv,onshore_a
AL,1,h0031,0.8551770720401304,scr2017,avaConv,onshore_a
AL,1,h0032,0.8856050223753493,scr2017,avaConv,onshore_a
AL,1,h0033,0.9358445705480594,scr2017,avaConv,onshore_a
AL,1,h0034,0.9343580528327995,scr2017,avaConv,onshore_a
AL,1,h0035,0.9322875231320277,scr2017,avaConv,onshore_a
AL,1,h0036,0.9269335541465621,scr2017,avaConv,onshore_a
AL,1,h0037,0.8523455613480604,scr2017,avaConv,onshore_a
AL,1,h0038,0.7569552680055915,scr2017,avaConv,onshore_a
AL,1,h0039,0.6376514503403847,scr2017,avaConv,onshore_a
AL,1,h0040,0.6170373132354364,scr2017,avaConv,onshore_a
AL,1,h0041,0.6263782232681541,scr2017,avaConv,onshore_a
