region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0049,0.47390635629615363,scr1996,avaConv,onshore_a
70AL,1,h0050,0.5552172928409107,scr1996,avaConv,onshore_a
70AL,1,h0051,0.5626575746782183,scr1996,avaConv,onshore_a
70AL,1,h0052,0.4688515792125799,scr1996,avaConv,onshore_a
70AL,1,h0053,0.37410369531348925,scr1996,avaConv,onshore_a
70AL,1,h0054,0.4277574681166614,scr1996,avaConv,onshore_a
70AL,1,h0055,0.4261258690350929,scr1996,avaConv,onshore_a
70AL,1,h0056,0.4771985874805407,scr1996,avaConv,onshore_a
70AL,1,h0057,0.536119166199478,scr1996,avaConv,onshore_a
70AL,1,h0058,0.3907550362138655,scr1996,avaConv,onshore_a
70AL,1,h0059,0.4018719991390714,scr1996,avaConv,onshore_a
70AL,1,h0060,0.27446813551311183,scr1996,avaConv,onshore_a
70AL,1,h0061,0.23780343020963582,scr1996,avaConv,onshore_a
70AL,1,h0062,0.1387084422726491,scr1996,avaConv,onshore_a
70AL,1,h0063,0.3926193879941739,scr1996,avaConv,onshore_a
70AL,1,h0064,0.5349039054468127,scr1996,avaConv,onshore_a
70AL,1,h0065,0.54494544349053,scr1996,avaConv,onshore_a
70AL,1,h0066,0.38092579490103556,scr1996,avaConv,onshore_a
70AL,1,h0067,0.34632174769232704,scr1996,avaConv,onshore_a
70AL,1,h0068,0.5185398801008996,scr1996,avaConv,onshore_a
70AL,1,h0069,0.5744748866827742,scr1996,avaConv,onshore_a
70AL,1,h0070,0.5630099438292822,scr1996,avaConv,onshore_a
70AL,1,h0071,0.4036896027191785,scr1996,avaConv,onshore_a
70AL,1,h0072,0.30998571075245673,scr1996,avaConv,onshore_a
49AT,1,h0049,0.7879679484326348,scr1996,avaConv,onshore_a
49AT,1,h0050,0.4902835707434979,scr1996,avaConv,onshore_a
49AT,1,h0051,0.5061028475290237,scr1996,avaConv,onshore_a
49AT,1,h0052,0.014697924046783356,scr1996,avaConv,onshore_a
49AT,1,h0053,0.0448730687446021,scr1996,avaConv,onshore_a
49AT,1,h0054,0.013962309303741531,scr1996,avaConv,onshore_a
49AT,1,h0055,0.036910549129141955,scr1996,avaConv,onshore_a
49AT,1,h0056,0.14045352668508476,scr1996,avaConv,onshore_a
49AT,1,h0057,0.2194564588513837,scr1996,avaConv,onshore_a
49AT,1,h0058,0.15278951375016842,scr1996,avaConv,onshore_a
49AT,1,h0059,0.13745307702308193,scr1996,avaConv,onshore_a
49AT,1,h0060,0.12220824403293325,scr1996,avaConv,onshore_a
49AT,1,h0061,0.1393604392147193,scr1996,avaConv,onshore_a
49AT,1,h0062,0.016692232065286236,scr1996,avaConv,onshore_a
49AT,1,h0063,0.1743916570982428,scr1996,avaConv,onshore_a
49AT,1,h0064,0.15467729272885808,scr1996,avaConv,onshore_a
49AT,1,h0065,0.18040366769799576,scr1996,avaConv,onshore_a
49AT,1,h0066,0.009891521409081444,scr1996,avaConv,onshore_a
49AT,1,h0067,0.016847659009177247,scr1996,avaConv,onshore_a
49AT,1,h0068,0.1950416580384905,scr1996,avaConv,onshore_a
49AT,1,h0069,0.17561698663795527,scr1996,avaConv,onshore_a
49AT,1,h0070,0.1519087844264316,scr1996,avaConv,onshore_a
49AT,1,h0071,0.009459856661373804,scr1996,avaConv,onshore_a
49AT,1,h0072,0.007759585582306956,scr1996,avaConv,onshore_a
50AT,1,h0049,0.5219379147503256,scr1996,avaConv,onshore_a
50AT,1,h0050,0.4582181400719956,scr1996,avaConv,onshore_a
50AT,1,h0051,0.4924979646858525,scr1996,avaConv,onshore_a
50AT,1,h0052,0.18317582400289775,scr1996,avaConv,onshore_a
50AT,1,h0053,0.17462680110557197,scr1996,avaConv,onshore_a
50AT,1,h0054,0.1067316016394158,scr1996,avaConv,onshore_a
50AT,1,h0055,0.10149571725325855,scr1996,avaConv,onshore_a
50AT,1,h0056,0.17426203904269102,scr1996,avaConv,onshore_a
50AT,1,h0057,0.22827989519005457,scr1996,avaConv,onshore_a
50AT,1,h0058,0.1560063385900987,scr1996,avaConv,onshore_a
50AT,1,h0059,0.2560152719580757,scr1996,avaConv,onshore_a
50AT,1,h0060,0.25636467894273607,scr1996,avaConv,onshore_a
50AT,1,h0061,0.28774602040159575,scr1996,avaConv,onshore_a
50AT,1,h0062,0.08170843384891012,scr1996,avaConv,onshore_a
50AT,1,h0063,0.26510591946322165,scr1996,avaConv,onshore_a
50AT,1,h0064,0.2317267387028876,scr1996,avaConv,onshore_a
50AT,1,h0065,0.2782748368672699,scr1996,avaConv,onshore_a
50AT,1,h0066,0.10750573569562949,scr1996,avaConv,onshore_a
50AT,1,h0067,0.1476734253410949,scr1996,avaConv,onshore_a
50AT,1,h0068,0.4583318303295673,scr1996,avaConv,onshore_a
50AT,1,h0069,0.3932884634787899,scr1996,avaConv,onshore_a
50AT,1,h0070,0.3790786149863867,scr1996,avaConv,onshore_a
50AT,1,h0071,0.17540101083457801,scr1996,avaConv,onshore_a
50AT,1,h0072,0.19250776562593797,scr1996,avaConv,onshore_a
51AT,1,h0049,0.5250830858657763,scr1996,avaConv,onshore_a
51AT,1,h0050,0.5038776809068716,scr1996,avaConv,onshore_a
51AT,1,h0051,0.43832779499758745,scr1996,avaConv,onshore_a
51AT,1,h0052,0.10581090997508501,scr1996,avaConv,onshore_a
51AT,1,h0053,0.06302959263585252,scr1996,avaConv,onshore_a
51AT,1,h0054,0.0,scr1996,avaConv,onshore_a
51AT,1,h0055,0.01785037769227908,scr1996,avaConv,onshore_a
51AT,1,h0056,0.06787482233993168,scr1996,avaConv,onshore_a
51AT,1,h0057,0.14704313428345422,scr1996,avaConv,onshore_a
51AT,1,h0058,0.08746886317504785,scr1996,avaConv,onshore_a
51AT,1,h0059,0.2826118993294976,scr1996,avaConv,onshore_a
51AT,1,h0060,0.3392211487970452,scr1996,avaConv,onshore_a
51AT,1,h0061,0.5061384773587503,scr1996,avaConv,onshore_a
51AT,1,h0062,0.28597935467440255,scr1996,avaConv,onshore_a
51AT,1,h0063,0.38051980605837826,scr1996,avaConv,onshore_a
51AT,1,h0064,0.2415824740315799,scr1996,avaConv,onshore_a
51AT,1,h0065,0.3416155846259743,scr1996,avaConv,onshore_a
51AT,1,h0066,0.20321281419822476,scr1996,avaConv,onshore_a
