timestep_4,region_2,technology_3,parameter,value
hh0001,AL,heatpumpWaterSpace,effConv,4.42682455244832
hh0002,AL,heatpumpWaterSpace,effConv,4.723734446233368
hh0003,AL,heatpumpWaterSpace,effConv,5.171219394548933
hh0004,AL,heatpumpWaterSpace,effConv,5.189240227385557
hh0005,AL,heatpumpWaterSpace,effConv,5.451833913454632
hh0006,AL,heatpumpWaterSpace,effConv,5.12058329007481
hh0007,AL,heatpumpWaterSpace,effConv,4.90281987317029
hh0008,AL,heatpumpWaterSpace,effConv,5.22412677097769
hh0009,AL,heatpumpWaterSpace,effConv,4.972449135058042
hh0010,AL,heatpumpWaterSpace,effConv,5.43805181711109
hh0011,AL,heatpumpWaterSpace,effConv,5.226214152613182
hh0012,AL,heatpumpWaterSpace,effConv,5.514134708341605
hh0013,AL,heatpumpWaterSpace,effConv,5.420242351834505
hh0014,AL,heatpumpWaterSpace,effConv,5.515562155105176
hh0015,AL,heatpumpWaterSpace,effConv,5.527596740340197
hh0016,AL,heatpumpWaterSpace,effConv,5.964300046407668
hh0017,AL,heatpumpWaterSpace,effConv,5.984749579661722
hh0018,AL,heatpumpWaterSpace,effConv,5.977530287308992
hh0019,AL,heatpumpWaterSpace,effConv,5.873081705691267
hh0020,AL,heatpumpWaterSpace,effConv,5.906871150112387
hh0021,AL,heatpumpWaterSpace,effConv,5.899829822958639
hh0022,AL,heatpumpWaterSpace,effConv,6.063079338592563
hh0023,AL,heatpumpWaterSpace,effConv,6.09000000000001
hh0024,AL,heatpumpWaterSpace,effConv,6.079980302475147
hh0025,AL,heatpumpWaterSpace,effConv,5.869898240298463
hh0026,AL,heatpumpWaterSpace,effConv,5.843727866119988
hh0027,AL,heatpumpWaterSpace,effConv,6.086010443162195
hh0028,AL,heatpumpWaterSpace,effConv,6.09000000000001
hh0029,AL,heatpumpWaterSpace,effConv,6.039795921299253
hh0030,AL,heatpumpWaterSpace,effConv,6.0154632897437
hh0031,AL,heatpumpWaterSpace,effConv,5.907899645728573
hh0032,AL,heatpumpWaterSpace,effConv,5.785367782657388
hh0033,AL,heatpumpWaterSpace,effConv,5.413793086988303
hh0034,AL,heatpumpWaterSpace,effConv,5.7159471004866145
hh0035,AL,heatpumpWaterSpace,effConv,5.6973205044214374
hh0036,AL,heatpumpWaterSpace,effConv,5.8082730083955445
hh0037,AL,heatpumpWaterSpace,effConv,5.478855838098
hh0038,AL,heatpumpWaterSpace,effConv,5.618691659726328
hh0039,AL,heatpumpWaterSpace,effConv,5.5340362166277055
hh0040,AL,heatpumpWaterSpace,effConv,5.404919525578232
hh0041,AL,heatpumpWaterSpace,effConv,5.164117964676698
hh0042,AL,heatpumpWaterSpace,effConv,5.190679054119028
hh0043,AL,heatpumpWaterSpace,effConv,4.95039863154329
hh0044,AL,heatpumpWaterSpace,effConv,5.191150041381555
hh0045,AL,heatpumpWaterSpace,effConv,4.851234908261985
hh0046,AL,heatpumpWaterSpace,effConv,4.734368967522903
hh0047,AL,heatpumpWaterSpace,effConv,5.18633280881691
hh0048,AL,heatpumpWaterSpace,effConv,5.171250773535883
hh0001,AT,heatpumpWaterSpace,effConv,4.465832432675723
hh0002,AT,heatpumpWaterSpace,effConv,4.565780940468097
hh0003,AT,heatpumpWaterSpace,effConv,4.8837366412180625
hh0004,AT,heatpumpWaterSpace,effConv,5.062984945904008
hh0005,AT,heatpumpWaterSpace,effConv,5.084101074866318
hh0006,AT,heatpumpWaterSpace,effConv,4.869078677469785
hh0007,AT,heatpumpWaterSpace,effConv,4.89338258263005
hh0008,AT,heatpumpWaterSpace,effConv,5.07317962009786
hh0009,AT,heatpumpWaterSpace,effConv,4.536652950710142
hh0010,AT,heatpumpWaterSpace,effConv,5.049832674958157
hh0011,AT,heatpumpWaterSpace,effConv,5.05385513843
hh0012,AT,heatpumpWaterSpace,effConv,5.240682613600362
hh0013,AT,heatpumpWaterSpace,effConv,4.898534860978315
hh0014,AT,heatpumpWaterSpace,effConv,5.148798972292123
hh0015,AT,heatpumpWaterSpace,effConv,5.253684060717159
hh0016,AT,heatpumpWaterSpace,effConv,5.77086112566077
hh0017,AT,heatpumpWaterSpace,effConv,5.825371919664905
hh0018,AT,heatpumpWaterSpace,effConv,5.580890684956037
hh0019,AT,heatpumpWaterSpace,effConv,5.609541819216124
hh0020,AT,heatpumpWaterSpace,effConv,5.615000953666748
hh0021,AT,heatpumpWaterSpace,effConv,5.584172240677701
hh0022,AT,heatpumpWaterSpace,effConv,5.986352444603642
hh0023,AT,heatpumpWaterSpace,effConv,6.058933732724645
hh0024,AT,heatpumpWaterSpace,effConv,5.970454381629093
hh0025,AT,heatpumpWaterSpace,effConv,5.573301883674043
hh0026,AT,heatpumpWaterSpace,effConv,5.583102642873207
hh0027,AT,heatpumpWaterSpace,effConv,5.898725094429995
hh0028,AT,heatpumpWaterSpace,effConv,6.019498773851628
hh0029,AT,heatpumpWaterSpace,effConv,5.769347032185383
hh0030,AT,heatpumpWaterSpace,effConv,5.7858267173370175
hh0031,AT,heatpumpWaterSpace,effConv,5.76151971922696
hh0032,AT,heatpumpWaterSpace,effConv,5.582713295649842
hh0033,AT,heatpumpWaterSpace,effConv,5.19185486754506
hh0034,AT,heatpumpWaterSpace,effConv,5.526697759358392
hh0035,AT,heatpumpWaterSpace,effConv,5.448819643950193
hh0036,AT,heatpumpWaterSpace,effConv,5.54918634990438
hh0037,AT,heatpumpWaterSpace,effConv,5.239050297534453
hh0038,AT,heatpumpWaterSpace,effConv,5.2734664978351
