timestep_4,region_2,technology_3,parameter,value
hh0001,AL,heatpumpAirSpace,effConv,2.797093879672085
hh0002,AL,heatpumpAirSpace,effConv,3.1770531823522274
hh0003,AL,heatpumpAirSpace,effConv,3.7049388123176525
hh0004,AL,heatpumpAirSpace,effConv,3.7130688125588853
hh0005,AL,heatpumpAirSpace,effConv,3.9764222728374072
hh0006,AL,heatpumpAirSpace,effConv,3.6466296349030003
hh0007,AL,heatpumpAirSpace,effConv,3.4025900922007875
hh0008,AL,heatpumpAirSpace,effConv,3.7610277585345453
hh0009,AL,heatpumpAirSpace,effConv,3.4784581866148105
hh0010,AL,heatpumpAirSpace,effConv,3.8740595086990295
hh0011,AL,heatpumpAirSpace,effConv,3.75637739462849
hh0012,AL,heatpumpAirSpace,effConv,3.9953648443183725
hh0013,AL,heatpumpAirSpace,effConv,3.9026351108830823
hh0014,AL,heatpumpAirSpace,effConv,3.9985772862371554
hh0015,AL,heatpumpAirSpace,effConv,4.010790795932132
hh0016,AL,heatpumpAirSpace,effConv,4.053449832033757
hh0017,AL,heatpumpAirSpace,effConv,4.06
hh0018,AL,heatpumpAirSpace,effConv,4.06
hh0019,AL,heatpumpAirSpace,effConv,4.06
hh0020,AL,heatpumpAirSpace,effConv,4.06
hh0021,AL,heatpumpAirSpace,effConv,4.06
hh0022,AL,heatpumpAirSpace,effConv,4.06
hh0023,AL,heatpumpAirSpace,effConv,4.06
hh0024,AL,heatpumpAirSpace,effConv,4.06
hh0025,AL,heatpumpAirSpace,effConv,4.06
hh0026,AL,heatpumpAirSpace,effConv,4.06
hh0027,AL,heatpumpAirSpace,effConv,4.06
hh0028,AL,heatpumpAirSpace,effConv,4.06
hh0029,AL,heatpumpAirSpace,effConv,4.06
hh0030,AL,heatpumpAirSpace,effConv,4.06
hh0031,AL,heatpumpAirSpace,effConv,4.06
hh0032,AL,heatpumpAirSpace,effConv,4.06
hh0033,AL,heatpumpAirSpace,effConv,3.9405569210958302
hh0034,AL,heatpumpAirSpace,effConv,4.05643826850457
hh0035,AL,heatpumpAirSpace,effConv,4.036763889370574
hh0036,AL,heatpumpAirSpace,effConv,4.06
hh0037,AL,heatpumpAirSpace,effConv,3.9214078095841822
hh0038,AL,heatpumpAirSpace,effConv,4.025604275661772
hh0039,AL,heatpumpAirSpace,effConv,3.9954754557073797
hh0040,AL,heatpumpAirSpace,effConv,3.9424145670887474
hh0041,AL,heatpumpAirSpace,effConv,3.6921651693939572
hh0042,AL,heatpumpAirSpace,effConv,3.7126559484360246
hh0043,AL,heatpumpAirSpace,effConv,3.4547376511582426
hh0044,AL,heatpumpAirSpace,effConv,3.719953851332115
hh0045,AL,heatpumpAirSpace,effConv,3.336774911678077
hh0046,AL,heatpumpAirSpace,effConv,3.1856702752015127
hh0047,AL,heatpumpAirSpace,effConv,3.7144295294486103
hh0048,AL,heatpumpAirSpace,effConv,3.7037565374167474
hh0001,AT,heatpumpAirSpace,effConv,2.85385507896827
hh0002,AT,heatpumpAirSpace,effConv,2.9774503180806127
hh0003,AT,heatpumpAirSpace,effConv,3.3478229570156173
hh0004,AT,heatpumpAirSpace,effConv,3.5627058606003277
hh0005,AT,heatpumpAirSpace,effConv,3.584534473968095
hh0006,AT,heatpumpAirSpace,effConv,3.3276440331175277
hh0007,AT,heatpumpAirSpace,effConv,3.34763750358902
hh0008,AT,heatpumpAirSpace,effConv,3.5675827639518003
hh0009,AT,heatpumpAirSpace,effConv,2.9624306019151
hh0010,AT,heatpumpAirSpace,effConv,3.552380588059237
hh0011,AT,heatpumpAirSpace,effConv,3.54959404998832
hh0012,AT,heatpumpAirSpace,effConv,3.7356991056332927
hh0013,AT,heatpumpAirSpace,effConv,3.346555648390455
hh0014,AT,heatpumpAirSpace,effConv,3.642527606385835
hh0015,AT,heatpumpAirSpace,effConv,3.734904001292135
hh0016,AT,heatpumpAirSpace,effConv,4.039958277556489
hh0017,AT,heatpumpAirSpace,effConv,4.06
hh0018,AT,heatpumpAirSpace,effConv,3.9856462556659022
hh0019,AT,heatpumpAirSpace,effConv,4.03561976522715
hh0020,AT,heatpumpAirSpace,effConv,4.04465888227483
hh0021,AT,heatpumpAirSpace,effConv,4.0298607308532075
hh0022,AT,heatpumpAirSpace,effConv,4.049736372350274
hh0023,AT,heatpumpAirSpace,effConv,4.06
hh0024,AT,heatpumpAirSpace,effConv,4.06
hh0025,AT,heatpumpAirSpace,effConv,3.9941613658634347
hh0026,AT,heatpumpAirSpace,effConv,4.007846559189045
hh0027,AT,heatpumpAirSpace,effConv,4.06
hh0028,AT,heatpumpAirSpace,effConv,4.06
hh0029,AT,heatpumpAirSpace,effConv,4.06
hh0030,AT,heatpumpAirSpace,effConv,4.06
hh0031,AT,heatpumpAirSpace,effConv,4.06
hh0032,AT,heatpumpAirSpace,effConv,4.007277370465055
hh0033,AT,heatpumpAirSpace,effConv,3.7102818235955675
hh0034,AT,heatpumpAirSpace,effConv,3.987992311295245
hh0035,AT,heatpumpAirSpace,effConv,3.9020064758050426
hh0036,AT,heatpumpAirSpace,effConv,4.042619740348897
hh0037,AT,heatpumpAirSpace,effConv,3.753517655851825
hh0038,AT,heatpumpAirSpace,effConv,3.799154070831675
hh0039,AT,heatpumpAirSpace,effConv,3.6552472498196047
hh0040,AT,heatpumpAirSpace,effConv,3.6597967104565075
hh0041,AT,heatpumpAirSpace,effConv,3.17609551654337
hh0042,AT,heatpumpAirSpace,effConv,3.324488279936045
hh0043,AT,heatpumpAirSpace,effConv,3.0340041155687
hh0044,AT,heatpumpAirSpace,effConv,3.403053076135845
hh0045,AT,heatpumpAirSpace,effConv,3.114755288028847
hh0046,AT,heatpumpAirSpace,effConv,2.890275799915665
hh0047,AT,heatpumpAirSpace,effConv,3.381739961337785
hh0048,AT,heatpumpAirSpace,effConv,3.4671831239913073
hh0001,BA,heatpumpAirSpace,effConv,2.797093879672085
hh0002,BA,heatpumpAirSpace,effConv,3.1770531823522274
hh0003,BA,heatpumpAirSpace,effConv,3.7049388123176525
hh0004,BA,heatpumpAirSpace,effConv,3.7130688125588853
hh0005,BA,heatpumpAirSpace,effConv,3.9764222728374072
hh0006,BA,heatpumpAirSpace,effConv,3.6466296349030003
hh0007,BA,heatpumpAirSpace,effConv,3.4025900922007875
hh0008,BA,heatpumpAirSpace,effConv,3.7610277585345453
hh0009,BA,heatpumpAirSpace,effConv,3.4784581866148105
hh0010,BA,heatpumpAirSpace,effConv,3.8740595086990295
hh0011,BA,heatpumpAirSpace,effConv,3.75637739462849
hh0012,BA,heatpumpAirSpace,effConv,3.9953648443183725
hh0013,BA,heatpumpAirSpace,effConv,3.9026351108830823
hh0014,BA,heatpumpAirSpace,effConv,3.9985772862371554
hh0015,BA,heatpumpAirSpace,effConv,4.010790795932132
hh0016,BA,heatpumpAirSpace,effConv,4.053449832033757
hh0017,BA,heatpumpAirSpace,effConv,4.06
hh0018,BA,heatpumpAirSpace,effConv,4.06
hh0019,BA,heatpumpAirSpace,effConv,4.06
hh0020,BA,heatpumpAirSpace,effConv,4.06
hh0021,BA,heatpumpAirSpace,effConv,4.06
hh0022,BA,heatpumpAirSpace,effConv,4.06
hh0023,BA,heatpumpAirSpace,effConv,4.06
hh0024,BA,heatpumpAirSpace,effConv,4.06
hh0025,BA,heatpumpAirSpace,effConv,4.06
hh0026,BA,heatpumpAirSpace,effConv,4.06
hh0027,BA,heatpumpAirSpace,effConv,4.06
hh0028,BA,heatpumpAirSpace,effConv,4.06
hh0029,BA,heatpumpAirSpace,effConv,4.06
hh0030,BA,heatpumpAirSpace,effConv,4.06
hh0031,BA,heatpumpAirSpace,effConv,4.06
hh0032,BA,heatpumpAirSpace,effConv,4.06
hh0033,BA,heatpumpAirSpace,effConv,3.9405569210958302
hh0034,BA,heatpumpAirSpace,effConv,4.05643826850457
hh0035,BA,heatpumpAirSpace,effConv,4.036763889370574
hh0036,BA,heatpumpAirSpace,effConv,4.06
hh0037,BA,heatpumpAirSpace,effConv,3.9214078095841822
hh0038,BA,heatpumpAirSpace,effConv,4.025604275661772
hh0039,BA,heatpumpAirSpace,effConv,3.9954754557073797
hh0040,BA,heatpumpAirSpace,effConv,3.9424145670887474
hh0041,BA,heatpumpAirSpace,effConv,3.6921651693939572
hh0042,BA,heatpumpAirSpace,effConv,3.7126559484360246
hh0043,BA,heatpumpAirSpace,effConv,3.4547376511582426
hh0044,BA,heatpumpAirSpace,effConv,3.719953851332115
hh0045,BA,heatpumpAirSpace,effConv,3.336774911678077
hh0046,BA,heatpumpAirSpace,effConv,3.1856702752015127
hh0047,BA,heatpumpAirSpace,effConv,3.7144295294486103
hh0048,BA,heatpumpAirSpace,effConv,3.7037565374167474
hh0001,BE,heatpumpAirSpace,effConv,3.632284352087092
hh0002,BE,heatpumpAirSpace,effConv,3.70525947414697
hh0003,BE,heatpumpAirSpace,effConv,3.691424734123948
hh0004,BE,heatpumpAirSpace,effConv,3.803006423850123
hh0005,BE,heatpumpAirSpace,effConv,3.6237300292959502
hh0006,BE,heatpumpAirSpace,effConv,3.6851427689807776
hh0007,BE,heatpumpAirSpace,effConv,3.34427257579604
hh0008,BE,heatpumpAirSpace,effConv,3.885735325173935
hh0009,BE,heatpumpAirSpace,effConv,3.6721488591980127
hh0010,BE,heatpumpAirSpace,effConv,3.8636868900726276
hh0011,BE,heatpumpAirSpace,effConv,3.6711243848329373
hh0012,BE,heatpumpAirSpace,effConv,3.844195963093995
hh0013,BE,heatpumpAirSpace,effConv,3.486972570637743
hh0014,BE,heatpumpAirSpace,effConv,3.51231263460072
hh0015,BE,heatpumpAirSpace,effConv,3.9196227747002372
hh0016,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0017,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0018,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0019,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0020,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0021,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0022,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0023,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0024,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0025,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0026,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0027,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0028,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0029,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0030,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0031,BE,heatpumpAirSpace,effConv,4.06000000000001
hh0032,BE,heatpumpAirSpace,effConv,3.9889527440187926
hh0033,BE,heatpumpAirSpace,effConv,3.8410254012459424
hh0034,BE,heatpumpAirSpace,effConv,4.056594111414013
hh0035,BE,heatpumpAirSpace,effConv,4.051829177265786
hh0036,BE,heatpumpAirSpace,effConv,4.01923270430205
hh0037,BE,heatpumpAirSpace,effConv,3.961915188362908
hh0038,BE,heatpumpAirSpace,effConv,3.5761655716589575
hh0039,BE,heatpumpAirSpace,effConv,3.8982086793740995
hh0040,BE,heatpumpAirSpace,effConv,3.9687728415160874
hh0041,BE,heatpumpAirSpace,effConv,3.568126538792265
hh0042,BE,heatpumpAirSpace,effConv,3.5804713107151827
hh0043,BE,heatpumpAirSpace,effConv,3.2615260459072277
hh0044,BE,heatpumpAirSpace,effConv,3.333965064206323
hh0045,BE,heatpumpAirSpace,effConv,3.43125492427581
hh0046,BE,heatpumpAirSpace,effConv,3.2421810856569326
hh0047,BE,heatpumpAirSpace,effConv,3.991196049900005
hh0048,BE,heatpumpAirSpace,effConv,3.9814710199703325
hh0001,BG,heatpumpAirSpace,effConv,2.703895039282277
hh0002,BG,heatpumpAirSpace,effConv,2.5498350815536774
hh0003,BG,heatpumpAirSpace,effConv,3.2163429119479523
hh0004,BG,heatpumpAirSpace,effConv,3.5921613963667527
hh0005,BG,heatpumpAirSpace,effConv,3.6477303923676097
hh0006,BG,heatpumpAirSpace,effConv,3.277119857522905
hh0007,BG,heatpumpAirSpace,effConv,3.20864172957471
hh0008,BG,heatpumpAirSpace,effConv,3.579267680862335
hh0009,BG,heatpumpAirSpace,effConv,3.6483986818690073
hh0010,BG,heatpumpAirSpace,effConv,4.015296888997295
hh0011,BG,heatpumpAirSpace,effConv,3.956734691149915
hh0012,BG,heatpumpAirSpace,effConv,3.8243590324223202
hh0013,BG,heatpumpAirSpace,effConv,3.884240086225645
hh0014,BG,heatpumpAirSpace,effConv,3.96806854600488
hh0015,BG,heatpumpAirSpace,effConv,4.034574426518085
hh0016,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0017,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0018,BG,heatpumpAirSpace,effConv,4.05456609605432
hh0019,BG,heatpumpAirSpace,effConv,4.0545660960543195
hh0020,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0021,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0022,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0023,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0024,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0025,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0026,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0027,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0028,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0029,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0030,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0031,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0032,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0033,BG,heatpumpAirSpace,effConv,3.9941308789267556
hh0034,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0035,BG,heatpumpAirSpace,effConv,4.06000000000001
hh0036,BG,heatpumpAirSpace,effConv,4.039969097376405
hh0037,BG,heatpumpAirSpace,effConv,3.9551237390848346
