timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s1999,wind,avaConv,0.88451023471247
h0002,BE,s1999,wind,avaConv,0.887601818741394
h0003,BE,s1999,wind,avaConv,0.911872974572793
h0004,BE,s1999,wind,avaConv,0.905602536963737
h0005,BE,s1999,wind,avaConv,0.882011605392929
h0006,BE,s1999,wind,avaConv,0.88074885414855
h0007,BE,s1999,wind,avaConv,0.856953166554733
h0008,BE,s1999,wind,avaConv,0.818417612024606
h0009,BE,s1999,wind,avaConv,0.725577963666989
h0010,BE,s1999,wind,avaConv,0.765050241963639
h0011,BE,s1999,wind,avaConv,0.753203223263041
h0012,BE,s1999,wind,avaConv,0.765864757510227
h0013,BE,s1999,wind,avaConv,0.750352687578796
h0014,BE,s1999,wind,avaConv,0.705966117276951
h0015,BE,s1999,wind,avaConv,0.696040588420943
h0016,BE,s1999,wind,avaConv,0.613120113201138
h0017,BE,s1999,wind,avaConv,0.608504007301031
h0018,BE,s1999,wind,avaConv,0.678127468917261
h0019,BE,s1999,wind,avaConv,0.650854707835798
h0020,BE,s1999,wind,avaConv,0.66803619035425
h0021,BE,s1999,wind,avaConv,0.729033562130431
h0022,BE,s1999,wind,avaConv,0.791679340982776
h0023,BE,s1999,wind,avaConv,0.830497879493732
h0024,BE,s1999,wind,avaConv,0.875490403987226
h0025,BE,s1999,wind,avaConv,0.87936888462634
h0026,BE,s1999,wind,avaConv,0.904566447980965
h0027,BE,s1999,wind,avaConv,0.935658956337442
h0028,BE,s1999,wind,avaConv,0.959108698184431
h0029,BE,s1999,wind,avaConv,0.975188577303679
h0030,BE,s1999,wind,avaConv,0.986151712834925
h0031,BE,s1999,wind,avaConv,0.992429247839711
h0032,BE,s1999,wind,avaConv,0.995713123709398
h0033,BE,s1999,wind,avaConv,0.997043570489477
h0034,BE,s1999,wind,avaConv,0.998011412778006
h0035,BE,s1999,wind,avaConv,0.999646332119778
h0036,BE,s1999,wind,avaConv,0.999914560452513
h0037,BE,s1999,wind,avaConv,0.9999252735941
h0038,BE,s1999,wind,avaConv,0.998451074226962
h0039,BE,s1999,wind,avaConv,0.993605809485102
h0040,BE,s1999,wind,avaConv,0.983413628514571
h0041,BE,s1999,wind,avaConv,0.958674737326571
h0042,BE,s1999,wind,avaConv,0.93877261792875
h0043,BE,s1999,wind,avaConv,0.942236620258266
h0044,BE,s1999,wind,avaConv,0.959124723269744
h0045,BE,s1999,wind,avaConv,0.947738321949188
h0046,BE,s1999,wind,avaConv,0.943171343308817
h0047,BE,s1999,wind,avaConv,0.943129902602264
h0048,BE,s1999,wind,avaConv,0.954557264986545
h0049,BE,s1999,wind,avaConv,0.950500836024013
h0050,BE,s1999,wind,avaConv,0.937854934821648
h0051,BE,s1999,wind,avaConv,0.942459017828091
h0052,BE,s1999,wind,avaConv,0.944333199663866
h0053,BE,s1999,wind,avaConv,0.86550860085301
h0054,BE,s1999,wind,avaConv,0.878524375685236
h0055,BE,s1999,wind,avaConv,0.951378257325221
h0056,BE,s1999,wind,avaConv,0.978416129936156
h0057,BE,s1999,wind,avaConv,0.995669364277379
h0058,BE,s1999,wind,avaConv,0.999503954671839
h0059,BE,s1999,wind,avaConv,0.999995879836407
h0060,BE,s1999,wind,avaConv,0.999999991490497
h0061,BE,s1999,wind,avaConv,0.999999991490497
h0062,BE,s1999,wind,avaConv,0.983964540709572
h0063,BE,s1999,wind,avaConv,0.908625327830313
h0064,BE,s1999,wind,avaConv,0.845764987471424
h0065,BE,s1999,wind,avaConv,0.992891398020289
h0066,BE,s1999,wind,avaConv,0.999999991490497
h0067,BE,s1999,wind,avaConv,0.999492965152523
