timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,Benelux < NL,Benelux < BE,none,h2Grid,none,yes,expExc,1.7095230286937757,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,Benelux < BE,none,h2Grid,none,yes,expExc,0.0013419443557152592,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,Benelux < LU,none,h2Grid,none,yes,expExc,0.004937670495726839,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,Benelux < NL,none,h2Grid,none,yes,expExc,0.0005970119360187299,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,CH_ < CH,none,h2Grid,none,yes,expExc,0.0009709923337899365,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,CH_ < CH,none,h2Grid,none,yes,expExc,0.00016919136951063505,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,DE_ < DE,none,h2Grid,none,yes,expExc,0.0002200916844167299,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < CZ,DE_ < DE,none,h2Grid,none,yes,expExc,0.0002486039313509844,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < CZ,East < AT,none,h2Grid,none,yes,expExc,0.0023196859930968198,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,East < AT,none,h2Grid,none,yes,expExc,0.0005564772947666859,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,East < HR,none,h2Grid,none,yes,expExc,0.0005814395502417917,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < PL,Balt < LT,none,h2Grid,none,yes,expExc,0.00023739622059758435,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < PL,DE_ < DE,none,h2Grid,none,yes,expExc,0.00026300215266190376,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < PL,East < CZ,none,h2Grid,none,yes,expExc,2.0619272579915626,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < SI,East < AT,none,h2Grid,none,yes,expExc,0.0005593582162719577,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < SI,East < HR,none,h2Grid,none,yes,expExc,0.0012250412119328218,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < SI,East < HU,none,h2Grid,none,yes,expExc,0.0003131483727028664,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < SK,East < AT,none,h2Grid,none,yes,expExc,0.0015160718014093518,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < SK,East < CZ,none,h2Grid,none,yes,expExc,0.0011626439294856658,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < SK,East < HU,none,h2Grid,none,yes,expExc,0.40910990945060904,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < SK,East < PL,none,h2Grid,none,yes,expExc,0.0004930878541105792,inter_all_total32_ext8_firmCapa
none,30th < 2040,FR_ < FR,Benelux < BE,none,h2Grid,none,yes,expExc,0.00138673029119428,inter_all_total32_ext8_firmCapa
none,30th < 2040,FR_ < FR,Benelux < LU,none,h2Grid,none,yes,expExc,0.0026176664468791403,inter_all_total32_ext8_firmCapa
none,30th < 2040,FR_ < FR,CH_ < CH,none,h2Grid,none,yes,expExc,4.9252814450049,inter_all_total32_ext8_firmCapa
none,30th < 2040,FR_ < FR,DE_ < DE,none,h2Grid,none,yes,expExc,0.00021247312399659676,inter_all_total32_ext8_firmCapa
none,30th < 2040,IT_ < IT,CH_ < CH,none,h2Grid,none,yes,expExc,0.0003665456345601917,inter_all_total32_ext8_firmCapa
none,30th < 2040,IT_ < IT,East < AT,none,h2Grid,none,yes,expExc,0.00018157575782298504,inter_all_total32_ext8_firmCapa
none,30th < 2040,IT_ < IT,East < SI,none,h2Grid,none,yes,expExc,0.00022201885705622375,inter_all_total32_ext8_firmCapa
none,30th < 2040,IT_ < IT,FR_ < FR,none,h2Grid,none,yes,expExc,0.00013421281664315786,inter_all_total32_ext8_firmCapa
none,30th < 2040,Iberia < ES,FR_ < FR,none,h2Grid,none,yes,expExc,0.0001337146366787316,inter_all_total32_ext8_firmCapa
none,30th < 2040,Iberia < PT,Iberia < ES,none,h2Grid,none,yes,expExc,0.0004998081998819738,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < DK,DE_ < DE,none,h2Grid,none,yes,expExc,9.192447496908707e-5,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < FI,Balt < EE,none,h2Grid,none,yes,expExc,0.0003710847918729326,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < NO,Scan < DK,none,h2Grid,none,yes,expExc,0.0005332970344110505,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < NO,Scan < FI,none,h2Grid,none,yes,expExc,0.0004365535632107853,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < SE,East < PL,none,h2Grid,none,yes,expExc,0.0007216039395770166,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < SE,Scan < DK,none,h2Grid,none,yes,expExc,0.005241051066837628,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < SE,Scan < FI,none,h2Grid,none,yes,expExc,0.0008181981615483474,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < SE,Scan < NO,none,h2Grid,none,yes,expExc,0.00046772603221067826,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,IT_ < IT,none,h2Grid,none,yes,expExc,1.620097547239205,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BA,East < HR,none,h2Grid,none,yes,expExc,0.00020966547999724775,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BA,IT_ < IT,none,h2Grid,none,yes,expExc,0.0004062898318231104,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < GR,SouthEast < AL,none,h2Grid,none,yes,expExc,0.001290813555459173,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < GR,SouthEast < BG,none,h2Grid,none,yes,expExc,0.00082352686464288,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < ME,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0005842218571063099,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < ME,SouthEast < BA,none,h2Grid,none,yes,expExc,0.002638515351245414,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < MK,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0006697544805676802,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < MK,SouthEast < BG,none,h2Grid,none,yes,expExc,0.00044169811018058506,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < MK,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0005659633959292274,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RO,East < HU,none,h2Grid,none,yes,expExc,0.0002817362624323593,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RO,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0006674656352034548,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,East < HR,none,h2Grid,none,yes,expExc,0.0003193525656630998,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,East < HU,none,h2Grid,none,yes,expExc,0.00019452640366876827,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0003199322243308032,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < BA,none,h2Grid,none,yes,expExc,0.001746418272854316,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0002848387230207029,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0009203941550722419,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < MK,none,h2Grid,none,yes,expExc,0.00041533668101013444,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0004437860019288824,inter_all_total32_ext8_firmCapa
none,30th < 2040,UkPlus < UK,FR_ < FR,none,h2Grid,none,yes,expExc,0.00016944982679114448,inter_all_total32_ext8_firmCapa
none,30th < 2040,UkPlus < UK,UkPlus < IE,none,h2Grid,none,yes,expExc,0.17561538132494833,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,2.7360858502813246,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.9999957539041273,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,2.9999888952498823,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.99999222356173,inter_all_total32_ext8_firmCapa
none,30th < 2040,CH_ < CH,East < AT,none,powerGrid < hvac,none,no,expExc,3.499162552064347,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,East < CZ,none,powerGrid < hvac,none,no,expExc,2.4999909138149112,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,East < AT,none,powerGrid < hvac,none,no,expExc,3.100181985036822,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,East < HU,none,powerGrid < hvac,none,no,expExc,1.5261975004377888,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.4999980576296583,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,East < SI,none,powerGrid < hvac,none,no,expExc,1.7431192258261707,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,East < SK,none,powerGrid < hvac,none,no,expExc,0.992812804442289,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HR,SouthEast < BA,none,powerGrid < hvac,none,no,expExc,2.643995366471682,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.6753464094775707,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.0131736042698423,inter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < BE,DE_ < DE,none,powerGrid < hvac,none,no,expExc,3.800781447591116,inter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < BE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,6.999997672993463,inter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < BE,Benelux < LU,none,powerGrid < hvac,none,no,expExc,0.49765036049313427,inter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < BE,Benelux < NL,none,powerGrid < hvac,none,no,expExc,2.001075421230596,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,4.148003240224991,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.5284844424504271,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,3.0021854390428206,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,0.14948225754246597,inter_all_total32_ext8_firmCapa
none,30th < 2040,CH_ < CH,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.09999629855071,inter_all_total32_ext8_firmCapa
none,30th < 2040,CH_ < CH,FR_ < FR,none,powerGrid < hvac,none,no,expExc,4.499995696481175,inter_all_total32_ext8_firmCapa
none,30th < 2040,CH_ < CH,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.3999969837670496,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,East < CZ,none,powerGrid < hvac,none,no,expExc,0.505901627404989,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < CZ,East < PL,none,powerGrid < hvac,none,no,expExc,2.5009767466478747,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < CZ,East < SK,none,powerGrid < hvac,none,no,expExc,1.9999927872354974,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvac,none,no,expExc,2.00045011920949,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,7.7999982517077155,inter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < LU,DE_ < DE,none,powerGrid < hvac,none,no,expExc,0.0033251105645941055,inter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < NL,DE_ < DE,none,powerGrid < hvac,none,no,expExc,1.0012371149398358,inter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,East < PL,none,powerGrid < hvac,none,no,expExc,8.000039676526193,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < DK,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.9989098674861205,inter_all_total32_ext8_firmCapa
none,30th < 2040,Balt < EE,Balt < LV,none,powerGrid < hvac,none,no,expExc,3.649720235185616,inter_all_total32_ext8_firmCapa
none,30th < 2040,FR_ < FR,Iberia < ES,none,powerGrid < hvac,none,no,expExc,8.999990815499105,inter_all_total32_ext8_firmCapa
none,30th < 2040,Iberia < ES,Iberia < PT,none,powerGrid < hvac,none,no,expExc,5.522159014237015,inter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < FI,Scan < NO,none,powerGrid < hvac,none,no,expExc,1.6312308358701264,inter_all_total32_ext8_firmCapa
none,30th < 2040,FR_ < FR,IT_ < IT,none,powerGrid < hvac,none,no,expExc,0.43432799892002744,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.1630469607185943,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HR,East < HU,none,powerGrid < hvac,none,no,expExc,0.005361982624148511,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HR,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.0999966179565748,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HR,East < SI,none,powerGrid < hvac,none,no,expExc,1.7828273878944894,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,2.616996542115939,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9999974876547704,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,East < SI,none,powerGrid < hvac,none,no,expExc,0.0027798770247313993,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,East < SK,none,powerGrid < hvac,none,no,expExc,2.767201880194414,inter_all_total32_ext8_firmCapa
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,powerGrid < hvac,none,no,expExc,1.0699952692909867,inter_all_total32_ext8_firmCapa
none,30th < 2040,East < SI,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.9999954854691753,inter_all_total32_ext8_firmCapa
none,30th < 2040,Balt < LT,Balt < LV,none,powerGrid < hvac,none,no,expExc,4.842311499064164,inter_all_total32_ext8_firmCapa
none,30th < 2040,Balt < LT,East < PL,none,powerGrid < hvac,none,no,expExc,3.013062600674686,inter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.0036202836022248,inter_all_total32_ext8_firmCapa
