timestep_superordinate_dispatch,region,region_from,region_to,technology,exchange,carrier,variable,value,objName
none,SouthEast < ME,none,none,battery < lithiumBattery,none,none,costOprStSize,0.9028497969554792,noInter_all_total32_ext8_noFossil
none,SouthEast < MK,none,none,battery < lithiumBattery,none,none,costOprStSize,0.9196149758532753,noInter_all_total32_ext8_noFossil
none,SouthEast < RO,none,none,battery < lithiumBattery,none,none,costOprStSize,0.9291875842430307,noInter_all_total32_ext8_noFossil
none,SouthEast < RS,none,none,battery < lithiumBattery,none,none,costOprStSize,0.913141032249546,noInter_all_total32_ext8_noFossil
none,UkPlus < IE,none,none,battery < lithiumBattery,none,none,costOprStSize,1.106557796462379,noInter_all_total32_ext8_noFossil
none,UkPlus < UK,none,none,battery < lithiumBattery,none,none,costOprStSize,1.0840554409795966,noInter_all_total32_ext8_noFossil
none,Balt < EE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.14603755668943835,noInter_all_total32_ext8_noFossil
none,Balt < LT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1390172154764734,noInter_all_total32_ext8_noFossil
none,Balt < LV,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.14501439204410543,noInter_all_total32_ext8_noFossil
none,Benelux < BE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13857251472936052,noInter_all_total32_ext8_noFossil
none,Benelux < LU,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1438014744609598,noInter_all_total32_ext8_noFossil
none,Benelux < NL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13832023694724188,noInter_all_total32_ext8_noFossil
none,CH_ < CH,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1386390057885195,noInter_all_total32_ext8_noFossil
none,DE_ < DE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13832906427742503,noInter_all_total32_ext8_noFossil
none,East < AT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13864997975317916,noInter_all_total32_ext8_noFossil
none,East < CZ,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13866664774731716,noInter_all_total32_ext8_noFossil
none,East < HR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1389376151046108,noInter_all_total32_ext8_noFossil
none,East < HU,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13888957236409802,noInter_all_total32_ext8_noFossil
none,East < PL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13863086563260849,noInter_all_total32_ext8_noFossil
none,East < SI,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.14428464353546294,noInter_all_total32_ext8_noFossil
none,East < SK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1388165114390679,noInter_all_total32_ext8_noFossil
none,FR_ < FR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13849622671441733,noInter_all_total32_ext8_noFossil
none,IT_ < IT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1383557667442624,noInter_all_total32_ext8_noFossil
none,Iberia < ES,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13827989812530253,noInter_all_total32_ext8_noFossil
none,Iberia < PT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13861982916144114,noInter_all_total32_ext8_noFossil
none,Scan < DK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13868508959544276,noInter_all_total32_ext8_noFossil
none,Scan < FI,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13935929591860802,noInter_all_total32_ext8_noFossil
none,Scan < NO,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.138928438235585,noInter_all_total32_ext8_noFossil
none,Scan < SE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1388925614993281,noInter_all_total32_ext8_noFossil
none,SouthEast < AL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13872573547582145,noInter_all_total32_ext8_noFossil
none,SouthEast < BA,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13870828194688492,noInter_all_total32_ext8_noFossil
none,SouthEast < BG,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.14422530402559197,noInter_all_total32_ext8_noFossil
none,SouthEast < GR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13845880077408135,noInter_all_total32_ext8_noFossil
none,SouthEast < ME,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.14474801075890442,noInter_all_total32_ext8_noFossil
none,SouthEast < MK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13877441470816146,noInter_all_total32_ext8_noFossil
none,SouthEast < RO,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.14469501703086876,noInter_all_total32_ext8_noFossil
none,SouthEast < RS,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13891199064567422,noInter_all_total32_ext8_noFossil
none,UkPlus < IE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13878988787465474,noInter_all_total32_ext8_noFossil
none,UkPlus < UK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.13836282356260143,noInter_all_total32_ext8_noFossil
none,Balt < EE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.1603089373130187,noInter_all_total32_ext8_noFossil
none,Balt < LT,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.18126860122159202,noInter_all_total32_ext8_noFossil
none,Balt < LV,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.3206180096456576,noInter_all_total32_ext8_noFossil
none,Benelux < BE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.08759126342231505,noInter_all_total32_ext8_noFossil
none,Benelux < LU,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.17687406578598344,noInter_all_total32_ext8_noFossil
none,Benelux < NL,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.18006004140015333,noInter_all_total32_ext8_noFossil
none,CH_ < CH,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.32784741956793045,noInter_all_total32_ext8_noFossil
none,DE_ < DE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,4.064570589366196,noInter_all_total32_ext8_noFossil
none,East < AT,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.24036946487631436,noInter_all_total32_ext8_noFossil
none,East < CZ,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.4234129814154653,noInter_all_total32_ext8_noFossil
none,East < HR,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.08900587871659821,noInter_all_total32_ext8_noFossil
none,East < HU,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.23442477748803456,noInter_all_total32_ext8_noFossil
none,East < PL,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.4918263027316432,noInter_all_total32_ext8_noFossil
none,East < SI,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.12844031050268576,noInter_all_total32_ext8_noFossil
none,East < SK,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.4433519285877712,noInter_all_total32_ext8_noFossil
none,FR_ < FR,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.20214483690391818,noInter_all_total32_ext8_noFossil
none,IT_ < IT,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.3461254100405819,noInter_all_total32_ext8_noFossil
none,Iberia < ES,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.09841767799282367,noInter_all_total32_ext8_noFossil
none,Iberia < PT,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.08958797493436026,noInter_all_total32_ext8_noFossil
none,Scan < DK,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.6428846460332683,noInter_all_total32_ext8_noFossil
none,Scan < FI,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.23224308807550115,noInter_all_total32_ext8_noFossil
none,Scan < NO,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.09621108589796115,noInter_all_total32_ext8_noFossil
none,Scan < SE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.31941983745684066,noInter_all_total32_ext8_noFossil
none,SouthEast < AL,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.0936841025609684,noInter_all_total32_ext8_noFossil
none,SouthEast < BA,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.08885256676438834,noInter_all_total32_ext8_noFossil
none,SouthEast < BG,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.32709688745734594,noInter_all_total32_ext8_noFossil
none,SouthEast < GR,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.08667547846258902,noInter_all_total32_ext8_noFossil
none,SouthEast < ME,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.08858721379817942,noInter_all_total32_ext8_noFossil
none,SouthEast < MK,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.08926763161277486,noInter_all_total32_ext8_noFossil
none,SouthEast < RO,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.16559918101008986,noInter_all_total32_ext8_noFossil
none,SouthEast < RS,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.09179736261348606,noInter_all_total32_ext8_noFossil
none,UkPlus < IE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.08913938474522108,noInter_all_total32_ext8_noFossil
none,UkPlus < UK,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.7822940464296322,noInter_all_total32_ext8_noFossil
none,Balt < EE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.6722444760939869,noInter_all_total32_ext8_noFossil
none,Balt < LT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.4454417573617895,noInter_all_total32_ext8_noFossil
none,Balt < LV,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.2006123022570039,noInter_all_total32_ext8_noFossil
none,Benelux < BE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.1180700428786378,noInter_all_total32_ext8_noFossil
none,Benelux < LU,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.8307200649985403,noInter_all_total32_ext8_noFossil
none,Benelux < NL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.2121050956745294,noInter_all_total32_ext8_noFossil
none,CH_ < CH,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.6967369630149922,noInter_all_total32_ext8_noFossil
none,DE_ < DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,35.49223759838795,noInter_all_total32_ext8_noFossil
none,East < AT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.2800743628542337,noInter_all_total32_ext8_noFossil
none,East < CZ,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,6.519586240683055,noInter_all_total32_ext8_noFossil
none,East < HR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.11771599381824752,noInter_all_total32_ext8_noFossil
none,East < HU,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.097975843859291,noInter_all_total32_ext8_noFossil
none,East < PL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,14.421450285209408,noInter_all_total32_ext8_noFossil
none,East < SI,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.44108896780995177,noInter_all_total32_ext8_noFossil
none,East < SK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.6389514421343465,noInter_all_total32_ext8_noFossil
none,FR_ < FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,9.127505851013815,noInter_all_total32_ext8_noFossil
none,IT_ < IT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,17.95354762775392,noInter_all_total32_ext8_noFossil
none,Iberia < ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.9941737670466693,noInter_all_total32_ext8_noFossil
none,Iberia < PT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.12035880846803075,noInter_all_total32_ext8_noFossil
none,Scan < DK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,4.393247823573352,noInter_all_total32_ext8_noFossil
none,Scan < FI,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,7.561558674740752,noInter_all_total32_ext8_noFossil
none,Scan < NO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.5180430259463177,noInter_all_total32_ext8_noFossil
none,Scan < SE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.381753780306517,noInter_all_total32_ext8_noFossil
none,SouthEast < AL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.1320895200317937,noInter_all_total32_ext8_noFossil
none,SouthEast < BA,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.11737635155905018,noInter_all_total32_ext8_noFossil
none,SouthEast < BG,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.3728213041088575,noInter_all_total32_ext8_noFossil
none,SouthEast < GR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.11743099940212186,noInter_all_total32_ext8_noFossil
none,SouthEast < ME,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.14654258106027904,noInter_all_total32_ext8_noFossil
none,SouthEast < MK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.19559203452867882,noInter_all_total32_ext8_noFossil
none,SouthEast < RO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.761217166675059,noInter_all_total32_ext8_noFossil
none,SouthEast < RS,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.4834652263637736,noInter_all_total32_ext8_noFossil
none,UkPlus < IE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.12012655148587899,noInter_all_total32_ext8_noFossil
none,UkPlus < UK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,14.311302723124792,noInter_all_total32_ext8_noFossil
none,Benelux < NL,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,343.40965772104346,noInter_all_total32_ext8_noFossil
none,DE_ < DE,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,1246.5825831156621,noInter_all_total32_ext8_noFossil
none,East < PL,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,723.655438397738,noInter_all_total32_ext8_noFossil
none,FR_ < FR,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,1482.9092823544397,noInter_all_total32_ext8_noFossil
none,Iberia < ES,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,513.7208740865253,noInter_all_total32_ext8_noFossil
none,Iberia < PT,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,198.88303243818171,noInter_all_total32_ext8_noFossil
none,Scan < DK,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,95.97923231869035,noInter_all_total32_ext8_noFossil
none,SouthEast < AL,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,162.9036560056772,noInter_all_total32_ext8_noFossil
none,SouthEast < BA,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,140.6150222320028,noInter_all_total32_ext8_noFossil
none,SouthEast < GR,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,198.50499952827505,noInter_all_total32_ext8_noFossil
none,SouthEast < RO,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,105.19791391311426,noInter_all_total32_ext8_noFossil
none,UkPlus < UK,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,942.3440755415628,noInter_all_total32_ext8_noFossil
none,Balt < EE,none,none,battery < lithiumBattery,none,none,costExpStSize,1.96079782707846,noInter_all_total32_ext8_noFossil
none,Balt < LT,none,none,battery < lithiumBattery,none,none,costExpStSize,2.0599038910391694,noInter_all_total32_ext8_noFossil
none,Balt < LV,none,none,battery < lithiumBattery,none,none,costExpStSize,1.999539830272205,noInter_all_total32_ext8_noFossil
none,Benelux < BE,none,none,battery < lithiumBattery,none,none,costExpStSize,5.008402996288925,noInter_all_total32_ext8_noFossil
none,Benelux < LU,none,none,battery < lithiumBattery,none,none,costExpStSize,3.72927749103677,noInter_all_total32_ext8_noFossil
none,Benelux < NL,none,none,battery < lithiumBattery,none,none,costExpStSize,4.545049222718726,noInter_all_total32_ext8_noFossil
none,CH_ < CH,none,none,battery < lithiumBattery,none,none,costExpStSize,6.24335231743036,noInter_all_total32_ext8_noFossil
none,DE_ < DE,none,none,battery < lithiumBattery,none,none,costExpStSize,3.7971215478538816,noInter_all_total32_ext8_noFossil
none,East < AT,none,none,battery < lithiumBattery,none,none,costExpStSize,4.685423047526324,noInter_all_total32_ext8_noFossil
none,East < CZ,none,none,battery < lithiumBattery,none,none,costExpStSize,4.769832485374092,noInter_all_total32_ext8_noFossil
none,East < HR,none,none,battery < lithiumBattery,none,none,costExpStSize,5.248463017906033,noInter_all_total32_ext8_noFossil
none,East < HU,none,none,battery < lithiumBattery,none,none,costExpStSize,7.270864684854006,noInter_all_total32_ext8_noFossil
none,East < PL,none,none,battery < lithiumBattery,none,none,costExpStSize,3.80645913979024,noInter_all_total32_ext8_noFossil
none,East < SI,none,none,battery < lithiumBattery,none,none,costExpStSize,5.160875447231293,noInter_all_total32_ext8_noFossil
none,East < SK,none,none,battery < lithiumBattery,none,none,costExpStSize,5.795937022386608,noInter_all_total32_ext8_noFossil
none,FR_ < FR,none,none,battery < lithiumBattery,none,none,costExpStSize,5.664271278063865,noInter_all_total32_ext8_noFossil
none,IT_ < IT,none,none,battery < lithiumBattery,none,none,costExpStSize,7.098623518619601,noInter_all_total32_ext8_noFossil
none,Iberia < ES,none,none,battery < lithiumBattery,none,none,costExpStSize,5.523754952131556,noInter_all_total32_ext8_noFossil
none,Iberia < PT,none,none,battery < lithiumBattery,none,none,costExpStSize,4.916152101011086,noInter_all_total32_ext8_noFossil
none,Scan < DK,none,none,battery < lithiumBattery,none,none,costExpStSize,3.39620574118056,noInter_all_total32_ext8_noFossil
none,Scan < FI,none,none,battery < lithiumBattery,none,none,costExpStSize,1.6336809145483984,noInter_all_total32_ext8_noFossil
none,Scan < NO,none,none,battery < lithiumBattery,none,none,costExpStSize,1.546918394661586,noInter_all_total32_ext8_noFossil
none,Scan < SE,none,none,battery < lithiumBattery,none,none,costExpStSize,1.5573103234909678,noInter_all_total32_ext8_noFossil
none,SouthEast < AL,none,none,battery < lithiumBattery,none,none,costExpStSize,3.9716451205689536,noInter_all_total32_ext8_noFossil
none,SouthEast < BA,none,none,battery < lithiumBattery,none,none,costExpStSize,4.028818339556763,noInter_all_total32_ext8_noFossil
none,SouthEast < BG,none,none,battery < lithiumBattery,none,none,costExpStSize,4.417377020995423,noInter_all_total32_ext8_noFossil
none,SouthEast < GR,none,none,battery < lithiumBattery,none,none,costExpStSize,4.259845030884426,noInter_all_total32_ext8_noFossil
none,SouthEast < ME,none,none,battery < lithiumBattery,none,none,costExpStSize,4.0201695936172905,noInter_all_total32_ext8_noFossil
none,SouthEast < MK,none,none,battery < lithiumBattery,none,none,costExpStSize,4.094820839775568,noInter_all_total32_ext8_noFossil
none,SouthEast < RO,none,none,battery < lithiumBattery,none,none,costExpStSize,4.137445326495143,noInter_all_total32_ext8_noFossil
none,SouthEast < RS,none,none,battery < lithiumBattery,none,none,costExpStSize,4.06599395039234,noInter_all_total32_ext8_noFossil
none,UkPlus < IE,none,none,battery < lithiumBattery,none,none,costExpStSize,4.927231552711497,noInter_all_total32_ext8_noFossil
none,UkPlus < UK,none,none,battery < lithiumBattery,none,none,costExpStSize,4.82703406072368,noInter_all_total32_ext8_noFossil
none,Balt < EE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016899056917161984,noInter_all_total32_ext8_noFossil
none,Balt < LT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001608668270038373,noInter_all_total32_ext8_noFossil
none,Balt < LV,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016780659170931003,noInter_all_total32_ext8_noFossil
none,Benelux < BE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001603522317581399,noInter_all_total32_ext8_noFossil
none,Benelux < LU,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001664030374635352,noInter_all_total32_ext8_noFossil
none,Benelux < NL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001600603029765577,noInter_all_total32_ext8_noFossil
none,CH_ < CH,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016042917334896636,noInter_all_total32_ext8_noFossil
none,DE_ < DE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001600705177157367,noInter_all_total32_ext8_noFossil
none,East < AT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016044187211342086,noInter_all_total32_ext8_noFossil
none,East < CZ,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001604611598492621,noInter_all_total32_ext8_noFossil
none,East < HR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016077471568362435,noInter_all_total32_ext8_noFossil
none,East < HU,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016071912197028195,noInter_all_total32_ext8_noFossil
none,East < PL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016041975378860306,noInter_all_total32_ext8_noFossil
none,East < SI,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016696214717994908,noInter_all_total32_ext8_noFossil
none,East < SK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001606345779147326,noInter_all_total32_ext8_noFossil
none,FR_ < FR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016026395340455418,noInter_all_total32_ext8_noFossil
none,IT_ < IT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016010141706225703,noInter_all_total32_ext8_noFossil
none,Iberia < ES,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016001362402195331,noInter_all_total32_ext8_noFossil
none,Iberia < PT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016040698269336909,noInter_all_total32_ext8_noFossil
none,Scan < DK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016048250023924103,noInter_all_total32_ext8_noFossil
none,Scan < FI,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001612626729076533,noInter_all_total32_ext8_noFossil
none,Scan < NO,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016076409646788947,noInter_all_total32_ext8_noFossil
none,Scan < SE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016072258091382574,noInter_all_total32_ext8_noFossil
none,SouthEast < AL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016052953451326881,noInter_all_total32_ext8_noFossil
none,SouthEast < BA,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016050933777856647,noInter_all_total32_ext8_noFossil
none,SouthEast < BG,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016689348116159888,noInter_all_total32_ext8_noFossil
none,SouthEast < GR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.001602206451549331,noInter_all_total32_ext8_noFossil
none,SouthEast < ME,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016749834274908866,noInter_all_total32_ext8_noFossil
none,SouthEast < MK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016058586475712153,noInter_all_total32_ext8_noFossil
none,SouthEast < RO,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016743701989169303,noInter_all_total32_ext8_noFossil
none,SouthEast < RS,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016074506377764504,noInter_all_total32_ext8_noFossil
none,UkPlus < IE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costExpStSize,0.0016060376987188695,noInter_all_total32_ext8_noFossil
