timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; offshore_b,gen; pvOpenspace_b,gen; onshore_c,gen; pvResi_a,gen; ocgtGasChp,gen; onshore_b,gen; ocgtH2,gen; pvInd_a,gen; runOfRiver,gen; nuclearPowerFlexChp_HTR,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; nuclearPowerFlexChp_SFR,gen; offshore_a,gen; gasEngineDh,gen; pvResi_b,gen; bioGasEngineDh,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,stExtIn; lithiumBattery,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; pemElectrolysis,use; bevFrtRoadHeavy,use; resistiveHeatSpace,use; eBoilerProMed,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,EU < BE < be,,286.9743638403502,46.78523039348244,,,,56.91868859434951,,,3.91421618466086,,330.8943578575513,,,150.5829012683068,0.32421002825933953,,31.851844480159183,286.97436688462227,,,,827.5177001967407,-923.5899247540326,-66.13217272192354,-16.858288990402432,-45.66974964833311,,,,,,-335.1567898904001,-2.0330703317029313,-41.820929945023536,,,-12.18292383559665,,-33.731784743332035,,,,-9.56800306990676,-191.27867548950115,-193.98861793623024,-150.72711702615413
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,EU < NL < nl,,1124.591554557,,45.24643610998832,,,253.30260279326538,,,1.1376590649567904,,264.00393794106515,,,,1.9330482962392443,,34.42067515939733,331.08878942272355,,,,379.10605675859694,-1352.5597136442275,-15.909108882590637,-3.7010908151475324,-71.61980848119308,,-0.4967906484224363,,,,,-3.121537237081338,-6.6184069519956985,,,-14.138216409088267,,-72.84653217770133,-0.001535414526819056,-100.6457095422716,,-20.049983013377716,-215.4479734606662,-16.704834742332338,-540.9702323772997
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,EU < BE < be,,312.37442864625046,42.09212715509158,,,,82.62005213121319,,,4.065817331881143,,480.56347639593906,,,135.46062689258503,0.3381582576907247,,25.51262540804679,312.374431960179,,,,1053.9816408614038,-904.9786222376024,-171.04091037929837,-24.37160357056641,-45.66971180900555,,,,,,-361.2601804778492,-2.598304971047383,-70.4503699427668,,,-12.183027259382586,,-43.10990260110023,,,,-12.228101286939614,-191.27867549334704,-459.4870559788061,-150.72713914459882
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,EU < NL < nl,,1358.2505940283297,,69.85763335213768,,,386.47858908262003,,,1.1819345948456188,,409.0257569406302,,,,1.6604299129406777,,14.282158246156799,399.8798887484737,,,,357.4186189986626,-1325.3042214311927,-141.49442166173816,-5.4382577028100165,-71.61980850109511,,-0.4974932697928402,,,,,-3.989387673383785,-12.694936345158492,,,-14.142536019723085,,-93.09934030779088,-0.0014589790248596515,-100.64814871664153,,-25.624283489218257,-215.4479734685903,-218.70423740869722,-769.3295074739601
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,nonEU < UK < uk,,0.0010556286356513517,655.2697951460882,123.95762315835238,,,553.9431736390725,,,50.53759507290062,,831.3151839347763,,598.7838435733909,878.1216376237206,,,302.0571262200807,1007.0185416907366,,,,448.0521543446121,-3281.242480469794,-159.09566937413973,,-155.72257069089457,-67.3974526148853,,,,,,-7.591425372241814,,,,-5.532567993909362,,-212.0502784148824,-0.0014610927250869102,-0.0018286632365466268,,-71.32455011944344,-996.3463481724685,,-492.75073282287696
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,EU < BE < be,,222.7764065016774,15.00161618903043,,,,53.82271440354869,,,4.205987609027425,,293.6387977466173,,,48.609740572312596,0.36007178963952996,,35.34122018546557,222.77640886444777,,,,897.7926244441173,-791.9687119514349,-48.966320587137524,-20.80168388018539,-45.669530753494264,,,,,,-312.3535052153703,-2.148193566729822,-45.06042861850507,,,-12.182059717837191,,-35.64185746552379,,,,-10.109794196843458,-191.2786754734086,-127.41761067414795,-150.72709615013756
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,EU < NL < nl,,967.8720934433665,,52.9666899316139,,,277.2799041414084,,,1.2226031012139813,,324.04785422402745,,,,1.711233172886967,,28.407223767007192,284.9493203851756,,,,387.5111403946272,-1159.8058245790082,-19.000978759412938,-4.266605937672422,-71.61980848797955,,-0.4986930563678319,,,,,-3.298295246573662,-7.711215794025418,,,-14.140288347637643,,-76.97148954588195,-0.0015985021812626708,-100.64612294678675,,-21.18531948980982,-215.4479734558303,-19.540849886842125,-611.8331800422371
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,nonEU < UK < uk,,0.0016279800211211738,248.6447736671519,348.48143032018226,,,1869.853296474374,,,45.10388135147292,,2596.651234100886,,221.99810160468184,329.8027039681592,,,0.0013047934049702022,1504.1724170348216,,,,748.1833743773398,-3016.9508405766555,-433.7278419227081,-74.93249041405731,-155.72257096552644,-183.59090167366438,-71.31592084544954,,,,,-6.276342203350238,-135.24554585733426,,,-5.739342502390668,,-175.3162346183307,-0.0015712340594167555,-0.0018287288158757016,,-58.96880521100811,-996.3463486396062,-1357.8462503727726,-1240.9118710445073
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,EU < BE < be,,143.3786009300098,6.905335975396654,,,,57.501648214809634,,,4.402216274536974,,313.07720490423105,,,21.833158055800485,0.3929056720718703,,15.031518236492499,143.3786024495021,,,,1069.6470418926567,-813.7790173490649,-293.4815253714551,-17.50780795340019,-44.16555361696793,,,,,,-122.6471695301841,-2.3150164024262727,-30.346306052614757,,,-12.003019460691185,,-38.40970661281397,,,,-10.894893157358622,-191.27867143469797,-47.99256367877322,-150.72675729242968
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,EU < NL < nl,,1516.4906158835481,,103.71683509220702,,,610.8065474070082,,,1.279774885815765,,577.4063130895146,,,,1.457307173267525,,5.631857866174984,446.46702306322373,,,,357.9637861355728,-1191.746125823603,-191.31119899563217,-12.988493169405102,-69.66130862027396,,-0.5112129830832312,,,,,-3.554431832456449,-41.577098418490976,,,-13.970702094921588,,-82.94888485731605,-0.0021910117220918135,-99.6037432786905,,-22.830513445867254,-215.447968954773,-889.940543691693,-785.1255425206307
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,nonEU < UK < uk,,0.0013543980414580676,50.765855776985255,299.0468264695708,,,1644.4224491230675,,,41.04136279903408,,2373.877679460844,,46.98312682911161,65.94185822701245,,,,1184.0892277868998,,,,748.1832489049094,-3196.428122050048,-433.72787316925024,-0.03749595085296294,-155.72257208103488,-179.70987851673775,-51.05360535726627,,,,,-6.763745769015922,-0.04884655961783677,,,-5.7395075076946345,,-188.93081379574454,-0.0015345307949006502,-0.0017710896956366223,,-63.54816130595597,-996.3463541400893,-0.05010913287116033,-1176.2433738966138
30th < 2040,30th < 2040 < d004 < hh0023 < h0090,EU < BE < be,,180.6937036077884,,,,,78.5090329233292,,,4.584881724846062,,452.87843502064794,,,,0.4752956787052291,,14.127618685508128,180.69370552368562,,,,1061.3817329484866,-769.2030938568173,-294.26394534963276,-20.231968684476136,-44.18178171612835,,,,,,-293.3229526641166,-1.8417595089315617,-43.312952195912786,,,-12.002330899364607,,-30.557641974061365,,,,-8.66765913637957,-191.27867144273097,-113.7527384385935,-150.72675086753472
30th < 2040,30th < 2040 < d004 < hh0023 < h0090,EU < NL < nl,,1317.1754222669263,,81.19345467898397,,,483.11997434864253,,,1.3329983584492693,,450.65870889075325,,,,1.7502236256042876,,6.4346948480807145,387.7870280235305,,,,385.9070434664386,-1126.4665069168063,-190.90037015631077,-5.605948989259563,-69.55412217426704,,-0.4652458741283603,,,,,-2.8278022649924544,-13.422461058361863,,,-13.949871901913852,,-65.9917127503361,-0.0021624451153068056,-99.3908988078743,,-18.163290414982285,-215.44796894120617,-516.3798855556721,-776.791003047748
30th < 2040,30th < 2040 < d004 < hh0023 < h0090,nonEU < UK < uk,,0.001218769127748649,30.52410488713137,375.71281758592124,,,1844.39781259324,,,41.4172027603574,,2528.800845434411,,37.94225137468733,51.413474925384556,,,,1173.5759665415376,,,,748.1833380775437,-2818.0535371691317,-433.7278148471196,-72.29869752362028,-155.72257198013625,-183.5545189707219,-71.3101037906235,,,,,-5.381038800858958,-128.09522099918186,,,-5.739506169896235,,-150.3078433802037,-0.0014819025109123203,-0.0017703284896531668,,-50.557063110955035,-996.3463541472331,-519.9302980351955,-1240.942040871888
30th < 2040,30th < 2040 < d004 < hh0023 < h0091,EU < BE < be,,113.55101761655752,,,,,73.72533989104869,,,4.700971863645713,,424.4125147164595,,,,0.4857371772672905,,87.74893081924871,113.55101881873648,,,,551.2181893150158,-838.6237916275818,-63.017921419212264,-5.394226901211577,-44.18560379872031,,,,,,-10.900822542938023,-1.697757558781267,-6.763531515070041,,,-12.071490610897767,,-28.168426653103385,,,,-7.989959462332138,-191.27867162909365,-8.573660960018625,-150.72750189544757
30th < 2040,30th < 2040 < d004 < hh0023 < h0091,EU < NL < nl,,886.2373306103739,,68.85468616841487,,,411.7434965292675,,,1.3665918235594865,,382.573815857124,,,,4.988294917628297,,90.30618981871437,260.9153899119608,,,,123.38657656422843,-1228.1302827779475,-22.921098263738003,-1.6025145397701264,-68.4452672043164,,-0.5461570355480407,,,,,-2.6067044295673707,-2.0834465176245778,,,-13.957862906434036,,-60.83200797687234,-0.0025109075011746384,-90.58200369385744,,-16.74315427439521,-215.44796921031187,-3.185919493495821,-503.28506619824475
30th < 2040,30th < 2040 < d004 < hh0023 < h0092,EU < BE < be,,187.9445479442574,,,,,109.9139951739647,,,4.790217308387463,,653.3950270398193,,,,1.072802104758121,,13.796253844703678,187.94454993706046,,,,1060.7129759977347,-874.5685875816466,-294.61901605362834,-18.263138958535873,-44.18939010040913,,,,,,-332.79006356369786,-1.3304016025973786,-45.560892409606794,,,-12.00337865685459,,-22.073422537925303,,,,-6.261114738317167,-191.27867145543738,-225.90545956707896,-150.7268153027439
30th < 2040,30th < 2040 < d004 < hh0023 < h0092,EU < NL < nl,,1129.9869733846194,,98.94249897669395,,,644.3133704978576,,,1.3922671170813652,,514.3789189857188,,,,3.0901559280566384,,6.474755277076019,332.6772440813863,,,,384.7003045684867,-1280.76996801009,-190.8878498342469,-5.090261669328772,-69.55326492034982,,-0.4644727130521352,,,,,-2.042673132366196,-12.14247166227744,,,-13.949773525889256,,-47.669350952407896,-0.002154423874397835,-99.38989490123825,,-13.12031813021684,-215.4479689417232,-389.3088118801265,-776.1169685543973
30th < 2040,30th < 2040 < d004 < hh0023 < h0092,nonEU < UK < uk,,0.0012659265162678955,,327.7872154616569,,,1136.9396222729486,,,38.24655113513784,,1453.8698525863247,,,,,,,1165.7372587753339,,,,1062.2471353245314,-3325.2935388047804,-59.992081159537314,,-155.7225715829277,,,,,,,-3.8870127232053595,,,,-5.7394371606346155,,-108.57541103832006,,-0.0017545990420810577,,-36.520076296199406,-996.34635386708,,-492.749455617666
30th < 2040,30th < 2040 < d004 < hh0024 < h0093,EU < BE < be,,303.3784791200651,,,,,137.58157000386788,,,5.077213423338784,,852.7251625261268,,,,0.0011297938411789436,,134.3684219529162,303.37848233828134,,,,544.3233425087295,-900.1765851651141,,-35.06283474067353,-37.92179958024905,,,,,,-404.19596594199464,-1.0535494047185119,-89.93395880532887,,,-11.911257170025321,,-17.48001590612125,,,,-4.9581973537539605,-191.2786763223997,-436.13522529887797,-150.72674778352695
30th < 2040,30th < 2040 < d004 < hh0024 < h0093,EU < NL < nl,,1538.273163120226,,192.39301048823648,,,1307.612601111098,,,1.4756896996036186,,957.5805453237464,,,,,,111.62189602697664,452.8799799042353,,,,97.03267786048,-1318.2718343147958,,-15.993126104561398,-59.87853506369407,,,,,,-1330.024602369495,-1.6175995717664386,-37.20486487264604,,,-13.81108851232912,,-37.749515801226764,,-84.30374327742481,,-10.39002307936237,-215.44795687125617,-694.1789542271233,-839.9982073006506
30th < 2040,30th < 2040 < d004 < hh0024 < h0093,nonEU < UK < uk,,0.0014295850859899028,,397.8575741733253,,,2009.4493054654897,,,35.00218692023594,,2956.0659512064167,,,,,,396.3003508895995,1492.5208718925778,,,,798.4942354388729,-3867.8193214451403,,-56.77200396425198,-155.72253008091556,,,,,,,-3.078138159688922,-105.58301672598263,,,-5.576534706964245,,-85.98122510012317,,-0.0015562002351055333,,-28.920368531591038,-996.3463522880396,-2030.6188671021052,-749.2732766592926
30th < 2040,30th < 2040 < d004 < hh0024 < h0094,EU < BE < be,,438.59401736093923,,,,,201.94064419323826,,,5.34915038095459,,1297.7334898176591,,,,,,,438.5940220137437,,,,307.67514540167616,-917.3889279366009,,-29.30129092606134,-45.76344896345078,,,,,,-404.1970160307926,-0.9180226441818813,-75.15538832191012,,-124.67490263925562,-12.419114855059671,,-15.231417103563588,,,,-4.320383481479879,-191.27867854494176,-364.4649783845615,-504.77286313783316
30th < 2040,30th < 2040 < d004 < hh0024 < h0094,EU < NL < nl,,2146.9891440122547,,234.25997400109287,,,1586.9647545522325,,,1.5550284371293295,,1163.8752928692024,,,,,,,632.0908529337518,,,,,-1343.4786071326719,-81.91614181695759,-13.365040074357953,-71.61979849194343,,-0.6570671454656856,,,,-1542.0613671218632,-1.409514380103766,-31.09102988601844,,-526.627754717621,-14.417491235898401,,-32.89348383399926,-0.0015011549837479169,-100.84187203701603,-9.936444530878624,-9.053468605941134,-215.44797113692886,-580.1037249031922,-1190.8123474614893
30th < 2040,30th < 2040 < d004 < hh0024 < h0094,nonEU < UK < uk,,0.0017606175686857295,,456.38128459756314,,,2096.805074549118,,,30.4833744415194,,2788.2532302587288,,,,,,,1854.3126746984415,,,,1980.5501608083046,-3913.65707956388,-341.6058343955584,-69.4533559673632,-155.722559286571,-132.91286833101452,-41.02446172370158,,,,-1327.0226925376057,-2.6821718277841695,-134.35901864574586,,,-5.739601276034998,,-74.92075005016203,-0.0014535821061296239,-0.0018138659755901753,,-25.20010269207945,-996.3463552207849,-1986.1365647537364,
30th < 2040,30th < 2040 < d004 < hh0024 < h0095,EU < BE < be,,443.58946645280395,,0.0012238852465962565,,,238.99758466879612,,,5.392058186934245,,1568.990755585878,,,,,,,443.5894711591116,,,,307.6753428123192,-848.0493511951985,-128.38923674134054,-22.536985961524344,-45.763449956027486,,,,,,-404.1970182812117,-0.6080434742666913,-57.80550818827638,,-124.67491598982703,-12.419115404210542,,-10.088382712944298,,,,-2.8615644710861665,-191.2786786418708,-280.3269879892924,-879.2358567431313
30th < 2040,30th < 2040 < d004 < hh0024 < h0095,EU < NL < nl,,1974.2792759606589,,240.21576235751428,,,1636.4031801105318,,,1.5674135031109413,,1188.3935027072355,,,,,,,581.2436794416915,,,,,-1241.9336297050038,-121.31485606009775,-10.279673154676022,-71.61979861019071,,-0.6715864682535877,,,,-1542.0613677180158,-0.9335783012966239,-23.91355758448308,,-605.9620235397562,-14.417491282132339,,-21.786682842648442,-0.001636205351823586,-100.84187207466772,-7.923229513050907,-5.996477908479803,-215.44797117008397,-446.1847909827869,-1190.81220469796
30th < 2040,30th < 2040 < d004 < hh0024 < h0095,nonEU < UK < uk,,0.00185727829418194,,436.4712343140538,,,1830.1538265666688,,,35.33210313251009,,2377.020690621677,,,,,,,1708.5215007060779,,,,1980.5502673688966,-3542.296472923405,-342.6575848717215,-53.419805287036795,-155.72255929137623,-133.31422306642511,-41.075539869674756,,,,-1398.4127921563431,-1.7765107288824282,-103.34177322478752,,,-5.739601273042935,,-49.62303865147513,-0.0014547940020080315,-0.001813856911050801,,-16.691045792693544,-996.3463551998707,-1527.6301265620348,
30th < 2040,30th < 2040 < d004 < hh0024 < h0096,EU < BE < be,,443.58946451366785,,0.0012291289367102286,,,239.95193356272986,,,5.559016718266798,,1576.1775611203936,,,,,,,443.5894692188675,,,,159.71821229923367,-833.7710779711052,-301.2419781316603,-9.556419767975548,-45.763452978761904,,,,,,-404.1970211972721,-0.5200665131656131,-24.51143303373426,,-124.67492821460546,-12.419116739997856,,-8.628708707594793,,,-9.724344328611625,-2.4475287042117815,-191.27867891112007,-118.86785757100127,-780.9832864451727
30th < 2040,30th < 2040 < d004 < hh0024 < h0096,EU < NL < nl,,1636.3093724303235,,145.98510814439047,,,962.4247001119107,,,1.6162201192174377,,745.0957882718621,,,,,,,481.74262343790645,,,,144.63769399183983,-1221.023681874582,-66.52034582202468,-4.358915472817072,-71.61979849552975,,-0.658424184357455,,,,-1542.0613647266382,-0.7985001607129465,-10.140130818302868,,-362.25419303069754,-14.41749127863339,,-18.634398129321312,-0.001681784706526784,-100.8418720703013,-9.918252065753128,-5.128855894553846,-215.4479711125257,-189.1970193022854,-284.78814543575015
30th < 2040,30th < 2040 < d004 < hh0024 < h0096,nonEU < UK < uk,,0.0019060638845168072,,421.8002421503447,,,1216.1771810502585,,,39.688157809333426,,1174.6193918071135,,,,,,,1458.817165130375,,,,1902.0314272118092,-3222.705222855824,-316.94989207867604,-22.651741973415312,-155.7225592876557,-126.32984369591694,-40.264155083651765,,,,-576.5971525560934,-1.519469872586704,-43.82029711708002,,,-5.7396012851946505,,-42.44315049228849,-0.0014490000324841729,-0.0018138590620080614,,-14.27604168758238,-996.3463551852545,-647.7653883779321,
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < HR < hr,,,2.8019728606459458,139.78937963476463,,,,,,25.16496051048242,,372.52343112425314,149.99252221622308,1.6069982405821384,6.512837324563536,,,,,,,,412.4627148059406,-144.3636327117929,-3.192312130988325,-2.126641530300205,-3.9958112431830175,,,,,-22.10020778741717,-6.6280963085147055,-1.100428122846657,-1.7011408797219656,,-5.870396088019557,,,,-0.9744790463568804,-30.001377273842017,,-0.5537177155130847,-16.37676077245433,-3.2558841932529914,-868.6132262068866
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < IT < it_cs,,,2.264834421722126,731.4093845318527,,,,,,10.561906946699978,,876.9123301272941,5.084742483126114,11.596768804655158,11.588927379436582,,,8.993460093598504,,,,,269.0041503960114,-429.7163059467938,-131.06491012089765,-30.778290287385932,-22.056296344315662,-2.7970139883543172,,,,,-41.337904127653424,-1.0044445370233923,-47.739200347642,,-499.02240569084023,-10.898534993523231,,-17.27188592852016,-218.12795353862003,,,-8.851474108075026,-129.49258530844034,-160.9441324088328,-176.31323220599756
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < IT < it_s,,,12.649670826522943,,,,463.810789987726,,,3.3877749241574966,,,3.3638101382321985,35.72248073203741,,,,5.067283254357193,,,,,135.60285120612946,-177.28482672673343,-104.95562277635662,-10.136625716772954,-8.38590596740212,,,,,,-19.285647045669005,-0.384496941714054,-11.236224811695426,,-159.70642002299596,-3.9890414608534113,,-6.6117776294525115,,,,-4.663133757377779,-41.183810599624664,-22.876599000948744,-88.90448279138543
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < IT < it_sic,,,1.1270613998582582,396.1503354925397,,,,,,0.9963972535967016,,,3.22461859686132,,16.556562589388363,,,,,,,,80.62865479853158,-130.30689800373304,-20.701163101123147,-7.719310212086629,-5.89058417349187,,,,,,-13.556841774053856,-0.2694262398721262,-8.034384690445334,,-167.32960023531996,,,-4.633065944721574,-95.34241165751617,,,-3.4063197496397137,-29.3618466248892,-12.131147661141027,
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,nonEU < BA < ba,,,2.2821631800288715,,,,,,,36.94848964343642,,474.26381105157765,20.03378850116762,,,0.17493965727368513,,,,,,,0.005082847374378428,-82.96674029194968,,-4.534111535740338,-11.794132925734798,,,,,-9.217241675503704,-101.4926325566915,-1.0329236432789262,-0.8428060747463042,,-15.524329764744099,,,,-11.464978272307949,-32.427282690620174,,-0.08686918906741467,-4.15052234745216,-15.222577207744358,-242.95079801613332
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,nonEU < ME < me,,,1.2004888940198395,,,,210.61661354785267,,,2.3050169471002944,,,0.04590647616460013,,,,,,,,,,51.261321641384086,-24.6051391675803,,-0.13368185698752558,-1.83508079841566,,,,,-2.516416104629784,-21.2405086004589,-0.2819923290136569,-0.23099582579827077,,-0.7157686069689986,,,,-0.342988977380245,-4.818094845423076,,-0.03873983889058751,-0.841313449021588,-7.055569865780064,-200.77290844981889
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < AT < at,,,8.996188038898266,1176.0960569927438,,,1191.1184953441264,,,276.29561136367033,,,,26.461318157219274,29.991251466930755,,,4.632268391422898,,,,,493.71392178267035,-692.086873418647,-157.4187036106291,-28.169223837906188,-63.72730575535827,,,,,,-412.6985908542628,-3.440259994700756,-18.375471673363293,,-42.67320104920001,,,-21.27227581903912,-21.500041867994096,-211.23139155541372,,-8.73473831443578,-90.1279192201947,-483.2637042637143,-952.5855180396273
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < CZ < cz,,,14.172950423859056,,,,688.6809883266338,,,11.523308420329144,,831.580132297863,11.524866265224619,2.507377786153192,30.045717920805508,,,,,,,,115.35343239499299,-608.9500435611287,-75.40623460134756,-26.72388993092913,-40.69933627518173,,,,,,-94.88162168514951,-5.252155560491316,-55.55687890661729,,-122.02632386055417,,,-38.69224907350518,-10.339603318850669,-6.068473557871875,,-6.239740493810996,-66.1748815954212,-166.3253365343907,-382.0521915645538
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < DE < de,,,56.668345326449376,755.4648418869078,,,3452.2658110256543,,,127.08199665427,,1401.6354020009317,,81.23105367598335,76.94556181358752,,,136.4665337706262,5049.601796685405,,,,1945.279596703903,-4920.694176700371,-610.9411801629333,-82.21988965194217,-221.47119948926814,-78.88254628831218,,,,,-1630.2839617580466,-23.22648754731582,-106.364607588954,,,-64.3268222060726,,-252.12359801724782,-0.001930822377922335,,,-63.33729590316671,-1520.1659022057095,-1978.8002209302915,-1529.800648133616
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < EE < ee,,,0.8389135803575729,,,,733.5441094709602,,,,,,,0.2769665348953803,,,,,,,,,0.0010163505855910228,-79.99186646685536,,-7.199234663422884,-2.015621816523476,,,,,-7.705228827463879,-73.57692333110546,-1.1272590904701991,-1.1077630004008534,,,,,,,-11.774060417201767,,-0.21890422798290754,-7.236772526666238,-63.925430141577365,-478.7822190369057
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < ES < es,,,46.75108859332771,2348.350268944759,,,136.91151036518787,,,82.18051223121347,,17.01005788812973,290.50969226265494,21.464425941898817,59.25966497298769,,,,,,,,1459.105102601883,-2185.9083870049635,-4.317880123540907,,-95.08966224727179,,,,,-347.75319561577953,,-3.1272174484819613,,,-433.96370834557075,-18.220718342739683,,,-911.1369792814631,-404.9103611741594,,-19.326518828137488,-37.78766112226384,,-0.0011816132525141424
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < FR < fr,,,37.091021461206076,916.7855496918596,,,1386.5724648907428,,,582.1377999468845,,998.8032036635657,,23.91508118328638,26.57987940026289,329.49413786239114,,98.37501257835224,553.647714521309,,,,1972.9458384832647,-4269.9167827414985,,,-133.06150141016394,,,,,,,-5.352215884538488,,,,-11.581111161857994,,-140.14006141731636,,-378.6506302416086,,-59.03906454733613,-725.9108858972564,,-1202.6978195005136
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < FR < fr_co,,,1.1146177004499092,20.567891845313262,,,,,,,,1.3284732654498672,,1.275737392632468,0.701597678558433,,,0.16578932691991827,,,,,27.12617054632588,-20.357539989023326,,,-0.3043103241816206,,,,,,,-0.021855617574270896,,,,,,-0.5725481657695036,,,,-0.31270776485934376,,,-30.711429770821013
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < HR < hr,,,15.577737261509942,34.861287132058436,,,,,,24.85411758683171,,177.6874143315367,155.12487499170578,7.443390745137361,23.288137895090035,44.23175201573615,,5.369685376467968,,,,,416.442431311052,-152.14444396606416,,,-3.4103712473296404,,,,,-19.763704606054265,,-0.9840874153463268,,,,,,,,-24.731624467491695,,-0.49517694447970434,-16.376754923734996,,-686.9735283309601
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < IT < it_cn,,,28.652879537237897,211.59312018377506,,,,,,5.837327612269441,,92.8262021615311,13.79665688711091,11.573314497070378,45.250829187575505,0.6731219640395416,,3.5722223033331826,,,,,204.23413089802125,-255.36467174531873,-40.31104512791462,,-11.64125989766166,,,,,,,-0.47930310180909375,,,,-6.09206722513343,,-8.241810444064136,,,,-3.7389593068492806,-59.4533029492167,,-232.68724566001566
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < IT < it_cs,,,9.373142044674148,349.79248094110676,,,,,,10.312615181063345,,233.45388875791656,122.33469352570012,36.00706336038851,42.54578389435868,,,27.222466049062064,,,,,447.7323723262409,-496.05290649818795,-5.688540726736788,-4.503630985256506,-22.015135289542645,-2.1211892163994053,,,,,-8.387067779074988,-0.8982515148204991,-4.906792976983616,,-384.89402660303284,-8.837392086906066,,-15.445848055559471,-6.214176953776862,,,-7.915668544063826,-129.49258528455942,-5.08713540087822,-176.31416962590987
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < IT < it_n,,,1.7601251236045619,268.17045587447194,,,,,,87.36543978973764,0.0011327652228213824,103.89275178971637,587.1377027542923,74.71766251370967,49.019336488344784,6.204676612775055,3.839498778783195,88.50491304602394,,,,,1086.8620106673234,-1305.6381003220006,,,-68.07162980816652,,,,,,,-2.569310176200301,,,-462.5185632109104,-38.087010008732115,,-44.180241599702654,,,,-16.904484922192026,-419.50472009551174,,
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < IT < it_s,,,64.80561279506709,,,,229.09723497651828,,,3.307813352240099,,,5.157037080738655,188.900477809052,,,,5.79890918805962,,,,,135.60282862505517,-204.6528194504034,-13.202540840541795,-5.805897196125013,-8.387247937369208,,,,,,-12.008862840239095,-0.343846720857276,-6.205604321529928,,-17.792701114852754,-3.891656027913822,,-5.912759791508224,,,,-4.170132652409108,-41.18381061861376,-9.386584503930315,-299.7253062624246
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < IT < it_sic,,,6.04644941248565,152.3627783005826,,,,,,0.9728791155947085,,,4.183248598645456,,91.69795441743531,,,,,,,,62.44116752596523,-150.42276636232174,-12.018372025574301,-5.670995204252584,-5.892443505017955,,,,,,-11.061593321595225,-0.24094165399586656,-5.865517633149314,,-56.938471260269495,,,-4.1432437030741704,-24.275857677665503,,,-3.04619295769598,-29.36184661836393,-8.765631187408303,
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < PL < pl,,,32.515487246028336,1344.1586738046328,,,260.0530240755784,,,13.231371241594537,,1870.9112542797766,7.0072621045437895,22.0362032451933,45.19050144206729,,,50.55016952911604,,,,,176.86813216151995,-1422.284235195415,-113.25044582794693,-54.92812695273926,-60.069621751112535,,,,,,-209.96990151986677,-35.03103598486971,-132.96923386527345,,-183.51973658306545,-4.707728511179502,,-282.57877505319533,-52.06507520987724,,,-13.575088535624836,-160.09348072871063,-383.17530276882474,-714.3042340748767
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < RO < ro,,,0.0013747149471323964,,,,471.69772647759777,,,102.6505514555226,,1571.1319285403376,100.72260494205115,29.081666459760992,354.7673854068999,,,,,,,,0.0021620699376662454,-561.4492411880912,-16.963958028906937,-23.70633367541988,-29.794396298622438,,,,,-97.96513840559692,-240.73262764368903,-10.97833788573719,-11.511419329928735,,-208.5221204896871,,,,-522.2540392072967,-105.132366266146,,-2.7171892775122717,-44.19187216509483,-122.96405531438108,-631.1727130328057
