i,low,best,gap,solCur,time,case
83,50507.191408945735,53400.73419710675,0.05418544953859061,54121.925581460884,0.9,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
84,50514.74944805395,53400.73419710675,0.05404391517165996,53426.62621452656,0.95,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
85,50528.311472780406,53400.73419710675,0.053789948162959345,53982.29683605089,1.0,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
86,50530.65734048694,53400.73419710675,0.05374601866008255,53469.509488647716,1.05,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
87,50611.867770168115,53400.73419710675,0.05222524500589609,53890.57142343964,1.0833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
88,50642.002920319224,53400.73419710675,0.051660924110234374,53651.48675430183,1.1333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
89,50706.697907844835,53400.73419710675,0.05044942414682907,54373.36546297882,1.1833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
90,50706.697907844835,53400.73419710675,0.05044942414682907,54040.52205390802,1.2333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
91,50706.697907844835,53400.73419710675,0.05044942414682907,53767.151501042885,1.2833333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
92,50706.697907844835,53400.73419710675,0.05044942414682907,53463.65019460487,1.3333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
93,50711.87921987458,52995.842050480904,0.04309701935541943,52995.842050480904,1.3833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
94,50713.0050914001,52948.26670928458,0.04221595449303961,52948.26670928458,1.4333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
95,50714.044068147225,52948.26670928458,0.04219633200468076,53626.89191908878,1.5,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
96,50715.07508462311,52948.26670928458,0.042176859856866256,53113.47849954878,1.55,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
97,50753.30397183914,52622.802115870785,0.035526389110089096,52622.802115870785,1.6,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
98,50762.92828949221,52167.05338053574,0.02691593640148804,52167.05338053574,1.6666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
99,50764.61239972465,51944.03436237128,0.02270562880077376,51944.03436237128,1.7166666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
100,50764.78692397743,51944.03436237128,0.022702268949061688,52382.012776879885,1.7833333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
101,50767.276317785465,51870.69218831256,0.021272433892365106,51870.69218831256,1.85,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
102,50767.41909674959,51870.69218831256,0.021269681298210275,52216.5668907138,1.9166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
103,50773.03804182325,51815.046285112316,0.02011014788166765,51815.046285112316,1.9833333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
104,50775.2421179582,51530.11920806258,0.01464924012801938,51530.11920806258,2.033333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
105,50775.25916954373,51530.11920806258,0.014648909222797601,51675.63914403551,2.1,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
106,50775.25916954373,51505.03530025008,0.014169024959445164,51505.03530025008,2.1666666666666665,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
107,50784.12231291766,51505.03530025008,0.013996941913151595,51549.56347122893,2.2333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
108,50799.46729011442,51333.38324531306,0.010400950053246039,51333.38324531306,2.3,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
109,50810.677880822484,51301.06935684463,0.009559088770860424,51301.06935684463,2.3666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withoutVI
