i,low,best,gap,solCur,time,case
27,126448.91122257953,244586.26381765434,0.4830089423302586,295854.42209283356,0.23333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
28,126577.67205683369,244586.26381765434,0.482482498889632,294893.5074925396,0.23333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
29,127546.51147318314,244586.26381765434,0.4785213630464853,284335.1998656879,0.23333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
30,127985.79285671502,244586.26381765434,0.476725344837305,290305.58248290455,0.25,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
31,128638.80565534433,244586.26381765434,0.4740554778200953,259959.07359437516,0.25,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
32,128638.80565534433,244586.26381765434,0.4740554778200953,258892.94972300832,0.26666666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
33,128638.80565534433,226070.4679480212,0.4309791684736046,226070.4679480212,0.26666666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
34,130904.11014076458,226070.4679480212,0.4209588216942053,236738.19805873174,0.2833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
35,131039.11160162807,226070.4679480212,0.42036165629666855,235368.0738570124,0.2833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
36,131232.4775311419,226070.4679480212,0.419506321536366,231983.5852826656,0.2833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
37,131372.5744968152,226070.4679480212,0.41888661668528593,229722.59454016085,0.3,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
38,132056.5510957961,226070.4679480212,0.4158611149238699,238123.84209976043,0.3,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
39,132750.97396720533,226070.4679480212,0.41278940512598117,233979.64781646672,0.3,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
40,132797.11882781924,226070.4679480212,0.41258528797157024,235062.93436055724,0.31666666666666665,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
41,132884.35859020488,226070.4679480212,0.41219939164828,233337.3758530385,0.31666666666666665,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
42,133027.60047175738,226070.4679480212,0.4115657755778013,234189.11714448963,0.31666666666666665,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
43,133062.48509563974,226070.4679480212,0.4114114669491733,228991.90955711307,0.3333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
44,133200.2793987471,226070.4679480212,0.4108019476945882,226482.8434726307,0.3333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
45,133319.93460627584,224741.0479511034,0.4067842264610153,224741.0479511034,0.3333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
46,133546.19641613314,224741.0479511034,0.40577745973139445,232879.15068814656,0.35,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
47,133665.25238424508,224741.0479511034,0.4052477124102116,224922.08904161217,0.35,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
48,134628.30237664733,224741.0479511034,0.40096255844665174,275107.60776628944,0.35,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
49,134725.23187298622,214559.2580036867,0.3720838097292857,214559.2580036867,0.36666666666666664,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
50,134852.85880994657,198689.2330687403,0.32128753668654164,198689.2330687403,0.36666666666666664,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
51,134908.26360650695,198689.2330687403,0.32100868515692094,200727.66490367585,0.38333333333333336,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
52,134909.38472609568,198689.2330687403,0.3210030425784509,200714.1268661887,0.38333333333333336,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
53,135345.61505944366,198689.2330687403,0.3188075016998113,215486.8732338352,0.38333333333333336,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
54,135362.8883718252,198689.2330687403,0.3187205653715829,220383.83719886083,0.4,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
55,135400.82410606692,198689.2330687403,0.31852963537675716,198722.18919272642,0.4,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
56,135482.41992072505,196553.6822534871,0.3107103445358046,196553.6822534871,0.4166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
57,135538.44779416613,196553.6822534871,0.3104252932826369,199094.53531541652,0.4166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
58,135997.824966192,196553.6822534871,0.3080881344629235,226868.62047601375,0.4166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
59,136324.5693805528,187800.47282011024,0.2740989022368704,187800.47282011024,0.43333333333333335,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
60,136332.98708290345,187800.47282011024,0.2740540796534965,194014.54540551058,0.43333333333333335,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
61,136405.37247571908,180950.85090111263,0.24617446231152074,180950.85090111263,0.45,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
62,136530.22222372392,180950.85090111263,0.24548449734377886,182769.68939433966,0.45,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
63,137044.2669190414,180950.85090111263,0.2426437000070567,194199.93565016895,0.45,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
64,137055.2690662829,180950.85090111263,0.2425828981529251,192994.40687071808,0.4666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
65,137055.57415567213,180950.85090111263,0.2425812121183598,181779.1632390273,0.4666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
66,137294.30939428526,180950.85090111263,0.24126187464398896,217724.91515865218,0.4666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
67,137354.34196275575,180950.85090111263,0.24093011290774102,206236.7199193427,0.48333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
68,137356.32480903505,180950.85090111263,0.2409191549803844,197030.5091602321,0.48333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
69,137362.55312760925,180950.85090111263,0.2408847350340665,201167.84721262497,0.5,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
70,137399.2681810297,180950.85090111263,0.24068183433900137,190247.12316339856,0.5,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
71,137420.22326007189,180950.85090111263,0.2405660289756233,185122.53867702064,0.5166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
72,137484.40583215398,180950.85090111263,0.2402113328149671,183730.01347109233,0.5166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
73,137632.55599884974,180950.85090111263,0.23939260128672069,203404.23891783663,0.5333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
74,137647.45445718634,180950.85090111263,0.23931026700499491,200438.3503372089,0.5333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
75,137695.1459895849,180950.85090111263,0.2390467063079268,192479.79143853375,0.55,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
76,137756.8200122468,180950.85090111263,0.23870587330076065,188199.7592284556,0.55,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
77,137759.37901128235,180950.85090111263,0.23869173134440735,185789.479672456,0.55,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
78,137773.30982386877,180950.85090111263,0.238614744623886,184602.64465360256,0.5666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
79,137780.87930415652,180950.85090111263,0.23857291293174387,181602.0114813795,0.5666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
80,137781.6627695912,180950.85090111263,0.23856858321773156,181507.7145485206,0.5833333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
81,138261.67224895686,180307.10626609356,0.2331878919685334,180307.10626609356,0.5833333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
82,138284.59728307326,179402.66944546107,0.22919431628015896,179402.66944546107,0.5833333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
83,138431.2629908776,179402.66944546107,0.22837679384162612,180984.70629332302,0.6,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
84,138457.02934742256,179402.66944546107,0.22823317080287986,180502.56714321545,0.6,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
85,138461.825625539,179402.66944546107,0.22820643609413072,180414.69905523304,0.6166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
86,138475.99761783832,179402.66944546107,0.22812744065697732,180264.21012846404,0.6166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
87,140117.25064394332,175276.28480969812,0.2005920778382988,175276.28480969812,0.6166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
88,140135.1893814228,175276.28480969812,0.20048973234701373,200592.0731987297,0.6333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
89,140178.6582708376,175276.28480969812,0.2002417302315992,191226.60791809502,0.6333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
90,140242.40152348022,174657.657694824,0.1970440725334638,174657.657694824,0.65,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
91,140243.38106807045,174657.657694824,0.1970384641644798,184290.07921555414,0.6666666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
92,140297.7749167311,174657.657694824,0.19672703293736638,184169.99395844986,0.6666666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
93,140483.25411869373,174657.657694824,0.19566507433554714,183788.83255974232,0.6833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
94,140483.25411869373,174657.657694824,0.19566507433554714,183352.19183925953,0.6833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
95,142021.3684802445,174657.657694824,0.1868586218624566,175423.68212811122,0.7,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
96,142021.3684802445,174657.657694824,0.1868586218624566,175394.23445617637,0.7,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
97,142021.3684802445,174228.54704248725,0.1848559211963624,174228.54704248725,0.7166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
98,142051.84260093246,174228.54704248725,0.18468101231257006,194129.78336234298,0.7166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
99,142095.681566687,174228.54704248725,0.18442939473038444,184515.5515638379,0.7333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
100,142236.39993978047,167814.6364760802,0.15241958075537454,167814.6364760802,0.7333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
101,142237.02108932997,167814.6364760802,0.15241587935266887,168903.28877315894,0.75,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
102,142501.3279127337,167814.6364760802,0.1508408866765003,181400.54804531974,0.7666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
103,142640.99123031413,165790.87179173043,0.13963302268232003,165790.87179173043,0.7833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
104,142707.50307742052,165293.18201480174,0.13664011220595118,165293.18201480174,0.8,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
105,143120.59758345087,162997.56323405236,0.12194639757932846,162997.56323405236,0.8166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
106,143147.36515892937,162997.56323405236,0.12178217686984427,165418.8826766678,0.8333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
107,143158.36755138656,158789.2151356152,0.09843771550151559,158789.2151356152,0.85,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
108,143172.51695775276,158789.2151356152,0.09834860739455686,159316.69473013497,0.8666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
109,143257.29645857774,157681.39788125822,0.0914762401684347,157681.39788125822,0.8833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
110,143436.87563464366,156436.07662218148,0.08309592817859401,156436.07662218148,0.9,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
111,143444.74368184662,156436.07662218148,0.08304563257304798,160272.65740114055,0.9166666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
112,143665.63476169875,156436.07662218148,0.0816336112246373,161917.86931476768,0.9333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
113,143800.36124272636,155348.4162693113,0.07433648378214097,155348.4162693113,0.95,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
114,143940.47106569278,154434.11604866685,0.06794900797481307,154434.11604866685,0.9833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
115,143940.47106569278,154126.2496453919,0.06608724083752238,154126.2496453919,1.0,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
116,143947.185404553,154126.2496453919,0.06604367694833635,154201.16752706352,1.0166666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
117,143948.7604319652,153764.9869845169,0.06383915314570365,153764.9869845169,1.0333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
118,143951.27264074693,153764.9869845169,0.06382281516895749,158823.42707455624,1.05,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
119,144002.25754765546,153719.37882613728,0.06321337851275255,153719.37882613728,1.0833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
120,144004.70356508857,153719.37882613728,0.06319746628716472,157657.78738984236,1.1,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
121,144005.15245365142,153719.37882613728,0.0631945461051664,153751.57679440908,1.1166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
122,144023.3642037219,153378.60612758013,0.06099443827307027,153378.60612758013,1.15,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
123,144023.3642037219,153378.60612758013,0.06099443827307027,153703.74112865038,1.1666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
124,144023.3642037219,153378.60612758013,0.06099443827307027,153734.57128539836,1.1833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
125,144023.3642037219,153378.60612758013,0.06099443827307027,153807.9053030123,1.2,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
126,144023.3642037219,153378.60612758013,0.06099443827307027,153827.40144146833,1.2166666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
127,144023.3642037219,153378.60612758013,0.06099443827307027,153788.6987691711,1.25,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
128,144023.3642037219,151729.058232947,0.050785881880283434,151729.058232947,1.2833333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
129,144023.36420372207,150777.93148024206,0.04479811607844686,150777.93148024206,1.3166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
130,144023.36420372207,150777.93148024206,0.04479811607844686,154119.82340211395,1.35,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
131,144024.68587442458,149733.39446948073,0.038125820998599735,149733.39446948073,1.3833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
132,144093.34716350434,147686.80687684278,0.024331623042910366,147686.80687684278,1.4,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
133,144093.34716350434,147686.80687684278,0.024331623042910366,147855.50051402958,1.4166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
134,144093.34716350434,147686.80687684278,0.024331623042910366,147839.75497342253,1.4333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
135,144093.34716350434,147686.80687684278,0.024331623042910366,147751.79232420106,1.45,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
136,144093.34716350434,147686.80687684278,0.024331623042910366,147736.26924755765,1.5,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
137,144093.34716350437,147666.08595392914,0.024194714496187375,147666.08595392914,1.5333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
138,144093.34716350434,147666.08595392914,0.024194714496187486,147714.07996025073,1.5833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
139,144093.34716350434,147417.6626451104,0.022550320103832622,147417.6626451104,1.6166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
140,144093.34716350434,147417.6626451104,0.022550320103832622,147792.70562137486,1.6666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
141,144093.34716350434,147417.6626451104,0.022550320103832622,147735.40268805958,1.7166666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
142,144094.34405233056,147417.6626451104,0.022543557760648425,147715.43723042373,1.8,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
143,144094.37276370864,147417.6626451104,0.02254336299851778,147679.89535430694,1.85,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
144,144097.62886152772,147417.6626451104,0.02252127542935778,147641.0559842233,1.9166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
145,144097.62886152772,147417.6626451104,0.02252127542935778,147574.48334286053,1.9666666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
146,144097.62886152792,147417.6626451104,0.022521275429356447,147547.32207217233,2.033333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
147,144118.25984249386,147417.6626451104,0.022381326249619304,147432.96294382022,2.1,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
148,144118.25984249383,147414.4180673846,0.022359808952907567,147414.4180673846,2.1666666666666665,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
149,144118.2598424939,147414.4180673846,0.022359808952907123,147814.3287000705,2.2333333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
150,144118.2598424939,147414.4180673846,0.022359808952907123,147789.02029805657,2.316666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
151,144118.2598424939,147414.4180673846,0.022359808952907123,147736.76583312033,2.4,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
152,144118.2598424939,147414.4180673846,0.022359808952907123,147697.94855140685,2.5166666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
153,144118.2598424939,147414.4180673846,0.022359808952907123,147617.59941357875,2.6166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
154,144118.25984249383,147414.4180673846,0.022359808952907567,147605.6786875907,2.7666666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
155,144118.2598424939,147414.4180673846,0.022359808952907123,147586.20437746015,2.85,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
156,144118.2598424939,147414.4180673846,0.022359808952907123,147550.8612826311,2.933333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
157,144118.2598424939,147414.4180673846,0.022359808952907123,147514.5589406948,3.0166666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
158,144118.2598424939,147344.68309150796,0.021897113498220433,147344.68309150796,3.1333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
159,144118.25984249386,147344.68309150796,0.021897113498220655,147381.7438389906,3.283333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
160,144120.66682692833,147344.68309150796,0.021880777758213177,147444.73824899583,3.3666666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
161,144120.66682692847,147299.7785642856,0.021582596853461533,147299.7785642856,3.45,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
162,144120.66682692847,147299.7785642856,0.021582596853461533,147958.54713259338,3.5833333333333335,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
163,144120.66682692847,147299.7785642856,0.021582596853461533,147853.52727002447,3.716666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
164,144120.66682692833,147299.7785642856,0.021582596853462532,147829.35707600275,3.816666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
165,144121.73592679156,147299.7785642856,0.021575338866562266,147734.54363809348,3.9166666666666665,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
166,144121.89888520777,147299.7785642856,0.021574232562005635,147512.9982539375,4.0,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
167,144130.35095064095,147299.7785642856,0.02151685253390545,147343.7220487911,4.166666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
168,144190.7328349402,146563.0974875175,0.016186643795375155,146563.0974875175,4.25,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
169,144201.75454571593,146563.0974875175,0.016111442663817033,147630.90658768726,4.366666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
170,144213.57163536453,146563.0974875175,0.016030814662286064,146732.70482690813,4.45,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
171,144263.68017579938,146511.4524338574,0.015341956009020996,146511.4524338574,4.533333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
172,144263.68017579932,146511.4524338574,0.01534195600902144,146869.1782847715,4.683333333333334,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
173,144339.03225439994,146511.4524338574,0.014827647554980006,146689.9066104653,4.75,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
174,144339.29456344357,146511.4524338574,0.014825857189522007,146733.94559323828,4.833333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
175,144353.01035025573,146511.4524338574,0.014732241389635359,146555.37206519817,4.983333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
176,144391.8339436524,146412.02778043543,0.013798004627137539,146412.02778043543,5.066666666666666,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
177,144391.87786542007,146412.02778043543,0.013797704639709307,146427.51116926942,5.216666666666667,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
178,144523.73006292124,146412.02778043543,0.012897148862291208,147107.47423744472,5.333333333333333,_qtrNoIni_96_s2_rad0.05_shr0.00075_withVI_noBuy
