timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,directed,variable,value,objName
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 18FR,none,h2Grid,yes,capaExc,0.21384793320313758,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 15FR,EU < FR < fr < 19FR,none,h2Grid,yes,capaExc,2.93204777022216,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 19FR,EU < FR < fr < 20FR,none,h2Grid,yes,capaExc,2.206054705764118,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr_co < 99FR,EU < IT < it_cn < 53IT,none,h2Grid,yes,capaExc,0.26793788283062825,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at < 49AT,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,1.010332368458857,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 20FR,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,1.428932448246562,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cn < 53IT,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,2.2204126780171403,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 25FR,EU < LU < lu < 29LU,none,h2Grid,yes,capaExc,0.13946108281338432,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 27FR,EU < LU < lu < 29LU,none,h2Grid,yes,capaExc,0.004187846826622107,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < EE < ee < 73EE,EU < LV < lv < 78LV,none,h2Grid,yes,capaExc,0.03194068583862268,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < LT < lt < 77LT,EU < PL < pl < 41PL,none,h2Grid,yes,capaExc,0.3073526263916475,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr < 62HR,EU < SI < si < 57SI,none,h2Grid,yes,capaExc,0.6078193053609949,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 20FR,nonEU < CH < ch < 47CH,none,h2Grid,yes,capaExc,0.12827964325608524,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 20FR,nonEU < CH < ch < 48CH,none,h2Grid,yes,capaExc,0.07039250955538909,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IE < ie < 96IE,nonEU < UK < ni < 95UK,none,h2Grid,yes,capaExc,2.045569503188778,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 26FR,nonEU < UK < uk < 90UK,none,h2Grid,yes,capaExc,0.23710243923790977,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_w < 38DK,EU < DE < de < 31DE,none,h2Grid,yes,capaExc,1.4147373938515517,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_w < 38DK,EU < DK < dk_e < 72DK,none,h2Grid,yes,capaExc,0.032065898175226266,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 26FR,EU < BE < be < 28BE,none,h2Grid,yes,capaExc,0.3837120628295116,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr < 27FR,EU < BE < be < 28BE,none,h2Grid,yes,capaExc,0.16628725074891187,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_s < 55IT,EU < IT < it_cs < 54IT,none,h2Grid,yes,capaExc,0.9756435096457106,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_sar < 98IT,EU < FR < fr_co < 99FR,none,h2Grid,yes,capaExc,0.2717911169586983,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_sic < 56IT,EU < IT < it_s < 55IT,none,h2Grid,yes,capaExc,0.1850468011928187,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < LV < lv < 78LV,EU < LT < lt < 77LT,none,h2Grid,yes,capaExc,0.23706743221744764,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < RO < ro < 59RO,EU < HU < hu < 58HU,none,h2Grid,yes,capaExc,2.4275455203005254e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_1 < 86SE,EU < FI < fi < 74FI,none,h2Grid,yes,capaExc,0.010834878127954558,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_4 < 89SE,EU < DK < dk_e < 72DK,none,h2Grid,yes,capaExc,0.08971190498155833,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SI < si < 57SI,EU < AT < at < 50AT,none,h2Grid,yes,capaExc,0.6146882746216207,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SI < si < 57SI,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,0.2309259981210994,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < CH < ch < 48CH,EU < IT < it_n < 52IT,none,h2Grid,yes,capaExc,0.22867528408419174,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_s < 79NO,EU < DK < dk_w < 38DK,none,h2Grid,yes,capaExc,0.1329046332445699,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_s < 82NO,nonEU < NO < no_m < 83NO,none,h2Grid,yes,capaExc,2.863315197182954e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz,EU < AT < at,none,powerGrid < hvac,yes,capaExc,2.1868645129796622,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,EU < AT < at,none,powerGrid < hvac,yes,capaExc,1.439666038260496,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < BE < be,none,powerGrid < hvac,yes,capaExc,7.658708710807158,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < LU < lu,EU < BE < be,none,powerGrid < hvac,yes,capaExc,0.6518007027497906,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < NL < nl,EU < BE < be,none,powerGrid < hvac,yes,capaExc,3.400000013861412,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < GR < gr,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,5.158203365427515,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < MK < mk,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,1.2815328173383482,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,EU < BG < bg,none,powerGrid < hvac,yes,capaExc,0.20000198792117652,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,2.2868645129796623,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,2.000000064387484,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < PL < pl,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,0.800000173296524,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SK < sk,EU < CZ < cz,none,powerGrid < hvac,yes,capaExc,1.1660357522815004,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz,EU < DE < de,none,powerGrid < hvac,yes,capaExc,2.600000064387484,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_w,EU < DE < de,none,powerGrid < hvac,yes,capaExc,1.7800001901469136,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < DE < de,none,powerGrid < hvac,yes,capaExc,3.599999917518727,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < PL < pl,EU < DE < de,none,powerGrid < hvac,yes,capaExc,8.999999753049872,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < CH < ch,EU < DE < de,none,powerGrid < hvac,yes,capaExc,6.961730931572211,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_4,EU < DK < dk_e,none,powerGrid < hvac,yes,capaExc,1.6085619372923925,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < DK < dk_w,none,powerGrid < hvac,yes,capaExc,1.5000001901469135,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < ES < es,none,powerGrid < hvac,yes,capaExc,11.799999888099187,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < PT < pt,EU < ES < es,none,powerGrid < hvac,yes,capaExc,7.048144429301613,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,6.158708710807158,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,4.099999917518727,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < ES < es,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,11.599999888099186,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,2.160000046124649,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < CH < ch,EU < FR < fr,none,powerGrid < hvac,yes,capaExc,2.725755308353878,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BG < bg,EU < GR < gr,none,powerGrid < hvac,yes,capaExc,5.3582033654275145,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < MK < mk,EU < GR < gr,none,powerGrid < hvac,yes,capaExc,2.349999587701723,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < BA < ba,EU < HR < hr,none,powerGrid < hvac,yes,capaExc,1.9776125158927242,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < RO < ro,EU < HU < hu,none,powerGrid < hvac,yes,capaExc,3.7169998412753418,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cs,EU < IT < it_cn,none,powerGrid < hvac,yes,capaExc,3.132186194358893,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,EU < IT < it_cn,none,powerGrid < hvac,yes,capaExc,4.7499999879840935,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cn,EU < IT < it_cs,none,powerGrid < hvac,yes,capaExc,1.9321861943588927,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_s,EU < IT < it_cs,none,powerGrid < hvac,yes,capaExc,4.500000003578778,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,1.609666038260496,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,4.350000046124649,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cn,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,2.5499999879840938,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SI < si,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,2.7299999704306375,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < CH < ch,EU < IT < it_n,none,powerGrid < hvac,yes,capaExc,5.639998895831707,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_cs,EU < IT < it_s,none,powerGrid < hvac,yes,capaExc,9.999000003578779,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < LV < lv,EU < LT < lt,none,powerGrid < hvac,yes,capaExc,3.802974221034868,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,EU < LU < lu,none,powerGrid < hvac,yes,capaExc,1.1518007027497907,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < LT < lt,EU < LV < lv,none,powerGrid < hvac,yes,capaExc,3.5029742210348678,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,EU < NL < nl,none,powerGrid < hvac,yes,capaExc,4.400000013861412,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz,EU < PL < pl,none,powerGrid < hvac,yes,capaExc,0.6000001732965239,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < PL < pl,none,powerGrid < hvac,yes,capaExc,6.999999753049872,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < ES < es,EU < PT < pt,none,powerGrid < hvac,yes,capaExc,7.748144429301613,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HU < hu,EU < RO < ro,none,powerGrid < hvac,yes,capaExc,3.6169998412753417,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,EU < RO < ro,none,powerGrid < hvac,yes,capaExc,4.2814729082880705,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_n,EU < SE < se_1,none,powerGrid < hvac,yes,capaExc,0.7000000346024303,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_m,EU < SE < se_2,none,powerGrid < hvac,yes,capaExc,0.600000036310475,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_n,EU < SE < se_2,none,powerGrid < hvac,yes,capaExc,0.250000026066446,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_s,EU < SE < se_3,none,powerGrid < hvac,yes,capaExc,2.5474653293839618,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_e,EU < SE < se_4,none,powerGrid < hvac,yes,capaExc,2.0085619372923924,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,EU < SI < si,none,powerGrid < hvac,yes,capaExc,2.6799999704306376,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < CZ < cz,EU < SK < sk,none,powerGrid < hvac,yes,capaExc,1.8660357522815003,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,nonEU < AL < al,none,powerGrid < hvac,yes,capaExc,2.8315791191877224,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr,nonEU < BA < ba,none,powerGrid < hvac,yes,capaExc,1.9276125158927242,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < ME < me,nonEU < BA < ba,none,powerGrid < hvac,yes,capaExc,0.6231457180972939,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,nonEU < CH < ch,none,powerGrid < hvac,yes,capaExc,5.061730931572212,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,nonEU < CH < ch,none,powerGrid < hvac,yes,capaExc,4.575755308353878,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IT < it_n,nonEU < CH < ch,none,powerGrid < hvac,yes,capaExc,3.309998895831707,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < BA < ba,nonEU < ME < me,none,powerGrid < hvac,yes,capaExc,0.7231457180972939,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,nonEU < ME < me,none,powerGrid < hvac,yes,capaExc,1.099991204984022,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BG < bg,nonEU < MK < mk,none,powerGrid < hvac,yes,capaExc,1.5815328173383483,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < GR < gr,nonEU < MK < mk,none,powerGrid < hvac,yes,capaExc,2.5999995877017232,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < RS < rs,nonEU < MK < mk,none,powerGrid < hvac,yes,capaExc,3.799999677143358,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_2,nonEU < NO < no_m,none,powerGrid < hvac,yes,capaExc,1.000000036310475,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_1,nonEU < NO < no_n,none,powerGrid < hvac,yes,capaExc,0.6000000346024303,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_2,nonEU < NO < no_n,none,powerGrid < hvac,yes,capaExc,0.300000026066446,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_3,nonEU < NO < no_s,none,powerGrid < hvac,yes,capaExc,2.497465329383962,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BG < bg,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,0.5000019879211764,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < RO < ro,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,4.481472908288071,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < AL < al,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,2.9815791191877223,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < ME < me,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,0.9999912049840219,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < MK < mk,nonEU < RS < rs,none,powerGrid < hvac,yes,capaExc,3.6499996771433576,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < DE < de,none,powerGrid < hvac,no,capaExc,7.640000305841605,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,EU < DE < de,none,powerGrid < hvac,no,capaExc,1.0000001256836288,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < HU < hu,none,powerGrid < hvac,no,capaExc,0.8000003850280292,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr,EU < HU < hu,none,powerGrid < hvac,no,capaExc,3.0190334043742633,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < LU < lu,none,powerGrid < hvac,no,capaExc,2.300000146272903,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < EE < ee,EU < LV < lv,none,powerGrid < hvac,no,capaExc,3.23170428390611,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < NL < nl,none,powerGrid < hvac,no,capaExc,5.250000009949369,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < LT < lt,EU < PL < pl,none,powerGrid < hvac,no,capaExc,1.4824244612681239,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BG < bg,EU < RO < ro,none,powerGrid < hvac,no,capaExc,3.299999812163955,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_2,EU < SE < se_3,none,powerGrid < hvac,no,capaExc,7.800000165486429,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < SI < si,none,powerGrid < hvac,no,capaExc,1.511737678272018,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr,EU < SI < si,none,powerGrid < hvac,no,capaExc,6.499999866505768,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HU < hu,EU < SI < si,none,powerGrid < hvac,no,capaExc,1.2000002332491209,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,EU < SK < sk,none,powerGrid < hvac,no,capaExc,0.9999991372076075,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HU < hu,EU < SK < sk,none,powerGrid < hvac,no,capaExc,4.999999823134534,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < PL < pl,EU < SK < sk,none,powerGrid < hvac,no,capaExc,3.4899983116636832,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < GR < gr,nonEU < AL < al,none,powerGrid < hvac,no,capaExc,5.249988895959113,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < AT < at,nonEU < CH < ch,none,powerGrid < hvac,no,capaExc,1.4000004136290198,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < AL < al,nonEU < ME < me,none,powerGrid < hvac,no,capaExc,2.3499996700635526,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < AL < al,nonEU < MK < mk,none,powerGrid < hvac,no,capaExc,0.8986865527238497,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FI < fi,nonEU < NO < no_n,none,powerGrid < hvac,no,capaExc,1.5945142961195833,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HR < hr,nonEU < RS < rs,none,powerGrid < hvac,no,capaExc,2.6999998086452104,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < HU < hu,nonEU < RS < rs,none,powerGrid < hvac,no,capaExc,3.5999999296069243,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < BA < ba,nonEU < RS < rs,none,powerGrid < hvac,no,capaExc,1.599998946995985,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IE < ie,nonEU < UK < ni,none,powerGrid < hvac,no,capaExc,0.34608916141634144,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < IE < ie,nonEU < UK < uk,none,powerGrid < hvac,no,capaExc,0.9999998688716977,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_w,EU < DK < dk_e,none,powerGrid < hvac,yes,capaExc,0.59,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DK < dk_e,EU < DK < dk_w,none,powerGrid < hvac,yes,capaExc,0.6,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr,EU < LU < lu,none,powerGrid < hvac,yes,capaExc,0.38,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_4,EU < SE < se_3,none,powerGrid < hvac,yes,capaExc,3.2,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_3,EU < SE < se_4,none,powerGrid < hvac,yes,capaExc,6.5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FR < fr_co,EU < IT < it_cn,none,powerGrid < hvac,no,capaExc,0.6,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < SE < se_1,EU < SE < se_2,none,powerGrid < hvac,no,capaExc,3.3,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_m,nonEU < NO < no_n,none,powerGrid < hvac,no,capaExc,1.3,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < NO < no_m,nonEU < NO < no_s,none,powerGrid < hvac,no,capaExc,1.4,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < DE < de,EU < DK < dk_e,electricity,powerGrid < hvdc,no,exc,3.2643402813711893,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < EE < ee,EU < FI < fi,electricity,powerGrid < hvdc,no,exc,11.180527627223787,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < FI < fi,EU < SE < se_1,electricity,powerGrid < hvdc,no,exc,0.07927500502409054,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,nonEU < UK < ni,nonEU < UK < uk,electricity,powerGrid < hvdc,no,exc,13.896475661929568,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
none,30th < 2040,EU < BE < be,nonEU < UK < uk,electricity,powerGrid < hvdc,no,exc,8.612469558019397,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
